title,release_date,rating,description,metascore
Nom Nom Galaxy,2015-05-12,E,"Nom Nom Galaxy is a sandbox-styled mix of platforming, base building, tower defense, and good old fashioned monster-stomping! You'll create huge factory-bases where you'll experiment with tons of ingredients, make hundreds of types of soups to feed the galaxy, and rise in the ranks of the Soup Co.! Each planet will have it's own challenges, from poisons gas to killer tomatoes. Only the most adept of Soup Meisters will succeed.",70
Bomberman Jetters,2004-03-10,E,"The Hige Hige Bandits are at it again as they set out to destroy Planet Bomber by crashing an artificial world called Dark Star into it.  Bomberman must destroy the four powerful engines of Dark Star before it's too late.   On your new adventure, you can switch control between Bomberman and Max and develop Charaboms with special abilities that grow stronger as the Charabom evolves.  Up to four players can go head-to-head in multiplayer games, including new minigames.",70
The Legend of Kage 2,2008-10-08,E10,"The hit arcade game returns, now on a handheld console for the first time. The dual-screen functionality of Nintendo DS injects life into the vibrant game world and its elaborate, action-packed stages. Various combinations of Element Orbs allow players to perform an assortment of skills and Ninjutsu techniques. Two stories told through two protagonists, both with unique attack abilities, provide twice the adventure for players.",70
Shadow Blade: Reload,2015-08-10,Rating not found,"Kuro is a young guy on his quest to become the Shadow Blade. He seeks the teachings of the last remaining ninja master. You will guide him through challenging levels, around countless traps, sneaking past enemies or right over their dead bodies. You have to be fast, be stealthy, be aware of your environment. You have to be a Ninja!",70
Zax: The Alien Hunter,2001-10-09,T,"Zax is a futuristic explorer on a solitary mission of wealth acquisition when he crash lands on a hostile, uncharted planet. With his ship suffering from rampant system failures due to the crash, Zax has no choice but to try and navigate this backwater world until he can acquire the necessary resources to repair his ship and escape with his life. [JoWood]",70
Disaster: Day of Crisis,2008-09-25,Rating not found,"Survive nature's most devastating catastrophes in Disaster: Day of Crisis, a panic-inducing survival game for Wii. In a devastatingly short period of time, an unprecedented wave of natural disasters has pummeled the United States. On top of this inexplicable series of disasters, a rogue special forces unit has taken advantage of the chaos and seized a nuclear weapon. Only Ray, a former member of an elite rescue task force, has decided to take a stand. Cutting-edge physics and gripping visuals re-create the sheer terror of major catastrophes. Players race a car down a mountain to escape a roaring pyroclastic flow, dodge toppling buildings during a devastating earthquake and swim for their lives in a raging flood. No matter what happens, fight to survive. [Nintendo]",69
Minimum,2014-09-10,Rating not found,"Set in a minimalistic stylized universe, Minimum features fast-paced combat with an elaborate blueprint crafting system that pits two teams against each other with their own gigantic robotic Titan. Collect materials from fallen foes and build damaging weapons to become deadlier as matches progress.",69
Kirby's Blowout Blast,2017-07-06,E,"Inhaling foes and blow them away in 3D environments across 25+ stages. Inhale enough enemies and you can launch one huge Blaster Bullet capable of wiping out a troop of Waddle Dees. Now's your chance to battle iconic bosses like Kracko Jr and King Dedede in 3D. Inhaling multiple enemies to launch Blaster Bullets is a great way to pump up your score and go for a bronze, silver, or gold star. Another way to score big is to rack up a combo by continuously firing at enemies without missing. Or you could always just collect coins as you jump across platforms. As you progress, you'll unlock EX stages, which provide a tougher challenge to master. Celebrate your victories by tapping a Kirby series amiibo figure to build a statue in the plaza that plays new music. [Nintendo]",69
Ancients of Ooga,2010-06-30,E10,"[Xbox Live Arcade]  From the creators of Cloning Clyde comes a new epic adventure Ancients of Ooga! Eat, chant, and even puke your way through the highly comical, primeval land of Ooga. You meet, befriend, and finally acquire seven zany Oogani tribes. Uncover their lost ancient powers, and exploit their abilities and lead them in a revolt against the tyrannical Boolis. This is classic platforming and puzzle solving with a novel eat/carry/puke inventory management component. Over fifty amazing levels, excellent multiplayer, plus, narcotic slugs that make you loopy. [Xbox.com]",69
The Legend of Kusakari,2016-08-25,E10,"Help the heroes and CUT that GRASS!

You know what's the worst thing ever? Fighting slimes and dragons knee-deep in grass and weeds.

Well if Kusakari has anything to do with it, it wont be that way for long. Get your scythe sharpened and jump into this quirky Japanese adventure puzzle game. Slice through over 50 levels of grass-filled action and help those heroes save the kingdom, in battle grounds fit to have a picnic on!

Up to the challenge? Compete for the most grass cut in the endless grass cutting competion and record your best cut in the online leaderboards!",69
Dillon's Dead-Heat Breakers,2018-05-24,E10,"As a team, defend a post-apocalyptic wild west from an invasion of transforming rock monsters alongside your Mii character, Dillon the armadillo, and his squirrel engineer, Russ. Recruit hired gunners to back you up in battle, and then roll into fights and high-speed chases and take down waves of enemies as Dillon—the ""Red Flash"" himself. Eighty years ago, a cataclysmic event devastated the world. Holed up in ""The City"" and outlying frontier towns, no survivor is safe now that a mysterious ship has unleashed an army of supercharged monsters. So, prepare for battle: gather resources by helping local businesses and winning races. Then stock up, man the towers, and strengthen barricades to protect each village's livestock! Discover new strategies to take out over 30 different types of enemies: some swim, some dig, some are electrified, poisonous, armored—even flying. Monsters transform into wheeled forms, racing into action-packed, high-speed chases. [Nintendo]",69
Tornado Outbreak,2009-09-29,E10,"Harness the power of a raging tornado and battle the forces of evil in an effort to save to world. Sinister forces have deceived you to believe that your destructive behavior will save an epic hero. In reality, you’re working for evil. Take control of a dynamic tornado as you tear through open environments chewing up the landscape and spitting out everything in your path. The more you destroy, the bigger you grow as you work against time based, collection and point challenges in the search for hidden element and enemies from another world. Watch the debris fly as you leave a trail of destruction, as you battle bosses and defeat the forces of evil. The world is your playground, tear it up. [Konami]",69
Madballs in Babo: Invasion,2009-07-15,E10,"[Xbox Live Arcade]  Combat revolved! In Madballs in … Babo: Invasion, campaign across distant worlds either solo or with four-player online co-op, taking no prisoners in your wake. Challenge your friends (and your enemies) to see who's the baddest ball on the planet in no-holds-barred 16-player multiplayer arenas with freaky characters or with your own Xbox 360 Avatar! Or really push your limits and try your hand at Invasion Mode where combatants create the very worlds where they wage war. Dozens of unique character classes, weapons, special abilities, worlds, unlocks, secrets, maps, and game modes give you limitless gameplay! [Microsoft]",68
Ninjala,2020-06-24,E10,"An online action battle game featuring ninja and gum! Assume the role of a modern-day ninja and take part in the Ninjala tournament!

■ Ninja-Gum

Use Ninja-Gum to blow bubbles that can be tossed at your foes, craft all sorts of weapons, and dash across stages.

The appearance and variety of your weapon will vary depending on the type of Ninja-Gum you use.

■ Competitive Player

Take part in Battle Royale-style matches of up to 8 players and vie for supremacy with ninja around the world. The player who earns the most points over the course of the match will be declared the winner. Score points by defeating your opponents, obtaining items, destroying drones positioned across the stage, and more. Earn extra points by taking down your opponents with an IPPON—impressive finishing techniques.

■ Cooperative Play

Join up with friends and take part in a 4-on-4 team battle. Cooperate with your teammates and earn more points than the opposing team to be declared the winner.

■ Avatar

A colorful variety of costumes and accessories from an array of unique fashion brands are available. Choose from a wide variety of avatar items which can be combined as you see fit. You can stick to one brand for a consistent look, or mix and match to create a style all your own!",68
Runers,2014-09-02,Rating not found,"Runers is a top-down rogue-like dungeon shooter where the player explores a vast underground labyrinth and faces fierce monsters and bosses. As the game advances further into the dungeon, she gathers Runes, which are be used to combine into 285 unique spells.",68
Dillon's Rolling Western: The Last Ranger,2013-04-11,E10,"Dillon's Rolling Western: The Last Ranger is an action tower-defense game which combines the strategy elements of Dillon defeating enemies with weapon emplacements that players can deploy around the map, and the action elements of Dillon directly attacking opponents with flashy action moves like rolling attacks and claw slashes.",68
Schizoid,2008-07-09,E,"[Xbox Live Arcade]  Cooperative gameplay is redefined in the fast-paced and unique Schizoid! Control red and blue ships, ramming them into enemies of the same color to destroy them. But be careful, because if you hit the opposite color, you will be destroyed. Quick thinking and quicker reflexes help you seize victory, but sharp teamwork provides the best chance of earning gold medals along the way. Schizoid offers more than 120 levels of challenge, playable in either single-player or co-op mode, plus the brain-melting Uberschizoid hardcore mode, in which one player controls both ships. Co-op gameplay to the max: No other multiplayer co-op game has such tight cooperative gameplay. The two players (or one player with a computer A.I. partner, or one player controlling both ships in Uberschizoid) must work together closely in order to defeat the hordes on each level. Uberschizoid mode: For perhaps the most challenging and ""brain-melting"" challenge yet, try Uberschizoid Mode. Control both red and blue ships, matching them to each enemy color in order to succeed. Tremendous graphics: The glowing, flashing, megabursting graphics add to the game's inherent chaos. [Microsoft]",68
Senran Kagura: Estival Versus,2016-03-15,M,"The high-flying ninja girls of SENRAN KAGURA return, this time with more moves, more playable characters, more story and attitude, and more destruction online with matches that can support up to 10 players (PS4 version only; PS Vita supports up to 4 players). All the previous shinobi girls return with a host of upgraded moves to master, and new playable characters offer more challenges to conquer, along with a story that's equal parts sexy and shocking, serious and scandalous, busty and brawling.",67
SYNTHETIK: Ultimate,2020-12-16,Rating not found,"SYNTHETIK is an unforgiving tactical shooter rogue-lite where freedom and experimentation is key. Fight against relentless opponents and unforgiving bosses encased in ever-changing environments. Master the uniquely deep and satisfying weapon mechanics and the unprecedented amount of customization. Discover a seemingly unending amount of weapons, items, perks and character upgrades.",67
Shoot Many Robots,2012-03-14,M,Shoot Many Robots delivers an onslaught of innovative cross-genre action that has multiple players working together to fight through an intense and chaotic robot uprising.,67
The Escapists: Complete Edition,2018-09-25,T,"The Escapists: Complete Edition brings you the whole original Escapists experience including all DLC packs as well as Fhurst Peak which is exclusive to Nintendo Switch. The Escapists is an award winning prison break simulation that provides players the opportunity of experiencing a light-hearted insight into everyday prison life. Master the routine, plan your strategy then execute your Escape.",67
Senran Kagura Shinovi Versus,2014-10-14,M,"SENRAN KAGURA SHINOVI VERSUS immediately follows the events of SENRAN KAGURA Burst, revisiting the fierce rivalry between the girls of Hanz? National Academy and their sworn enemies from Hebijo Clandestine Girls’ Academy, the latter of which have now gone underground and formed a mercenary strike team known as the Homura Crimson Squad. In addition to their old adversaries, the Hanz? girls must also face a whole new set of foes: the students of Gessen Girls’ Academy, who seek to punish them for their imperfections as shinobi warriors. Meanwhile, a new class is in session at Hebijo, and these students mean business: they oppose all three of the competing factions and will stop at nothing to be the last shinobi squad standing – even if it means leaving broken bodies and shattered dreams in their wake.",67
Alien Shooter: Vengeance,2007-02-16,M,"Alien Shooter: Vengeance drops players into an expansive sci-fi world of classic hack 'n slash gameplay. Set against the backdrop of an intense conflict, Alien Shooter: Vengeance will have players using dozens of gut-ripping weapons to tear though waves of vicious alien life forms bent on total destruction. Multiple character types and an RPG skill-tree expand the game experience, while multiplayer gameplay modes increase the replay value. With the choice of three different game modes - Campaign, Survival and Multiplayer - the adventure will continue for hours on end. Fast-paced arcade action combined with sophisticated RPG elements. A variety of playable characters, each featuring unique abilities. Dozens of powerful weapons for players to broil, freeze or vaporize the enemy horde. More than 20 types of handy gadgets - from flare guns, radar and medkits to battle drones and much more. More than 50 alien species lurking by the thousands in each level, just waiting to pounce upon the player. Match your skills against players worldwide in online high score lists. [CDV Software]",67
Space Ark (2010),2010-06-16,E,[Xbox Live Arcade]   Bounce your animals to bag combos and all the fruit you can catch to terraform planets and rack up some awesome high scores in Space Ark! Discover 24 unlockable characters and a range of essential power-ups to help bring life back to four rich and colorful game worlds. Compete for high scores in three game modes and start your journey up the global leaderboards. Challenge friends in two-player split-screen and be the first to grab a combo and bag a fruit frenzy. Master the secrets of Space Ark and prove you have the right stuff to become an Arkonaut! [Strawdog],67
Wreckateer,2012-07-25,E10,"With the help of Wreck and Tinker, travel the land and destroy 60 castles infested with Goblins using six magical projectiles. Aim and fire each shot and then control it in mid-air, activating special powers and guiding them toward their target. Utilize an arsenal of Flying, Explosive, Splitting, and rocketing Speed shots to explore the infinite ways you can wreak havoc with Wreckateer's fully-dynamic destruction.",67
Underground (2015),2015-04-02,E10,"Practice makes perfect. Surgical doctors-in-training residents all around the world have access to various box trainers and virtual reality simulators to train and maintain their laparoscopic skill set. However, due to a high workload, at the end of the day not everyone has time and energy to practice on these repetitive machines. By turning these drills into a fun and engaging video game, experienced doctors and doctors-in-training can practice them at home, and, more importantly, have fun while doing so.",67
How We Soar,2016-11-29,E,"How We Soar is a VR flight experience that lets you take up the reins of a giant Phoenix and explore an enchanting papercraft world. Seated on the back of this mythical creature, fly throughout the diaries and works of the “Author.” Reconstruct and bring life to the pages of his creations, uncovering his personal story as you soar.",67
Marvel's Avengers,2020-09-01,T,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.",67
The Showdown Effect,2013-03-05,Rating not found,"Created by Arrowhead Game Studios, the same brilliant and eccentric minds behind Magicka, The Showdown Effect is a 2.5D multiplayer action game in which players will be participating in death-matches to gain glory and fame. Formerly known as &quot;Project JFK,&quot; The Showdown Effect operates on the principle of &quot;more is more&quot; and offers an infinite amount of ways to customize your gameplay. Whether its character, stage, game mode, or weapons, customize as much as you want and control how creatively you want to kill your friends! Remember, the gorier it is, the better the showdown you will have!",67
Mini-Mech Mayhem,2019-06-18,Rating not found,"Join your lil’ Mech buddy to plan a flawless strategy, then marvel at just how wrong you were. Not to worry, play some power actions to get your team back on track, or dare to trust in your instincts and crafty skills, and pull off a stunning win.",67
One Piece: Unlimited Adventure,2008-01-22,T,"In One Piece: Unlimited Adventure, the motley Straw Hat Pirates find themselves stranded in a mysterious land after a massive island rises to the ocean surface from underneath their pirate ship. Players must assume the role of their favorite One Piece persona and explore this newly formed terrain to uncover the secrets and powers that lie within this isle. With the Wii remote and Nunchuck controller, players pull, turn and swing to battle nefarious villains using each character’s own unique set of moves including Luffy’s “Gum Gum Storm” and Nami’s “Cyclone Tempo”. Now with more One Piece playable characters than ever, gamers can journey through the exclusive new storyline in Adventure Mode using one of eight Straw Hat pirates or test their skills in Survival Mode and Vs. Mode to unlock more than 40 additional playable swashbucklers. Find a bountiful booty of items, unlock special moves and costumes all in the name of acquiring the ultimate treasure. [Namco Bandai Games]",67
CounterSpy,2014-08-19,T,"Synthesizing the spy mythology and the special aesthetics of the 50's and 60's and set during the Cold War, CounterSpy details the rogue third spy agency, C.O.U.N.T.E.R., which maintains distance between the globe's superpowers. As each side of an ongoing conflict nears the unleashing of a blow of earthshaking proportions, C.O.U.N.T.E.R. bolts into action, furtively subverting their plans and maintaining world peace with crafty subterfuge.",67
Men's Room Mayhem,2013-05-21,T,Take toilet gaming to a whole new level with this frantic line drawing game! Warning: contains punch in the face gameplay and some serious swiping action!,67
Malicious,2012-07-24,T,"Malicious is an original action game for the PS3. You are a ""Spirit Vessel"" called into the world by the Prophets to vanquish evil. Armed with the ""Mantle of Cinders,"" a cloak that can absorb power from destroyed objects as well as shift form, you wage battle with the Malicious. [Playstation EU]",67
Rise of Incarnates,2015-02-03,M,"A free-to-play action game blending fighting and shooting in a 2v2 battle arena. Feel a rush of power as you awaken latent character abilities and string together combos, all while working strategically with your partner to dominate opponents.",67
Supersonic Acrobatic Rocket-Powered Battle-Cars,2008-10-09,E,"Get ready for non-stop action as you take control of a rocket-powered super car! It is a sport like no other, where supersonic cars jump, flip, and rocket boost their way to victory. [Sony]",67
Black Rock Shooter: The Game,2013-04-23,T,Black Rock Shooter: The Game has players take the role of BRS to try and save humanity from extinction.,66
Prey the Stars,2008-10-13,E,"The main objective of Prey the Stars is to eat everything in sight and to attack your opponents. Each of the games colorfully-themed stages are cleared by devouring as much as possible before time runs out. The player with the highest score at the end of the stage is the winner. Each player scores points by eating and by sucking in ""spirits"" which are hidden in some objects. The bigger the item, the higher the score. Prey the Stars offers a delicious smorgasbord of multiplayer options. Gamers can feast with up to 4 friends using local Wireless DS Single-Card Download Play or Multi-Card Play. Players can also take their gastronomic conquest worldwide with Nintendo Wi-Fi Connection. Exclusive character designs for Prey the Stars were created by break-out Japanese pop artist TOUMA. The highly-respected designer is renowned for his whimsical and edgy creations including, Knuckle Bear and Boo, that have taken the urban vinyl toy industry by storm. [Koei]",66
Ghostbusters: The Video Game Remastered,2019-10-04,T,"The Ghostbusters video game is back and remastered. Strap on your proton pack once again and join the Ghostbusters on the adventure with the voice and likeness of the original crew as you battle to save New York. The game features the voices and in-game likenesses of Bill Murray, Dan Aykroyd, Harold Ramis, and Ernie Hudson in an original story penned by the writers of the original films - Dan Aykroyd and Harold Ramis. Experience unique ghost hunting, wrangling and trapping with upgradeable weapons in widely destructible environments. Test the team's mettle with large scale boss fights. Play through a unique storyline as the player battles and captures ghosts - both well-loved and brand new - throughout New York. [Epic]",66
Strike Suit Infinity,2013-04-30,Rating not found,"In Strike Suit Infinity, players fight to stay alive as long as possible against a never-ending armada of enemies, with the intention of surviving each round and climbing as high up the leaderboards as possible. Each round is comprised of numerous waves of enemies, which get progressively harder.
In order to reach the top of the leaderboard, players will need to successfully chain their scoring to increase their score multiplier. The multiplier will decay however, so players must maintain rhythm while quickly dispatching enemy ships.",66
My Frogger: Toy Trials,2006-11-13,E,"Team up with Frogger in an all new adventure. Frogger is back but he is not alone. Take on the role of Frogger and the Hero. Control the Hero in the Adventure Map and use Frogger to solve puzzles with the touch pad and microphone. The Hero can also provide Frogger with helpful items such as health and power-ups. Tobi Inc. has created the ""Toy Pet"", where kids can create a toy pet with a will of its own. All the kids have to do is draw their ideal pet and within a few weeks their toy pet is delivered. Tobi Inc. is holding a competition for the best designed pet, which the Hero and Frogger decide to join. The winner of the competition will be granted one wish that can make all their dreams come true. [Konami]",66
Wolf of the Battlefield: Commando 3,2008-06-25,T,"[Xbox Live Arcade]  Wolf of the Battlefield: Commando 3 revives the classic Commando franchise with an all-new adventure. Fight solo or recruit two other specialized commandos to defeat the evil tyrant General Ratiev. This frantic war-fest combines precise, old-school gameplay with hi-def 3-D graphics. Play as Codename Wolf, Coyote, or Fox as you take on waves of soldiers, rescue POWs, and blow up armored vehicles through a variety of dangerous battlefields. With loads of weapons and power-ups at your disposal, gear up and blast your way to victory! Experience the classic and immersive arcade-style gameplay blasting onto your TV in 1080p high-definition graphics. Fight solo, or recruit your friends on a mission in three-player, online or local cooperative play. Unleash an advanced arsenal with power-up capabilities, with co-op armed vehicle control at your disposal. [Capcom]",66
Jim Henson's The Muppets: On With The Show!,2003-03-18,E,"THE MUPPETS STAR IN AN ALL-NEW SHOW!

Help the irresistible Muppets keep the show going, even when the rats steal the Swedish Chef's cooking ingredients, Bunsen and Beaker's experiment is out of control, and a giant Jurassic pig invades the stage!

*Play 8 mini-games starring your favorite Muppets including Kermit, Miss Piggy, Animal, Gonzo, and more!
*Three levels of play: Easy, medium and hard.
*Play in Story Mode to unlock mini-games, or just play the mini-games in Activity Mode.",65
Dillon's Rolling Western,2012-02-22,E10,"Dillons Rolling Western is a character driven action game with tower defense elements.

Armadillo ranger Dillon leaps into action at the touch of the stylus, using his rolling attack skills to defend frontier villages from waves of invading rock monsters. During the day, Dillon collects resources to build up defenses such as gun towers and defensive walls. At night, he battles the Grocks with the help of those defenses. The 3-D graphics bring the games Wild West setting to life. Dillons story unfolds as he and his partner, Russ, interact with the inhabitants of the many western villages they fight to save.

Features:
 10 different villages, each with 3 days and nights of action.
 22 different types of Grocks, from lowly Footgrocks to gigantic Ultimogrocks.
 Multiple strategies are possible, and you can re-play the stages to get a better time.
 Dillon gains additional attack abilities as he progresses through the game.
 Unique mix of character action and tower defense.",65
Mister Mosquito,2002-03-12,T,"You are Mister Mosquito, an uninvited guest in the Yamada family home in Japan. In order to store up enough food for the winter, you must drink as much of their precious blood as possible while they are in bed, talking on the phone, watching tv, or even a bath. The Yamadas know you are in the house and have plans to take you out. Deadly insecticides fill the air, and they have the ability to crush you like the bug you are. [Fresh Games]",65
Crash of the Titans,2007-10-04,E10,"In Crash of the Titans, players fight a nefarious plot hatched by Crash's arch nemeses Neo and Nina Cortex to mutate the local creatures into titanic abominations. Using Crash's legendary mix of outrageous antics and daredevil bravado, players ""hijack"" enemies to take control of their action and use their fearsome powers against all manner of enemies. ""Jack to Attack!"" – Control, play and battle as 15 enemies, including titanic creatures such as Scorporilla, Ratcicle, Magamadon and Shellephant. While in control of a monster players can throw toxic stink bombs, call lightning down from the sky, fire lasers beams from their eyes or even impale enemies with a massive scorpion tail - use all of the creatures' special abilities to defeat Neo and Nina Cortex. Crash now has a powerful acrobatic fighting system that includes punches and flying kicks, multiple attacks and special counter moves. Players can power-up skills to unlock new attacks and blazing combos. Crash can now interact with his world in totally new ways. Players can wall-run, swing from ropes and flip off springboards – Crash can even toss Aku Aku on the ground to surf, skate, grind and shred. At any point in the game, a second player can join in the fun and play as Carbon-Crash to help unleash total chaos. In a totally innovative twist to co-op action gaming, Crash can even jack Carbon-Crash (or vice versa) for some hysterical Crash ""jacked""-Crash mayhem. [Sierra Entertainment]",65
Mini Ninjas Adventures,2012-06-29,E10,,65
Eat Them!,2010-12-21,T,"In Eat Them! the player gets to create their own giant monster which they then use to smash, crash and munch their way though the city.  The monster is people-powered  so eating folk is a prerequisite of keeping your monster in full-on destruction mode. The 3D game features eye-catching comic-render style graphics, fully customisable monster creation and lots and lots of missions from Maximum Destruction to Hunt.  The player has the option of single-player and split-screen multiplayer, head-to-head and co-operative missions.  Eat Them! promises  action, mayhem, destruction, humour and lots and lots of eating people!",65
Dig Dug: Digging Strike,2005-10-18,E,"This 3D adventure combines the classic arcade digging action with new baddies, environments, weapons, mini-games and strategies to deliver the most action-packed Dig Dug game to date. Whether tackling the underground alone or wirelessly with a friend, gamers discover 15 stages with more than 80 areas in Dig Dug Digging Strike. Players explore 3D environments on the top screen of the DS, then plunge underground on the bottom screen to dig and connect fault lines that will trap monsters. Only by sinking enemy bosses do players move to the next level – and they encounter some familiar faces along the way. The dreaded Pooka and Fygar are back to threaten Dig Dug, along with a host of never-before-seen bosses. Dig Dug is armed with a series of thrilling weapons to combat monsters as well as elements from the environment including rolling rocks, quicksand and flowing lava. [Namco]",65
Nickelodeon Barnyard,2006-12-04,E10,"Enter the world of Nickelodeon's newest adventure and bring the Barnyard movie to life. Battle the coyote invaders, tee up for a game of golf, target the bull's-eye with your flying chicken and race downhill on your speedy bike. Players can explore a fully interactive, 3-D world and prove they have what it takes to be the biggest party animal of them all. Replayable action-packed games based on the wild antics of Otis. Open-world gameplay through areas seen in the movie. Unique controller functions - steering cars, swinging golf clubs, throwing darts, shooting a tomato gun at coyotes, and more. Up-rez'd graphics including 60 fps, progressive scan, and widescreen support. All-new mini-games and customization options. [THQ]",65
The Escapists: The Walking Dead,2015-09-30,T,The Escapists The Walking Dead is a game where players will don the role of Rick Grimes to keep their fellow survivors safe and plan the perfect escape routes.,65
Party Hard,2015-08-25,Rating not found,It is 3 in the morning. Your neighbors are having a loud party. Stop them. Party Hard.,64
Let's Catch,2009-06-15,E,"[WiiWare]  Play catch with friends in multiplayer party games and compete for high scores using your Mii™ character and others. Choose from six different single and multiplayer modes such as Speed Catch, which tests your ability to catch a fastball, and Bomb Catch, an elimination party game for up to four players. Select from a variety of characters or use your Mii character to play other favorite catch games. Unlock special features when you own both Let's TAP and Let's CATCH. [Nintendo]",63
No Escape (2000),2000-11-30,T,"No Escape is the biggest, coolest, most popular TV show ever. Transmitted live from a gigantic studio aboard an orbiting space station -- and watched by billions. No Escape features up to eight skilled contestants battling each other on tiny, artificial planets created specifically for the show.  [Funcom]",63
Naruto: Uzumaki Chronicles,2006-11-14,T,"Naruto: Uzumaki Chronicles  introduces a lush,  3D world that will test the players' Ninjutsu skills as Naruto, the feisty orphan who wants to become the most respected and admired ninja of all time. A brand new story drives the missions as players experience the trials and tribulations of a ninja-in-training - fierce competition from fellow students and constant challenges from their teachers. Players can collect status-boosting chips and plates to customize all aspects of Naruto's abilities and face-off against multiple enemies using either close combat moves or long-range weapons like shurikens and explosive cards. With familiar characters like Kakashi, Sasuke and Neji that can swoop in for assistance, Naruto: Uzumaki Chronicles offers mini-games and lethal attacks straight from the popular anime series to satiate any aspiring ninja. [Namco Bandai]",62
War of the Vikings,2014-04-15,Rating not found,"Developed by Fatshark, War of the Vikings is a new standalone entry into the War-franchise that will pull players into the brutal and bloody Viking Age, challenging them to design a personalized warrior and sack England as a mighty Norseman - or defend it as a brave Saxon.",62
Warhammer Age of Sigmar: Tempestfall,2021-11-17,Rating not found,Battle the forces of Nighthaunt in this VR-exclusive action-adventure Warhammer Age of Sigmar game. Wield iconic weapons of a Lord-Arcanum and deliver Sigmar’s justice using motion-based abilities and magic across the realm of Death.,62
Wavey The Rocket,2020-05-07,Rating not found,"Play as Wavey the Rocket as he tries to stop the moon from being destroyed by an evil corporation that removes fizz from soda! A precision side scroller like no other, it's hand-crafted and set to some seriously funky hip hop.",62
continue?9876543210,2014-01-03,Rating not found,"You are a dead, failed video game character wandering through the recesses of the Random Access Memory, trying to find peace in the final moments of your existence before being deleted forever...",62
Fuse (2013),2013-05-28,M,"What happens when human beings access powerful alien technology they were never meant to have been exposed to? When a volatile energy source they call Fuse falls into the wrong hands, the CIA calls upon an elite contact team to retrieve it, known as Overstrike 9. Congregate with up to 3 friends in team-based co-op play as you take down the rogue paramilitary corporation behind the theft. Use lethal teamwork, orchestrate devastating attacks, and provide cover for one another with fringe-tech weapons and gadgets. The unique LEAP feature lets you instantly shift from agent to agent during combat, allowing you to take advantage of each one’s special arsenal. You will need your partners and their arsenal to stop a global arms race from spinning out of control.",62
El Tigre: The Adventures of Manny Rivera,2007-10-29,E,"From deep underground, Mikla, Prince of Doom, and his AzTechs attack Miracle City. Mikla turns the city’s super-villains against each other so he can take over. The Rivera Family gets into some trouble when Puma Loco and White Pantera are kidnapped. El Tigre must enlist of friends Frida and Black Cuervo to save his Dad and Grandpapi! [THQ]",62
Malicious Fallen,2017-02-21,T,"When the forces of ultimate evil are unleashed on the world, only the Spirit Vessel can hope to subdue them. Malicious Fallen includes the complete story so far and adds two brand new chapters, Pursuit and Demise. Experience the thrilling finale of the Malicious saga, remastered, enhanced, and expanded for PS4.",62
Bakugan: Defenders of the Core,2010-10-26,E10,"In Bakugan Battle Brawlers: Defenders of the Core, players will create a new hero and lead the brawlers on an epic adventure to save Earth's cities from Spectra and his Vexos minions. Players will discover a whole new aspect of Bakugan by being given complete control over their creatures when taking on their opponents as Bakugan transform from small balls into towering creatures. In the midst of intense battles, players will find themselves bravely exploring dangerous and dark areas to stop the evil spirits that are sucking the life force from the world. Players will unlock all-new levels and characters as they unearth hidden clues and defeat opponents in the quest to save the world from ultimate destruction. Bakugan Battle Brawlers: Defenders of the Core also features split-screen multiplayer action in three different game modes in the console versions, and linked multiplayer on Nintendo DS and PSP system. Coupled with real-time battle gameplay, this will be the first time that players can duke it out with their Bakugan in head-to-head duels, free for all, and strategic destruction battles.",62
Sym,2013-10-31,Rating not found,"A puzzle-platformer that explores social anxiety disorder. Play as Josh, a teenage boy trying to reconcile a maze of two contrasting worlds that coexist within the blank spaces of each other - his perception of reality, and the world he created to avoid his fears.",61
Emergency 2012,2010-11-22,T,"Warning! The world as we know it is out of control! As the head of all rescue operations - you must ensure that the job gets done with all fire and rescue services, police and specialist personnel. The world is counting on you - can you handle the pressure?",61
Monkey King: Hero is Back,2019-10-17,T,"A new chapter in the Chinese legend of Journey to the West is about to unfold! Based on the animated film Monkey King: Hero Is Back, this adaptation pits the Great Sage himself, Sun Wukong, newly freed after 500 years of imprisonment, with Liuer, a young boy who looks up to the Monkey King in a journey that brings them close together.",61
Star Wars: The Force Unleashed II,2010-10-26,T,"With Star Wars: The Force Unleashed II, the epic story continues as players once again assume the role of the devastatingly powerful Starkiller - Darth Vader's secret apprentice set during the largely unexplored era between Star Wars: Episode III Revenge of the Sith and Star Wars: Episode IV A New Hope.",61
Windward (2012),2012-10-14,Rating not found,An action-adventure RPG in which you control a ship set in a large randomly generated world full of procedural content that will give you a different experience every time you start a new campaign.,61
