title,release_date,rating,description,metascore
"What Did I Do to Deserve This, My Lord!?",2009-07-16,T,"[Playstation Network] Also known as ""What Did I Do To Deserve This, My Lord?!""   The goal of the game is clean and simple: As the God of Destruction, you must create a dungeon that is difficult and powerful enough to fend off human hero invasions. The dungeon must have a self-sustaining ecosystem, so players must strategically dig and create a dungeon with a balanced food chain. Periodically, human heroes will invade the dungeon in order to bring peace and harmony to the world, but they are your enemies. You must destroy the heroes before they capture the Overlord and take him back to the surface. [NIS America]",69
Trade Empires,2001-09-17,E,"A scenario- based, economic simulation game about creating a merchant empire through trade. Controlling your family dynasty of merchants, your mission is to build vast transport and trade networks that change over thousands of years as new technologies are developed and more modern products are discovered. [Eidos Interactive]",69
Sudden Strike,2001-01-23,E,"Capture enemy fortifications, win the fight for possession of the buildings, and call for paratrooper and fighter-bomber reinforcements.  [Strategy First]",69
Neighbors From Hell,2003-09-22,T,"Living next door to you is a real Neighbour From Hell and it's now time to have your revenge! Creep around your neighbour ?s house performing ever more elaborate tricks upon the unsuspecting resident. As the star of a fantastic new TV show, cameras will track your every move as you set your fiendish traps. Your objectives are to create more and more disarray, increase ratings and maybe even winning prestigious awards. But beware of watchful neighbours and alert guard dogs; if they catch you then the show will be taken off air. [JoWood Productions]",69
Gratuitous Tank Battles,2012-05-17,Rating not found,"Gratuitous Tank Battles is coming to the PC and Mac, developed by Positech Games, makers of Democracy, Kudos and of course Gratuitous Space Battles. Gratuitous Tank Battles is an RTS/Tower Defense hybrid with online elements and customisable units. The player can take the role of the defender or the attacker in a series of top-down explodey battles. A built-in map editor will allow easy sharing of custom maps and defensive challenges with other GTB players in a similar fashion to GSB's challenge system.

GTB takes place in an alternate reality where the 'central powers' never surrender and the 'great war' continues for two hundred years. Soldiers still fight in the trenches of the Somme, although rifles have (mostly) become laser rifles and giant armored mechs stride across no-mans land. The two great armies continue to fight with patriotic zeal and little memory of who Franz Ferdinand was and what happened to him. One thing is certain: It will all be over by Christmas 2114.

FEATURES:

- Play as attacker or defender on any map.
- Design your own unique units from a huge range of components.
- Use Turrets, Tanks, Mechs, Infantry and special command units.
- Integrated map editor to allow trivial sharing of custom maps.
- Upload your maps and armies as online challenges for other players
- It will all be over by Christmas.",69
Mayan Death Robots,2015-11-20,Rating not found,"Mayan Death Robots reinvents the artillery genre in a Mayan setting invaded by alien killing machines. Pick a robot from the roster and enter the arena to destroy your opponent's power core. Aim your weapon before the timer runs out, but don't be distracted by the pretty scenery: when the rockets start flying, you already need to plan your next move! Will you choose to move your robot to a better vantage point, or will you build defenses to keep your opponent from landing a killing blow?",69
Deception IV: The Nightmare Princess,2015-07-14,M,"Deception 4: The Nightmare Princess is the successor to Deception IV: Blood Ties, which revolved around Laegrinna, a deceitful fragment of the Devil’s soul who chose between Sadistic Torment, Elaborate Death, or Humiliating Demise to defeat her foes through trickery. In this new installment, players not only relive Laegrinna’s entire pursuit to free her father, the Devil, from his eternal prison, but they also get introduced to an entirely new, wickedly sadistic, and infernally mischievous character: Velguirie.",69
Valhalla Hills,2015-08-24,Rating not found,Valhalla Hills is a humorous new civilization-building strategy game from Daedalic Entertainment.,69
Thrillville,2006-11-21,E10,"Thrillville allows gamers of all ages to easily build and customize the coaster of your dreams. Gone are the days of the complex PC techniques used in other coaster games. Rather, Thrillville's easy to use building mode has been designed specifically for the console platforms and makes building all 75-plus rides from wooden, corkscrew and inverted coasters to merry go rounds, trains and carnival rides, easy, and most importantly, fun. Imagination is the only height limit with Thrillville, where the fun ranges from racing on go-kart tracks you put together and playing mini-golf on courses you designed to joining friends for dozens of four-player party games, from bumper cars to arcade shoot-‘em-ups. You can also tour the park on foot – a first for theme-park titles – chatting and joking with all the guests to help them out and make sure they’re enjoying themselves. [LucasArts]",69
Battlecruiser Millennium,2001-11-18,T,"The sequel to the critically acclaimed and industry recognized, Battlecruiser space simulation series. [3000 A.D.]",68
Buccaneer: The Pursuit of Infamy,2008-12-05,E,"Set sail across the Caribbean with Buccaneer. Will you become the world's greatest and most feared pirate captain, or will you let your infamy ebb away and risk mutiny at the hands of your bloodthirsty crew? Swashbuckling single player campaign across 50+ missions. Compete against up to 18 other cut-throats in team-based multiplayer. Captain one of 26 upgradeable pirate vessels. Explore the beauty of the Caribbean, with stunning shader technology. Instantly accessible arcade-like controls. [Steam]",68
Sword of the Stars,2006-08-17,E10,"Sword of the Stars is a 4X Strategy game brought to you by the core team behind ""HomeWorld: Cataclysm."" Sword of the Stars returns gamers to the action-packed roots of the 4X genre with some new twists, including a 3D starmap and real-time combat resolution in a 3D environment. Playing as one of 4 unique races, gamers will explore planets, research new technologies and create empires in a hostile Universe where weakness means extinction and only the strongest will survive. [Lighthouse Interactive]",68
Galcon Fusion,2010-02-11,Rating not found,Conquer the Galaxy like never before! Galcon Fusion is an awesome high-paced multi-player galactic arcade-strategy game. Send swarms of ships to defeat enemy planets and conquer the universe! [Galcon],68
911 Operator,2017-02-24,Rating not found,"911 OPERATOR is a game about the difficult work of people that manage emergency lines and services. Main task is to answer incoming calls and to react properly ­- give first aid instructions, advise, dispatch correct number of fireman, police, ambulances, or sometimes just ignore the call.",68
This Is the President,2021-12-06,Rating not found,"This Is the President is a story driven management game. In the year 2020 you are elected to be the President of the United States of America. To escape justice for your past crimes as a shady multi-millionaire businessman, you need to ratify Amendment 28 which would grant lifetime immunity to any President.

Manage your official and unofficial staff like a real mafioso in order to deal with all the old problems you've had in the past, as well as the shiny new problems that come with the office. You'll battle with your competitors, the establishment, the media and even foreign leaders.

In this political thriller-satire mix, the player's actions will inescapably lead to situations that escalate into absurd, terrifying, tragic and even ridiculous situations.",68
The Masterplan,2015-06-04,Rating not found,The Masterplan is a tactical heist game set in the 70s. Can you achieve the greatest heist in the history of mankind?,68
UFO: Aftermath,2003-10-15,T,"UFO: Aftermath is a 3D isometric, tactical strategy game a rich and compelling sci fi story. Combining global strategy with small squad tactical combat, the challenge offered is to fight against an alien invasion. Featuring run time generated tactical missions with innovative simultaneous combat action; the genre is also enhanced with strong RPG elements, offering a quite unique mix of strategic ideas. [Cenega]",67
Deception IV: Blood Ties,2014-03-25,M,"From the producer of Fatal Frame comes the re-imagining of the classic Tecmo title ""Devil's Deception"", first released in 1996 on the PlayStation. The Deception series uniquely focuses in giving players a taste of what its like to play on the side of evil by using a wide variety of imaginative traps to exact revenge on their adversaries. Deception IV: Blood Ties is, much like its predecessors, a strategy focused action series where players control a main character that defeats enemies by luring them into imaginative traps. [Tecmo Koei Europe]",67
Heroes Chronicles: Warlords of the Wasteland,2000-09-27,E,"After generations of oppression, Tarnum discovers his people's true history and leads an army of Stronghold troops against their tyrannical masters. Marching from the arid roughlands of his homeland and the muggy swamps of the lowlands, he follows and even surpasses the deeds of his legendary ancestor who defeated these spellcasters long ago.",67
Rise of Venice,2013-09-27,Rating not found,"Rise of Venice drops players in the Renaissance era, where they start out as a young merchant, looking to make his mark and build a trading empire.  Begin with a meager group of trading ships and build them into a mercantile fleet that will make your enemies and friends alike green with jealousy as you fill your coffers with gold! Rise of Venice is much more than trading, however, as Renaissance Europe was filled with treachery and political machinations of all sorts - which you must take part in if you plan to succeed!",66
This Is the Police,2016-08-02,M,"This Is the Police is a strategy/adventure game set in a city spiraling the drain. Assume the role of gritty Police Chief Jack Boyd and dive into a deep story of crime and intrigue. Will Jack reach his retirement with a nice stack of bills, or will he end up broken ... or worse?",66
King Arthur II: The Role-Playing Wargame,2012-01-27,T,"King Arthur II will feature a new and dark fantasy setting. No longer a valiant ruler, King Arthur is now the Maimed King trying to mend a land almost beyond repair in a stunning new plot. More heroic, large scale battles with bigger armies are at reach to defeat more powerful foes. Intense boss fights never seen before promise to pit hero's forces against unique and terrifying enemies. A new wide range of camera control options, revised animations and an extensive tutorial will provide for the ultimate gaming experience.",66
Tamagotchi Connection: Corner Shop 2,2006-11-14,E,"In Tamagotchi Connection: Corner Shop 2, shop owners must keep their bizarrely adorable Tamagotchi partners happy by earning “Gotchi points” through performing mini-game tasks for the customers. Gotchi points can be used to clothe, feed, and care for your Tamagotchi partners. As more points are collected, new types of shops for players to open will become unlocked. Shops not seen in the original such as the Bowling Alley and Sushi Bar will be available, as well as upgrades to old favorites like the Concert Hall where players can sing along to the music with the DS’ microphone. In Tamagotchi Connection: Corner Shop 2, catering to the needs of your customers will be essential in keeping the Tamagotchi happy. The five different happiness levels will determine the dialogue that occurs between the player and their Tamagotchi partner, and nobody likes a grumpy Tamagotchi. [Namco Bandai]",66
Company of Crime,2020-08-07,Rating not found,"Company of Crime places you in the heart of 1960s London. Will you build an influential criminal empire, or head up an elite Scotland Yard task force and crack down on the rising tide of corruption? Case out targets, then dive into the melee with your hand-picked team of gangsters or detectives.",66
Dungeons,2011-02-10,M,"Dungeons follows the mis-adventures of the foremost of all Dungeon Lords, who spends his time luring heroes into his labyrinthine creations with the promise of treasure and a good fight - only to be trapped by his ingenious devices. Once they are in his grasp, our Dungeon Lord must look after and cherish his new found prisoners until they are more comfortable with their surroundings because come the &quot;harvest&quot;, happy heroes have more precious soul energy for you to gleefully extract via foul prisons or twisted torture chambers!",65
Elements of Destruction,2008-06-18,T,"[Xbox Live Arcade]  In Elements of Destruction, you are the master of disaster. Use tornadoes, lightning, earthquakes, and other forces of nature to do your bidding. Fired from your job as a top research scientist, you have built a machine that allows you to control nature and exact revenge on the corporation that fired you. Your quest for revenge takes you to locations across the globe where you must use the forces of nature in challenging ways. Shake down buildings with earthquakes, suck up and throw objects with tornadoes, and strike down aircraft with lightning to cause mayhem in cities and towns across the earth. Compete in two online and split screen multiplayer modes including Destruction (go head-to-head with another player to see who can cause the most damage) and Cooperative (work together with other players to destroy the corporate menace). [THQ]",65
Spore Creatures,2008-09-07,E,"Spore Creatures gives players their own personal universe in a box. Create and evolve life, establish tribes, build civilizations, sculpt entire worlds and explore a universe created by other gamers. Spore Creatures gives players a wealth of creative tools to customize nearly every aspect of their universe: creatures, vehicles, buildings, and even UFOs. Players can then seamlessly share their creations with the world or explore infinite new galaxies created by other gamers. [Electronic Arts]",65
Heroes of Might & Magic III - HD Edition,2015-01-29,T,"Fifteen years later, rediscover the epic tale of Queen Catherine Ironfist, as she begins her critically acclaimed quest to unite her ravaged homeland and re-conquer the kingdom of Erathia.",65
Heroes Chronicles: Conquest of the Underworld,2000-09-27,E,"When the soul of Queen Allison's father is kidnapped from Paradise, Tanrum escorts her through the cursed grounds of the Underworld. Every step is blocked by a fiery inferno or foggy necropolis from which march demons and undead determined to make Tanrum a permanent inhabitant of the land of the dead.  [3DO]",64
Fortress (2001),2001-08-13,E,"Fortress is a FAST-ACTION strategy game where players build an endless variety of unique structures and compete against each other in an all out war to the end! Hurl Strone Age rocks during the days of the dinosaurs, engage in cannon fire from the Golden Age of Piracy to Medieval Times, and energize plasma projectiles in the world of tomorrow. Populate your fortress with a variety of humorous Twerp characters as you learn to unlock the secrets of the Wizard's Tower! Play alone or in head-to-head mode using the Game Boy Advance Game Link cable feature.",64
Hammerting,2020-10-27,Rating not found,"Manage a Dwarven mining colony in the unexplored mountains of Mara. As a war rages in the Overworld, you will need to craft, explore and fight as you provide your allies with the finest weapons and gear to assist in the war against evil.",64
Star Trek ConQuest Online,2000-07-14,E,"After supernatural powers and immortality, what else could you possibly want as Q? Try the bragging rights that come with outwitting your fellow Star Trek fans (opposing Qs) online. Unfortunately, they seem to have the same pompous desire for galactic amusement as you.  [Activision]",63
Townscaper,2021-08-26,E,"Instant town building toy. Build quaint island towns with curvy streets. Build small hamlets, soaring cathedrals, canal networks, or sky cities on stilts. Block by block.

No goal. No real gameplay. Just plenty of building and plenty of beauty. That's it.

Townscaper is an experimental passion project. More of a toy than a game. Pick colors from the palette, plop down colored blocks of house on the irregular grid, and watch Townscaper's underlying algorithm automatically turn those blocks into cute little houses, arches, stairways, bridges and lush backyards, depending on their configuration.",63
Jagged Alliance: Crossfire,2012-08-24,T,"Jagged Alliance: Crossfire is a stand-alone expansion to the hit tactical RPG  Jagged Alliance: Back in Action that adds new mercenaries, new environments, and new weapons.",63
Toy Soldiers: War Chest,2015-08-11,T,"Leaving the battlefields of past eras behind, players face off against rival toy armies to determine who rules the battlefield.",62
Remote Assault,2001-07-29,Rating not found,"A ""non-RTS"" 3D real time wargame that provides you with tanks, supply vehicles, scouts, artillery, and a walker.  The game features single and 2 player LAN and Internet play.",62
Jagged Alliance: Back in Action,2012-02-08,M,"Jagged Alliance: Back in Action revives the top-selling Jagged Alliance series of mercenary-themed strategy games with significant updates to visuals and gameplay. Back in Action will showcase a fully updated experience, with modernized gameplay, state-of-the-art graphics and premium production values.",62
Signal Ops,2013-04-05,Rating not found,"In Signal Ops, you guide agents from the relative safety of a control room. Complete daring missions to plant evidence, steal secrets, assassinate targets, and perform sabotage. Take advantage of multiple simultaneous first person views to stealthily evade enemies or get the drop on them.",61
Gangsters 2: Vendetta,2001-06-05,T,"As small-time mobster Joey Bane, you have the opportunity to avenge your father's death and rise to power by hiring a bunch of gangster henchmen with specialized skills such as bombing, kidnapping, and running illegal businesses to do your dirty work.",61
Trapt,2005-11-01,M,"(Also known as ""Kagero 2: Dark Illusion"") Set in old Europe, the player takes on the role of the seductive Queen Allura, who after being framed for her father's murder, is forced to flee the castle to take refuge from those that are out to kill her. Allura, along with her maid Rachel, escape to the Black Forest, where an evil spell from the devil transforms Allura into a trap master, an evil temptress that uses deadly traps to avenge her enemies. Returning to the castle with the devil as her guide and on a mission of vengence, Allura uses her wicked strategy and skill to set up gruesome medieval traps to lure her enemies in and then destroy them. The game is equal parts action and strategy that will have gamers thinking in the most evil and manipulative ways to create the ultimate combination of traps in order to distinguish their enemies. Play as the sexy and beguiling Queen Alllura who looks so sweet, but is wickedly calculating and cursed by the devil.Full-View Map: Set up your traps via a full-view map of the castle. A Variety of Modes and Bonus Content: Play in Story Mode or Survival Mode, plus enjoy an even deeper story when you play in the Bonus Story Mode. [Tecmo]",60
Sheltered 2,2021-09-21,Rating not found,"It's been twenty years since the world as we knew it ended. The last of humanity splintered into opposing factions. Will you unite or conquer?

Building upon the original 2015 fan-favourite, Sheltered 2 brings new challenges and deeper strategic gameplay. You are tasked with creating a leader and building up your faction whilst managing resources and tackling threats both natural and human. Everything from starvation and dehydration to radiation poisoning and enemy raids can prove fatal.

Sheltered 2's new Factions system is pivotal to a base's success. Send out expeditions to explore the vast wasteland and forge relationships, or bitter rivalries with other camps. Trade resources to grow and thrive together; or go head-to-head with rivals in an expanded combat system and grow your foothold in the wasteland. Will you ally with or dominate the other factions?",60
A Game of Dwarves,2012-10-23,Rating not found,"The gameplay consists of ordering the inhabitants of a dwarven settlement to dig, build and conduct research in order to strengthen the clan, whilst defending themselves from the terrible beasts from the depths into which they delve. The game generates a unique world each time a new level starts, making sure that the player needs to dynamically adapt their strategies and tactics during a session. As the player advances, the dwarves will level up and gain new skills, progressing from weak dwarflings to near immortal warriors or master craftsmen. There are also rare resources to be found deeper in the earth that grant access to better buildings and equipment. However, the deeper you dig the more dangerous foes you might unleash…",60
Populous DS,2008-11-10,E10,The PC classic Populous makes its way to the Nintendo DS featuring 50 single player missions and four player mode.,60
Majesty 2: Kingmaker,2010-03-26,T,"What is the connection between the nightmares of Lord Blackviper and those mysterious eyes, burning in the night? Who are these little green men? The ones stabbing your tax collectors with their spears? Can the shamans of the God of Plague rival the very gods themselves? From whence does his avatars appear, and who is to blame? The search for answers to these questions is unlikely to improve your sleep , but will surely give you many hours of new and exciting battles when the war with the goblins descends upon the peaceful lands of Ardania. And besides, how better could the nights of the Great King be spent? Become not only the king of Ardania, but its creator as well. [Paradox Interactive]",60
Green Berets: Powered by Myth II,2001-07-26,M,"A squad-based tactical strategy game set in the treacherous jungles of Southeast Asia. Carefully plan your surgical strike, blast your way through enemy camps, or sneak deep behind enemy lines. Destroy radio towers, defend bases, or eliminate high-ranking VC officers! Your objectives are clear, but your path will be dark and dangerous!  [Take 2 Interactive]",59
Witch Strandings,2022-07-07,Rating not found,"You are a point of light in a new open world Strand-type game. Create pathways through the darkness, nurture the creatures of the Forest, repair ancient structures, and ultimately: confront the Witch who broke this place.",59
Cuban Missile Crisis: The Aftermath,2005-12-22,T,"Cuban Missile Crisis: The Aftermath thrusts players into a world ravaged by the military-political confrontation between the USA and USSR in 1962. The game offers a different interpretation of the events that followed the famous global standoff over the small island nation. In Cuban Missile Crisis: The Aftermath, the two cold-war powerhouse nations unleash their nuclear arsenal on the world, leveling Cuba and turning it, along with the majority of the world, into a radioactive desert. The remaining world citizens thus find themselves in a war fighting for their very survival... Cuban Missile Crisis: The Aftermath is a real-time strategy game combined with a turn-based global strategy mode, forcing players to use tactical troop movements while managing their resources and armies. With all the gameplay one has come to expect from the Blitzkrieg engine, gamers’ that enjoyed such games as ""Sudden Strike"" and ""Blitzkrieg"" are going to jump right into this title. In Cuban Missile Crisis: The Aftermath,”not only will players’ be able to enjoy all their familiar tactics, they will be introduced to way more metal as they field post WWII armaments and weapons of mass destruction! [Strategy First]",59
Amazing Island,2004-08-25,E,"The Black Evil has taken over Amazing Island and captured its natives, the Maboo tribe. Now it's up to you to defeat the Black Evil, take back the land, and return it to its rightful owners. To do so, you must use your imagination to create your own monster and enter it in a series of competitions involving timing, speed, and head-to-head battles. The victor receives magical orbs that hold the power of the island and the keys to returning peace and prosperity to Amazing Island.",59
Monster Rancher EVO,2006-04-13,E10,"Monster Rancher EVO presents a true evolution of the series, adding deeper gameplay, strong role-playing elements and a captivating character-driven story to the popular monster breedin facet you've come to enjoy from the series. You'll balance monster breeding with role-playing exploration as you join in the adventures of Julio, a young circus performer with dreams of becoming a champion monster breeder. Traveling with Julie and the circus to seven different towns, you'll encounter new adventures and make new friends who can help you with training and breeding monsters. With a two-phase training system, three-on-three battles and the ability to raise multiple monsters at a time, you'll want to experience for yourself, this evolution in monster breeding...Monster Rancher EVO, the dawn of a new RPG. [Tecmo]",58
The Princess Guide,2019-03-26,T,"In a land torn by chaos and war, a new evil rises. Now, four princesses from four different kingdoms must learn how to lead their people to victory. Commence the Princess Knight training regimen! As an experienced knight, you will choose a princess to become your apprentice. Teach her the art of war, and push back the evil that threatens to take over the land! With your choices directly impacting the way your Princess Knight fights, The Princess Guide gives military training a whole new meaning.",57
Merchant Prince II,2001-04-30,E,"This turn-based strategy game focusing on the development of Venice and the establishment of Venitian commercial trade routes is really the third quite similar incarnation of the original ""Merchant Prince"" which debuted in 1993 (yes, 1993) and which reared it's head again in 1995 as ""Machiavelli.""",57
Out There: Oceans of Time,2022-05-26,Rating not found,"The successor to the award-winning Out There, Oceans of Time blends roguelike, resource management and interactive fiction for a space survival epic where death is one wrong decision away.

As Commander Nyx, explore a vast galaxy that is different every time you play, as you search for the Archon; a cosmic villain set on dominating the civilisations of the galaxy.

Encounter other strange lifeforms and learn to communicate, trade, and conduct diplomacy as you build a coalition of allies in your mission to find the Archon.

Recruit new members from the alien races you cross paths with, and build a team capable of traversing the cosmos. Manage your crew, your ship and its systems; the mission's success is down to your decisions as Commander.",57
Pirates of Black Cove,2011-08-02,T,"Join, champion, and unite the three pirate factions; Pirates, Corsairs and Buccaneers. Unite the three Pirate factions to gain access to their hero units and ultimately take down the Pirates of Black Cove and become King of all Pirates. Do you have what it takes or are you a weak land lubber?",56
Iron Front: Liberation 1944,2012-05-25,T,"The player takes on the role of a Russian or German infantryman, using teamwork, tactical skill and authentic war machines to battle for victory. The German campaign focuses on slowing the advance of the Soviet troops, while the Soviet campaign is all about breaking through the enemy's resistance. However, the player does not have to do all this on foot: Using their computers, tacticians will control tanks, including the famous German battle tank Panzerkampfwagen VI or ""Königstiger"" and the Russian Stalin tank JS2, or fighter planes such as the Focke Wulf 190 and dive bombers like the Stuka or the Petlyakov PE-2.",55
SpellForce 2: Demons of the Past,2014-01-14,Rating not found,"Demons Of The Past is the finale in the endearing Spellforce 2 series and, like its earlier incarnations, combines RPG and RTS elements that puts players at the center of the mysterious and wonderful SpellForce universe. Demons Of The Past adds five new maps, offering eight in total to explore.",54
Star Trek: New Worlds,2000-09-07,T,"It's time to leave the vastness of space behind and play out your destiny in the biggest land battle this universe has ever known. In Star Trek: New Worlds, you'll experience this classic universe as never seen before -- on land in full 3-D.  [Interplay]",52
Babel Rising,2012-06-13,E10,"Ubisoft’s Babel Rising is the next-generation version of the popular iPhone game of the same name. In Babel Rising, gamers play as God, preventing humans from building the tower of Babel. Gamers can use their divine powers by hurling bolts of lightning, summoning massive earthquakes or unleashing gigantic floods upon the Babylonians. Developer Mando Productions has breathed new life into the game with 3D graphics and competitive and cooperative multiplayer modes.",51
Dead Block,2011-07-06,T,"Dead Block focuses on innovative defensive gameplay in which the few remaining survivors, Jack Foster (a construction worker), Foxy Jones (a traffic warden), and Mike Bacon (a perpetually hungry boy scout) have formed an unlikely alliance to protect themselves from the invading undead. Hiding in various shelters around town, they avoid Zombies by building blockades, setting fiendish traps or – as a last resort – using their weapons to fight.",50
Theatre of War 3: Korea,2011-03-24,Rating not found,"Theatre of War 3 Korea begins where World War II ended. Replay the events of the first hot war of the Cold War era – the Korean War, also known as the Forgotten War! The players are involved in two campaigns, both set in 1950: the North Korean campaign spans June 25 - August 20 and the American campaign from September 15 - October 8.",49
Amazons & Aliens,2000-09-30,T,Amazons & Aliens has no lasting appeal if you're experienced with other empire-building real-time strategy games.,48
Spectral Force Genesis,2010-03-12,T,"A very complete tactical RPG with One goal: conquer the world (you start as the ruler of a single country), Battle strategies, troop placements, and an extensive view of the battlefield.",46
Squad Leader,2000-10-24,T,"The success of this assault depends on your leadership, strategy, and the combined efforts of all your men. Putting yourself in harm's way, you create a diversion by opening fire. Your men seize the opportunity and move up to overtake the enemy. This is what it means to be a squad leader!  [Microprose]",46
Impire,2013-02-13,Rating not found,"Developed by Cyanide in Montreal, Impire tells the sordid tale of Baal-Abaddon, a once-mighty horror from the Bottomless Pit, who finds himself summoned by the incompetent sorcerer, Oscar van Fairweather, and trapped in the form of a laughable imp. Using their cunning and an array of devious tricks, players will help the demon lord break free, rebuild his proper hell-spawn body, and construct an impressive dungeon to form the seat of his new kingdom. Players will have to design, develop, and defend their demonic dungeon from would-be do-gooders in order to expand and triumph.",45
Heaven & Hell (2003),2003-08-31,E,"...And lead us not into temptation - But that's the whole point! Indulge yourself. Take on the amusing role of a soul snatcher who wields omniscient power. Play Heaven & Hell: convince the cute and cuddly Earth dwellers that you're the long-awaited Redeemer who'll bring salvation to their chaotic world. Let no one doubt the truthfulness of your message. Your faithful fanatics launch rotten fruits and vegetables at opposing prophets, while your prophets pummel doubters into holy submission. Alternatively, use miracles and plagues to lead the disbelieving unto the path of the righteous. In this way, your flock shall grow and grow and grow... [CDV Software]",45
Sword of the Stars II: Lords of Winter,2011-10-28,T,"In Sword of the Stars 2, gamers will be reaquianted with the original six races from Swords of the Stars I and its expansions as well as reveal the dark secret of the original series, the Suul’ka - an ancient race that is responsible for tampering with the Liir, Zuul, and other races in the SotS universe! Not limited to another entire new race and their unique drive technology, SotS2 will be a major step forward in the SotS approach to 4X gameplay, taking the easy-to-learn-hard-to-master philosophy set out in SotS1 and following that path to a new standard in space strategy games.",44
Robot Arena,2001-04-01,E,"Stop the bloodlust!  Instead, let's fight some cusomizable robots!  Build your bot from the chassis, and throw in a mobility system, weopons and other exciting extas before going to battle.",41
Seduce Me,2013-01-02,AO,"Having happened upon an invite to a wealthy socialite's holiday home, you find yourself in the Mediterranean exploring a luxury mansion by the sea and meeting an array of characters. From Pietra's flirtatious maid Esper, to the sexually aggressive divorcee, Cecelia, you'll find yourself surrounded by temptation. Be careful how you act, the world reacts.",41
Coliseum,2003-12-31,Rating not found,"Once, the lands were ripe with warriors of renowned skill, all lusting for glory and fortune through their mastery of swordplay. The king, a wise ruler with keen insight on keeping his subjects happy, decided that these fighters should do battle not in dingy back alleys and rat infested warehouses like they were used to, but rather they should be able to showcase their aptitude in an officially sanctioned environment. And so the great Arena was built, and the official Coliseum League was birthed. The sport soon became massively popular. From thousands of leagues away, from every walk of life, the citizenry of the kingdom came to witness the carnage in the arena and cheer on their favorite gladiators. And as in any organized professional sport, there were those that managed the teams of warriors. In a sport where the loser is carted off to feed the crows being a manager is no easy task. Warriors must be carefully groomed for battle. Training is an always ongoing process, and when training doesn't seem to be providing the edge managers may turn to dark sorceries and alchemy. In the end, all of this may be for naught, as old age is still the ultimate leveler of man... In Stormcloud Creations' Coliseum players will get the chance to become those managers. You'll guide three young warriors and with rigorous training, and a little dose of the Gods own luck, transform them into seasoned veterans of the Coliseum circuit. [Shrapnel Games]",32
