title,release_date,rating,description,metascore
Saviors of Sapphire Wings & Stranger of Sword City Revisited,2021-03-16,T,"Discover a tale of war, darkness, and the power of bonds, coming to the West for the first time! The world is plunged into ruin after Ol=Ohma, the Overlord of Darkness defeats the Knights of the Round, the last bastion of defense for mankind. 100 years later, a fallen hero returns to life and must lead a new generation of heroes to defeat Ol=Ohma’s forces and restore light and hope to the world. Explore dungeons, use traps and combat prowess to defeat powerful monsters, and bond with your allies to unlock their true potential in this RPG gem. If you enjoyed your adventures in Saviors of Sapphire Wings, you can also dive into the world of Stranger of Sword City Revisited! Brimming with additional content such as expanded character creation options, in-game events, and new items and equipment, this remastered version of the original dungeon-crawling hit is bundled with Saviors of Sapphire Wings as a bonus game.",80
Crash Bandicoot N. Sane Trilogy,2017-06-30,E10,"Your favorite marsupial, Crash Bandicoot, is back. He's enhanced, entranced & ready-to-dance with the N. Sane Trilogy game collection. Now you can experience Crash Bandicoot like never before in Fur-K. Spin, jump, wump and repeat as you take on the epic challenges and adventures through the three games that started it all, Crash Bandicoot, Crash Bandicoot 2: Cortex Strikes Back and Crash Bandicoot: Warped. Relive all your favorite Crash moments in their fully-remastered HD graphical glory and get ready to put some UMPH in your WUMP.",80
LEGO Star Wars: The Complete Saga,2007-11-06,E10,"From the Trade Federation's ""negotiations"" with Obi-Wan Kenobi and Qui-Gon Jinn in The Phantom Menace to the space battle above Endor in Return of the Jedi, The Complete Saga allows players to kick some brick through 36 Story Mode levels, including Episode II's newly added high-speed pursuit of bounty hunter Zam Wessell. Traveller’s Tales has revamped levels from the original LEGO Star Wars to match the gameplay evolutions found in LEGO Star Wars II, and Prequel Trilogy characters can now be mixed and matched with those from the Original Trilogy – more than 160 in all. [LucasArts]",80
Mega Man Legacy Collection,2015-08-25,E,"Featuring reproductions of the series origins with the original six Mega Man games, the Legacy Collection should remind long-time fans and introduce newcomers to what made Mega Man such a popular and iconic character. Mega Man Legacy Collection will feature all six games and more. In addition to the six Mega Man games, Mega Man Legacy Collection features new ways to experience the classic games with the Museum Mode and new Challenge Mode. Challenge Mode remixes gameplay segments from all six games, with plenty of scaling difficulty objectives for experienced players to conquer yet serving as a good starting point for new players, too. Museum Mode contains a comprehensive collection of history, high-res art and original concept pieces.",80
Castlevania: The Dracula X Chronicles,2007-10-23,T,"Castlevania: The Dracula X Chronicles is an entirely new take at the best Castlevania game to never be released in the US, ""Castlevania: Rondo of Blood"". The Dracula X Chronicles brings this action/adventure franchise to the PSP system for the first time, complete with 3D graphics, enhanced gameplay and new music. Completing the Dracula X storyline, this game also includes an unlockable version of Symphony of the Night and players will also be able to unlock the original Rondo of Blood from the NEC PC Engine. Includes unlockable versions of the original ""Rondo of Blood"" and ""Symphony of the Night"" games, optimized for the PSP. Timeless side scrolling action through more than 10 gothic stages and additional hidden areas. Return to previously completed levels to find additional secrets. [Konami]",80
Capcom Arcade Stadium,2021-02-17,T,"Relive the Capcom classics!1943 -The Battle of Midway-comes as a free download. Shooters, fighting, action—all your favorite genres in this exciting collection! Capcom Arcade Stadium brings back all the nostalgia of the arcade, while adding in new and exciting features you'll wish you had back then. Just Like the Good Old Days
From 3D-rendered arcade cabinets to scanline filters, there's everything you need to recreate that arcade atmosphere. Fully customizable display settings let you craft your own personal experience and truly relive the glory days of arcade gaming.

Brand New Ways to Play
With gameplay rewind, speed adjustment, and the ability to save and load your game at any time, your old favorites will feel new all over again!
Every game has online leaderboard rankings, so you can see where you stack up against players all over the world!
Capcom Arcade Stadium, where retro appeal meets cutting-edge features for a fresh take on Capcom's classics!",80
Essays on Empathy,2021-05-18,Rating not found,"A curated compilation of Deconstructeam's best efforts in seeking new narrative experiences in games. Explore 10 unique, offbeat tales including ""De Tres al Cuarto,"" a brand new short experience exclusive to the compilation about a couple of two-bit comedians trying to make it big.",80
Atelier Dusk Trilogy Deluxe Pack,2020-01-14,T,"The DX versions of the titles from the Dusk series are now available as a specially priced 3-game set! Atelier Ayesha: The Alchemist of Dusk DX, Atelier Escha & Logy: Alchemists of the Dusk Sky DX, Atelier Shallie: Alchemists of the Dusk Sea DX.",79
Pikmin 1 + 2,2023-06-21,E10,"Revisit the first two Pikmin games on the Nintendo Switch™ system!

Reintroduce yourself to the plantlike Pikmin and strategic gameplay that this charming series is rooted in. From finding a way home to collecting treasure, Olimar (plus Louie in the Pikmin 2 game) must partner with a parade of Pikmin to survive the harshest of conditions. Both games support optional motion controls for more options when guiding your floral friends.

Find your way home in the original Pikmin-plucking adventure

Meet Captain Olimar and a capable cast of red, blue, and yellow Pikmin on a dire mission across a larger-than-life planet. Olimar must guide his loveably-leafy companions through obstacles, in battle, and when collecting his missing ship parts.

Meet even more Pikmin (and Louie) on a treasure-hunting expedition

Swap between Olimar and Louie to divide and conquer in Pikmin 2. Tasked with helping pay off their employer’s debt, the pint-sized pair teams up with Pikmin (including purple and white Pikmin) to collect treasure on...you guessed it...a strange planet. Time ticks away on the surface, but cave systems let you take your time to let your strategy blossom.",79
The Lara Croft Collection,2023-06-29,T,"Lara Croft makes her Nintendo Switch™ debut with two Tomb Raider adventures in one treasure-packed bundle, featuring non-stop arcade combat and 2-4 player co-op.

Leap into the fast-paced arcade combat and puzzle-packed platforming of two outstanding adventures for tomb raiders of all abilities; enjoyably easy to pick up, rewardingly difficult to master.

Penetrate dense jungles and navigate elaborate Aztec ruins in Lara Croft & the Guardian of Light, and investigate the cursed tombs of ancient pharaohs in Lara Croft & the Temple of Osiris. Blast through hordes of supernatural foes, overcome intricate Challenge Tombs, beat high scores, and equip yourself with a massive arsenal of unlockable weapons, equipment, and magical artifacts.

TWO ACTION-PACKED ADVENTURES IN ONE
Race against time in Guardian of Light to unlock the secrets of the Mirror of Smoke and imprison Xolotl, the Aztec god of lightning and death, before he can plunge the world into eternal darkness.

And in Temple of Osiris, battle through Ancient Egyptian burial tombs to reunite the Fragments of Osiris and prevent Set, god of evil, from enslaving all of humanity.

FAST-PACED ARCADE COMBAT
Pit yourself against relentless hordes and massive mythical bosses in trap-filled arenas, staying on the move to avoid attacks while putting your selected arsenal to best use.",79
Pac-Man Collection,2001-07-12,E,"From 2D to 3D, Pac-Man has been through it all.  Now, you can relive four of his greatest adventures in Pac-Man Collection, which includes the original Pac-Man, the fast Pac-Attack, and the challenging Pac-Mania.  A special Pac-Man Arrangement mode offers more power-ups and items for you--and the ghosts--to use.  Over the years, the pellet-mucher has learned how to dodge, eat, and jump over ghosts, but the chase continues.",79
Mega Man Legacy Collection + Mega Man Legacy Collection 2,2018-05-22,E10,"Mega Man Legacy Collection is a celebration of the 8-bit history of Capcoms iconic Blue Bomber. Featuring faithful reproductions of the series origins with the original six Mega Man games, the Legacy Collection will remind long-time fans and introduce newcomers to what made Mega Man such a popular and iconic character. Mega Man Legacy Collection will feature all six games and more!

In addition to the six Mega Man games, Mega Man Legacy Collection features new ways to experience the classic games with the Museum Mode and new Challenge Mode. Challenge Mode remixes gameplay segments from all six games, with plenty of scaling difficulty objectives for experienced players to conquer yet serving as a good starting point for new players, too. Museum Mode contains a comprehensive collection of history, high-res art and original concept pieces  a mega treat for any fan of Mega Man and video game history.

FEATURES

* Six classic games in one  Play a piece of video game history with the original six Mega Man games and experience the origins of the classic series.

* 8-bit style with HD flair  The games retain their retro 8-bit style with an added HD finish, giving a crisp, clean look to the charming, classic sprites.

* Challenge remix mode for new and veteran players  The robust new Challenge Mode remixes gameplay from all six games for a new type of challenge. It provides both increasingly difficult trials for experienced players and also teaches newcomers to become familiar with the style of the games and tackle some of the trickier areas.

* Museum of the era  The Museum Mode features a massive repository of history and art collected from the era of the games in this collection. Take a look back at the history of Mega Man with loads of information, high-res art, concept pieces, sketches and more in the Museum.

* Developed with an all-new engine  Using the newly developed Eclipse Engine, Capcom and Digital Eclipse are able to archive these six pieces of video game history with faithful reproductions of the originals for a new generation of gamers.

* Leaderboards and video replays  Fans will be able to watch video replays of the top players on the leaderboards, showcasing a whole new generation of Mega Man talent!",79
Sonic's Ultimate Genesis Collection,2009-02-10,E10,"Take a trip back in time with over 40 titles from the SEGA Genesis era, including your Sonic The Hedgehog favorites. In classic single-player and multiplayer battles, you’ll take down a huge variety of enemies, including Sonic’s nemesis Dr. Eggman (AKA Dr. Robotnik), shuriken-flinging ninjas, hordes of altered beasts and the world’s greatest fighting champions. [Sega]",79
Final Fantasy I & II: Dawn of Souls,2004-11-29,E,"Relive the first two chapters in the Final Fantasy saga--this time with all-new story elements and gameplay. Now you can experience new dungeons, storylines, and characters. Furthermore, you can master the enhanced control systems, and you can save your game at anytime. In Final Fantasy, you control a group of heroes on a mission to save a kingdom in turmoil. The sequel lets you swap out members of your parties during the game, allowing you to experience the adventure with more characters.",79
Street Fighter Alpha Anthology,2006-06-13,T,"The collection features direct arcade conversions of Street Fighter Alpha, Street Fighter Alpha 2, Street Fighter Alpha2 Gold and Street Fighter Alpha 3 which have never before been available together in one package. As an added bonus, the ""pint-sized"" Super Gem Fighter Mini Mix (also released on consoles as Pocket Fighter), is included which brings the total to five action packed games on one disc. All titles in the collection feature three core gameplay options. Arcade mode pits competitors against a series of CPU controlled opponents in order to beat the game. Versus mode allows two players to choose among the cast of characters for intense head-to-head battles. Fighters can practice special moves and combos to hone their skills in the training mode. Additionally, all four Alpha titles feature survival mode as well as a dramatic battle mode which allows 2-on-1 tag team matches. Street Fighter Alpha brings together a cast of 13 characters from the collective Street Fighter universe. The series’ inaugural title introduces super combos and alpha counters to add a new dimension to fighting. Street Fighter Alpha 2 ups the ante with 18 fighters and several new options including high and low Alpha counters as well as more moves and combos for each character. In addition, the second title launches the Custom Combo system which lets players use up a super meter to perform devastating multi-hit combos. [Capcom]",79
Neo Geo Pocket Color Selection Vol. 1,2021-03-17,T,"Relive the 10 classic games that defined the NEOGEO POCKET COLOR!

■Four stellar games have been added to the six already on sale for a total of 10 amazing classics for you to enjoy!
■View 3D models of the games and their cartridges. Zoom in and take a look around!
■Of course, titles compatible with the NEOGEO POCKET can be displayed in monochrome mode!
■Take on a friend in either Tabletop or Handheld Modes!
(Not available for some titles)",79
Final Fantasy Origins,2003-04-08,T,"Final Fantasy Origins delivers the first two games in the Final Fantasy series.  Originally released in 1998 in Japan, Final Fantasy II never came to North America, but now RPG fans will be able to experience the emotion-packed sequel and its predecessor with all-new event scenes, enhanced graphics, and improved sound.  Whether you're on a quest to recover a magical Crystal or on a journey to stop a merciless ruler, both games provide grand stories complemented with deep characterization and touching music.",79
Street Fighter Anniversary Collection,2005-02-22,T,"Bringing together an all encompassing fighting title, this collection is comprised of ""Hyper Street Fighter II,"" a blend of the previous Street Fighter II editions which will incorporate the character variations and features found throughout the series, and the arcadesmash hit ""Street Fighter III: 3rd Strike."" Rather than simply including conversions of the five entries in the series: Street Fighter II, Street Fighter II Champion Edition, Street Fighter II Hyper Fighting, Super Street Fighter II: The New Challengers, and Super Street Fighter II Turbo, ""Hyper Street Fighter II"" lets you mix and match characters from the different versions for a plethora of different match-ups and replayability. ""Street Fighter III: 3rd Strike"" offers a total of 19 different playable characters, each with their own special ability including Makoto, a Karate expert from Japan; Q, a mysterious entity with no explanation of his existence; Twelve, a humanoid weapon developed to follow orders and destroy upon command; and Remy, a Frenchman who is seeking to ease his grief through revenge. Chun Li, the famous martial arts expert, is selectable at the beginning. [Capcom]",79
Teenage Mutant Ninja Turtles: The Cowabunga Collection,2022-08-30,T,"Teenage Mutant Ninja Turtles: The Cowabunga Collection assembles thirteen classic TMNT games by KONAMI in one incredible package. This collection provides a unique opportunity for gamers to experience these immensely popular and very influential games on modern consoles and includes a fantastic set of new quality of life features:

* Added Online Play for certain games and Local Couch Play
* Save Anytime and Rewind
* Eleven Japanese Regional Versions
* Button Mapping
* Unique Development Art & Sketches
* Historic TMNT Media Content

The games are based on the characters and themes based on the 80's children's cartoon and comic book series, The Teenage Mutant Ninja Turtles. The game often takes place in a fictionalized New York City, in the sewers, inside futuristic enemy bases and even across time itself!",79
Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,2008-10-27,E10,"[WiiWare]  Rock and roll! Hurting for cash, Strong Bad sets out to dominate the ""Battle Royale of the Bands."" Can he rule the stage and win the big prize? Or will he be drowned out by the competition? Find out in this high-voltage episode! [TellTale Games]",79
FRAMED Collection,2018-05-17,E,Rearrange the panels of an animated comic book to craft the story of a noir-styled spy adventure in the FRAMED Collection--a compilation of the multi-award winning puzzle games FRAMED and FRAMED 2.,79
Namco Museum (2002),2001-06-10,E,"Keep your quarters in your pants and your favorite arcade games too. Namco Museum for the Game Boy Advance puts some of the greatest coin-op classics such as Ms. Pac-Man, Galaxian, Pole Position, Galaga and Dig Dug into the palm of your hand.",79
Guild Wars: Eye of the North,2007-08-28,T,"Guild Wars players can embark on a journey that will take their existing characters into the treacherous reaches north of the Shiverpeak Mountains. There, they must stand side-by-side with both friends and enemies from the past, recruit new allies and heroes, and delve deep into perilous dungeons to face an ancient evil. The fate of the world hangs in the balance. One thing is certain; at the end of this battle, nothing will remain the same. In Guild Wars: Eye of the North, players encounter two new races: the enigmatic Asura, masters of magic who were driven from the depths by a great danger, and the fiercely independent Norn, who are more interested in contests of personal prowess than the troubles of the world around them. And as the Deldrimor Dwarves fight a desperate battle against a new evil welling up out of the earth, players once again come face-to-face with humanity's most-hated enemy—the Charr. Guild Wars: Eye of the North introduces another exciting feature to the Guild Wars legacy—multi-level dungeons. As the story of this expansion unfolds, players delve into eighteen vast dungeons to face untold enemies, search for clues about the menace facing the world, and uncover new weapons they can use in the final confrontation. These immersive, multi-level dungeons take characters deep beneath the earth and expose them to challenges the likes of which have never been seen in any Guild Wars game to date. [NCsoft]",79
Capcom Fighting Collection,2022-06-24,T,"Features 10 classic titles, including two Darkstalkers games never before released in North America! Take on all challengers in online play with rollback netcode for all ten games, and enjoy additional features including a gallery of official art, a music player with hundreds of tracks, and more:

    Darkstalkers: The Night Warriors
    Night Warriors: Darkstalkers’ Revenge
    Vampire Savior: The Lord of Vampire
    Vampire Hunter 2: Darkstalkers’ Revenge (Japanese version, first official release in North America)
    Vampire Savior 2: The Lord of Vampire (Japanese version, first official release in North America)
    Red Earth (First release outside of arcades)
    Cyberbots: Fullmetal Madness
    Super Gem Fighter Mini Mix
    Super Puzzle Fighter II Turbo
    Hyper Street Fighter II",79
Space Channel 5: Special Edition,2003-11-18,T,"It's the 25th century and our intergalactic space reporter dives into an adventure where she must battle with a series of dastardly villains! Are you ready to save the universe through the medium of dance? You must first battle wicked space nasties, the Morolians, who have attacked and subdued innocent Earthlings with their dance-inflicting ray guns. In order to break the Morolian's hypnotic grasp, Ulala must mimic the aliens' exact dance moves by keeping the beat with pauses timed to perfection. But the adventure isn't over just yet; Ulala must also face another group of intergalactic terrorists who have designs on world domination. What is Ulala to do but to kick-up some pretty funky dance moves against these evil invaders who are bent on taking over the world. Ulala is the Earth's only hope! [Agetec] - Contains both the original SC5 and the sequel, SC5: Part II, previously available only in Japan.",79
Baten Kaitos I & II HD Remaster,2023-09-14,T,"A long time ago, there was a great conflict between the evil god and the people. After a fierce battle, the people managed to seal off the evil god, but what was left behind was only a desolate land. The people thus chose to abandon the land and live in the sky.

Such fairy tales were passed down as legends. At this time, people had wings called Wings of the Heart and lived a peaceful life. It was an era of long-lasting tranquility. ...But the collapse had quietly begun.

When a young man calls your name, the name of the spirit, the story begins to unfold. A story set on a floating continent in the sky, where thoughts and prayers intersect.

Two JRPG masterpieces return. Baten Kaitos: Eternal Wings and the Lost Ocean and Baten Kaitos Origins are back with improved graphics and new features to aid game progression, making them even easier to play!",79
Double Dragon & Kunio-kun Retro Brawler Bundle,2020-02-20,E10,"DOUBLE DRAGON & Kunio-kun Retro Brawler Bundle, consists of 18 titles including 7 DOUBLE DRAGON and Kunio-kun vintage games from the 80’s and 90’s, and all 11 Kunio-kun classic titles from the Family Computer Disk System that have been localized into English for the first time ever. Game genres vary from side-scrolling action, beat-’em-up, sports, and action RPG. Online play mode is available for all titles, and a total of 55 in-game missions are waiting for you to obtain nicknames and avatars to show off to your friends! Can you complete all the games?",78
Konami Collector's Series: Arcade Advanced,2002-03-21,E,"Six Konami arcade classics arrive in Konami's Collectors Series: Arcade Advanced. For the first time in over ten years, play the original arcade version of the classic hit Frogger. Search the solar system, travel through time and space, and infiltrate enemy bases in Gyruss, Time Pilot, Rush 'n Attack, and Scramble. And test your martial arts skill in Yie Ar Kung Fu. With better graphics, levels, difficulty, and a multiplayer mode, Konami's compilation shows that its greatest games improve with age.",78
Klonoa Phantasy Reverie Series,2022-07-08,E10,"Klonoa Phantasy Reverie Series brings back ""Klonoa: Door to Phantomile"" and ""Klonoa 2: Lunatea's Veil"" remastered in one collection to fans new and old. Get ready to set off on an adventure to save the world. Released initially in 1997 by Namco, Klonoa is a side-scrolling platformer featuring a colorful character roster and vibrant game world, it's up to you as Klonoa to embark on a journey to save Phantomile. For the franchise's momentous twenty-fifth birthday, Klonoa: Door to Phantomile and Klonoa 2: Lunatea's Veil are receiving the remaster treatment in a two-in-one set—titled KLONOA Phantasy Reverie Series slated to hit the Nintendo Switch™, PlayStation®5, PlayStation®4, Xbox Series X|S, Xbox One, and Steam. The graphics have received an elegant revamp while Klonoa's beloved world and classic gameplay have been faithfully preserved. The remaster also features an adjustable difficulty level, allowing franchise newcomers to delve right into the action, and long-time fans to get reacquainted with ease.",78
The Tomb Raider Trilogy,2011-03-22,T,"The Tomb Raider Trilogy contains Tomb Raider Legend, Tomb Raider Anniversary, as well as Tomb Raider Underworld in a HD bundle.",78
Arc the Lad Collection,2002-04-18,T,"The Arc the Lad Collection is ultimately an interesting, varied, and rewarding experience that has a tendency to sometimes get bogged down.",78
Resident Evil: Revelations Collection,2017-11-28,M,"Resident Evil Revelations features Jill Valentine and Claire Redfield as they investigate an abandoned cruise ship where terror lurks around every corner. Resident Evil Revelations 2 features 2 separate, but intertwined storylines featuring Claire Redfield and Barry Burton as they find themselves on an abandoned prison island.",78
Sonic Origins,2022-06-23,E,"Relive the classic collected adventures of Sonic The Hedgehog, Sonic The Hedgehog 2, Sonic 3 & Knuckles, and Sonic CD in the newly remastered Sonic Origins! From the iconic Green Hill Zone to the treacherous Death Egg Robot, you'll speed down memory lane to thwart the sinister plans of Doctor Robotnik in polished high definition! This latest version includes new areas to explore, additional animations, and a brand new Anniversary mode! Explore the classic Sonic titles in high-resolution, with all-new opening and ending animations for each title! New Unlockables: Complete various missions to collect coins to unlock new content, challenges, and Special Stages through the Museum. Classic and Anniversary Mode. Choose to Spin Dash your way through the numerous zones in Classic mode with the game's original resolution and limited lives, or the new Anniversary mode with unlimited lives and revamped fullscreen resolution.",78
Capcom Beat 'Em Up Bundle,2018-09-18,T,"Relive the glory days of cooperative arcade games with the Capcom Beat ‘Em Up Bundle. This comprehensive collection includes seven classic games, each with various multiplayer options, online capabilities and detailed galleries.",78
Capcom Classics Collection,2005-09-27,T,"Capcom Classics Collection takes players back to the days of break dancing and waiting in endless arcade lines to see how long they can make their coveted quarter last. Spanning over 10 years of Capcom history, this anthology contains hundreds of hours of gameplay with treasured favorites including the WWII-style plane assault of '1942', defeating Metro City street gangs in 'Final Fight', rescuing Princess Guinevere against zombies and demons in 'Ghosts 'n Goblins', the unforgettable title 'Commando', plus 18 other classics that everyone grew up with! All of these titles can be played in either single or two player modes while experiencing a bountiful of bonus features such as remixed soundtracks, original art and playing tips, just to name a few. Experience more than 20 groundbreaking and revolutionary games of their time on one disk. [Capcom]",78
Heavy Rain & Beyond: Two Souls Collection,2016-03-01,M,"Popular on PlayStation 3, these two titles have now been visually upgraded and brought together for fans to relive, and newcomers to enjoy for the first time.",78
Sonic Origins Plus,2023-06-23,E,"Sonic Origins Plus includes the 4 remastered Sega titles from last year's release -- Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic CD and Sonic the Hedgehog 3 & Knuckles -- plus a dozen Game Gear titles available in a special in-game ""museum.""",78
Mega Man Zero Collection,2010-06-08,E,The 4 Mega Man Zero titles have been brought to and optimized for the DS.,78
Amnesia Collection,2016-11-22,M,"Immerse yourself in three living nightmares that promise to chill you to the core. The collection contains three Amnesia titles: The Dark Descent, A Machine For Pigs, and Justine.",78
SNK 40th Anniversary Collection,2018-11-13,T,"2018 marks the 40th anniversary of legendary studio SNK. To celebrate this extraordinary milestone, a variety of classic arcade games from SNK's golden age are coming back together in one anthology on Nintendo Switch™. SNK 40th ANNIVERSARY COLLECTION is packed full of retro games and a treasure trove of features. Ikari Warriors...nuff said.",78
Marvel vs. Capcom Origins,2012-09-26,T,"MARVEL VS. CAPCOM ORIGINS offers both the one-on-one gameplay of Marvel Super Heroes with its unique Infinity Gem system and the two-on-two carnage of the original Marvel vs. Capcom: Clash of Super Heroes, featuring a tag system, assists, and the wild Duo Team Attack. Bringing forth a host of features never before seen in these games, MARVEL VS. CAPCOM ORIGINS features GGPO-enhanced online play with 8-player lobbies and spectator mode, HD graphical upgrades, dynamic challenges and replay saving.",78
Mega Man Battle Network Legacy Collection,2023-04-14,E10,"All 10 mainline games in the Mega Man Battle Network series return! The year is 200X. Rapid growth of internet technology has given rise to Network Society. People carry with them PETs, mobile devices equipped with sentient programs called NetNavis, which they use in order to enjoy the many benefits the network provides. But even though the network has improved their way of life it has also brought with it new outlets for cybercrime.

The protagonist, Lan Hikari, and his NetNavi, MegaMan.EXE, must work together to solve numerous incidents.",77
Kingdom Hearts HD 1.5 ReMIX,2013-09-10,E10,"In KINGDOM HEARTS HD 1.5 ReMIX, players can indulge in the KINGDOM HEARTS universe once again with Sora, Riku and the timeless cast of Disney characters, including Mickey, Donald and Goofy. The game marks the first time a KINGDOM HEARTS title has made its way onto the PlayStation 3 system. The fully remastered HD compilation includes KINGDOM HEARTS FINAL MIX, previously exclusive to the Japanese market, and KINGDOM HEARTS Re:Chain of Memories. The compilation also features HD cinematic story videos from  KINGDOM HEARTS 358/2 Days, enhanced gameplay mechanics and PlayStation 3 system trophies.",77
Devil May Cry HD Collection,2012-03-29,M,"Devil May Cry HD Collection brings the first three original Devil May Cry titles; Devil May Cry, Devil May Cry 2, and Devil May Cry 3: Dante's Awakening Special Edition together in one high definition package for the first time.",77
Capcom Arcade 2nd Stadium,2022-07-22,T,"Included Games: 1943 Kai
Black Tiger
Block Block
Capcom Sports Club
Darkstalkers: The Night Warriors
Eco Fighters
Gan Sumoku (GunSmoke)
Hissatsu Buraiken (Avengers)
Hyper Dyne Side Arms
Hyper Street Fighter II: The Anniversary Edition
Knights of the Round
Last Duel
Magic Sword
Mega Man: The Power Battle
Mega Man 2: The Power Fighters
Night Warriors: Darkstalkers’ Revenge
Pnickies
Rally 2011 LED Storm
Saturday Night Slam Masters
Savage Bees (Exed Exes)
SonSon
Street Fighter
Street Fighter Alpha: Warriors’ Dreams
Street Fighter Alpha 2
Street Fighter Alpha 3
Super Gem Fighter Mini Mix
Super Puzzle Fighter II Turbo
The King of Dragons
The Speed Rumbler (Rush & Crash)
Three Wonders
Tiger Road
Vampire Savior: The Lord of Vampire",77
Final Fantasy IV: The Complete Collection,2011-04-18,E10,Final Fantasy IV: Complete Collection contains both Final Fantasy IV and The After Years in one collection.,77
Etrian Odyssey Origins Collection,2023-06-01,T,"Explore the rich beginnings of this RPG franchise with remasters of three timeless adventures that inspire players to go on a journey of discovery, mapping deep dungeons, and building customized parties for exploring and engaging in tactical combat.

Play as the leader of a guild of adventurers, searching for rare treasures and secrets within the depths of a vast, sprawling labyrinth.

Traverse and draw a map of the environment while encountering enemies large and small in turn-based combat, then return to town to rest, sell materials for better equipment, and manage your party, selecting from a collection of heroes to build the right team for the job.",77
Tales of Symphonia Chronicles,2014-02-25,T,"Tales of Symphonia Chronicles lets players experience Tales of Symphonia along with its 2008 companion title, Tales of Symphonia: Dawn of the New World, with high definition graphics and additional content.",77
Final Fight: Double Impact,2010-04-14,T,"[Playstation Network]  It's a double strike of arcade perfection as Final Fight: Double Impact takes you on a hard-hitting journey through Capcom history with the ultimate versions of arcade classics Final Fight and Magic Sword. Double Impact slams into your home with seamless online and local co-op multiplayer, new music by acclaimed remixologists, HD-filtered graphics, a host of unlockables to discover, and an integrated online leaderboard to prove your mettle! [Capcom]",77
Dungeons & Dragons: Chronicles of Mystara,2013-06-19,T,"As the first modern role playing game, the Dungeons &amp; Dragons franchise from Wizards of the Coast gave birth to numerous products including two arcade titles from Capcom, Dungeons &amp; Dragons: Tower of Doom and its sequel Dungeons &amp; Dragons: Shadow over Mystara.  Both these titles are now being re-released with updated HD graphics and a wealth of other enhancements as a definitive double pack entitled Dungeons &amp; Dragons: Chronicles of Mystara.",77
Disney Classic Games: Aladdin and the Lion King,2019-10-29,E10,"Two Disney games make their long-awaited return to modern consoles in Disney Classic Games: Aladdin and The Lion King. This package of Disney classics is filled with tons of new features, enhancements, game modes, and display options, plus multiple versions of the games. Join Aladdin and his sidekick, Abu, as they race through the marketplace toward their date with destiny. Relive Aladdin’s classic adventure as you travel through Agrabah, the Cave of Wonders and more to defeat Jafar and rescue Jasmine.  Jump, fight, dodge and carpet-ride your way through this adventure, collecting gems along the way.  The Lion King brings to life the majesty and mystery of Africa through the tale of Simba, a lion cub faced with the challenging transition to maturity. Now, you too can be part of the adventure.  Driven into the wilderness by his evil uncle Scar, Simba finds salvation and Hakuna Matata with Pumbaa the warthog and Timon the meerkat.  Tackle heinous hyenas in the elephant’s graveyard, avoid the trampling hooves of stampeding wildebeest as you battle through 10 levels to ensure Simba claims his rightful place as The Lion King.",77
Chaos;Head Noah / Chaos;Child Double Pack,2022-10-07,M,"Chaos;Head Noah - ""If you were God, and your delusions could become reality. What kind of delusions would you imagine? A sensual world? A dystopic society? Destructive punishment? Or...""

Nishijou Takumi, a shut-in gamer and anime otaku, spends his days locked away in a shipping container while occasionally attending classes. In his place of residence, Shibuya, a bizarre string of serial killings is set in motion as he is dragged into the ordeal.

Chaos;Child - It's been six years since a massive earthquake leveled the city of Shibuya. Now, in October 2015, while researching a number of recent murders, Takuru Miyashiro realizes a horrible truth. These murders are the return of a series of killings that plunged Shibuya into terror six years ago. And at the same time, people called gigalomaniacs, with the powers to make their delusions real, are beginning to awaken.",77
Space Invaders: Invincible Collection,2021-08-17,Rating not found,"Space Invaders is a founding block of video game history that filled the arcades. It is said that the game made 100 Yen coins scarce and defined the visuals and mechanics in the first decade of video games. Until this day, Space Invaders remains highly successful in the gaming industry as well as it is highly prominent in pop culture. 

Now the most complete collection on cart ever, the Space Invaders Invincible Collection, is heading to the West. It combines all titles from the Japanese standard and special releases on one cartridge, the limited Western collection even has the console port of the game Arkanoid vs. Space Invaders on cartridge, a unique title which was only available as a download code in the Japanese version!",77
The Disney Afternoon Collection,2017-04-18,E10,"Starring a cast of Disney characters, The Disney Afternoon Collection takes you back to a golden era of gaming and afternoons filled with adventure. All six classic games feature new and improved visuals and include filtering options that replicate a retro look and feel.",76
