title,release_date,rating,description,metascore
Battles of Prince of Persia,2005-12-06,E10,"Battles of Prince of Persia’s storyline takes place between ""Prince of Persia The Sands of Time"" and ""Prince of Persia: Warrior Within.""  The game focuses on the appearance of the Dahaka and how the Prince, while trying to rid himself of the terrible creature, ignites a conflict between Persia and India by releasing an ancient evil that has caused much death and devastation.  Players can battle it out from not only the Prince’s perspective, but also from that of several Generals who hold key roles in the conflict between the nations. Game features include: New depth in tactical gameplay: A host of original rules bring a fresh depth to tacticals games. Collect and trade cards: By advancing in the single player mode, collect money and purchase new cards to trade and make more powerful decks. Don’t like your cards? Trade them with your friends. Play any of the nine Generals in single player or in multiplayer. Create the army you want from any of the three factions and 27 units. Fully customizable multiplayer mode ensures replay value. Challenge someone who has the game or someone who doesn’t in either Multiboot mode or Hotseat. [Ubisoft]",64
Fable Fortune,2018-02-21,Rating not found,"A collectible card game that combines the iconic world and characters of the Fable series with fast-paced tactical gameplay. Choose between Good and Evil to alter your special abilities and even the cards in your deck. Compete in leagues and events, or take on a boss with a friend in co-operative mode.",63
Marvel Trading Card Game,2007-02-27,T,"Marvel Trading Card Game features Marvel's complete roster of characters and lets players take their game online like never before with massive sanctioned tournaments, a virtual card shop and interoperability between the PSP system and PC versions of the game. Utilizing the popular Vs. System Trading Card Game from Upper Deck Entertainment, players can learn the basics of the game as a super hero or super villain in the game’s single player campaign mode. [Konami]",63
Yu-Gi-Oh! GX Tag Force,2006-11-14,E,"Welcome back to the Duel Academy. This school year is highlighted by an event like no other, something brand new to world of Yu-Gi-Oh! The Academy has decided to hold a tournament with one catch - you now have a tag team partner to help you duel. Practice dueling with your friends, find the best partner, and the winner of the tournament will be allowed the use of Duel Academy Island for a day. The first Yu-Gi-Oh! game for the PSP system. Compete in teams of two for the first time, switching characters and decks mid-duel. More cards than any previous Yu-Gi-Oh! video game allow for new deck and duel strategies. Updated duel field with 3D animations for each card. Create custom duel puzzles for endless strategic fun on the go. Multiplayer duels for up to four players via local wireless connection. [Konami]",62
Yu-Gi-Oh! Capsule Monster Coliseum,2004-10-26,E,"Yet another Yu-Gi-Oh! Strategy Board Game.  Prove your skills in heated battles on a multitude of game boards to attain the title of King of Capsule Monsters, the supreme rank of strength at the Coliseum. Move the monsters across the map and destroy the enemy. Map mutations can suddenly turn the tides of battle. Collect monsters to round out your deck and strengthen your army. Evolve and fuse your monsters to make your deck more powerful.",62
Yu-Gi-Oh! RUSH DUEL: Dawn of the Battle Royale!!,2021-12-07,E,"Get ready to d-d-d-d-d-d-d-duel!

Yu-Gi-Oh! Rush Duel: Saikyou Battle Royale!! is a turn-based card game set in the world of Yu-Gi-Oh! SEVENS anime that follows the ""Rush Duel"" rule invented by the main character Yuga Ohdo.

Enjoy an original game story that features characters from the anime. Get ready to meet familiar faces such as Yuga and Luke during your Yu-Gi-Oh! Rush Duel: Saikyou Battle Royale!! adventure.

Explore the world of Yu-Gi-Oh! SEVENS and get into a battle with the characters from the anime with the use of the 350 cards available in the game.",62
Yu-Gi-Oh! Reshef of Destruction,2004-06-29,E,"In your return to Battle City, you begin another mission to retrieve stolen millennium cards that can destroy the world. Yu-Gi-Oh! Reshef of Destruction features an all-new storyline that sets you off on a quest to stop Reshef from drowning the world in darkness. Since the game's battles are fought with cards, you must build a strong deck from 800 different cards (including all three Egyptian god cards) to even stand a chance against your enemies.",61
Fullmetal Alchemist: Trading Card Game,2007-10-15,T,"A completely accurate translation of the popular Fullmetal Alchemist trading card series by Press Pass, Inc (formerly JoyRide Entertainment), the Fullmetal Alchemist Trading Card Game brings the collectible strategy game to the Nintendo DS with nearly 500 cards, a variety of play modes, and extensive touch screen support. Featuring the most popular characters from one of the top-rated anime programs on Adult Swim, the Fullmetal Alchemist Trading Card Game allows you to battle against both AI-controlled opponents and friends via the Nintendo DS’ Wi-Fi capabilities. Earn new cards in Character mode, learn to play in Tutorial mode, or even build your ideal deck in Fantasy mode. With every card from the original trading card set and the complete Blood and Water expansion, the Nintendo DS version of the Fullmetal Alchemist Trading Card Game has everything that both trading card fans and Fullmetal Alchemist aficionados could want, including: Multiple play modes, including Single match, Character mode, Fantasy mode, and Multiplayer via Wi-Fi. The complete rule set from the Press Pass Fullmetal Alchemist trading card game Unlockable characters like Edward Elric, Roy Mustang, Father Cornello and Lust, complete with voiceovers from the original English cast. [Destineer]",61
Magic: Duels of the Planeswalkers 2015,2014-07-16,T,"Track down bigger game on a bold new adventure with Magic 2015—Duels of the Planeswalkers. Command powerful creatures and wield devastating spells to defeat your opponents in this game of strategy. Hone your skills as you battle your way across the planes of the Multiverse. Beware though, Planeswalker. Your biggest danger lies ahead. Garruk Wildspeaker, the greatest hunter known, has fallen under the curse of the Chain Veil. He now mercilessly stalks his own kind. Find him and stop him ... before he finds you.",60
Yu-Gi-Oh! GX Tag Force 2,2007-09-18,E,A new year at the Duel Academy has begun and the Tag Duel Tournament is the year's most anticipated event. Champion duelists from all around the world have accepted invitations to this tournament. Explore the Duel Academy and find your perfect partner to combine your decks to become an unstoppable fighting machine! [Konami],60
Yu-Gi-Oh! The Sacred Cards,2003-11-04,E,"In Yu-Gi-Oh! The Sacred Cards, it's just as important to play your cards right as it is to get the right cards. This unique RPG gives you cards as weapons against the tough competition. You'll battle in a tournament hosted by Kaiba Corporation and win the powerful Egyptian God Cards. Based on events from the Yu-Gi-Oh! animated TV series, The Sacred Cards offers hundreds of cards, over 100 duelists and rivals, and unexpected twists and surprises.",60
Yu-Gi-Oh! The Duelists of the Roses,2003-02-16,E,The lineage of Yugi and Kaiba clash again! Choose your side in the final Rose War in England and fight to collect the opposing army's rose cards and overthrow the enemy. Attack with your powerful deck in order to defeat duelists seen in the hit animated series. An all-new card movement system allows full control of over 600 different monsters and introduces advanced strategies never before seen in the Yu-Gi-Oh! world. Card Movement Battle System enhances the strategy. Side with Yugi or Kaiba to determine the course of the game. 680 beautifully rendered monsters in full 3D. 3 exclusive game cards included. [Konami],59
Dragon Ball Z: Harukanaru Densetsu,2007-06-05,E,"Dragon Ball Z Harukanaru Densetsu is an all new DBZ experience for the Nintendo DS. Harukanaru Densetsu combines strategic card based gameplay and role playing to deliver a game that is easy to understand but hard to master. Players' progression is determined through their use of the cards to evolve characters, strengthen moves and create new moves. [Namco Bandai Games]",57
Nadir: A Grimdark Deck Builder,2023-02-07,E10,"Nadir is a roguelike deck-builder with a twist: the cost to play a card is an enemy reaction you can predict. Craft your own cards to slay powerful demons. Gather resources, expand your city, grow in power and conquer the underworld.",55
Warhammer: Battle for Atluma,2006-11-14,T,"Based on the collectible card game set in the Warhammer world, WarCry: The Battle for Atluma delivers an extensive card game experience on the PSP. Enter the old world and battle your way through the armies of the Grand Alliance or the evil Hordes of Darkness. Discover the secrets of Atluma as you collect more than 450 cards, but be quick - you'll have to use all your wits and strategy to beat your opponent to the ultimate goal, the Atluma Crystal. Wireless Multiplayer: Battle a friend by connecting wirelessly or trade cards with a friend. Live the struggle of battle through life and death decisions: Choosing the right or wrong battle can lead your army to victory or defeat as you wager and win new warriors from your friends. Build your custom army deck: Utilize more than 90 different units through recruitment, conquest and trade. Extensive tutorial system: Even beginners can jump into the action like a vetran with the in-depth tutorial system. [Namco Bandai Games]",55
Mega Man: Battle Chip Challenge,2004-03-03,E,"The Mega Man series enters the card-battling arena in Mega Man Battle Chip Challenge.  You'll play a young boy named Lan who owns a unique device known as a ""Net-Navi.""  The evil WWW organization threatens to disrupt cyberspace and, with the help of your Net-Navi, you must upload Mega Man--armed with destructive viruses--into the system.  Your weapons consist of battle cards and chips, which you can power up.  The ultimate battle for Net Domination begins as you fight your way to the Battle Chip Grand Prix solo or compete with up to two players via the Game Link cable.",54
Yu-Gi-Oh! The Dawn of Destiny,2004-03-23,E,"Marking the debut of the Yu-Gi-Oh franchise on the Xbox, Yu-Gi-Oh! The Dawn of Destiny brings the world of the popular trading card game to Xbox owners. The game features over 1,000 of the latest Yu-Gi-Oh! cards and seamlessly integrates the Yu-Gi-Oh! trading card gameplay and rules with beautiful 3D monster battles. The Dawn of Destiny also includes new duel modes such as Link Duel mode and Triple Duel mode, where players' can test their skills against three duelists.",53
Yu-Gi-Oh! Zexal: World Duel Carnival,2014-09-25,E10,"Play as yourself or one of eleven playable characters from the series, like Yuma, Astral, Tori, Shark and more, each with their own storyline and earn an invite to the World Duel Carnival where you can battle with more than 40 Duelists from the TV show! Players can enjoy a Story Mode and a Free Duel Mode where they can play with more than 5,700 cards.

-The very first Yu-Gi-Oh! ZEXAL video game and the first Yu-Gi-Oh! video game available for the Nintendo 3DS handheld system.
-Twelve playable characters, each with a unique storyline that can be experienced through Story Mode.
-Battle with more than 40 colorful Duelists.
-Customize your Deck with more than 5,700 cards from the official Yu-Gi-Oh! TRADING CARD GAME.
-In-game animated cinematics, and exciting Monster summon effects bring Duels to life.
-Explore all the options in Free Duel Mode and customize card sleeves, game mats, and even Deck Lists to Duel for hours.",52
Yu-Gi-Oh! GX: The Beginning of Destiny,2008-01-08,E,"Continuing its tradition of events, the Duel Academy has decided to hold a “Tag Duel Tournament” this year. All the students are running about trying to find the right Tag Partner to ensure they’ll win! You take on the role of a transfer student who has just joined in the midst of all the excitement. Players must duel the best duelists in Duel Academy, building trust and friendship in order to find the right partner for the “Tag Duel Tournament”. In this tournament, whether or not you will find true friendship and “unity” depends on their compatibility with your partner and your dueling spirit! [Konami]",49
SNK vs. Capcom Card Fighters DS,2007-04-24,T,"A unique strategy card fighting game with RPG elements and baseball card trade-ability. All-New Card Fighters game for the Nintendo DS. Use strategic card arrangements to win. Over 300 different cards to use, collect, and trade, Know your character and their special abilities and combine them for added value and strength. [SNK Playmore]",48
