title,release_date,rating,description,metascore
Mercury Hg,2011-09-28,E,"Mercury Hg expands on the addictive qualities of its predecessors, crafting 60 all-new deviously constructed levels filled with hazards and obstacles while adding improvements and polish to almost every aspect of the game. The 'Mercury Blob' is still as mesmerizing as ever, moving uniquely under player control, changing color in order to progress through the level and dividing if cut by a protruding surface. While this dissection is important to solve puzzles, the real test of a player's skill is the ability to navigate strategically through varying types of slippery objects and sticky tiles with the use of balance and momentum in order to get to the finish line with their blob fully intact. A scoring system with full online leaderboard support adds a competitive touch to an already engrossing single-player experience. Additionally, the blob and game levels pulsate and react to the in-game music or songs from the player's library in real-time.",74
One Line Coloring,2020-08-21,E,"Over 100 carefully designed models to uncover and collect
        6 unique themes to showcase completed models
        Playful scenes presented as dioramas for players to create
        Pastel, eye-catching visuals to relax our mind
        Engaging dot connecting mechanics to spice up the gameplay
        Fresh twist to a classic, dot-to-dot games
        Creative puzzles easy for children, engaging for adults",74
PQ2: Practical Intelligence Quotient,2007-06-18,E,"PQ2 helps players calculate their intelligence by using the PQ scoring system based on the number of moves and the speed with which they complete more than 250 puzzles. PQ2 players use the PSP system's infrastructure mode to take their score online to measure their brain power against their friends, their country and even their gender. PQ2 uses a measuring system that was created under the guidance of Professor Masuo Koyasu of Kyoto University in Japan that determines players' ""Practical Intelligence Quotient"" or PQ. Players create their own puzzles and share with friends utilizing the PSP system's gamesharing mode or utilize infrastructure mode to upload puzzles and download new ones. PQ2 allows players the flexibility to choose which puzzles they want to play first and the ability to get a preliminary PQ score in roughly 10 minutes or play through the full puzzle set, including 10 unlockable puzzles, for their full PQ score. [D3 Publisher of America]",74
Prism: Light the Way,2007-10-17,E,"The Truly Brilliant Puzzle Game. Color the light, split the light, bounce and bend the light to create the one illuminating pattern that solves all. Solve 120 unique puzzles increasing in complexity and difficulty. Infinite Puzzle mode serves up and endless stream of fresh challenges. Beautifully addicting. [Eidos Interactive]",73
Cogs,2009-04-14,E,"Cogs is a puzzle game where players build machines from sliding tiles. Players can choose from 50 levels and 3 gameplay modes. New puzzles are unlocked by building contraptions quickly and efficiently. Inventor Mode: Starting with simple puzzles, players are introduced to the widgets that are used to build machines - gears, pipes, balloons, chimes, hammers, wheels, props, and more. Time Challenge Mode: If you finish a puzzle in Inventor Mode, it will be unlocked here. This time, it will take fewer moves to reach a solution, but you only have 30 seconds to find it. Move Challenge Mode: Take your time and plan ahead. Every click counts when you only get ten moves to find a solution. [Steam]",73
It's Mr Pants,2004-11-15,E,"Mr. Pants is back and ready to show you the brutally funky sights of Pants Land. In what little spare time he has, Mr. Pants has been putting together some challenges for all you puzzling-loving fans.",73
Art Style: CUBELLO,2008-10-13,E,"[WiiWare]  Art Style: CUBELLO mixes the strategy and feel of a traditional puzzle game with the precision and reflexes required in a shooter. As each stage begins, various colored cubes form into one large object called a Cubello, which floats and rotates as you play. Launch additional cubes from your magazine and try to connect four or more of the same color, removing them from the Cubello and eventually leaving only its core. Take on the challenge of either Stage or Endless mode and watch what happens when Bonus Time is activated. The straightforward controls and goal ensure that anyone can play, while offering enough depth that even advanced players will find themselves quickly addicted to the unique world of Art Style: CUBELLO. [Nintendo]",73
Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy - Deluxe Edition,2019-11-08,E10,"Enhanced puzzle-solving adventure experience with the Deluxe Edition. NEW PUZZLES: This Deluxe Edition includes more than 40 brand-new puzzles and additionally, some refined puzzles from the Nintendo 3DS version. Unlocked DLC: Content that was previously released as paid DLC, including the “Daddy’s Girl” and “Luke Lookalike” outfits, are unlocked.",73
Poly Bridge,2016-07-12,Rating not found,Unleash your engineering creativity with an engaging and fresh bridge-building simulator with all the bells and whistles.,73
Harvest Moon: Frantic Farming,2009-08-25,E,"Something strange is happening on Sunny Island. Crops are popping up everywhere and growing out of control. If something isn't done soon, the once-tranquil island will be buried in an avalanche of vegetables. It's up to you to solve the mystery of this produce predicament as you try to tame the crops and gather as many vegetables as you can. Set in the world of the recent DS hit Harvest Moon: Island of Happiness! Continues the tale of the island and its residents with 12 playable characters, each with their own unique story. A variety of modes including Story Mode, the brain-teasing Mission Mode, and the action excitement of Score Attack Mode. Unlock character art, music, and some special surprises in your Collection Room. Test your farming skills as you play with or against your family and friends in Multiplayer Mode. [Natsume]",72
Full Bore,2013-09-29,Rating not found,"A block puzzler with an exploratory twist, Full Bore throws the player into an open world filled with crumbling mines, arcane ruins, and technological wonders with only curiosity to lead the way.

Full Bore is packed to the brim with secrets and hidden rooms, because in a world of blocks, puzzles could be anywhere.

Full Bore is coming to Windows and Linux PCs this Summer!",72
Trash Panic,2009-06-04,E,"[Playstation Network; also known as ""Gomibako"" in JPN]  Taking the puzzle video game genre one step further, Trash Panic is the newest PS3 downloadable exclusive that tasks players to compact as much garbage into a trash can before it overflows, and in the most eco-friendly way as possible. Throughout each stage, random trash items will be delivered via crane to players who can then manipulate the speed and direction they fall using the DualShock 3 controller. The trash can will quickly reach full capacity unless the trash is broken down or dealt with by strategically using various elements given throughout each stage. Items will continue to be dropped until the player successfully compacts a certain number of items or ends up with an overflowing trash can. Each level will also feature a giant Boss item that players need to destroy in a certain amount of time to avoid getting penalized. At the end of each stage, each player will be rated by how eco-friendly or ego-friendly each stage was completed. The more eco-friendly, the higher the rating. Ratings help in unlocking various levels and modes. Spread across three different game modes, Trash Panic offers fun gaming for everyone. The Main Mode will take players progressively through six stages that increase in difficulty the further you advance. Vs. Mode allows two players to battle one another on the same screen. And lastly, Mission Mode offers mini-games for those who want to further their fun with a variety of waste management missions. Trash Panic also offers ways for players to show off their skills with trophy support and online learderboards. Additionally, players will have a recording option to upload up to 10 minutes of a gaming session onto YouTube to share with the rest of the world! [Sony]",72
Boing! Docomodake DS,2009-03-10,E,Dig and climb your way through puzzle based levels in Boing! Docomodake.,72
Bombastic,2003-08-27,E,"Bombastic puts you in control of a veritable minefield of explosive, moving dice. Roll the dice around the field to link them in like combinations. Once they connect, the dice are detonated and will explode. Don?t get too close as the explosion will knock you into next week. The object is to clear each Bombastic level. Be careful! The action gets harder and harder as you go along! Over seven modes of play include Standard, Attack, Limited, Quest Mode, Classic, War and more! So many ways to play! So little time! Get ready to go Bombastic! [Capcom]",72
Hexic 2,2007-08-15,E,"[Xbox Live Arcade] Building on the success of Hexic HD, Hexic 2 brings all-new pieces to the board in a very literal way. The basic gameplay is straightforward, familiar, and addictive—just spin a trio of hexes to create a group of three or more matching colors, or build a formation of hexes to create more advanced pieces. Whether you want a relaxing puzzle break or a frantic race against the clock, Hexic 2 has you covered. All-new special pieces, different formations, and modes keep Hexic 2 challenging even for the veteran Hexic player. Multiplayer competition: Amp up the gaming excitement playing multiplayer over Xbox Live (up to 2 players) in Battle Mode. The gameplay is straightforward, approachable, and highly addictive. The game is rendered in full 3-D with stunning special effects such as reflections, glow, and spectacular highlights. [Microsoft]",72
Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,2017-10-06,E10,"A new adventure in the Layton series –with a female protagonist: As the seventh main entry into the core Layton series, LAYTON’S MYSTERY JOURNEY follows Professor Hershel Layton's daughter, Katrielle ""Kat"" Layton.A new cast of leading and supporting characters:When Professor Hershel Layton (the protagonist of past Layton titles) goes missing, it's up to his daughter and friends to figure out what’s going on. Smart puzzle solving: As Kat, explore different environments and solve a collection of different puzzles that will get you closer to finding your father. Navigation and puzzle solving will be heavily reliant on the Nintendo 3DS touch screen. [Nintendo]",72
TouchMaster,2007-06-25,E10,"The wide variety of highly interactive mini-games made Midway's Touchmaster a favorite in bars and arcades across the country are will now be available whenever, wherever with Touchmaster DS. The game is a natural fit for the touchscreen and stylus of Nintendo DS, and is perfect for a quick gameplay session. There's something for everyone to choose from, with a wide variety of 23 Midway's classic Touchmaster games, including Trivia, Solitaire, Gem Slide and Mah Jongg. With the Nintendo DS Wi-Fi connection, players can connect to the Midway Tournament Network for high scores, tournaments and daily rankings. [Midway]",71
Hexologic,2018-06-11,E,"Immerse yourself in the beautiful world of Hexologic. Solve challenging, yet rewarding puzzles, listen to relaxing music, dive deep in the game's atmosphere and fall in love in sudoku again.",71
Meteos Wars,2008-12-10,E,"[Xbox Live Arcade]  Take a ride through an intergalactic journey where you slide, stack, and ignite your blocks to blast away the world-ending Meteos. Only you can stop them from falling and crushing your planet! Master combo links and power-ups to challenge your friends in intense multiplayer sessions. Planets galore: Defend over 20 planets, each with its own alien race, Meteos blocks, unique gravity effects, and visual and audio style. Special techniques: Master four of the ""Planet Impact"" special attacks -- Armageddon, Gambit, Sentinel, and Tempest. Massive modes: Test your action-puzzle skills in a variety of single-player modes, including Mission Mode, Attack Mode, or Vs. Mode. Three challenges await you in Attack Mode -- the One-Minute attack, 100-Meteo attack, and the Challenge attack. Multiplayer action: Blast away your opponents over Xbox LIVE in Matchmaking Vs. Mode and become one of the best Meteos Wars players in the community. You can also go head-to-head with your friend in Local Vs. Mode. New accessories: Collect various accessories for your aliens by clearing certain objectives. Accessorize your alien and give it some personality. [Q Entertainment]",71
Super Collapse! 3,2007-10-30,E,"Explore the world of Super Collapse 3! In this exciting new Quest, your journey will take you through ten different realms -- with many stops along the way. Visit the shop in each town to purchase power-up items to help you in your quest. For a distraction, take in ten entertaining new games in the casino of each town. You can play the classic Collapse! games that you know and love, along with three new challenging modes. Challenge yourself to the new Slider, Continuous and Countdown modes. How long can you survive?",71
Rampage: Puzzle Attack,2001-11-29,E,The giant monsters from Midway's classic action game expand their horizons in this Tetris-style puzzle title.,71
Save the Turtles,2010-03-29,E,"[DSiWare]  Save the Turtles takes players to more than 32 of the world's most exotic beaches in a quest to help tiny turtles find their new home. Players must use the stylus to rub and tap the touch screen of the Nintendo DSi system, digging eggs from the sand and lining up cute reptiles while avoiding crabs, seagulls and litter on their way to the safety of the sea. The game features four modes, including a never-ending survival mode called Turtles Forever, plus several unlockable trophies. Give Mother Nature a hand and help save the turtles.",71
Luxor 2,2007-04-04,E,"[Xbox Live Arcade]  Set, the Egyptian god of chaos, again threatens the Two Lands, and you must save Ancient Egypt from his terrible wrath in Luxor 2. Wielding the powers of Isis, battle your way across Egypt. Use your mystical winged scarab to shoot magical spheres and destroy encroaching colored spheres by making matches of three or more. Stop them all before they can reach the pyramids. Unleash the powers of Isis by catching falling power-ups. Collect gems and jewelry for bonus points, or Golden Ankh coins to earn extra lives. Defeat Set in his temple stronghold or Egypt is doomed. Levels: Play through 88 explosive levels with 13 new bonus rounds. Difficulty: Choose from four levels of difficulty, including the mind-bending Challenge of Horus. Modes: Experience four awesome modes of play -  Adventure, Practice, Survival, and Pharaoh's Challenge. Power-ups: Collect 13 exciting power-ups including the new Lightning Storm and Pharaoh's Dagger. Rankings: The player ranking system has 100 levels from Farm Hand to Pharaoh of the Two Lands. [Microsoft]",70
Road Not Taken,2014-08-05,E,"Road Not Taken is a roguelike puzzle game about surviving the surprises in life. You assume the role of a ranger adventuring through a vast, unforgiving forest in the aftermath of a brutal winter storm, rescuing children who have lost their way. Randomly generated levels deliver a limitless supply of possibilities to explore and challenges to overcome. Your actions influence not only your own story, but the stories of the villagers you hope to befriend and the town you call home.",70
Moncage,2021-11-15,Rating not found,"Moncage is a unique puzzle adventure game where you explore a fascinating world trapped inside a mysterious cube. With each face displaying a unique scene, you’ll have to leverage the illusions and discover the hidden links to solve the puzzle.",70
Neves,2007-11-06,E,"NEVES is a unique puzzle game that challenges players to think critically as they align pieces and build figures that correspond to a silhouette. Each puzzle features seven wooden blocks, requiring the player to combine them to form specific figures ranging from simple items like a sword or key to more complicated ones such as birds or airplanes. Targeted towards a more mature audience, NEVES still appeals to anyone who enjoys challenging puzzles. And because of the unique stylus controls of the DS, controlling the puzzle pieces in NEVES is a cinch; tilting, flipping, and moving the blocks is as simple as dragging and tapping. But be careful, just because controlling the pieces is easy doesn't mean the puzzles have to be. With over 500 different puzzles to choose from and four different modes including puzzle mode, count mode, time mode, and versus mode, players will have countless hours of fun solving puzzles of varying difficulty. [Yuke's]",70
Cubixx HD,2011-09-20,E,"Think you're ready to take on the cube? Well grab your Cubot &amp; fire your laser across 50 Arcade levels, and see if you have what it takes to unlock the secrets within. To succeed you will need to evade and annihilate deadly enemies &amp; use your lightning fast reflexes to the fullest! This is a journey where only the best will survive! 

If this wasnt enough your skills will be pushed to the limit in the brand new Challenges mode. Here you will find 50 bespoke challenges that will really test your new found Cubixx skills to the max. These Challenges will require you to chase the highest scores, beat the fastest times, out smart the bad guys &amp; much more!

On top of that there are over 150 leaderboards across the 3 brand new Attack modes. Including Score Attack, Line Attack &amp; Time Attack. If all that isnt enough then grab some friends &amp; play up to 7 co-op, in Arcade &amp; Attack modes or battle up against 7 of your worst enemies in Cubixx Deathmatch!",70
Puzzle Agent,2010-06-30,Rating not found,"Take the Professor Layton games, throw in a dash of that Telltale humor, and layer on top the sharp artwork of renowned artist and animator Graham Annable, and you get Puzzle Agent, an episodic puzzle adventure. [GameSpot]",70
Storyteller,2023-03-23,Rating not found,"Storyteller is a game about building stories. Start with a title, settings and characters and create a story that fits the story’s description. Play with stories of love, intrigue, crime, monsters, betrayal, and more.",70
Art Style: ROTOHEX,2008-10-27,E,"[WiiWare]  Use colored triangular panels to create a vibrant mosaic of stained glass in Art Style: ROTOHEX. As triangles fall from the top of the screen, rotate them to group six panels of the same color and create a matching hexagon, or HEX. Once the HEX has been formed, it will disappear, allowing the existing panels to shift and more panels to fill the playing field. A clear-cut goal and two different styles of intuitive controls allow you to focus solely on the game play-which is vital, as the playing field will be full of panels before you know it. With multiple modes (unlock more as you progress further in SOLO mode), special item panels at your disposal, and the ability to play cooperatively or competitively with a friend, there will always be another HEX to create. [Nintendo]",70
Neopets Puzzle Adventure,2008-11-25,E,"Neopets Puzzle Adventure offers an in-depth and exciting storyline full of puzzle-based gameplay set in the world of Neopets. The game offers pick up and play gameplay, new never-before-seen areas in the Neopets universe to explore, and the opportunity to redeem codes for exclusive virtual items at the Neopets website. The game board itself resembles a chessboard, while the gameplay takes the principles of Reversi and Go, and adds new twists that take the adventure to unexpected levels. The goal is to turn all of the chips on the board to your Neopet's color. [Capcom]",70
Art Style: AQUIA,2009-04-05,E,"[DSiWare; Also known as ""Art Style: Aquite""]  The newest addition to the eye-popping Art Style series, this mesmerizing underwater puzzle game challenges players to help a scuba diver reach the ocean floor by matching a series of colored blocks. [Nintendo]",70
PQ: Practical Intelligence Quotient,2006-01-10,E,"(Also known as ""Intelligent License"")  Based upon psychological research, your PQ score will be determined by how quickly and effectively you solve each life-like situation. Test your wits, bend your brain, and match wits with the minds of users worldwide. A 3D puzzle game that tests players problem solving skills, PQ uses the PSP system's Infrastructure Mode and allows players to post their PQ score on the worldwide ranking site to see how they rank against other players around the world. [D3 Publisher]",69
Super Exploding Zoo,2015-06-02,E10,"Round up herds of exploding animals and rampage around 80 destructible levels - defend your precious egg by slamming your herd into the greedy alien marauders and blowing them up. Use the special skills of different animal types to slow alien progress or access new areas. Super Exploding Zoo is part Arcade, Puzzle and Tower Defence all wrapped up in one.",69
Art Style: Rotozoa,2010-06-21,E,"[WiiWare; Also known as ""Art Style: Penta Tentacles""]  Control a circular creature-like organism known as a rotozoan and nimbly make your way through level after level of primordial ooze. Comprised of only three distinct parts (colored sides, tentacles and life force), the focus of your rotozoan life is simple: grow your tentacles. After playing a few levels and learning the basics of your microscopic world, you begin to unlock additional modes of play and the ability to choose the number of tentacles on your rotozoan. Each mode has its own specific purpose: reach a particular length with your tentacles or grow them to the greatest length possible. In either mode, growing your tentacles means absorbing enemies known as goobugs by touching them. There's just one catch: Successfully absorbing a goobug depends on matching its color to your tentacle. Also, longer tentacles can more easily come in contact with incorrectly colored goobugs (causing damage to the tentacle and decreasing your life force), and the goobugs themselves multiply and begin adapting to your movement. Luckily, objects such as the restorative heart item and special attack-enabling cyclone item can be found floating in the ooze to help your rotozoan survive. With atmospheres ranging from peaceful to intensely challenging, Art Style: Rotozoa offers a wide variety of levels. Victory can only be achieved through quick, precise movement and the ability to remain calm under pressure. Are you ready to take on the goobugs? Games in the Art Style series feature elegant design, polished graphics and pick-up-and-play controls, creating an experience focused purely on fun and engaging game play.",68
The UnderGarden,2010-11-10,E,"Challenge your mind in the wondrous depths of The UnderGarden. Plunge into a unique new world exploring large underground caverns, encountering mysterious creatures to befriend or avoid. Solve mind-bending brainteasers and puzzles as soothing tunes accompany you on your journey through 14 distinct levels of state of the art 3D graphics. The UnderGarden offers a mental challenge and aesthetic experience like nothing else.",68
Tokyo Crash Mobs,2013-01-17,E,"Get ready to unleash pedestrian-tossing pandemonium! 

All Grace and Savannah want is to make it in Tokyo, but what's with all the scenesters, bomb balls, flower displays, and ninjas getting in their way?! And don't even get me started on the UFO abductions, or how easy it is for a visit to Tokyo to end with getting sucked into outer space... 

You'll need lightning-fast reflexes and an eye for strategy to succeed in this fast-paced puzzle game, where live-action video blends seamlessly with wacky digital graphics. Throw and roll hapless bystanders into lines of people, trying to group three or more who wear the same color together so that they'll form a clique and disappear. Form cliques and eliminate the lines you're facing as fast as you can to progress through the game's many stages. With two different play modes-Story Mode and Challenge Mode-this game's got you covered whether you're looking for quick gaming sessions or longer endurance challenges.",68
TouchMaster 3,2009-10-23,E,"TouchMaster 3 is packed with challenging and addictive mini games for players of all ages and abilities, making it a great gift and perfect for holiday travel. Making full use of the DS touch screen and stylus, TouchMaster 3 is perfect for quick play sessions or hours of fun, and players can work through puzzles alone or compete head-to-head. Up to two players can compete using local wireless in addition to single player and download play options. Players take on action, word, puzzle, strategy and card game challenges to become a TouchMaster expert. The game features 16 brand new games to the franchise including Bumperball, Canon Fire, Domino Run, Nine Hole, Electro Maze, Sea Word, Stud Royale, Target Royale, Counterweight, Block Dropper, Fuse Line, Slime Assault, Recall, Chef Memory, Sludge Works and Wild Words. Newly updated games include Prisma Tix 2, Dice King 2, Triples Plus, and Poker Slide Challenge. TouchMaster 3 contains updated graphics and features new 3D art in the trophy rooms for a more enjoyable and visually appealing gameplay experience. Players can track progress by collecting trophies and badges to earn wizard points and unlock new titles. Gamers can earn all 500 wizard points and become the Grand Touch Master! [Warner Bros.]",68
Roogoo Attack,2009-06-16,E,"Roogoo tasks players with guiding meteors in the form of shaped blocks through a series of rotating disks as a means of saving planet Roo and the entire Roogoo race. If aligned correctly, the disks allow the blocks to reach the ground and scores are awarded. Various obstacles and enemies will impede the blocks’ movement and with the flow of meteor blocks steadily increasing as the game progresses, players will have to think on their feet to save the Roogoo and rack up seriously high scores. The Nintendo DS version boasts the same 3D gameplay that utilizes both screens, along with new levels, backgrounds and puzzle shapes unique to the handheld. [SouthPeak Games]",68
ZooCube,2002-05-05,E,"ZooCube tests your reflexes with fast-paced puzzle action. Simple to learn, but tough to master, ZooCube features a variety of 3D puzzles that you can solve by yourself or cooperatively with a friend. You can even challenge your friend in head-to-head multiplayer mode or try out 11 other different modes. In this intense puzzle experience, you must rotate the puzzles and collect special power-ups and bonuses to keep the action going.",67
Spaceball: Revolution,2009-09-14,E,"[WiiWare]  Steer your way through 15 diabolical levels in which you'll have to reconstruct impossible figures with help from space energy balls. Race against the clock and evade obstacles to activate the correct boxes. Spaceball: Revolution will put your ability and your concentration to the test. The game also lets you compare your score with the best players around the world in various difficulty levels: Easy, Normal, Advanced and Master. [Nintendo]",67
Roogoo: Twisted Towers,2009-06-30,E,"Players help the Roogoo by guiding colorful meteors through rotating platforms in an effort to stop the evil Meemoos from draining their planets energy. Utilizing unique, motion-sensitive Wii controls, players rotate platforms, capture pieces and stop the evil Meemoos in entirely new ways. Interactive backgrounds and new gameplay twists builds upon the addicting action found in the original. Up to four players can play in new modes that feature adversarial, cooperative and party play. [SouthPeak Games]",67
Colour Bind,2012-09-24,Rating not found,"Colour Bind is a physics platform-puzzler set in an abstract world where gravity is determined not by mass, but by colour. Navigate this unique world by manipulating colour and gravity to solve each level. Beating each unique puzzle in Colour Bind will take patience, intelligence, quick reflexes and sometimes even a helping hand from a friend.",66
Octomania,2008-03-31,E,"On a peaceful day in the land of Lonronpia, Kari, an apprentice magician, is summoning up her favorite treat. When her spell goes horribly awry, hundreds of thousands of colored octopi suddenly rain down from the clouds. A guardian angel appears before her, asking Kari to rid the land of the octopi and undo the damage of her failed spell. Encounter zany foes on your quest to rid Lonronpia of octopi! Story mode takes you to multiple locales to battle a variety of clever and humorous opponents, while Arcade mode lets you jump straight into the action. You can even opt to play in ""Endless mode,"" where it's all about how long you can hang in there before your screen fills up. Local head-to-head and Nintendo Wi-Fi Connection multiplayer modes. Whether you're playing alone, alongside a friend, or against a random player online, the fast-paced puzzle gameplay promises to be a blast. Two players can face off online, and up to four players can play in local multiplayer. Combo chains, special attacks, multiple difficulty levels... Experienced gamers will find a lot to enjoy, but newcomers will find just as much fun to be had. And with the included tutorial mode, anyone can pick it up and play. [Conspiracy Entertainment]",66
Rotastic,2011-09-21,T,"Rotastic is an addictive 2D arcade/puzzle game developed by Dancing Dots and published by Focus Home Interactive, coming soon to Xbox LIVE Arcade, PlayStation Network and PC. Offering accessible, innovative gameplay and a huge dose of fun, Rotastic does not take itself too seriously. Discover Rotastic today with the very first images of the game. Players can also visit the official website for gameplay information, exclusive images, the official forums and more!",66
Feeding Frenzy,2006-03-10,E,"[Xbox Live Arcade]  Slurp, gulp, and crunch your way all along the Frenzy Coast in Feeding Frenzy! The rules here are simple: Eat anything that's smaller than you and swim clear of everything else. The more you eat, the bigger you get, and the bigger you get, the closer you come to taking on the fearsome Shark King. Starfish bubbles don't help you grow, but they’re an easy way to boost your score. Oysters offer up bonus points in the form of pearls, but be quick or the shell could snap shut with you inside! Nibbling on the tail of a patrolling barracuda is a risky way to earn extra points—he can turn on you in an instant. And the jellyfish - well, it's best to swim clear of them altogether. Did you know that tuna can swim up to 50 miles per hour? Or that a parrot fish can change its gender? Feeding Frenzy includes more than four dozen fascinating fish facts like these - one between each game level. [Xbox.com]",65
Puzzle Guzzle,2008-02-27,E,"Puzzle Guzzle is an action puzzle game in vein of classics like Tetris except faster paced and evolved for the PSP. The goal is to complete shapes using blocks that drop down. Puzzle Guzzle features three puzzle modes, each with multiple impossible-to-put-down gameplay styles and mini games. In addition to hot puzzle intensity, the game pushes the player to progress and face off against opponents by offering loads of unlockable content. [Agetec Inc.]",65
Feeding Frenzy 2: Shipwreck Showdown,2008-09-17,E,"[Xbox Live Arcade]  Chomp your way through an underwater mystery in Feeding Frenzy 2: Shipwreck Showdown. Play solo or with friends to dodge predators and eat your way up the food chain to save the sea in this sequel to ""Feeding Frenzy."" Play wild, wacky party games, and try to stay alive in Time Attack mode. Sixty spectacular levels, brand-new fish, and underwater scenes await. New features: New fish and 60 new levels are included. And now, your fish has the ability to jump out of the water. Multiple game modes: Play wacky party games, try to survive the Time Attack mode, or take on the main challenge and eat your way up the food chain. Multiplayer: Try co-op campaign play on the same console for up to four players, or try the four player mini-games. Everyone can get into a Feeding Frenzy. [PopCap Games]",65
Crayola Treasure Adventures,2007-10-01,E,"Crayola Treasure Adventures asks the explorer to color, draw, and think their way through numerous exotic locations, challenging puzzles, and exciting adventures. Crayola Treasure Adventures also offers a digital coloring book that lets the young artist run wild with their imagination through more than a hundred different digital crayons and pictures that the young artist may color. Crayola Treasure Adventures truly epitomizes the art of childhood by offering a creative escape for any young explorer or artist on their Nintendo DS! [Crave]",65
Rubik's World,2008-11-04,E,"Welcome to Rubik's Puzzle World - an abstract environment populated by ""Cubies"" which make up the game's DNA. Rubik's Puzzle World takes the shape, functionality and concept behind the famous Rubik's Cube but twists and turns the rules to transform it into a unique Puzzle filled game experience for players of all ages. Get ready for a collection of games infused with the mental challenges which made the original Rubik's Cube such a hit. The construction of the games will challenge your brain, enable you to solve increasingly difficult puzzles, and develop your logical capabilities - while having lots of fun! So take a trip inside the Rubik's Cube and enter an abstract world of Rubik's themed puzzles - each as addictive as the original cube we know and love. [The Game Factory]",64
Pop,2008-05-12,E,[WiiWare]  Pop bubbles to score points and stop the timer from running out. Pop can be enjoyed on 2 levels - casual gamers can simply play to pop bubbles and keep the game moving. Advanced players will need to pick their shots rapidly and accurately and generate combos to maximize their score. [Nintendo],64
Symphony of the Machine,2017-04-25,E,"n Symphony of the Machine players awaken in a lifeless sun-scorched desert. A strange tower looming in the distance harbors a powerful beam of light. When directed at glyphs on the tower, the light causes the area's weather to change from scenes like blistering heat to refreshing thunderstorms. Creating the perfect climate for multiple forms of life is the key to cultivating a new world.",64
Hot Brain,2007-06-18,E,"Fire up your mind with Hot Brain, a game that engages the mind through a series of puzzles and challenges designed to raise the activity and temperature of your brain. Hot Brain presents challenging and fun mental activities that help ignite your mind in areas like logic, memory, math, language and concentration. The game allows you to test your skills in several single player modes or you can play with up to three people via ad-hoc connection. Whether you're an expert or a beginner, a robust tutorial mode makes the game accessible and enjoyable to people of all ages. Hot Brain features five challenging categories with hundreds of timed challenges in each that test your brain powers in logic, memory, math, language and concentration. The controls are simple and intuitive, and are geared toward fast-reaction gameplay. Each potential answer to a given Challenge is mapped to a controller button, allowing even a novice PSP user to start playing immediately. [Midway]",64
Tappingo,2014-02-27,E,"Tappingo is a new puzzle game in which you create small pictures by solving puzzles. Your goal is to solve each puzzle picture by making all the numbered blocks extend into lines of the correct length. The number on each block indicates exactly how long the line needs to be.

The game keeps track of the time taken to solve each puzzle. You can challenge your friends or yourself to set a better time! How quickly can you solve each puzzle?

-Over 100 puzzles based on different themes: hobbies, sports, computers, animals, etc.
-Time Attack mode: finish each puzzle as quickly as possible
-Two gameplay modes
-Cool art style",64
Exit DS,2008-11-05,E,"As professional escape artist Mr.Esc, players maneuver through burning buildings and sinking ships as they dodge disaster and save survivors along the way. Exit DS makes a return to the portable scene with all-new Touch-Screen functionality and over 100 stages to solve.",64
Mojo!,2003-08-26,E,"Mojo! is a graphically stunning, simple, yet sophisticated 3D puzzle game that tests both your mind and your reflexes. Because each move you make slowly drains your ""MOJO"" (energy), you must carefully weigh each action as you maneuver through increasingly difficult puzzle stages. Only the most shrewd and skillful players will be able to navigate Mojo!'s unique chain of puzzles in order to survive to the legendary 100th stage! [Crave]",63
Puzzle Agent 2,2011-06-30,E,"In the second Puzzle Agent game, ace puzzle investigators will return to the snowy mid-west to help Agent Tethers solve the mystery haunting the realm.",63
Ninja Usagimaru: The Mysterious Karakuri Castle,2016-09-29,E,"Ninja Usagimaru: The Mysterious Karakuri Castle is an action puzzle game that challenges players to put their sharpened ninja skills to the test! Taking place in a time long forgotten by men, players assume the role of Usagimaru, a legendary hero who embarks on a massive quest to save his village from the clutches of vile monsters.",63
Doc Clock: The Toasted Sandwich of Time,2010-10-15,E,"Doc Clock: The Toasted Sandwich of Time is a creative quest for all ages, suitable for anyone who enjoys compelling problem-solving challenges and comical encounters,&acirc;€ said Wil McLellan, CEO of Stickmen Studios.",62
Neverout,2018-07-10,E10,"Neverout is a unique puzzle game with innovative mechanics and immersive, unsettling atmosphere. The game puts the player in a small, claustrophobic cube, that has only one way out. Will you survive? HTC Vive Required.",62
Go! Puzzle,2007-06-14,E,"[Downloadable Game]  Go! Puzzle includes Swizzle Blocks, Aquatica and Skycraper - the ultimate test of speed, nerves and, wits all rolled into FUN! Swizzleblocks is a hectic and addicting puzzle game featuring four exhilarating gameplay modes. Aquatica is a nautical, fast-paced, mind-twisting puzzle game in which a string of three mines fall into your submarine's playing field. And Skyscraper is the most extreme, fast-paced puzzle solving race to the top. If you think you can handle it, prove yourself by trying them all online and earning a place on the leader boards. Contains single, co-op and multiplayer challenges with various play modes and infinite levels.  Swizzleblocks features video chat, four exhilarating modes including Puzzle, Challenge, Time Attack, and Battle. Aquatica features three fast paced modes, 50 brain cracking puzzles, and online video chat. Skycraper features three mind-tickling modes, 7 cities, 5-7 towers each, 50 brain teasing puzzles, multiplayer on-line video chat and much, much more. [SCEA]",62
