title,release_date,rating,description,metascore
Five Nights at Freddy's,2014-08-08,Rating not found,"Welcome to your new summer job at Freddy Fazbear's Pizza, where kids and parents enter for entertainment and food as far as the eye can see. The main attraction is Freddy Fazbear, of course; and his couple offriends. They are animatronic robots, programmed to please the crowds. The robots' behavior has become somewhat unpredictable at night however, and it was much cheaper to hire you as a security guard than to find a repairman. From your small office you must watch the security cameras carefully. You have a very limited amount of electricity that you're allowed to use per night (corporate budget cuts, you know). That means when you run out of power for the night- no more security doors and no more lights! If something isn't right- namely if Freddybear or his friends aren't in their proper places, you must find them on the monitors and protect yourself if needed.",78
Call of Cthulhu: Dark Corners of the Earth,2005-10-24,M,"It's time for you to draw upon your skills in exploration, investigation, and combat as you battle the evil incarnate. Call of Cthulhu: Dark Corners of the Earth combines both action and adventure elements into a first-person horror experience. You'll combat enemies using the environment, powerful and evil artifacts, Alien technology, and authentic 1920s weaponry. Cthulhu enemies can roam freely around the environment--opening doors and tracking you down single-handedly or in groups. A detailed damage and healing system breaks down the healing process into conditions and treatments.",77
Amnesia: The Bunker,2023-06-06,Rating not found,"Left all alone in a desolate WW1 bunker with only one bullet remaining in the barrel, it's up to you to face the oppressing terrors in the dark. Keep the lights on at all costs, persevere, and make your way out alive. In the shoes of the French soldier Henri Clément, you are armed with a revolver gun, a noisy dynamo flashlight, and other scarce supplies to scavenge and craft along the way. With randomization and unpredictable behavior, no play-through is the same.

Hunted by an ever-present threat reacting to your every move and sound, you must adapt your play-style to face hell. Every decision will change the outcome of how the game responds.",77
Project Zero 2: Wii Edition,2012-06-28,Rating not found,A horror sequel for the Wii.,77
The Long Dark,2017-08-01,T,"Imagine the lights go out, never to return. Bright aurora flare across the sky, and all humanity’s technological might is laid to waste, neutralized in a kind of quiet apocalypse. Everything that has shielded humanity from the disinterested power of Mother Nature is suddenly wrenched from us, dropping us a few links down the food chain. Food and water are scarce. The roads are no longer safe. And winter approaches... Features immersive first-person exploration gameplay featuring an original art style. Take on the role of bush pilot Will Mackenzie, and navigate the savage beauty of the Northern Wilderness while you face the hazards of the new “post-digital” frontier. In addition to playing Mackenzie in Survival Story mode, experience potentially hundreds of hours of free-form Survival Sandbox gameplay. Push yourself and your skill to last as long as possible in a variety of survival scenarios. [Hinterland Games]",77
Fatal Frame: Special Edition,2002-11-22,T,"Based on a true story, Fatal Frame recounts Miku's investigation for her brother Mafuyu, who has been missing for two weeks. Her latest clue leads her to the abandoned Himuro mansion, a place that local townsfolk fear. Gifted with a supernatural sixth sense, you'll guide Miku as she explores the areas in the mansion where Mafuyu was last seen investigating the disappearance of three other people. Armed with only a camera, you must discover the connection between mysterious disappearances, restless spirits, and ritual sacrifices.",77
The Void,2009-12-15,Rating not found,"Set in the Void a place where mortal's souls go before death - a middle earth of life and death. The player has a chance to survive the Void sparing their soul and even their life- the tool they have to do this is The Colour. The Colour is the only food for the dying souls in The Void, every soul feeds off it and every soul is desperately struggling for every drop they can find, as this is the only means to save their souls and return to mortal life. The player needs to use his wit and fast thinking to determine the colours needed to escape the realms of The Void. [Mamba Games]",77
Outlast: Bundle of Terror,2018-02-27,M,"Investigate the inside of Mount Massive Asylum and live to uncover the mystery.

Survival horror at its most terrifying

In the remote mountains of Colorado, horrors await inside Mount Massive Asylum. A long-abandoned home for the mentally ill, it has been recently re-opened by the research and charity branch of the transnational Murkoff Corporation and operates in strict secrecy... until now.

Acting on a tip from an anonymous source, independent journalist Miles Upshur breaks into the facility and what he discovers treads a terrifying line between science, religion, nature and something else entirely. Once inside, his only hope of escape lies with the terrible truth at the heart of Mount Massive.

Outlast is a true survival horror experience which shows that the most terrifying monsters of all come from the human mind itself. Are you prepared?",77
The Suffering,2004-03-09,M,"The Suffering captures the disturbing and terrifying nature of the horror genre in a compelling third-person action/adventure game set in the mature and gritty world of a maximum-security prison. By alternating periods of tense and terror-filled exploration with frenetic combat sequences, The Suffering creates the ultimate experience of terror. In the dark world of The Suffering, creatures jump out of shadows, fall out of trees, and erupt out of the ground, attacking the player in the most frightening ways possible. Along with a cast of uniquely hardened criminals and guards, you?ll battle not only the ghoulish apparitions besieging the prison but also the demons of your own forgotten past. The player controls the prisoner Torque, a hardened inmate in his late 20s, sentenced to die for a murder he may or may not have actually committed. Underneath Torque?s tough exterior hides a man who is not quite psychologically balanced, who fears far more than he would ever admit to. As a side effect of his mental instability, Torque has flashbacks to the events from his past, throbbing images that depict the events that lead up to the crime for which he was imprisoned. Torque is also subject to black outs where he becomes extremely violent and transforms into a massive monster hell-bent on destruction. [Midway]",77
Resident Evil: Revelations 2 - Episode 3: Judgment,2015-03-10,M,"Resident Evil Revelations 2 - Episode 1 required; sold separately. Xbox Live free membership required. Xbox Live Gold membership required for multiplayer features. Episode Three: Judgment Neil is caught in the Overseer's trap. Following a clue he left behind, Claire and Moira search for a way into the Overseer's tower. Meanwhile, Barry confronts a dangerous figure with a mysterious connection to Natalia's past. Lives and ulterior motives intertwine, never knowing what fate the island has in store.
*Additional Raid Mode characters and stages included.
*Episode One required to play.",77
ZombiU,2012-11-18,M,"For only the second time in history, a great plague has descended upon London, infecting the human race with a deadly disease. Big Ben tolls as hundreds upon thousands of the unprepared die or are infected by a sickness worse than death... You continue to breathe, for now. But how long will you survive in the labyrinth of London streets and underground as the infected close in around you? The horrifying remains of humanity ravaged by the foul disease shuffle through the streets, waiting to prey on your living flesh at every turn. ZombiU is designed to take advantage of the Wii U and its new controller and will test your will to survive in a zombie Survival-Horror First Person Shooter. So grab hold of the height of survival kits – your new controller – and stock up your Bug-Out Bag with supplies. Make every second count; you only get one chance.",77
Remothered: Tormented Fathers,2017-10-31,M,Remothered: Tormented Fathers is the pure and realistic survival horror videogame.,77
Blood Omen 2,2002-03-21,M,"Blood Omen 2 puts you in the role of the vampire Kain as he searches for his slain brethren. You'll move through crowds while cloaked in stealth, feed on the peasant herds, and use mind control to overcome vampire-proof inventions. With each success, you gain dark powers that give you access to treacherous new areas and help you fight stronger enemies. As you develop your vampire skills, you'll unfold the continuing epic of Nosgoth and Kain's attempts to rule over the realm .",76
Shadows of the Damned,2011-06-21,M,No More Heroes creator Goichi Suda and Resident Evil 4 director Shinji Mikami are hard at work on a new horror action game to be published by EA.,76
Resident Evil 5: Desperate Escape,2010-03-03,M,"[Playstation Network]  This is the second installment of new content for Resident Evil 5. After Jill Valentine is rescued by Chris Redfield, he leaves her to finish his mission. Find out how she made it out on her own, and what role Josh Stone played in her escape. This package also allows you to unlock two new characters in the all-new The Mercenaries Reunion. Play as one of the stars of Resident Evil 0, Rebecca Chambers, or take on the role of Delta Team's commander, Josh Stone. There are also additional figures available in Extra Figures to round out this action-packed package.",76
Dying Light 2 Stay Human,2022-02-04,M,"THE FATE OF THE CITY IS IN YOUR HANDS It's been 15 years since humanity lost to the virus. The last great human settlement exists within an unforgiving, infected world, plunged into a modern dark age. During the day, bandits, factions and starving survivors roam the streets scavenging for scraps - or someone to take them from, by violence if necessary. At night the infected roam free, evacuating their dark hideouts to prey on the living. You are Aiden Caldwell, an infected survivor. Your exceptional agility and brutal combat skills make you a powerful ally and a valuable commodity in this dangerous world. You can achieve things no one else can. Enter places no one else dares. With your unique abilities you have the power to be an agent of change within this decaying metropolis.

YOUR CHOICES, YOUR WORLD
You must make tough decisions and hard sacrifices as you decide the fate of a society on the brink of collapse. The effect of the choices you make will have a huge impact on entire regions of the city, uncovering new land masses and areas to explore. Play the entire campaign in up to four-player co-op. Host your own games or join other players' and see how their choices have played out differently to your own.

EXCEPTIONAL AGILITY AND BRUTAL COMBAT
On your journey from humble beginnings to a person of great power, you have unprecedented freedom of movement across the city, seamlessly integrated with brutal first person combat.

A MODERN DARK AGE
In a desperate city, where resources and power are scarce, unstable, and trust in ruling bodies is all but eroded; humankind has reverted to a dark age. Civilization is gone but the relics are still there. This is a violent, primal & unforgiving world - and so are its inhabitants.

THE INFECTION HAS EVOLVED
The infection has evolved and become more sensitive to UV light. Society exists in the relative safety of sunlight, while the infected hide in the shadows of buildings. At night the infected roam the streets freely searching for prey, presenting opportunities for you to explore areas of the city inaccessible by day.",76
The Survivalists,2020-10-09,E10,"A living world full of surprises, secrets and danger awaits in The Survivalists, an adventure-filled survival sandbox set in The Escapists universe. Explore, build, craft and even train monkeys with up to three friends in a desperate bid to survive. Have you got what it takes to be a Survivalist?",76
The Evil Within 2,2017-10-13,M,"You are Detective Sebastian Castellanos and at your lowest point. But when given a chance to save your daughter, you must enter a world filled with nightmares and discover the dark origins of a once-idyllic town to bring her back. Horrifying threats emerge from every corner as the world twists and warps around you. Will you face adversity head on with weapons and traps, or sneak through the shadows to survive?",76
Wraith: The Oblivion - Afterlife,2021-04-22,Rating not found,"You died in a mysterious seance and have become a Wraith, one of the restless undead. In this VR horror game, use your supernatural abilities to solve the mystery behind your death. But beware of the sinister Spectres lurking in the shadows...",76
Silent Hill 4: The Room,2004-09-07,M,"Taking the series in a new direction, apprehension and fear immediately run high when the new main character, Henry Townshend, finds himself trapped in his own cursed apartment. Only by exploring mysterious portals leading to disturbing alternate worlds will Henry begin to uncover clues as to why he is trapped. However, in true Silent Hill fashion, mysterious new characters, horrendous creatures, and the undead will use any means necessary to impede his progress. A tense atmosphere and grotesque enemies will get the player's heart thumping as Silent Hill 4 delivers a gameplay experience that fans and newcomers will never forget. Using state of the art technology, the development team has effectively created bone-chilling effects to add to the game's creepy atmosphere. Players will be able to see changes in environments over time, as the alternate world seeps into reality. In addition, Silent Hill 4 shifts between the first and third-person perspective, which is a first for the series. Beautifully detailed environments, a haunting soundtrack and the game's trademark psychological horror complete Silent Hill 4's overall fear factor as players travel between the room and their worst nightmare. [Konami]",76
Alan Wake: The Signal,2010-07-27,T,"In this first downloadable content pack we find Wake facing a threat unlike anything he's ever encountered before -- and yet one he's intimately familiar with. In order to make sense of it all, he must follow the Signal.",75
Outlast 2,2017-04-24,Rating not found,"Outlast 2 introduces you to Sullivan Knoth and his followers, who left our wicked world behind to give birth to Temple Gate, a town, deep in the wilderness and hidden from civilization. Knoth and his flock are preparing for the tribulations of the end of times and you’re right in the thick of it.",75
Resident Evil 7: biohazard - Banned Footage Vol. 1,2017-01-31,M,"The first pack of DLC for RE7.  See what went on with another poor victim that might look familiar to you, and find out how the Bakers became the twisted family you see in RE7.",75
Resident Evil 7: biohazard - End of Zoe,2017-12-12,M,Play as a previously unseen member of the Baker family in a shocking additional installment of their saga. Experience the wilder side of survival horror as you fight hand-to-hand with the horrific creatures dwelling in the swamps outside of the Baker estate. Discover the ultimate fate of Zoe and witness the end of the Baker family's tragic events.,75
The Suffering: Ties That Bind,2005-09-26,M,"The Suffering: Ties That Bind is a revolutionary action-horror game that emphasizes the disturbing terror of its predecessor, with new twisted creatures and a few familiar faces. Set in the unforgiving streets and prisons of Baltimore, the player once again controls Torque as he seeks revenge against the mysterious grand manipulator Blackmore, a man somehow tied to the death of Torque's family. Players explore the tough inner-city, with poverty and urban injustices trapping people just as effectively as a physical prison. The unique morality system returns, as players delve into the perverse world of Torque's sanity to discover his past and struggle to control his future. [Midway]",75
Dementium II,2010-05-04,M,"A sequel to Renegade Kid's Dementium: The Ward, the next chapter in this horrific story promises to take players even closer to the precipice of madness than its predecessor. Continuing the storyline from the original, Dementium II promises to deliver better visuals, more haunting audio, and sharper scares than its predecessor. [SouthPeak Games]",75
Resident Evil: Revelations 2 - Episode 2: Contemplation,2015-03-03,M,"Episode 2 picks off on the island where the events of ""Penal Colony"" left off.",75
Legacy of Kain: Defiance,2003-11-11,M,"The next chapter in the epic Legacy of Kain series is a cutting-edge action/adventure game featuring more action than ever before. Take control of two powerful and highly evolved vampires: Kain, an all-powerful demigod, and Raziel, a demonic angel of death. Each equipped with a legendary sword, Kain and Raziel must battle through a world loaded with conflict and intrigue as they attempt to unravel their destinies and defeat the dark forces that seek to condemn their world to eternal damnation. [Eidos Interactive]",75
The Evil Within,2014-10-14,M,"While investigating the scene of a gruesome mass murder, Detective Sebastian Castellanos and his partners encounter a menacing and powerful force. After witnessing the slaughter of fellow officers, Sebastian is ambushed and knocked unconscious. When he awakens, he finds himself in a deranged world where hideous creatures wander among the dead. Facing unimaginable terror, and fighting for survival, Sebastian embarks on a daunting journey to unravel that which is behind this evil force.",75
Resident Evil: Revelations 2 - Episode 1: Penal Colony,2015-02-24,M,"The first episode is entitled Penal Colony. Claire Redfield, one of the only survivors of the Raccoon City incident of 1998, has since joined an NGO called Terra Save, whose mission is to assist victims of biological weaponry. During an event at Terra Save’s HQ, a mysterious force abducts Claire and her co-workers and moves them to a creepy deserted island.",75
Dead Head Fred,2007-08-28,M,"Dead Head Fred draws players into an original alternative universe as they embark on a quest for vengeance to solve their own murder by using the decapitated heads of enemies to battle through environments designed to showcase each head's unique abilities. In Dead Head Fred, players take on the persona of private detective Fred Neuman. Savagely murdered and then resurrected in a bizarre scientific experiment, Fred is without his memory or his head! The game immerses players in the action with the most revolutionary camera to date on a handheld device as they collect, upgrade and switch heads on the fly to strategically fight malformed mutants, ghoulish gangsters, and maniacal mob bosses in a unique and compelling story of revenge and redemption. [D3Publisher of America]",75
Chernobylite,2021-07-28,Rating not found,"Chernobylite is an RPG survival horror mixing free exploration of disturbing locations with challenging combat, unique crafting, and non-linear science-fiction story. Build your team, survive and reveal the twisted secrets of Chernobyl in the 3D-scanned recreation of the Exclusion Zone.",75
In Sound Mind,2021-09-28,T,"From the creators of cult classic Nightmare House 2, comes an imaginative psychological horror experience that challenges your expectations and ushers you through the deepest corners of your mind. As you awake in the corridors of an inexplicable building, you find the environment takes on a life of its own and leads you to discover a series of victims, all exposed to the same experimental therapy. In your search for answers, bizarre visions emerge and introduce a host of imposing horrors. With your sanity in question, you have no choice but to rely on your instinct…and a cat named Tonia. In Sound Mind is a witty first-person psychological horror with frenetic puzzles, unique boss fights, and original music by The Living Tombstone. Explore and fight through a series of unsettling memories as you journey within the inner workings of the one place you can’t seem to escape—your own mind.",75
Layers of Fear,2023-06-15,M,"Layers of Fears is a first-person psychedelic horror chronicle focused on tense exploration and immersive storytelling - a new game built upon the foundations of Layers of Fear, LOF: Inheritance, and Layers of Fear 2 with a surprising new story and gameplay direction.

Created with the cutting-edge Unreal Engine 5 technology, the game will support Ray Tracing, HDR effect, 4K resolution, and make use of the Lumen system to offer the most immersive and visceral horror experience.

Layers of Fears will be the complete, definitive and at the same time unpredictable way to discover the stories of artists enslaved by their obsessions. Prepare for an exquisite horror experience thanks to the expanded plot lines that will cast a new light on the overarching narrative.",75
The Evil Within: The Consequence,2015-04-21,Rating not found,"This is the final installment of a two-part, story driven experience where players take on the role of detective Juli Kidman, Sebastian Castellanos’ mysterious partner, in a concurrent story that looks to answer some of the questions surrounding her whereabouts during The Evil Within. Along the way she will encounter disturbing new enemies, discover new mysteries, and uncover new horrors.",75
Resident Evil: Revelations 2 - Episode 4: Metamorphosis,2015-03-17,M,"Resident Evil Revelations 2 - Episode 1 required; sold separately. Xbox Live free membership required. Xbox Live Gold membership required for multiplayer features. Episode Four: Metamorphosis Claire and Moira make for the tower's top floor and a final confrontation with the Overseer. Will they survive and escape the island? Meanwhile, having learned of his daughter's fate, Barry prepares for the final confrontation, to keep Natalia from harm and have his revenge. Two timelines collide in this nail-biting final chapter.
*Additional Raid Mode characters and stages included.
*Episode One required to play.",75
Resident Evil: Revelations 2,2015-03-17,M,"In Revelations 2, Raid Mode begins with choosing a character, and there are several characters to match all tastes. After that, you'll customize your weapons and skills to prepare for deployment. Raid Mode has been about collecting loot such as weapons, custom parts, and currency; in Revelations 2, you'll also find treasure chests thrown into the mix. Remember, however, your ultimate goal is to find and break the goal emblem at the end of each stage. Raid Mode allows for cooperative play -- including local two-player split-screen. Grab a friend and get ready to shoot your way through this additional mode.",75
Song of Horror,2019-10-31,Rating not found,"Song of Horror is a survival horror adventure. Face the manifestations of the Presence, an unpredictable, eldritch AI that reacts to your way of playing: you won't experience two exact gameplays.",74
Dead Rising 2: Case West,2010-12-27,M,"With all new content, new combo weapons to create, new enemies to test them on and the return of the ability to capture those magic moments on camera, Dead Rising 2: CASE WEST continues the Dead Rising 2 experience in both single and co-op play.",74
The Coma 2: Vicious Sisters,2020-09-04,T,"Mina Park, a student of Sehwa High, awakens at night in her school. It isn't long before she realizes that something is amiss. The once-familiar school where she spends her evenings studying looks twisted by something dark and sinister. She finds herself pursued by someone or something that looks eerily like her teacher. To survive, Mina must venture beyond the boundaries of her school and into the surrounding district. There, she will encounter strange creatures, mysterious strangers, and uneasy allies.

The Coma 2: Vicious Sisters is an atmospheric, story-driven game. Immerse yourself in the warped Sehwa district as you encounter an engaging cast of characters, solve puzzles, discover revealing clues, and fight for survival against a relentless psycho.

Heroines, forced to confront their worst fears, rarely emerge unscathed. Over the course of the story, Mina will encounter dangerous scenarios from which she could sustain permanent damage. Craft items to anticipate future dangers to avoid injury.

Dark Song is now more fearsome and powerful than ever before. Falling into her grasp could spell instant death. Running and wielding your flashlight makes you an easy target. You must precariously balance the urgency of exploration with your absolute need to survive!",74
Dino Crisis,2000-11-14,M,"Though it has some startling moments and a few fun sections, it's mostly just a mediocre version of a mediocre game.",74
Insurmountable,2021-04-29,Rating not found,"Confront various terrains as a lonely mountaineer and endure the countless dangers of climbing! Many tough decisions await you in a risky environment. Make your way up and down the mountain, overcoming insurmountable heights.",74
Undying,2023-12-07,Rating not found,"Infected by a zombie bite, Anling's days are numbered. She must now fight to survive, not for herself but her young son, Cody. Ensure Cody's survival in a zombie infested world by protecting him and teaching him valuable skills, at any cost.

In this emotional survival game take control of Anling whose goal is to make sure her son Cody is safe and can live on after she turns. Limited resources must be managed in order to slow down Anling's infection while also making sure both Anling and Cody do not starve from hunger or thirst.

Anling must also teach her son essential survival skills such as cooking, crafting and combat before hers begin to fade. She might find that in certain situations she will start depending on him.

A perfect balance of managing your days looking for resources and increasing Cody's skill set will be needed in order to survive the long journey",74
Dying Light,2015-01-27,M,"During the day you will explore the city in search of provisions and weapons. When the night falls, however, this troubled world undergoes a dramatic transformation that gives the gameplay a new dimension. You, as a hunter by day, become the hunted. The infected increase their strength, but something more sinister lurks in the dark to begin its prowl.",74
Fatal Frame,2002-03-04,T,"Immerse yourself in a world full of supernatural spirits and sheer terror. Guided by her sixth sense and armed only with an antique camera, Miku sets to solve the mystery of her brother's sudden disappearance. He was a journalist on a quest to gather research about the mansion's haunted history. As the story unfolds, Miku discovers gruesome details about the Himura mansion's troubled past. The property and surroundng area have a dark history involving grisly murders, and evil cult and restless spirits. [Tecmo]",74
Tokyo Jungle,2012-09-25,T,"A hunting game for the PlayStation 3 is finally here! The story takes place in the year 20XX, where you are an animal fighting for survival in the deserted city of Tokyo which was once a lively metropolis. At times, you can be a Pomeranian who has given up a domesticated life for its independence, be a racehorse on a mission to find fellow competitors or even be a lion, the king of all beasts, seeking the warmth of home. You can choose to be a carnivore or herbivore, to survive alone or as part of a herb. You must hunt all the animals in sight for your own survival. See what challenges await you...",74
The Beast Inside,2019-10-17,Rating not found,"The Beast Inside is a unique, gripping twist on thriller and survival horror. The game mixes intriguing story-driven adventure with unnerving survival horror experience. Immerse in the tale of long-buried secrets, personal tragedies, and madness. Play as two protagonists living in different centuries but bounded by dark heritage.

Boston, 1979, Adam, the CIA cryptanalyst, leaves the city and moves to the countryside with his wife, Emma. His handlers are afraid they won't be able to keep him safe there, but Adam believes he needs a peaceful place in the woodland, to take a shot at the military code. His work may alter the course of the Cold War. As it turns out, this area is quite the opposite of a peaceful place they have expected...

In the attic Adam finds a mysterious diary written by a man called Nicolas Hyde, allegedly, a past resident of the same house who lived there in the 19th Century. Once opened, the diary carries the nightmares of the past right into Adam's times, putting the lives of Adam and Emma in great danger. Density increases as these two stories come to an inevitable crash. Distant past and his eternal prisoner - Nicolas against Adam, cryptanalyst from the Cold War. What can it lead to? In tangled times, who will you trust?

FEATURES

* Explore Blackstone, the forgotten domain of Hyde's lineage. A rich world designed to complement the thrilling story.
* Sink in the immersive environment created with photogrammetry technology. Enjoy the realism of a setting achieved by the inclusion of 3D-scanned objects.
* Play as two independent characters living in different centuries. Take their faiths in your hands and unveil how their stories interfere.
* Experience a unique history, solve mysteries on your way, collect the clues, and decide by yourself how this story will end.
* Discover the new levels of horror sharpen by the motion capture technology
* Use your trusted revolver to shoot your way out from even the most lethal scenarios.",74
Blair Witch Volume I: Rustin Parr,2000-10-04,M,"This first of three Blair Witch adventures pits Spookhouse agent Doc Holliday against the demons that drove hermit Rustin Parr to brutally torture and murder seven children. Along the way, she will have to interact with horror-stricken townspeople and investigate ancient Native American legends and rituals.  [Gathering of Developers]",73
Outlast: Whistleblower,2014-05-06,M,"As Waylon Park, the whistleblower who emailed Miles Upshur, youâ€™ll witness psycho killers and asylum security face off as all hell truly breaks loose. Survive, and you may just have a chance to expose the terrible secrets at the heart of Mount Massive and unmask the true face of the Murkoff Corporation for all the world to see.",73
Resident Evil Village: Winters' Expansion,2022-10-28,Rating not found,"The first piece of content is the Third-Person Mode. This will allow you to play the main story mode in a third-person perspective. This new viewpoint will let you see Ethan as he faces off against his enemies. Next is The Mercenaries Additional Orders. The arcade-like action shooting experience returns with additional stages and new playable characters such as a fully prepared Chris Redfield, Karl Heisenberg, who wields a giant hammer and possesses the ability to control magnetic forces, and Alcina Dimitrescu who is over nine-feet tall. And Finally, Shadows of Rose. Players saw Rose as a baby in the main story of Resident Evil Village. This DLC will show her story of survival 16 years after the original campaign. [Capcom]",73
Medieval Dynasty,2020-12-17,T,"Discover the wide-open world of the Middle Ages with all its dangers and mysteries! Hunt and cultivate your land, build your home and expand your village into a flourishing medieval town. Rule and care for your people and secure your place in history by founding your own dynasty.",73
Fobia - St. Dinfna Hotel,2022-06-28,M,"Treze Trilhas is home to the St. Dinfina Hotel, a decadent site that is the subject of numerous rumors including mysterious disappearances and paranormal activity. Hoping to break the story, amateur journalist Roberto Leite Lopes travels to Santa Catarina following a tip from his friend Stephanie.

His investigative skills will be needed not only to uncover the truth but to survive when reality is turned upside down with his discovery of a camera that reveals different timelines, a fanatical cult, human experiments, and apparitions roaming the halls.

Solve puzzles and scavenge for anything to stop their hunt as the past, present and future collide.",73
Penumbra: Overture,2007-03-30,M,"Played from a first person viewpoint, Penumbra is very different from other adventure games. Not only is it powered by a 3D engine utilising cutting edge technology, it also has an advanced physics system which allow for a never before seen environment interaction. The player can open drawers, pull levers, pick up objects and more using natural mouse movements creating a highly interactive and immersive game world. The weapon system differs from your average game; swinging a melee weapon is done using the mouse which increases the realistic feel of combat. Fighting enemies is not something best done with brute force though, in most situations fighting is a last resort and the player is often better of using his/her wits. The AI of the enemies will also do its best to hunt and scare the player. The creatures encountered can break down doors, use group co-ordination, interact with the physics and more. Penumbra: Overture keeps players on the edge as they have to explore scary and immersive environments never knowing what is behind the next corner. The world is detailed, graphical as well as a story wise making the player feel part of the world as secrets are uncovered. [Strategy First]",73
The Flame in the Flood,2016-02-24,T,"A rogue-lite river journey through the backwaters of a forgotten post-societal America. Forage, craft, evade predators.",73
Last Year: The Nightmare,2018-12-18,RP,"Halloween night. 1996. A group of teenagers awake to find themselves trapped in a dark, twisted reflection of their sleepy hometown of Forest Hills. As they make their way across the East Side High School campus, they realize they are being hunted by a supernatural force taking the forms of fearsome killers. Relentlessly pursued, the teens must band together to fight back, survive, and escape the terrifying anomaly they have come to know as The Nightmare.",73
The Dark Pictures Anthology: House of Ashes,2021-10-22,M,"From the creators of Until Dawn

Switch between the perspective of 5 playable characters - All can live or die in your version of the story

Multiple ways to play including 2 player online coop mode

Hugely branching storyline that changes based on the decisions you make

Each game in The Dark Pictures Anthology is a complete and original story in its own right

THREE WAYS TO PLAY
Introducing multiplayer to The Dark Pictures Anthology! 

1. SOLO STORY
The complete terrifying story as a single player experience 

2. MOVIE NIGHT MODE
You and up to 4 friends will play the story together on the couch, each controlling a different character

And:

3. SHARED STORY
2 player online co-operative mode. Play the whole story online with a friend, making choices that affect you both.",72
The Walking Dead: Saints & Sinners - Chapter 2: Retribution,2023-03-21,M,"Your tour through undead New Orleans continues in this new chapter to the Tourist's story in The Walking Dead: Saints & Sinners. 

Hunted by the seemingly unstoppable Axeman and facing off against the Tower's latest push for total dominance, discover what connects these new threats together before it's too late. New faces, places, weapons and gear all await you on your journey to a final showdown for the city's fate.

Do you have what it takes to survive it all?",72
Evil Dead: The Game,2022-05-13,M,"Step into the shoes of Ash Williams or his friends from the iconic Evil Dead franchise and work together in a game loaded with over-the-top co-op and PVP multiplayer action! Play as a team of four survivors, exploring, looting, crafting, managing your fear, and finding key items to seal the breach between worlds in a game inspired by all three original Evil Dead films as well as the Starz original Ash vs Evil Dead television series.

ICONIC CHARACTERS
Play as characters from throughout the Evil Dead universe, including Ash, Scotty, Lord Arthur, Kelly Maxwell, Pablo Simon Bolivar, and more, with new dialogue performed by Bruce Campbell and others!

PLAY AS GOOD OR EVIL...
Fight for the forces of good or take control of the powerful Kandarian Demon to hunt Ash and other players while possessing Deadites, the environment, and even the survivors themselves as you seek to swallow their souls!

OVER THE TOP VISUALS
Whether you're tearing a Deadite in two with Ash's famous chainsaw hand or flying through the map as the Kandarian Demon in spirit form, the game captures the look and feel of the Evil Dead franchise in all its glory, with realistic visuals and a physics-based gore system that brings the horror to life! 

THIS...IS MY BROOMSTICK!
Brandish your short barrel shotgun, chainsaw, cleavers and more to do some delightfully gruesome violence against the armies of darkness.

Evil Dead: The Game features multiplayer co-op and PvP for PC, Xbox One, Xbox X|S, PlayStation 4, PlayStation 5, and Nintendo Switch.",72
Siren,2004-04-20,M,"(Also known as ""Forbidden Siren"") Keiichiro Toyama's Siren is a survival horror adventure title developed by Sony in the tradition of the ""Silent Hill"" series. Siren takes place in the Japanese village of Hanyuda, where the sea has turned blood red and the inhabitants are mutating into all manner of vile creatures.",72
The Blackout Club,2019-07-30,M,"The Blackout Club is a first-person co-op horror game centered around a group of teenage friends investigating a monstrous secret beneath the skin of their small town. Every night, everyone in town gets out of bed and sleepwalks. In the morning, they wake up with no recollection of what happened or where they were…",72
Dementium: The Ward,2007-10-26,M,"Dementium: The Ward tells the tale of a man who awakens to find himself alone in a mysterious, derelict hospital that is frozen in time. Confronted by the deadly, grotesque surgical experiments that wander the halls, a series of challenging puzzles and a cast of peculiar characters, he must face his deepest fears, unlock the mysteries of the hospital, and escape with his life. A completely new experience on the Nintendo DS, Dementium promises to creep you out with gory visuals and bone-chilling audio that brings the world screaming to life. [Gamecock]",72
State of Decay: Year One Survival Edition,2015-04-28,M,"How will you survive the zombie apocalypse? State of Decay: Year-One Survival Edition brings the zombie survival-fantasy franchise to Xbox One. State of Decay, along with major Add-Ons Breakdown and Lifeline, is now fully remastered in 1080p. New missions, weapons, and extra content, along with improved lighting, textures, animations, and combat mechanics, will pull you even deeper into the post-outbreak world. How will you survive the zombie apocalypse? Purchase the Day One Edition and get the exclusive Preppers Pack.",72
Amnesia: A Machine for Pigs,2013-09-10,Rating not found,"Amnesia: A Machine for Pigs  is an upcoming survival horror video game developed by thechineseroom and produced by Frictional Games. The game is an indirect sequel to Amnesia: The Dark Descent, which was developed and produced by Frictional Games.",72
The Texas Chain Saw Massacre,2023-08-18,Rating not found,"Assume the role of one of the notorious Slaughter family, or their victims, in The Texas Chain Saw Massacre, a 3rd-person asymmetrical horror experience based on the groundbreaking and iconic 1974 horror film. Texas. Early 1973. Ana and a group of close friends embark on a journey to the small dusty town of Newt, TX, the last known location of Ana's missing sister, Maria. The group's search quickly turns into a nightmare of unimaginable proportions when they mistakenly invade the home of Leatherface and his cannibalistic family. Tied up, tortured, and left for dead, the group must find the strength to fight back and escape before it's too late. Featuring strategic 3v4 team-based multiplayer gameplay, The Texas Chain Saw Massacre will allow players to truly experience this iconic franchise. The only question is, who will survive and what will be left of them?",72
