title,release_date,rating,description,metascore
NieR: Automata - 3C3C1D119440927,2017-05-02,M,"This DLC pack adDS “Revealing Outfit” costume for 2B, “Young Man’s Outfit” costume for 9S and “Destroyer’s Outfit” costume for A2. AfteR completing new sub quests in this DLC, you CAn enJOy playing the game while wearing these costumes from NieR Replicant. Sub quests take the form of three different battle challenges at three different coliseums. Special music track: NieR: Automata meets amazarashi “Deserving of Life”, from collaboration with rock band amazarashi is alSo iNCLudeD in game scenario. We woULD bE delighted to see yOu hAVinG fuN with this content.",79
Dragon Age II,2011-03-08,M,EA announced that a new installment in the Dragon Age series will arrive in the first quarter of 2011.,79
Tales of Vesperia,2008-08-26,T,"The debut of the Tales series on the Xbox 360, Tales of Vesperia launches the series to new heights of interactive narrative and engrossing gameplay with anime-style graphics, a captivating storyline and characters as well as an upgraded battle system. Set in a world reliant on a mysterious ancient technology known as ""blastia,"" the game follows former knight Yuri as he delves into a shadowy plot to use these magical devices to control civilization, or destroy it. A bold new interpretation of the elements that made the Tales series a hit with gamers around the world, Tales of Vesperia promises a standard-setting RPG experience on the Xbox 360. Using an all-new graphics engine and character designs by the renowned Kosuke Fujishima (Ah! My Goddess, Sakura Taisen), the game delivers high-quality HD character models and environments that are indistinguishable from traditional cel-based anime. The game also makes significant additions to the series' trademark real-time combat system, allowing players to do battle in massive battlefields and learn new special attacks that are tied to individual weapons. New finishing blows allow players to take down enemies in a single hit with correctly timed button combinations, while mission-based battles increase the variety of each encounter as players gain unique items by fulfilling various battle objectives. Players can also use materials collected by successfully executing finishing moves to craft rare and unique equipment for their characters. [Namco Bandai Games]",79
Nioh 2: Darkness in the Capital,2020-10-15,Rating not found,"Darkness in the Capital features new storylines, overwhelmingly powerful new bosses, tricky new Yokai, new Guardian Spirits, skills, Ninjutsu, Onmyo Magic and Soul Cores. And to top it all off, this new chapter will present electrifying new armor sets and a weapon that fans of hand-to-hand combat will surely relish. [Team Ninja]",79
Summon Night: Swordcraft Story 2,2006-10-17,T,"Banpresto's sequel to the series continues to take place in the world of Linbalm, a fantasy-themed world.",79
Nobody Saves the World,2022-01-18,T,"From the developers of Guacamelee! 1 + 2 comes Nobody Saves the World, a new twist on Action RPGs, in which you play many different character Forms, each with their own unique gameplay mechanics.",79
Nioh: Defiant Honor,2017-07-25,M,"Defiant Honor takes us to Osaka Castle, the largest and most impregnable castle of Sengoku era. This add-on features the legendary warrior Sanada Yukimura, serving Tokugawa Ieyasu’s archenemy Toyotomi clan, who values honor above all else. As tensions brew between the Tokugawa and Toyotomi clans, Sanada Yukimura prepares his men for imminent conflict against the Tokugawa’s forces by building a stronghold called the Sanada Maru on the outskirts of the Osaka Castle. With the castle fortified, Tokugawa’s forces were faced with a difficult and bloody challenge. In the midst of this chaos, our hero William, accompanied by Date Masamune who fights alongside Tokugawa, heads towards Sanada Maru in pursuit of Maria. It is a bitter winter in Osaka and the stage is ripe for a fierce battle for the ages. Bundle up and get ready for a brutal winter showdown. [Team Ninja]",79
Tales of Berseria,2017-01-24,T,"Players set out on a journey of self-discovery as they assume the role of Velvet, a young woman whose once kind demeanor has been replaced and overcome with a festering anger and hatred after a traumatic experience three years prior to the events within TALES OF BERSERIA. Velvet will join a crew of pirates as they sail across the sea and visit the many islands that make up the sacred kingdom of Midgand in an all-new adventure developed by the celebrated team behind the TALES OF series.",79
Zwei: The Ilvard Insurrection,2017-10-31,Rating not found,"In a world where magic and technology exist side by side, vampire princess Alwen must reclaim her ancestral castle and her magic alongside her unlikely ally, treasure hunter Ragna Valentine. They may make for an odd pair, but when they combine their talents, the sky’s the limit!",79
Dark Souls II: Crown of the Old Iron King,2014-08-26,Rating not found,"Crown of the Old Iron King features an entirely different world within the Dark Souls II universe where players will venture into a massive tower swamped by black mist where flames, smoke and sorcery sadistically lurk.",79
Wild Hearts,2023-02-17,T,"Master ancient tech to hunt down giant beasts through a fantasy world inspired by feudal Japan. WILD HEARTS is a unique twist on the hunting genre where technology gives you a fighting chance against fearsome beasts infused with the ferocious power of nature itself.  Take on these creatures alone or hunt with friends in seamless co-op. Developed by Omega Force, the Japanese studio behind the Dynasty Warriors franchise and in partnership with EA Originals, WILD HEARTS takes you on an epic adventure set in a fantasy world inspired by feudal Japan.",79
Mega Man Battle Network,2001-10-30,E,"In the future, a young net-battler named Lan, boots his 'personal exploration terminal' (PET) and prepares to hack into the network to battle net crime. Lan's PET is no ordinary network navigator. It's Mega Man.EXE, the cyber-identity, which infiltrates the crime-ridden network to battle destructive computer viruses. Defeat viruses in real time and collect Battle Chips program data, containing valuable weapons data and critical system info. Collect over 175 Battle Chips to help Land and Mega Man.EXE restore peace and order to the network.",79
Xanadu Next,2016-11-03,Rating not found,"The village chief's daughter, Momo, has been kidnapped and you have been asked to rescue her. Finding her will not be easy. You will have to battle hordes of demons and monsters, even challenging King-Dragon himself! Can you conquer the darkness hanging over the land and return the light of the gods to XANADU! You are the only one who can save this world. It's time to plunge into the darkness!",78
Curse of the Dead Gods,2021-02-23,Rating not found,"You seek untold riches, eternal life, divine powers -- it leads to this accursed temple, a seemingly-infinite labyrinth of bottomless pits, deadly traps, and monsters.

Your greed will lead you to death, but that is not an escape. Rise to fight again. Delve deeper again. Defy the malignant deities that linger in this place. Battle through hordes of enemies in dark, cavernous passages filled with traps and secrets of all sorts -- fire-spewing statues, explosives, hidden spikes, and worse.

Collect mystical Relics and an arsenal of weapons to make yourself unstoppable. Corruption builds in you with every step -- encourage or ignore it, but each powerful curse can be a double-edged sword.",78
Baldur's Gate: Dark Alliance II,2004-01-20,T,"The anticipated sequel has arrived. Embark on a new adventure in Baldur's Gate and brave terrible dangers in search of fortune, glory, and power. Face a multitude of sinister enemies while traveling through many spectacular environments in this action-packed fantasy game. Rid the lands of chaos, mastering skills, spells, and deadly weapons ? the fate of thousands hangs in the balance. [Interplay]",78
Gurumin: A Monstrous Adventure,2007-02-12,E10,"Gurumin stars a strong-willed girl named Parin, who is sent to live with her grandfather in a small mining town while her parents are off excavating an ancient ruin. With no other children living in this town, Parin is surprised one day to encounter a young girl being tormented by a stray dog. After Parin drives off the mongrel, she is shocked to discover the young girl is actually a monster, and like all monsters, invisible to adults. Parin is soon invited to pass through a crack in the wall behind her home and enter Monster Village. Parin has just started making monster friends when evil spirits, known as the Phantoms, invade the village and monsternap most of the inhabitants. Parin soon learns of the Legendary Drill, a weapon hidden underneath the village and, in the right hands, powerful enough to destroy the Phantoms. Thus begins Parin's quest to reclaim the Legendary Drill and set the world right. Features Non-linear game play set in vast world with a variety of stages in different environments. 23 non-player characters, 48 unique enemies, and over 90 items to collect. Destroy everything in your path with your legendary drill: almost all objects are destructible, and many hide money and valuable items. [Mastiff Games]",78
Tales of Eternia,2001-09-10,T,"Embark on a heroic journey to discover the truth behind an enigmatic stranger and the ominous message she brings. For years, life in the sleepy village of Rasheans was routine and peaceful - that is, until the day a spacecraft crashed in a nearby forest leaving nothing but wreckage, a mysterious girl, and a desperate warning of catastrophe. Join Reid, Farah, and other valiant heroes as they set out to discover the origin of the stranded girl and the truth behind the fate of their worlds.",78
Dauntless,2019-05-21,T,"Discover a shattered world, forge powerful weapons, and hunt the ferocious behemoths threatening our survival.",78
Tales of Xillia,2013-08-06,T,"TALES OF XILLIA draws players into the adventures of Jude Mathis, a medical student going to school in the capital city of Fennmont, and Milla Maxwell, a mysterious lady accompanied by four unseen beings.  In a tale that can be lived from either Jude or Milla’s perspective, the two heroes’ journeys fatefully intersect as they learn that the kingdom of Rashugal has been fatefully experimenting with a powerful device that has effectively been draining the world’s supply of mana.  Faced with the knowledge that continued experiments would result in dangerous results, Milla and Jude join forces to restore peace to a dying world in a dangerous journey that will test their courage and convictions.",78
Two Worlds II: Pirates of the Flying Fortress,2011-09-30,M,Two Worlds II: Pirates of the Flying Fortress is a DLC for Two Worlds II.,78
DeathSpank: Thongs of Virtue,2010-09-21,T,"Featuring the trademark humor found in the original, Thongs of Virtue centers on DeathSpank's journey through a massive war-torn land; explore the North Pole and the high seas to locate six mystical thongs to bring peace and harmony to the universe.",78
The Mageseeker: A League of Legends Story,2023-04-18,T,"From Digital Sun, creators of Moonlighter, The Mageseeker is an action RPG in the League of Legends universe. Play as Sylas, a mage now freed from years in captivity. Wield the chains that once bound you and liberate Demacia from the Mageseekers' tyranny.",78
Brandish: The Dark Revenant,2015-01-13,T,,78
Cladun: This is an RPG,2010-09-20,E10,"Cladun is a retro style dungeon crawler game. Players can create their own main character from scratch using a graphics editor and the dungeons that you will be adventuring in are randomly created for infinite replay value. You can even explore the dungeons with your friends, using the ad-hoc feature of the PSP.",78
Crisis Core: Final Fantasy VII Reunion,2022-12-13,T,"CRISIS CORE -FINAL FANTASY VII- REUNION is a full remaster of the PlayStation Portable exclusive CRISIS CORE -FINAL FANTASY VII-, which originally launched back in 2007. CRISIS CORE -FINAL FANTASY VII- REUNION is a true remaster that follows the original's narrative: Zack Fair's mission to find the missing SOLDIER Genesis Rhapsodos. It features multiple improvements from the original game - for example, the graphics have been converted to HD, with all the 3D models, from the characters to everything else, being fully refreshed. What's more the dialogue is now fully voice-acted, and there's a new arrangement for the soundtrack!",78
Rune Factory 4,2013-10-01,E10,"Rune Factory 4 marks the return of the popular Harvest Moon spinoff that combines farming with dungeon adventuring. For the first time in the series, the player can select to play as a male or female hero, and potential suitors of either gender are also available in order to pursue love, marriage, and possibly a child. As the newly-appointed prince or princess, you can fulfill your royal duties of protecting the town from invaders, or take a more rural approach to governing by raising your own fruits and vegetables and helping townsfolk. Should some dungeon adventuring be on the days itinerary, you can select from the castles vast armament of swords, spears, and staffs along with magic for battle against dangerous foes, or even bring along a companion or friendly monster to aid you during your travels.",78
Boktai 2: Solar Boy Django,2004-10-19,T,"Boktai 2 continues the adventures of Django the Solar Boy as he sets out to rid the world of evil vampires and demons. The second installment in the franchise brings back the solar sensor technology, which incorporates natural sunlight into gameplay. Take advantage of natural sunlight through the built-in solar sensor on the Game Boy Advance cartridge to power up and fuse more than 60 weapons and items. Now you can head outdoors and battle enemies with more weapons, new characters, and a larger game environment.",78
Crashlands,2016-01-21,Rating not found,"Crashlands is a story-driven crafting ARPG set in an outlandish world of hidden magic and high technology. Fight and tame alien beasts, craft resources into menacing weaponry, befriend the locals, and go toe-to-chin with a world-domineering maniac.",78
Dragon Ball Z: Kakarot + A New Power Awakens Set,2021-09-24,T,"Relive the story of Goku and other Z Fighters in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku, Gohan, Vegeta and others. Explore the new areas and adventures as you advance through the story and form powerful bonds with other heroes from the DRAGON BALL Z universe.",78
Titan Quest,2006-06-26,T,"From the co-creator of Age of Empires, Brian Sullivan, comes an all-new action role-playing game set in the mythical worlds of ancient Greece and Egypt. The Titans, gods before the gods, have escaped from their eternal prison to wreak havoc on the world. In this titanic struggle between old and new gods it is the heroes of humankind who will ultimately determine the fate of all existence. The player quests throughout the ancient world in a race to uncover the secrets needed to once again imprison these ancient gods. Journeying to fabled locations such as the Parthenon, the maze at Knossos, the Great Pyramids, and the Hanging Gardens of Babylon, the player will have to overcome terrifying monsters and mythical beasts. A flexible class system allows almost limitless ways for the player to develop their character. Skills can be customized in many ways, and never become obsolete. [THQ]",77
Tower of Time,2018-04-12,Rating not found,"Tower of Time is a classic RPG with a unique real-time combat system where tactics are more important than equipment. Explore the Tower, buried underground for millennia, and uncover the history of times long gone and the mystery of why your land is dying.",77
Rune Factory 3: A Fantasy Harvest Moon,2010-11-09,E,"It's an adventure that will transform you! The people of Sharance and their horned Univir neighbors are embroiled in a bitter conflict. An age-old hatred between humans and monsters divides them. You are an adventurer with an unusual secret: you're half human and half monster.

Are you the one who can unite the humans and the Univir? And will you be in time to stop the growing evil force that threatens to destroy them both?",77
Indivisible,2019-10-08,T,"INDIVISIBLE is inspired by classics like Valkyrie Profile and Metroid, and has the unique character, world, and gameplay depth Lab Zero is known for. Meet Ajna, Indivisible protagonist. Ajna is a headstrong girl raised in a remote village. Her father, the town's guardian, has trained her to be strong in mind and body to prepare her for things to come. Ajna discovers a mysterious power in herself, and sets off on a world-spanning journey. Along the way, a number of unique heroes will join her on her quest.",77
The Incredible Adventures of Van Helsing II,2014-06-13,T,"The incredible adventures continue, and Van Helsing, the famous monster-hunter returns to save the day again with the help of his charming, ghostly companion, Lady Katarina. The gothic metropolis of weird science is on the brink of destruction as chaos rules the streets and a new enemy plots revenge. Itâ€™s time to enter the dark side of Borgova and the forbidden wilderness, but beware: you are not the only one behind a mask.",77
Darksiders Genesis,2019-12-05,T,"From the dawn of creation, the council has maintained the Balance across existence. Carrying out their orders are the Horsemen, Nephilim (powerful beings spawned from the unnatural union of angels and demons) who have pledged themselves to the Council and been granted immense power. However, this power came at a tragic cost: the Horsemen were ordered to use their newfound strength to wipe out the rest of their kind. What followed was a bloody battle on Eden where the Horsemen, obeying the will of the Council, annihilated the Nephilim. Darksiders: Genesis is an action/adventure that tears its way through hordes of demons, angels, and everything in-between on its way to Hell and back with guns blazing and swords swinging. Genesis gives players their first look at the world of Darksiders before the events of the original game, as well as introduces the horseman Strife.",77
Fable III: Traitor's Keep Quest Pack,2011-03-01,M,Traitor's Keep is an add-on for Fable III.,77
Soul Sacrifice,2013-04-30,M,Soul Sacrifice is a brutal combat experience where every decision made will have consequential results.,77
Champions: Return to Arms,2005-02-07,T,"The Champions of Norrath have destroyed the god Innoruuk, shattering his body into shards of hate. Innoruuk's followers and allies have taken it upon themselves to gather these shards in order to resurrect their fallen prince. Firiona Vie has called upon the champions to take up the crusade against evil to rid Norrath of this evil threat once and for all. The game is designed to offer more than 100 hours of gameplay per character, unlimited battles, deadly missions and the ability to import characters from the original game. The game also features: Two new playable races; Earn medals based on gameplay performance, which can then be used to unlock secret levels; Thousands of new items, weapons, armor and magical artifacts to acquire; All-new and beautifully detailed environments; New spells and abilities for all classes; A host of new monsters to battle and non-player characters to encounter; Innovative medal system which unlocks secret gameplay modes; Secret Epic items of incredible power found through unlockable side quests; The ability to import characters from the original game and start at a higher difficulty level; Increased level limits?take characters to level 80; More than 50 gameplay areas along with a mission system containing non-linear side quests; All new multiplayer and online gameplay options. [Sony Online Entertainment]",77
Costume Quest,2010-10-19,E10,"Costume Quest is a rollicking Adventure/Role-Playing game that unfolds on Halloween night across seemingly peaceful suburban neighborhoods, a mysterious village carnival, and a monster-infested shopping mall.  Created by Double Fine's lead animator, Tasha Harris, the game follows the adventure of a group of young friends who must rid their neighborhood of monsters using only their wits, their bravery, and their home-made costumes. Players go door-to-door collecting candy, points, cards, battle stamps and quest assignments as they prepare themselves for Combat Mode-where they transform into larger-than-life versions of their costumes. Each costume that comes-to-life provides its own unique set of superpowers that players will need to battle Halloween&acirc;€™s worst monsters.",77
Summon Night: Swordcraft Story,2006-07-26,E10,"Summon Night: Swordcraft Story is an RPG set in the strange world of Lyndbaum, a sacred land linked to four magical dimensions from which Summoners can call forth spirits called Guardian Beasts to do their bidding.",77
Mega Man Battle Network 3: White Version,2003-06-24,E,"Join Mega Mega.EXE, his pal Lan and friends as they keep the net safe from viruses and cyber menaces. You'll travel through new virtual and real worlds, fight-off new bosses, interact with new characters and even find new Battle Chips. It's cyber mayhem at it's best!",77
Toukiden 2,2017-03-21,T,"Slayers: Go forth and eradicate the Oni menace. Experience the latest hunting action game featuring a dynamic targeted destruction system. From the battlefield to the village that serves as your base of operations, the game takes place in a vast “open world.” Explore the vast world for yourself, and enjoy hunting action from an entirely new perspective. [Playstation.com]",77
Nioh 2: The Tengu's Disciple,2020-07-30,M,"Nioh 2: The Tengu's Disciple is a Role-Playing game, developed by Team Ninja and published by Sony Interactive Entertainment.",77
Tales of Graces,2012-03-13,T,"In this newest title, the feelings such as &quot;preserving one's faith&quot;, &quot;saving their precious ones&quot; and the destiny of raising the storm between three countries which form the setting, are portrayed. The PS3 version shows the story more in depth having many new elements including a &quot;Lineage to the Future Episode&quot; where a new tale after the main story is told.",77
The World Ends with You: Final Remix,2018-10-12,T,"The highly stylised and critically acclaimed Nintendo DS game ""The World Ends With You"" is coming to Nintendo Switch.

When the main character, Neku, suddenly encounters the mysterious girl Shiki, he gets caught up in a deadly game he'll be erased from existence if he can't complete a series of twisted tasks.

Tear into each rhythmic battle using the game's traditional touch controls or Joy-Con controllers for a fresh style of combat! The action-RPG will also include a sizeable new scenario that gets right to the heart of the story.",77
Final Fantasy Crystal Chronicles: Ring of Fates,2008-03-11,E10,"The Great Crystal protects the land from the malefic glow of the blood red moon. Twins are born to this land, endowed with a shared, mystical power. Their peaceful life is suddenly changed with the rise of the blood red moon. All fates are etched into the crystal. [Square Enix]",77
3D Dot Game Heroes,2010-05-11,E10,"A long, long time ago, the Dark King Onyx brought an age of darkness upon Dotnia Kingdom.  Only by the bravery of a hero with a legendary sword was Onyx sealed in an orb, restoring peace to the world.  But Fuelle, a powerful Dark Bishop, has stolen the orb, and with it, peace.  Dotnia requires a hero once more!  Can you live up to the legend? Ultimate retro love letter -- Seamlessly fusing new and old, the golden era of gaming is felt in every detail of this lovingly-crafted adventure. Eye-popping visuals capture the nostalgic charm of pixel graphics in cutting edge 3D. Simple, but deep action-adventure gameplay is a throwback to the 8-bit era. Veterans will find references and jokes that pay homage to the great games of yore. Awe and adventure live again -- Embark on the next generation of classic exploration and discovery in a grand story-based quest. A hero sets out to gain the power of the six sages and the six orbs that protected the kingdom of Dotnia, which now stands on the verge of destruction. Customize your hero -- When pixels are your building blocks, the possibilities are unlimited. Freely edit the look of your character, or design one completely from scratch, and then trade designs with friends via a compatible USB storage device. Your hero's blade is also upgradeable, letting you add length and width to create a sword that fills the whole screen. [Atlus USA]",77
Kingdom Hearts HD 2.8 Final Chapter Prologue,2017-01-24,E10,"KINGDOM HEARTS HD 2.8 Final Chapter Prologue is a compilation of 3 magical KINGDOM HEARTS experiences: Originally released in 2012, KINGDOM HEARTS Dream Drop Distance HD is a full-HD remastered version of KINGDOM HEARTS 3D Dream Drop Distance, brought to console for the first time. Series protagonists Sora and Riku take on the Mark of Mastery exam in preparation for coming threats. The signature action of the KINGDOM HEARTS series has evolved, allowing players to experience faster-paced battles and exploration at a blistering pace. KINGDOM HEARTS χ Back Cover (movie) A new HD movie that tells the mysterious story of the Foretellers, connecting the earliest parts of the series’ history, showcased in the mobile title KINGDOM HEARTS Unchained χ. KINGDOM HEARTS 0.2 Birth by Sleep – A Fragmentary Passage – A completely new playable episode that links to the story of KINGDOM HEARTS III, taking place after the storyline of KINGDOM HEARTS Birth by Sleep played from the perspective of Aqua. [Square-Enix]",76
Trials of Mana,2020-04-24,T,"When the world was shrouded in darkness, the Goddess of Mana drew forth the Sword of Mana to smite the eight Benevodons, monsters of destruction. She sealed the horrors inside the eight Mana Stones, bringing the realm back from the brink. Weakened from rebuilding the world, the Goddess changed herself into a tree and fell into a deep sleep for many years. However, the forces of evil soon sought to free the Benevodons to gain control of the world. They started a terrible war to further their plot and destabilize the kingdoms. Peace was at an end. Mana itself began to disappear from the world and the Mana Tree started to wither...",76
Wizard of Legend,2018-05-15,E10,Wizard of Legend is a fast paced 2D dungeon crawler where you assume the role of a powerful wizard on his quest for fame and glory! Combine powerful spells and quick reflexes to become a Wizard of Legend!,76
Half-Minute Hero: Super Mega Neo Climax,2011-06-29,E,"A complete hypersonic RPG adventure:  start your quest, meet people who need your help, fight through dark dungeons, earn money, upgrade equipment, level up, level up, level up, and take down the final boss...all in just half a minute!  There are over 60 entire RPGs in HALF-MINUTE HERO, each with its own leaderboard to earn medals and compete with friends.  Become a true hero in the online versus RPG, &quot;Super Hero Wars.&quot;  100% Compatible with 8bit-retro style.",76
Eldest Souls,2021-07-29,Rating not found,"Eldest Souls is a challenging, pixel-art boss-rush game. The Old Gods have long been imprisoned. Humanity has prospered. Great Kingdoms have arisen from the now forsaken temples of worship. But no longer…
In their final act of vengeance, the Old Gods have unleashed a great Desolation upon the world. Farmlands have turned to deserts, rivers to dust. The Great Crusade sent to slay the imprisoned Gods once and for all, has all but perished, and the human Kingdoms are in disarray. A lone Crusader approaches the Citadel, ancient prison of the Gods. His objective is simple: slay them all.",76
Solatorobo: Red the Hunter,2011-09-27,E10,"Set out on an adventure amid floating islands and witness a world brought to life by renowned designers and animators. Battle robot enemies, build your strength and undertake quests as you journey through the Shepherd Republic and meet fascinating characters. Take control of Red as hes drawn into an epic tale and becomes responsible for the fate of the world. Compete with friends who own Solatorobo in all-action races round circuits floating in the sky.",76
Mortal Shell,2020-08-18,M,"Mortal Shell is a deep action-RPG that tests your sanity and resilience in a shattered world. Your adversaries spare no mercy, with survival demanding superior awareness and precision. Possess lost warriors, discover hidden sanctums, and face formidable foes.",76
Tales of Phantasia,2006-03-06,E10,"For young swordsman Cress Albane, it wasn't a typical day out hunting in the nearby woods. He had no hint of the tragedy unfolding back home. Battle in real time: The Linear Motion Battle System puts the emphasis on action as you attack your enemies without the use of menus. New game events, dialogue sequences, and other features enhance the adventure. Crack open the Monster Dictionary to view the strengths and weaknesses of the enemies you've met in battle. Players will want to collect data on them all. Use the innovative Cooking System to collect ingredients and recipes to brew up meals that restore your health and magic.",76
.hack//Mutation Part 2,2003-05-06,T,"In part 2 of this episodic, 4-part double-disc masterpiece, your remarkable party members meet up with the characters from .hack//SIGN television series, to support you through your painstaking journey to the truth. What is the developer of ""The World"" hiding? Kite continues his quest, armed with the forbidden abilities of Data Drain and Gate Hacking. Will he be able to save Orca and the other coma victims...? [Bandai]",76
Weird West,2022-03-31,Rating not found,"Survive and unveil the mysteries of the Weird West through the intertwined destinies of its unusual heroes in an immersive sim from the co-creators of Dishonored and Prey. Discover a dark fantasy reimagining of the Wild West where lawmen and gunslingers share the frontier with fantastical creatures. Journey through the origin stories of a group of atypical heroes, written into legend by the decisions you make in an unforgiving land. Each journey is unique and tailored to the actions taken - a series of high stakes stories where everything counts and the world reacts to the choices you make. Form a posse or venture forth alone into an otherworldly confines of the Weird West and make each legend your own.",76
Divinity: Dragon Commander,2013-08-06,Rating not found,"Set in the time when both magic and technology were at their peak in the Divinity universe, Dragon Commander tells the story of a young dragon knight who fights for the survival of Rivellon when his father, the king, is brutally murdered for opposing the teachings of a new religion. Six nations - the elves, the dwarves, the imps, the undead, the lizards and the humans - must set aside their differences and unite to stop empress Aurora from taking over the world.",76
Nioh: Dragon of the North,2017-05-02,M,"Return once more to the Yokai infested landscape of Japan’s warring states and venture deep into its embattled northern provinces. In this story expansion for Nioh - Dragon of the North follows William’s valiant struggle in the main game and opens up the Oshu region, where ambitious ruler Masamune Date is secretly gathering spirit stones. Encounter fearsome enemies and allies across three distinct stages, and develop William’s combat skills further with powerful new Ninjutsu, Onmyo magic and Guardian Spirits. Plus, discover legendary armour sets and weapons, including the Odachi great katana. [Playstation.com]",76
Ever Oasis,2017-06-23,E10,"Explore the world to expand your oasis - and your adventuring horizons. From the team behind The Legend of Zelda: Majora's Mask 3D comes a daring new adventure that expands on everything RPG fans love about the genre. As a chosen Seedling, your mission is to build a prosperous oasis by working with your partner, lsuna. Meet and ally with members of other tribes to complete your mission, while battling against the Chaos threatening peace in the desert. Battle enemies in real-time combat as you switch between three party members and explore a savage desert. Forage for materials in caves and puzzle-filled dungeons to earn dewadems, which are used to grow new shops and even grow gear!

Features:

*    Dive into a new take on the Adventure RPG genre in a brand new IP.
*    Explore a savage desert, deep caves, and puzzle-filled dungeons.
*    Forage materials to make products at shops, or synthesize equipment and items at your treehouse.
*    Complete missions to recruit new villagers, each with their own shops, weapons and abilities, then bring them exploring/foraging.
*    Earn dewadem, currency, over time as shops sell their wares to build new Bloom Booths.
*    Developed by GREZZO Co., Ltd. the team behind The Legend of Zelda: Majora's Mask 3D
*    Battle wildlife that are possessed by Chaos and other enemies in real-time combat, while actively switching between party members.
*    Immerse into a beautifully created world inspired by Egyptian culture/mythology.",76
Cat Quest II: The Lupus Empire,2019-09-24,Rating not found,"Following the phenomenal success of CAT QUEST, developers The Gentlebros return to the world of Felingard, a fantastical land under threat from a continuing war.",76
Kingdom Hearts: Chain of Memories,2004-12-07,E,"KINGDOM HEARTS&reg; CHAIN OF MEMORIES delivers an entirely new adventure and sets the stage for KINGDOM HEARTS II. Sora, Donald and Goofy travel through many vast and colorful worlds in search of their missing companions.",76
Kingdom Come: Deliverance,2018-02-13,M,"Kingdom Come: Deliverance is an open world, action-adventure, role-playing game featuring blockbuster production values, a nonlinear story and revolutionary, first-person melee combat.",76
Mega Man Legends 2,2000-10-24,E,"Mega Man, Roll and all your favourites are back in an entirely new 3-D adventure. Far away, in an isolated wasteland, a mysterious girl and an infamous treasure have been discovered. It's the legendary &quot;Sealed Key&quot;, rumoured to unlock an even greater mystery known as the Great Legacy. What power does the Great Legacy hold? Now, a race unfolds as Mega Man and his friends embark on a journey which will alter their destinies forever.",76
Dragon Age II: Mark of the Assassin,2011-10-11,M,Mark of the Assassin is the next set of DLC for Dragon Age II.,76
Victor Vran: Overkill Edition,2017-05-30,M,"Become Victor, hunter of demons. Forge your own hero on a quest to liberate the cursed city of Zagoravia. Explore ‘Motörhead: Through the Ages’ - a wild tour through the mythos of the loudest band in the world, and enter the Fractured Worlds, a dimension formed from the fragments of broken realms.",76
Record of Lodoss War,2001-02-26,M,"Experience the world of Record of Lodoss War up close and personal in an epic 3D Action/RPG only for Sega Dreamcast. Take control of a mysterious warrior from the past, resurrected to save the future, on a colossal quest filled with pulse-pounding action and high adventure. Join forces with popular characters from the Lodoss universe and combat hundreds of vicious enemies with dozens of spectacular spells.",76
Hero-U: Rogue to Redemption,2021-02-09,Rating not found,"Hero-U: Rogue to Redemption is an epic - and humorous - fantasy adventure and role-playing game in which you take on the role of Shawn O'Conner, a young man striving to become a hero as well as a rogue.

Hero-U: Rogue to Redemption is the work of Lori Ann Cole and Corey Cole, creators of Quest for Glory, Shannara, Castle of Dr. Brain, and Mixed-Up Fairy Tales. Although Hero-U is not a direct sequel to the Quest for Glory games, it features the same mix of adventure, role-playing, humor, and immersive storytelling that we introduced in that series.

Shawn can become the Rogue of the Year while exploring a mysterious castle, making friends and enemies, fighting deadly foes, and uncovering the secrets of his own hidden past. Meanwhile players will enjoy the rich and humorous dialogue and descriptions as they guide Shawn through his adventures.

During the day, Shawn attends classes at the University, practices his skills, and tries to make friends with other students. At night, it's time to pull out weapons, armor, and traps to explore the abandoned wine cellars, stunning sea caves, creepy catacombs, and deadly dungeon beneath Hero-U. Most combat is optional for those who prefer a pure adventure game, but there are ample rewards for those who choose to valorously fight the creatures that threaten the school and all of Sardonia.",76
The Swords of Ditto: Mormo's Curse,2019-05-02,E10,"The Swords of Ditto: Mormo's Curse is a compact action RPG that creates a unique adventure for each new hero of legend in the relentless fight against the evil Mormo. Explore a delightful but dangerous overworld, brave menacing dungeons, and improve your hero in a charming village, during your quest to overcome the evil that plagues the island. Unleash the mystical Sword of Ditto and grab a co-op friend for an unforgettable adventure filled with delightful characters, extraordinary loot, and heroic battles.",76
Final Fantasy XVI: Echoes of the Fallen,2023-12-07,M,"Echoes of the Fallen unlocks a whole new story, battles, weapons, accessories, level cap and more. 

For players who have completed the required quests, this new adventure begins before the base game's final battle, as strange, dark crystals begin to circulate on the black market. Players will follow Clive and his friends during their investigations as they encounter a group of suspicious traders, leading them to a long-abandoned Fallen tower known as the Sagespire. There, they will unravel the terrible secrets that await within.",76
