title,release_date,rating,description,metascore
Hitman - Episode 6: Hokkaido,2016-10-31,Rating not found,"The Season Finale for HITMAN Season One features a mission called “Situs Inversus” and is the culmination of everything players will have learnt in terms of both gameplay and story. The Hokkaido location is set within the grounds of the hyper-exclusive GAMA private hospital and resort. This secluded facility is a fusion of Japanese beauty and cutting-edge technology, featuring its own Zen gardens, organic sushi restaurant and traditional Japanese hot spring. Agent 47 must locate two targets in this climactic Season Finale.",81
Sunless Sea,2015-02-06,Rating not found,"Take the helm of your customised steamship and set sail for the unknown. Sunless Sea is a 2D game of discovery, survival and loneliness set in the Victorian Gothic universe of Fallen London.",81
Lego Star Wars II: The Original Trilogy,2006-09-12,E10,"LEGO Star Wars II takes the fun and customization ability of the LEGO play pattern and combines it with the epic story, characters and action from the revolutionary Star Wars: Episodes IV, V and VI. With a unique tongue-in-cheek take on the Original Trilogy, LEGO Star Wars II lets you build and battle your way through your favorite film moments. From Darth Vader's pursuit of Princess Leia aboard her Blockade Runner to Luke's final confrontation with Emperor Palpatine. For the first time ever, characters can get in and out of vehicles, as well as ride creatures. Because it's LEGO style, you can also mix and match the body parts of more than 50 playable characters to create one of millions of possible LEGO Star Wars heroes. And on PS2, Xbox and Windows platforms, a game save from the first LEGO Star Wars can unlock another 50-plus additional characters for Free Play mode -- that's more than 100 total characters. Other exciting additions include free-roaming vehicle levels, the ability to switch ships at will in Free Play mode, cool new character-specific attacks and maneuvers, playable mini-kit vehicles, an adaptive difficulty option and more. [LucasArts]",81
Deus Ex: Mankind Divided - A Criminal Past,2017-02-23,M,"Experience Adam Jensen’s first mission for TF29, set before the events of Mankind Divided. Posing as a convicted criminal, Jensen is transferred deep into a hostile, high-security prison for augmented felons. His mission: Track down and retrieve sensitive information from a fellow undercover agent who has gone dark. Success will help the fight against terror around the world, but Jensen will need to confront a darker side to his role before the day is done.",81
Dishonored: The Brigmore Witches,2013-08-13,M,"In The Brigmore Witches, continue your journey as the legendary assassin, Daud, and bring his twisted narrative that began with The Knife of Dunwall to a close. After discovering the identity and intentions of Delilah, the leader of the Brigmore Witch coven, you set out to disrupt her from completing a powerful ritual that will spell your doom. Having already been betrayed by your lieutenant, Billie Lurk, you must rely on feuding gang factions-the Dead Eels and the Hatters-to negotiate your way through previously unseen districts of Dunwall en route to Delilah's stronghold.  Regardless of the way you reach your destination, one thing is for certain - you will finally answer for your treacherous actions and fall before the mercy, or punishment, of the Royal Bodyguard and Assassin, Corvo Attano. Additionally, your power, weapon and item upgrades, Chaos level, and player actions from The Knife of Dunwall will carry over via a compatible save file option.",81
Life is Strange: Episode 3 - Chaos Theory,2015-05-19,M,"In the third installment of Life is Strange, Max & Chloe ramp up their investigation to find out what exactly is going on at Blackwell Academy and the whereabouts of Rachel Amber. Secrets will be uncovered and Max will find another use for her power.",81
Nocturnal,2023-06-07,Rating not found,"After a difficult journey across a troubled sea, Ardeshir, soldier of the Enduring Flame, returns to his home island of Nahran. A peculiar Mist is covering the entire island and the only way for Ardeshir to progress through is to wield fire as a repellant and carve his way into the island. But the Mist can also uncover great locations and lend powerful abilities to the ones who are willing to explore its mysteries. 

Carve your way with fire and steel to find out what happened to your people in this action-platformer game. You're the only one who can discover the secrets that lie beyond the Mist.",81
Untitled Goose Game,2019-09-20,E,"It's a lovely morning in the village and you are a horrible goose. Untitled Goose Game is a slapstick-stealth-sandbox, where you are a goose let loose on an unsuspecting village. Make your way around town, from peoples' back gardens to the high street shops to the village green, setting up pranks, stealing hats, honking a lot, and generally ruining everyone’s day.",81
Castlevania: Lords of Shadow - Ultimate Edition,2013-08-27,M,"Castlevania: Lords of Shadow takes place at the end of days. The Earth's alliance with the Heavens has been threatened by a dark and malevolent force - the mysterious Lords of Shadow - darkness reins the world.  Across this shattered land, the souls of the dead wander unable to find peace, whilst creatures of evil roam free wreaking chaos and death upon the living. Gabriel is a member of the Brotherhood of Light, an elite group of holy knights who protect and defend the innocent against the supernatural. His beloved wife was brutally murdered by the evil forces of darkness and her soul trapped for eternity. Neither living nor dead she realizes the horrific truth of what is at stake and guides Gabriel to his destiny - and hopefully salvation for the world... but at what cost? Thus, Gabriel must travel the destroyed world, defeating the evil tyrants in order to use their powers to bring balance back to the world. Armed with the versatile Combat Cross - the world's last hope must encounter the three factions of the Lords of Shadow and end their unholy rule.",81
Life is Strange: Episode 5 - Polarized,2015-10-20,M,"In Episode 5: Polarized Max learns that time is impossible to control as she moves inexorably towards the most agonizing decision of her life. Arcadia Bay, meanwhile, is preparing to weather a huge storm as Life is Strange comes to a gripping and gut wrenching conclusion.",81
Life is Strange: Episode 4 - Dark Room,2015-07-28,M,"Darkroom follows the antics of series protagonist, Max, as she attempts to uncover the mystery behind the disappearance of Rachel Amber and get to the bottom of the bizarre happenings in Arcadia Bay. With the ‘End of the World’ party on the horizon, time is running out for Max to become the saviour of the town.",81
Life is Strange: True Colors,2021-09-10,M,"A bold new era of the award-winning Life is Strange begins, with an all-new playable lead character and a thrilling mystery to solve!

Alex Chen has long suppressed her 'curse': the supernatural ability to experience, absorb and manipulate the strong emotions of others, which she sees as blazing, colored auras.

When her brother dies in a so-called accident, Alex must embrace her volatile power to find the truth and uncover the dark secrets buried by a small town.",81
The Hex,2018-10-16,Rating not found,"In a creaky old tavern, in a forgotten corner of the video-game universe, a storm is raging. An anonymous caller suggests that a murder is being planned. Six video game genre protagonists are the only plausible suspects...",81
Metal Gear Online,2008-06-12,M,Metal Gear Online uses the MGS4 engine to bring pure multiplayer Metal Gear action to the PlayStation 3.,81
Bomberman Generation,2002-06-03,E,"Bomberman makes his explosive debut on Nintendo GameCube! Mujoe and his gang are up to their old tricks. This time, they're after the Bomb Elements - powerful crystals that will give them the means to rule the universe.",81
We Love Katamari REROLL+ Royal Reverie,2023-06-02,Rating not found,"The King of the Cosmos once accidentally destroyed all the stars in the universe. He sent his son, the Prince, to Earth and ordered him to create a large katamari.
The Prince rolled the katamari and made the katamari bigger and bigger, rolling up all the things on the earth. The katamari that he created floated in space, sparkling, and brought back the lost starry sky.
As the starry sky was restored, the King's fans gradually grew in number all over the world. The King wanted to respond to the wishes of his fans for his success, and the Prince kept rolling the katamari to make everyone's dreams come true.

•We Love Katamari Damacy has been powered up!
We Love Katamari Damacy, the second title in the Katamari series released in 2005, has been remastered.
The graphics have been completely redesigned, and the in-game UI has been revamped to make it even easier to play.

•New additional features such as Royal Reverie are also available!
In his youth, the King received a strict education from his father, the Great King. New challenges have been added where you can roll around as the King in his boyhood!
The days of hard study and intense training can all be rolled through in 5 all-new challenges.
Will the young King be able to clear the tough challenges?
In addition, a selfie mode has been added, allowing the Prince and his cousins to take quick photos while rolling through the stages!",81
Onimusha: Dawn of Dreams,2006-03-07,M,"Onimusha: Dawn of Dreams begins approximately 15 years following the annihilation of the infamous Japanese warlord Oda Nobunaga at Honno Temple. Another dark shadow now looms over Japan as Nobunaga's successor, Hideyoshi Toyotomi, has decided to align himself with the evil Genma forces. Assume the role of Soki, a young warrior who possesses incredible power, along with several other cohorts to try and thwart Hideyoshi's pursuit for power. [Capcom]",81
Ninja Gaiden II,2008-06-03,M,"(Also known as ""Ninja Gaiden 2"")  In Ninja Gaiden II, gamers must guide Ryu Hayabusa on a mission to avenge his clan and prevent the destruction of the human race. Armed with an assortment of ninja weaponry, players must help Ryu skillfully maneuver through a world fraught with peril and danger. Ninja Gaiden II features an all-new gameplay engine, a new auto-health regeneration system, levels, adventures, enemies and thrilling combat with an extensive assortment of ninja weaponry, representing a true evolution of the highly popular franchise. Assuming the role of a ninja warrior, players experience an all-new combat system that requires skill and mastery of their full arsenal of weapons, including Obliteration Techniques that allow players to quickly and stylishly finish off an opponent. In addition to the variety of brutal new primary weapons and enhanced versions of previous favorites, Ninja Gaiden II features unique acrobatic combat and attacks used not only by Ryu Hayabusa but also by his formidable enemies. The new auto-healing system in Ninja Gaiden II, featuring semi-permanent damage restored at save points, is the natural evolution of the franchise's distinctive gameplay and introduces a new twist to managing health. With a newly implemented auto-healing functionality and save-point system, as well as an extensive story mode and multiple difficulty levels available from the start of the game, the gameplay of Ninja Gaiden II is both accessible to more casual players and challenging to even the most demanding gamers. [Team Ninja]",81
Prince of Persia,2008-12-02,T,"Set in a land rooted in ancient Persian mythology, the Prince finds himself caught in an epic battle between the primal forces of light and darkness: the God of Light, Ormazd versus his brother Ahriman, the destructive God of Darkness. The Prince arrives just in time to witness the destruction of the legendary Tree of Life - an act which threatens to plunge the entire world into eternal darkness. Manifested in the form of the Corruption, a dark substance that physically contaminates the land and the skies, the Prince must partner with Elika, a deadly companion, to heal the world from the evil Corruption. [Ubisoft]",81
Kena: Bridge of Spirits,2021-09-21,T,"Kena: Bridge of Spirits is a story-driven action adventure set in a charming world rich with exploration and fast-paced combat. Players find and grow a team of tiny spirit companions called the Rot, enhancing their abilities and creating new ways to manipulate the environment.",81
Youropa,2018-06-27,Rating not found,"When Youropa is torn apart, You must use your unique wall walking ability to navigate a strange fragmented city, restore it to former glory and learn who you really are. A platform puzzle paint adventure about breaking rules, being upside down and thinking outside the box.",80
DREDGE,2023-03-30,Rating not found,"Dredge is a fishing adventure with a sinister undercurrent. Sell your catch, upgrade your vessel and dredge the depths for long-buried relics. Explore the stories of the strange locals and discover why some things are best left forgotten. 

Starting from your new home in a group of islands known as The Marrows, upgrade your engines and set sail for the neighboring regions - each with their own unique fish, personalities and secrets.
Dredge up forgotten treasures. Outsmart unremembered terrors.

Someone wants very badly to retrieve relics lost to the ocean floor. The work is lucrative, but can you trust them? What will they use the relics for? And will they ever be satisfied?

It's not just the sharp rocks and shallow reefs you need to watch out for - keep your eyes on the depths below and the sky above. The biggest threat to your safety might come from within.",80
Disney Infinity 3.0 Edition,2015-08-30,E10,"Twilight of the Republic is an all-new, original chapter of the Star Wars Saga, set in the Episodes I-III timeline. Get ready to use the Force and Lightsabers in epic battles as Anakin Skywalker, Ahsoka Tano, Obi-Wan Kenobi, Yoda, and Darth Maul.",80
LEGO The Lord of the Rings,2012-11-13,E10,LEGO The Lord of the Rings retells the story of the Lord of the Rings Trilogy through the visuals of the LEGO universe.,80
Life is Strange: Before the Storm - Farewell,2018-03-05,Rating not found,'Farewell' Bonus Episode is available as part of the Deluxe Edition of Life is Strange: Before the Storm.,80
LEGO Dimensions,2015-09-27,E10,"LEGO characters from a melding of some of the most recognizable brands in the universe join forces and battle in worlds outside of their own. A Dark Knight, a Wizard, and a LEGO Master Builder traveling together down the Yellow Brick Road is just the beginning.",80
Peter Jackson's King Kong: The Official Game of the Movie,2005-11-21,T,"Embark on an epic adventure created in collaboration with Academy Award-winning director Peter Jackson and based on the Universal Pictures' film. Survive as Jack in a world crawling with predators and live the legend as Kong. Use weapons, traps, and your team wisely to survive in first-person as Jack. Break jaws, slam enemies, and throw massive objects in Kong's colossal third-person battles. [Ubisoft]",80
Dishonored: Definitive Edition,2015-08-25,M,"Dishonored, and all of its additional content - Dunwall City Trials, The Knife of Dunwall, The Brigmore Witches and Void Walker's Arsenal.",80
Dishonored: The Knife of Dunwall,2013-04-16,M,"In The Knife of Dunwall, assume the role of Daud, the assassin who killed the Empress, and access his weapons, gadgets, allies and supernatural abilities. After assassinating the Empress, and forever changing the fate of Dunwall, you begin a search for redemption. The Outsider reveals the key to your atonement, but who-or what-is Delilah? Accompanied by the Whalers, your loyal band of mercenary assassins, your search will take you through never-before-seen districts of Dunwall as you face off against new and terrible foes. Employ a unique arsenal of new weapons and powers that enhance Dishonored's dynamic combat, mobility and stealth systems. In the struggle to hang onto the last shred of your humanity, the choices you make will ultimately determine your fate.",80
Hunt the Night,2023-04-12,Rating not found,"Hunt the Night is a retro-style action-adventure game that combines a fast, skilled gameplay with dark fantasy lore.

Play as Vesper, a virtuous member of 'The Stalkers,' and explore the vast world of Medhram, a place filled with ruins and horrors. Go through dungeons full of gruesome enemies, fight challenging bosses, and use your arsenal of weapons and dark powers to take back the Night.",80
Thirsty Suitors,2023-11-02,Rating not found,"From Outerloop Games comes Thirsty Suitors - a game about culture, relationships, family pressures, and expressing oneself.

Can Jala handle her demanding parents, reconcile with her exes, and mend broken friendships in time for her sister's wedding? Will she be ready for the impending visit of Paati, the family's terrifying and judgmental matriarch?

Through the game's story, Jala will confront her exes in cinematic, turn-based battle sequences.",80
Blaster Master Zero III,2021-07-29,E10,"Series protagonist Jason travels to where the series all began, the planet Sophia, in order to save series heroine Eve in this final installment of the story.",80
The Bookwalker: Thief of Tales,2023-06-22,Rating not found,"Etienne Quist, a once-acclaimed writer, loses his ability to write after he is found guilty of an unspeakable crime. In an attempt to reclaim his lost status, he is approached by a criminal boss with a cunning offer. All he needs to do is locate and steal a series of legendary items from books. 

Delve into remarkable book worlds, each with its unique rules and challenges. Should anyone stand between you and the artifacts, be prepared to persuade, deceive, or even engage them in combat.

Each quest thrusts you into an entirely new world: medieval prison, snow-capped mountain, futuristic spaceship and more. Meet the inhabitants of each book and use them to achieve your goals - after all, they are not really alive... or are they?",80
Metal Gear Rising: Revengeance,2013-02-19,M,"Metal Gear Rising: Revengeance brings the infamous Metal Gear franchise into new territory by delivering a novel action experience. Coupling development teams at Kojima Productions and PlatinumGames, Revengeance was made with the goal of providing players with a fresh synergetic experience that combines the best elements of pure action and epic storytelling, all within the expansive Metal Gear universe. The game introduces Raiden as the lead character; a young soldier transformed into a half-man, half-machine cyborg ninja, equipped with a high-frequency katana blade and a soul fueled by revenge.",80
Time Commando,1996-07-31,T,"A deadly virus has invaded the military's top secret super computer. Its catastrophic time-warping effects now threaten to overtake the computer systems of the world. If you cannot restore core memory in time, the growing virus will cause the world's collapse. You must journey through the corridors of history to stop this technological demon. But vicious warriors await with lethal purpose. Instinct will be your only ally. All-out combat, your only choice. [Activision]",80
Planet of Lana,2023-05-23,Rating not found,"A planet that used to be a place of undisturbed balance between human, nature, and animal has now become something else entirely.

The disharmony that had been in the making for hundreds of years has finally arrived in the form of a faceless army. But this is not a story about war. This is a story about a vibrant, beautiful planet - and the journey to keep it that way.

Planet of Lana is a cinematic puzzle adventure framed by an epic sci-fi saga that stretches across centuries and galaxies.",80
Oddworld: Munch's Oddysee,2001-11-15,T,"Munch, the Gabbit with &quot;odditude,&quot; and his sidekick Abe lead an off-beat revolution to save the world.  With their sacred land in jeopardy of being destroyed by the greedy Glukkons, Munch and Abe team up to teach those rascals a lesson by using their chanting prowess to control the enemy, arming themselves with wacky weapons, and acquiring power-ups for extra boosts.  You can switch between Munch and Abe at anytime to utilize each character's unique abilities and access certain areas.",80
Lies of P,2023-09-19,Rating not found,"You wake up at an abandoned train station in Krat, a city overwhelmed by madness and bloodlust. In front of you lies a single note that reads:

""Find Mr. Geppetto. He's here in the city.""

Play as Pinocchio, a puppet mechanoid, and fight through everything in your path to find this mystery person. But don't expect any help along the way and don't make the mistake of trusting anyone.

You must always lie to others if you hope to become human.

Inspired by the familiar story of Pinocchio, Lies of P is an action souls-like game set in a cruel, dark Belle Epoque world.",80
Otogi: Myth of Demons,2003-08-27,T,"Suspended between the world of the living and the dead is Raikoh, a skilled warrior from a cursed clan. In Otogi: Myth of Demons, you'll follow Raikoh as he travels through desolate lands to fight hordes of immortal creatures with 12 varieties of magic, a variety of brutal weapons, and more than 10 special demon-slaying items. Raikoh destroys trees, walls, and entire buildings in his quest to purge both the world's demons and his own.",80
Hitman: Sniper Challenge,2012-05-15,M,"Developed by IO Interactive A/S, a Square Enix studio, HITMAN: SNIPER CHALLENGE is not part of the main game, but a stand-alone experience to reward fans who pre-order HITMAN: ABSOLUTION. Players can don the suit of Agent 47 as he takes on an exclusive assassination assignment. From a balcony overlooking a rooftop gathering, players will be tasked with taking out Richard Strong, Jr., CEO of Stallion Armaments, along with his entire staff of bodyguards. Skilled players will capitalize on score multipliers, hidden secrets, unlock equipment upgrades and marvel at the many creative ways one can discretely dispose of a body while they work to fulfil their contract in the most efficient way possible.",80
Hitman: Absolution,2012-11-20,M,"Don the suit of the ultimate assassin, you have the ability to hide in plain sight, cause death with your bare hands and fashion a weapon from almost anything. You are Agent 47, the world's deadliest assassin.",79
Kameo: Elements of Power,2005-11-07,T,"Kameo: Elements of Power is an epic adventure, full of exploration and intense combat. The future of the world depends on Kameo, who must capture, grow, and unleash a wide assortment of incredible monsters to combat ever-present evil and rescue her three Elemental Ancestors from the Dark Troll King—who threatens the planet and its wildlife. [Microsoft]",79
Star Wars Jedi: Fallen Order,2019-11-15,T,"A third-person action-adventure Star Wars title from Respawn Entertainment. The Empire seeks to eradicate all Jedi after the execution of Order 66. You, a Jedi Padawan-turned-fugitive, must fight for your survival as you explore the mysteries of a long-extinct civilization in hopes of rebuilding the Jedi Order. After narrowly escaping the Jedi purge, you’re on a quest to rebuild your fallen Order. Pick up the pieces of your shattered past and complete your Jedi training, all while staying one step ahead of the Empire and its deadly Inquisitors. Utilize your Jedi training to overcome your opponents and solve the mysteries that lay in your path. Use the Force to augment the way you explore, allowing you to traverse new paths and discover parts of locations you’ve been to before. Move quickly, though. The Empire is on your trail and won’t stop until every Jedi is exterminated. [Electronic Arts]",79
Metroid: Other M,2010-08-31,T,"The game looks at the classic franchise from a new perspective: While much of the game is reminiscent of 2-D side-scrollers, players can switch the perspective into 3-D at any time as they explore the twisting passages of a derelict space station and delve deep into a cinematic, never-before-told story of bounty hunter Samus Aran's past. This new approach uses a new control scheme in which players use the Wii Remote  controller held sideways to battle enemies and navigate the expansive, gorgeous environments in classic Metroid  fashion, then aim at the screen with the Wii Remote pointer to blast foes in first-person and hunt the world for clues and hidden passages. [Nintendo]",79
Knights and Bikes,2019-08-27,E10,"KNIGHTS AND BIKES is a hand-painted action-adventure for 1 or 2 players, set on a British island in the 1980s. It's a coming-of-age story starring Nessa & Demelza, exploring the coasts of Penfurzy on their trusty bikes, looking for a legendary lost treasure in a Goonies-inspired tale of excitement, danger, fun and friendship.",79
Life is Strange: Before the Storm - Episode 2: Brave New World,2017-10-19,M,,79
Otogi 2: Immortal Warriors,2004-10-21,T,"Otogi 2 takes place directly after the events chronicled in the original Otogi: Myth of Demons. Raikoh, the famed undead warrior from the original game, rises again to save Japan from an onslaught of demons. This time, he is joined by six other selfless warriors who have taken their own lives to resurrect Raikoh. As you acquire more special items, you can increase each character's strengths and abilities. Fulfill your destiny in Story mode, or destroy everything in the new Havoc mode.",79
Cuisineer,2023-11-09,Rating not found,"Welcome to the world of Cuisineer, a cute food-focused game where you play as Pom, an adventurer who has returned back to her hometown of Paell only to find out that you've inherited the family restaurant but it is in debt and on the brink of collapse. The only way to pay back the debt is to reopen the restaurant! And to do THAT you've got to go dungeon-delving!",79
LEGO Batman 2: DC Super Heroes,2012-06-19,E10,"Lego Batman 2: DC Super Heroes is a sequel to Lego Batman: The Videogame and includes appearances from the likes of Wonder Woman, Superman, and The Green Lantern.",79
The Touryst,2019-11-21,E,"You are just arriving at the Monument Islands. Want to go swimming? Or rather take a dive into the deep sea? Or do you want to visit the amusement arcade, do some shopping, dance at the beach party? Fancy some surfing? Or will you talk with the strange old tourist and listen what he has to say about these ancient mysterious monuments..",79
Jotun,2015-09-29,T,"Jotun is a hand-drawn action-exploration game set in Norse mythology. In Jotun, you play Thora, a Viking warrior who died an inglorious death and must prove herself to the Gods to enter Valhalla. Impress the Gods.",79
Hitman: Blood Money - Reprisal,2024-01-25,M,"This is a sparkling version of the stealth classic Hitman: Blood Money for new platforms, complete with a suite of improvements that deliver powerful new features such as Instinct Mode, an ever-present minimap, and a wide array of gameplay improvements inspired by later games in the series.

Reprisal's twelve sandbox missions offer endless opportunities to experiment, with many different routes to success. From the refined surroundings of the Paris opera to the heaving streets of New Orleans during Mardi Gras, how Agent 47 executes his commissions is up to the player. Whether it's a very public execution, a silent kill with no witnesses or an ""unfortunate accident,"" a generous armoury of tools, weapons, disguises and blunt objects are always on-hand to help with decision making....",79
Spider-Man: The Movie,2002-04-16,E,"Assume the role of the super hero himself, weighing great power with great responsibility as he embarks on a career to thwart crime and put an end to a mastermind criminal, the Green Goblin, and his legions of evil. The game features all-new aerial combat and maneuverability, an advanced combat system with dozens of combos, and new super villians including Shocker, Vulture, and experimental HK units compliments of Oscorp Industries. [Treyarch]",79
Castlevania: Lament of Innocence,2003-10-21,M,"Set in the 11th Century, Castlevania: Lament of Innocence thrusts players ten centuries into the past and casts them in the role of Leon Belmont, the forefather of the legendary Belmont. Leon is a nobleman about to be engaged to his beloved Sara. However, when his young lover disappears one fateful evening, Leon sets out to rescue her. Armed with only a dagger, it is not until an unexpected ally, an alchemist, offers him a protective whip that Leon is ready to begin his hunt. The rich story of Castlevania: Lament of Innocence follows Leon through the perilous forest and into Dracula's foreboding gothic Castle. Upon entering the castle, players will step into an ethereal world that is guarded by blood thirsty guards and ruled by Dracula's wicked whimsy. Players will face five doors - each one leading into a dark area of the castle - the Cathedral, the Theatre, the Garden, the Alchemist Laboratory and the Dungeon. Trekking through hundreds of rooms, players will battle over 35 different kinds of enemies before facing the final boss. Fighting tooth and nail in each monster battle, Leon must combine his whip and five sub-weapons (Holy Water, Dagger, Cross, Axe and Crystal) to defeat the monsters. Additionally, seven orbs can be combined with 10 action relics in order to create powerful attacks and stunning special effects. Featuring a fixed camera and intuitive controls, Castlevania: Lament of Innocence delivers a groundbreaking action/adventure experience that is designed to satisfy core Castlevania fans as well as players that are new to the series.",79
Sang-Froid: Tales of Werewolves,2013-04-05,Rating not found,"Written in collaboration with best-selling Quebec author Bryan Perro (Amos Daragon and Wariwulf), Sang-Froid: A tale of werewolves transports players into the 19th century, to a Canada of legend populated with will-o'-the-wisps, Windigos and werewolves, in which two feuding brothers will have to put aside their differences to save their sister, who is pursued by the Devil himself.",79
Mirror's Edge,2008-11-11,T,"In a city where information is heavily monitored, agile couriers called runners transport sensitive data away from prying eyes. In this seemingly utopian paradise, a crime has been committed, your sister has been framed and now you are being hunted. You are a runner called faith - and this innovative first-person action-adventure is your story. Flow is what keeps you running, what keeps you alive. Mirror's Edge delivers you straight into the shoes of this unique heroine as she traverses the vertigo-inducing cityscape, engaging in intense combat and fast paced chases. With a never before seen sense of movement and perspective, you will be drawn into Faith's world. A world that is visceral, immediate, and very dangerous. Live or die? Soar or plummet? One thing is certain: in this city you will learn how to run. [Electronic Arts]",79
ECHO (2017),2017-10-10,M,"After a century in stasis the girl En arrives at her destination: A Palace out of legend. Out here, using forgotten technologies, she hopes to bring back a life that shouldn’t have been lost. But nothing could prepare her for what she’ll face in the ancient halls below.",79
Life is Strange: True Colors - Wavelengths,2021-09-30,Rating not found,"Play as Steph Gingrich in the year before Alex came to Haven Springs, in an exclusive standalone story set in the iconic Rocky Mountain Record Traders store and KRCT radio station. Spin records, host a radio show, and face your future.",79
Horizon Call of the Mountain,2023-02-22,T,"A brand-new Horizon adventure currently in development at Guerrilla and Firesprite for PlayStation VR2, this unique experience has been designed to push hardware technology, innovation and gameplay. The stunning visuals and brand-new PS VR2 Sense controllers give a new meaning to being fully immersed into the world of Horizon.

The story will be told through the eyes of an entirely new character, while you will also meet Aloy, other familiar faces, and new characters along the way.",79
Emergency Fire Response,2003-07-30,T,"In Emergency Fire Response, experience what life is really like for firefighters. Control an entire team of firefighters and their various support vehicles! As captain of your station, train up your team, teach them the basics of the profession and how to manage in emergencies, develop their resistance to stress... and most importantly, get your team through their missions successfully! The spread of the fire, poisonous fumes, the number of people in danger, their location... all this has to be taken into account upon arrival at the scene. If you think your guys can't handle it, call for backup from the specialists who will be able to handle the most difficult and deadly situations. [DreamCatcher]",79
Tenchu: Wrath of Heaven,2003-03-03,M,"Move like a shadow. Strike like a snake... After amassing an army of ninjas and lords of darkness, the mysterious Tenrai has begun a quest to conquer 16th-century Japan. Now your master, Lord Gohda, has called upon you - a cunning stealth assassin - to stop Tenrai and his disciples before all is lost. [Activision]",79
Golf Story,2017-09-28,E,"Tee up anywhere - on and off the course. Golf Story combines the sheer excitement of golf with a serious story that plays out over 8 different courses. Play the story of a golfer who is forced to give up all that he holds dear for one last shot at accomplishing his dreams. But all is not so simple in the world of golf. To best today's players you have to be able to keep up with them both on and off the course.

Features:

*    Tee up anywhere! Youll be surprised by how many problems can be solved by hitting a golf ball at them.
*    Explore 8 unique environments, each with their own courses, challenges, people and secrets.
*    Play through a dramatic story with a diverse cast of characters.",78
Lost in Random,2021-09-10,E10,"Play the odds in Lost in Random™, a gothic fairytale-inspired action adventure where every citizen’s fate is determined by the roll of a dice. Ruled by a wicked Queen, the kingdom of Random is divided into six shadowy realms where life is dictated by a cursed black dice. In this story, from the award-winning Swedish game studio Zoink and penned by Eisner Award-winning Adventure Time and Marvel Comics The Unbeatable Squirrel Girl author Ryan North, you’ll join Even, a penniless girl who’s down on her luck, in a dark quest to save her beloved sister. With her companion Dicey, a small and strange living dice, Even must learn to embrace the chaos of Random, uncovering an age-old tale with a modern message. Walk Random’s mysterious cobbled streets, meet its unpredictable residents, and take on courageous quests. Engage in fearsome battles with a unique blend of tactical combat, card collection, and explosive dice gameplay. It’s time to adapt or perish, as you battle inside giant board game arenas that change with every dice throw! Learn how to tip the odds in your favor, and dive into a dark wonderland where only the brave survive.",78
Sphinx and the Cursed Mummy,2003-11-10,T,"An original 3rd person action-adventure inspired by the mythology of Ancient Egypt. Traveling the world via magical portals to foil the evil plans of Set, Shinx's journey will require all his wits, agility, and special powers. He will also rely on his reluctant hero friend, The Mummy, to help when being inconspicuous is the only solution. By finding the stolen magical crowns of Egypt, Sphinx can stop Set and save the world. [THQ]",78
AI: The Somnium Files,2019-09-17,M,"Play as detective Kaname Date on the case of an elusive serial killer in this thrilling, sci-fi murder mystery.",78
For Honor: Marching Fire,2018-10-16,Rating not found,"Join the fight as a Knight, Viking, Samurai, or Wu Lin Warrior, and fight for the survival of your people. Play in a variety of modes including PvP, story campaign, PvE, and co-op.",78
For Honor,2017-02-14,M,"For Honor is a competitive third-person melee title which mixes speed, strategy and team play with close range combat. The Chosen has survived a thousand years of wandering the southern deserts. Their journey should have wiped them out hundreds of years ago, but they survived thanks to the skill set and focus of their heroes. These individuals hoe to lead their followers to an improbable victory and to establish a new homeland. Striking fear in their enemies, The Warborn warriors sail across the Boiling Sea to raid the southern coast. Known for their fire and passion, they will seek to drive their enemies out of their ancestral lands. On the shoulders of great heroes, The Legions have driven out invaders, conquered any who wouldn't join them, and established hundreds of others to defend what is theirs. Facing invasion on two fronts, these heroes fight to protect their lands form the heathens who would take it. [Ubisoft]",78
Lone Echo II,2021-10-12,T,"Jack and Liv are back in Lone Echo II. Return to the rings of Saturn in this highly-anticipated sequel, to unravel the mysteries of Lone Echo and journey deeper into space – past the very boundaries of time itself.",78
Rabbids Go Home,2009-11-01,E10,"The Rabbids first comedy-adventure takes them to the moon or bust. Those crazy Rabbids have an infallible plan: collect all the human stuff they can find, heap it onto a giant pile and literally climb home to the moon. But not so fast.  The Humans revolt, unleashing the Verminators whose only objective is to exterminate the Rabbids. Rabbids Go Home game features include: The Rabbids First Comedy-Adventure: Control two Raving Rabbids and their shopping cart and cause mayhem in a world full of uptight Humans with shopping on the brain. Collect varying sizes of human stuff to build the Rabbids sky-high pile of junk in their quest to reach the moon. Make a huge mess and provoke hilarious situations in over 15 striking game environments: Scour through supermarkets, race across rooftops, jet past airports and boost through the Bayou, visiting the game's unique take on everyday places. Play over 40 missions: Race, chase, boost and generally run amok while scaring the Humans right down to their undies - literally! Ridicule reams of relentless enemies and their nasty pooches in an increasingly paranoid world of Rabbid-haters. Unique Art Direction: Encounter a cast of colorful, oddball characters and explore a remarkable parody of the modern world as if you were living inside an interactive cartoon! Variety of Gameplay: Soup up your shopping cart with a Jet Ski, an airplane reactor, or a hospital Bubble Bed to wreak endless havoc everywhere you turn. Learn to pilot your cart while boosting, jumping, gliding, floating and flying. [Ubisoft]",78
