title,release_date,rating,description,metascore
Disciples II: Guardians of the Light,2003-06-14,T,"A stand-alone expansion that lets you dive into the fantastical world of Disciples II as either the Empire or the Mountain Clans. In Guardians of the Light, the Empire is decaying from within as self-proclaimed rulers struggle for control of the now vacant throne while a cruel Inquisition sweeps across the human lands, causing rebellion and misery. Meanwhile the Clans, recovering from their near-destruction, begin to reunite their tribes. They have received divine instructions and now seek to uncover an ancient ritual that will let them communicate with their god, Wotan. [Strategy First]",72
Romance of the Three Kingdoms VII,2002-06-25,E,"This title is the latest in the popular Romance of the Three Kingdoms series of strategy games revolving around the Three Kingdoms period of ancient China.  RTK VII introduces a number of dramatic improvements to the series, such as the ability to play as any character in the game, as well as a variety of character roles/positions. [KOEI]",72
Defender of the Crown,2002-10-07,E,It is a time of lusty wenches and black-hearted villains. King Richard has been slain and all of England is thrown into civil war. Only one person can lead the country to peace. Lay seige to castles and raid enemy strongholds to recover the lost crown. Enlist the aid of Robin Hood and outwit the vile Normans to restore order to the war-torn land. Face your foes on the battlefield or in grand tournaments of chivalry.,72
Flotilla (2010),2010-02-26,Rating not found,Flotilla is a turn-by-turn space action exploration game.,72
Total War: WARHAMMER - Call of the Beastmen,2016-07-28,Rating not found,"The Call of The Beastmen Campaign Pack introduces the Beastmen as a playable race to Total War: WARHAMMER. A feral, Chaos-tainted horde race, they move like a plague across The Old World, fielding half-human aberrations and colossal beasts in battle, many of which feature unique abilities. The Beastmen are playable in the Grand Campaign, custom and multiplayer battles, and in their very own Story Campaign, An Eye For An Eye.",72
Elven Legacy,2009-04-07,T,"Elven Legacy, the sequel to Fantasy Wars, delivers a world filled with magic and thrilling nonlinear storyline, gauged to provide many hours of gameplay for strategy fans. Through an epic quest aimed to restore the former glory of the Elven race the game offers both depth and scope, all in colorful and inspirational settings. Play for elves or humans in two primary campaigns or for orcs in a wide variety of bonus missions. Using the accompanying tools players may create their own missions and campaigns and share them in multiplayer mode. [1C Company]",71
Might & Magic X: Legacy,2014-01-23,Rating not found,"In the wake of the spectacular events in Might & Magic Heroes VI, you will play in a party of four adventurers entangled in intrigue and political machinations unfolding in and around Karthal.  The city, on the verge of secession, is prey to competing factions vying for its control.  Your actions will determine the fate of the city.  Might & Magic X Legacy is an authentic solo experience in the classic first-person RPG genre.  Create and lead your group into an exciting world and battle powerful mythical creatures while collecting ancient magical treasures.  Through a turn-based gameplay system, defeat creatures and bosses to accomplish unique quests and make your way through dangerous dungeons, cities and labyrinths full of traps.  Dive into vintage Might & Magic and play old school, new rules.",71
Warlock: Master of the Arcane,2012-05-08,E10,"Warlock – Master of the Arcane invites players to take on the role of the Great Mage and build a powerful magical empire, giving mighty mages the ability to control armies and wield magic to wage war against one another, as they compete with other wizards for the title of Warlock.",71
P.T.O. IV: Pacific Theater of Operations,2003-02-03,E,"The lastest in the ""Pacific Theater of Operations"" Series, P.T.O. IV is based on actuall World War II events. Order German Wolfpack Ops through the North Sea. Launch devastating fighter attacks on Leyte Gulf and establish supply lines to the South Pacific. Deploy Royal Navy cruisers to intercept Japanese dive-bombers off the coast of Ceylon - every conquest is one step closer to victory!",71
To End All Wars,2014-08-29,Rating not found,"Ageod's To End All Wars is a grand strategy game set during World War One. Players will take control over one of the major powers that so desperately fought for control over Europe and to end all wars.

Of course the engine has been updated and altered to convincingly simulate Great War warfare. Continues lines of trenches can be created by the player (and the AI) and special rules allow air units to fulfill missions even beyond enemy lines. Other features brought by this title include the new diplomacy system and the new research system.

Together, these features, combined with the proven Ageod formula make To End All Wars one of the biggest and most detailed Ageod titles yet!",71
Romance of the Three Kingdoms X,2005-06-21,T,"The 10th edition of KOEI's historical simulation series begins when the beleaguered Chinese empire falls victim to a rebellious plot, and continues through over 100 years of civil war. China's turbulent history is revealed in breathtaking detail as players take the roles of Ancient China's most extraordinary figures including peasant turned emperor Liu Bei, conqueror Cao Cao, the elite warrior Zhao Yun, and brilliant strategist Zhuge Liang. Play as any officer: the game inclues 650 playable characters, and you can also create up to 110 new officers. [KOEI]",71
Birth of America,2006-07-26,E,"The year 2005 marks the 250th anniversary of the start of the French & Indian Wars. Twenty years later, the War of the American Independance began. These two events marked the real start of a new era, the end of an empire, the birth of a nation. In Birth of America, the player controls one of the major contenders of these 2 conflicts, trying to achieve military and political victory. It is a rather complete and detailed simulation of the two most important wars in Colonial America - from 1755 to 1783 - but with a simple and elegant new simultaneous turn-based engine. [Strategy First]",71
Zone of the Enders: The Fist of Mars,2002-02-26,E,"Saving the colony is in your hands...

The year is 2173 A.D. A young boy named Cage finds himself in control of a fully armed prototype mechanized robot and now he must prevent a space colony hijack of Mars. An army of trucks, tanks, fighters, and giant, anime-style robots all collide in this exciting new chapter of the Zone of the Enders saga.

* Combat system allows close-quarter weapon attacks and long-range laser attacks.
* Customize mechs by increasing strength and firepower.
* Maintain complete tactical control over mech units across large battlefields.
* Multiple missions and objectives put you in every strategic situation.
* Futuristic techno-inspired soundtrack intensifies the mech combat.",71
Land of Legends,2005-09-21,Rating not found,"Land of Legends is a turn-based fantasy strategy game where eight unique races vie for supremacy using a combination of cold steel and hot magic. Players will have to use their wits and each race's special abilities to bring defeat to the forces of darkness plaguing the lands in the thirty-two mission campaign. The game doesn't end with Evil's defeat though, as a built-in matchmaking service allows infinite replayability by giving players the chance to play against live opponents around the globe. [Shrapnel Games]",70
Nobunaga's Ambition: Taishi,2018-06-05,T,Nobunaga's Ambition: Taishi is the 15th and latest in the historical simulation game series Nobunaga's Ambition. Where a warrior's resolve exceeds their ambition. We offer the grandest warring states experience to all the fans out there.,70
RONIN,2015-06-30,Rating not found,Ronin is stylish a turn-based action platformer following the exploits of a vengeful heroine determined to strike down five prominent figures of a powerful corporation.,70
Making History: The Calm and the Storm,2007-03-13,E,"This true grand strategy game places you as the leader of a country where you use your strategic skills to make policy decisions which affect the outcome of world history. Each scenario establishes a historically accurate situation; from there on in history is in your hands. Do you build to a position of strength through industry or military, or can you find an optimum balance of both? Can you trade for needed resources or must you find and take over resource-rich territories? Will a diplomatic treaty strengthen your position, or draw you in to an unwanted conflict? These and many other decisions are yours to make. You may be a statesman, a fighter, a hero, or a scoundrel. Time to get into the Game. [Muzzy Lane Software]",70
Atelier Annie: Alchemists of Sera Island,2009-10-27,E10,"Once upon a time, there was a lazy girl named Annie. To straighten her up, her Grandfather sent her over to an island where a development project was beginning. Annie must participate by using alchemy, which she's never tried before. What kind of life will she face on Sera Island!? [NIS America]",70
Strategic Command: European Theater,2002-07-16,Rating not found,"As the supreme commander of the Axis or Allied forces, the player shapes the fates of the nations at war during the Second World War in Europe. Political options, research and upgrade of equipment, management of supply and resources and the strategic employment of one's armed forces are some of the keys to success. With limited phase restrictions and wide open turns you are in complete control to try many different approaches and entertain just as many possible outcomes. The future of Europe and perhaps ultimate glory is in your hands. [Battlefront.com]",70
Pride of Nations,2011-06-07,T,Pride of Nations is a turn-based historical strategy game set in the colonial era of the 19th century.,70
Heroes of Might and Magic V: Tribes of the East,2007-10-16,T,"For the first time, play as the Orc faction and recruit heroes, build armies and manage cities as you explore and conquer legendary lands. Use tactics, skills and magic to outsmart fantasy armies while developing your heroes and unveiling the dark plot that threatens to tear the world of Ashan apart. Heroes of Might & Magic V: Tribes of the East chronicles the final chapter in the epic struggle that began with the interrupted wedding of Queen Isabel. Players follow the steps of the Necrolord Arantir as he uncovers the prophecy of the Dark Messiah of Might and Magic and exposes the Demon Sovereign's conspiracy. New Orc Faction: First made famous in Dark Messiah of Might & Magic, the brutal Orc faction now comes to the Heroes series. Savage, fiercely proud, and resolutely independent, the Orcs put the ""might"" in Might & Magic. This faction's troops include Orcs, Goblins, Cyclops, and the famed Pao Kais. Experience the dramatic conclusion of the usurper Biara's reign. Discovering the demonic influence that corrupts the Haven knights, the savage clans of the Orcs take up arms to eradicate the Inferno threat. Characters from Dark Messiah of Might & Magic also appear to bring an unexpected twist to this multi-layered plot. In addition, tribes of the East also features 10 multiplayer and five single-player maps. Every creature in the Heroes V universe gets an alternative upgrade level, increasing the total number of creatures in the Heroes of Might & Magic V line to over 170. These powerful new abilities are sure to become an integral part of your combat tactics. Expand your arsenal and gameplay with new spells, artifacts, buildings and innovative features such as the combo-based Artifact Power Link and Battle Rage, the unique racial ability of the Orcs. In order to allow both fans and newcomers to enjoy this conclusion to the Heroes V experience, Tribes of the East is a standalone product – no previous Heroes game installations will be required to play. [Ubisoft]",70
Supreme Ruler 2010,2005-05-12,E10,"The year is 2010 and the Major Powers of the world as we currently know them have disintegrated into bickering economic and military regions. The United Nations has disappeared, and in its place an organization with far sharper teeth referred to simply as ""The World Market"" has taken its place. Individual Regions are left to fight for power to dominate their neighbors, their countries, their continents, and then the world. Supreme Ruler 2010 represents the next generation of strategy game. Not another build and attack 'click fest', but a challenging simulation of political and military leadership. You control the agenda of your region as you maintain its economy, grow the support of your population, and strive to influence your neighbors. Through skilled management your influence and popularity will grow... Will you be a successful diplomat, who can increase your power through an incredibly flexible diplomacy model, or will you be a ruthless and ambitious ruler that lets your tanks and missiles speak for you? [Strategy First]",69
Rondo of Swords,2008-04-15,E10,"Rondo of Swords combines an epic narrative, complete with a branching story and multiple endings, with an innovative combat mechanic that takes advantage of the DS touch screen and forces you to add even more strategy and planning to your attacks.  Route Maneuvers allow you to hit all enemies in your path and enhance your attack or defense, while managing your Momentum Counter to gain stat bonuses and control who your enemies target becomes critical to success!  Challenging gameplay, a lengthy campaign, deep party management, and customizable skills all come together to make Rondo of Swords a compelling fantasy strategy RPG package.  Cleanse the sacred blade, protect the princess, and vanquish the oppressing armies of your enemy on your quest to deliver the Kingdom of Bretwalde from tyranny! [Atlus USA]",69
R-Type Command,2008-05-06,E10,"(Also known as ""R-Type Tactics"")  In a desperate war against the mysterious alien race known as the Bydo, humanity sends wave after wave of fighters into Bydo space -- none of which are ever heard from again. Mankind's main hope now resides with a lone commander, sent to lead a small armada on a perilous mission into the heart of the Bydo Empire. Low on fuel and forced to scavenge resources and equipment from his surroundings, the commander must use all his cunning and wits if he hopes to succeed, let alone make it home alive. R-Type reborn - The highly acclaimed franchise moves into the strategy genre with exciting tactical gameplay. Control the Bydo forces - For the first time in the series, take command of the Bydo forces as they launch their assault on Earth. Intense strategy gameplay - With nearly 100 different units at your disposal, it's up to you to choose the best fleet for battle. Upgrade your existing units or purchase new ones. Head-to-head local multiplayer - With the PSP wireless communication feature, play against a friend in Wireless Ad Hoc mode for a one-on-one strategy battle. [Atlus USA]",69
Wrath Unleashed,2004-02-10,T,"Mythological creatures from the dawn of time. Epic contests between darkness and light. Battles for domination of giant floating arenas. Welcome to the fantastic, deadly world of Wrath Unleashed. Part intense fighting-action. Part thought-provoking strategy. Pure vicious head-to-head mayhem. This unique action-strategy game pits up to four players and an array of all-powerful fantasy creatures against each other. And you'll need to unleash every bit of your wrath upon the world to win. [LucasArts]",69
Domination (2005),2005-03-03,T,"Domination features a renewed global conflict between the Free Nations Union and the Phantom League on distant planets, including sci-fi land, sea and air warfare at a grand-strategy level. From the award winning developers of ""Massive Assault,"" Domination deepens the ""Massive Assault"" player experience through increased gameplay options and all new strategic challenges. [DreamCatcher Interactive]",69
Utawarerumono: Mask of Deception,2017-05-23,M,"Utawarerumono: Mask of Deception is a grand tale that will enchant the hearts and minds of players as it takes them on an incredible journey. With a beautiful visual novel story experience, intriguing characters, fast-paced SRPG combat, world-class soundtrack, and more, the game is the perfect escape for adventure gamers!

Mask of Deception begins atop a snowy mountain where the protagonist awakens in an unfamiliar wilderness, surrounded by deadly creatures, with nothing but a hospital gown and a splitting headache. However, hes rescued by a beautiful girl named Kuon, who sports both adorable animal ears and a beastlike tail. Finding that the hapless man has no memory of anything, Kuon decides to take the amnesiac into her care, naming him Haku. As their journey takes them across the land, Haku will encounter colorful characters, build deep relationships, battle ruthless enemies, and find himself inexorably dragged into the political machinations of the mighty nation of Yamato.",68
Rain of Reflections: Chapter 1,2019-10-04,Rating not found,"Rain of Reflections is an atmospheric, dystopian adventure game with exploration and deep character interactions. Its turn-based strategic confrontations are uniquely centered around a motivation mechanic.",68
Lord of Magna: Maiden Heaven,2015-06-02,T,"Residing on the outskirts of town as the proprietor of a quiet, rustic inn, Luchs has lived through much of his life proudly clinging to a code of honour passed down from father to son for generations:

&quot;When our cherished guests finally arrive, think of them as nothing less than family.&quot;

Unfortunately, the inn has not yet had even a single guest since its foundation, leaving Luchs no choice but to excavate and sell crystals - the islands most valuable fuel source - in order to make ends meet. It is during one such routine excavation that he happens upon a beautiful maiden encased inside a massive crystal, and her abrupt awakening triggers a series of unexpected events that include foul fiends, astonishing abilities, and miraculous mysteries...

Features:
-Seven heroines, seven stories - each of the seven heroines who come to inhabit the inn have their own stories to tell, and building relationships with them will unlock new, specialised attacks to aid in combat when they join the battle party.
-Strategic combat makes every turn count - &quot;Bowl&quot; over as many enemies with a single strike as possible, challenging players to line up melee, ranged and magical attacks so frontline enemies are knocked into others for maximum collateral damage.
-Craft your way to new skills  in addition to unlocking new abilities, participating in Free Battles and registering for Street Pass can provide rare crafting items for use in creating new skills to help turn the tides of battle.
-Adjustable difficulty levels and more - players can toggle among Easy, Normal and Hard difficulties, use the Fast Forward feature to speed up combat as desired, or relive fond memories via in-game movie and art galleries.",68
Sea Trader: Rise of Taipan,2003-01-03,T,"It's time to discover new lands on the first ever Game Boy Advance trading game. You'll be the captain of your own ship, with a band of wacky sailors at your command. Become the supreme Sea Trader as you trade in silk, grain, silver, and gold to increase your wealth. Fight off pirates when they try to steal your goods, or even attack other ships to plunder their spoils. And when you're victorious, carousing is optional.",68
Mytran Wars,2009-10-26,T,"It's the 23rd century: The earth's natural resources are virtually exhausted and the ruling multinational conglomerates are searching for new raw material deposits in space in order to avert the impending catastrophe. One planet turns out to be a real El Dorado in this respect. But as the human conquerors in their armed mecha encounter the extraterrestrial inhabitants a dreadful war breaks out. The player researches into new technologies and continues to rearm his mecha in Mytran Wars. Battles are thereby fought in wonderful 3D landscapes - against the merciless AI or other human opponents in various multiplayer modes. 30 missions with 30 to 40 hours of single player gameplay! Dozens of unlockable extras and more than 250 research-able items on six different tech-trees. 4 campaigns with 2 different fractions, supported by a comprehensive story plot. [Deep Silver]",68
Ancient Space,2014-09-23,Rating not found,"Ancient Space is a single-player, real-time strategy title that puts the player in command of a fleet conducting a scientific mission on the edge of the known universe, charting what lies beyond in ‘The Black Zone.’ A rich and compelling story will guide the player as they build and upgrade their fleets and then survive overwhelming odds in deadly strategic missions.",68
Space Empires V,2006-10-16,E,"Space Empires V is the latest edition in the Space Empires series. This latest chapter completely updates the user interface, and takes the player into a real-time rendered 3D universe. Watch space battles play out in glorious detail with realistic effects. Expand, Explore, Exploit, and Exterminate in a huge, living, breathing galaxy. New features include: political alliances between multiple empires, a top-down ship design system, a hexagonal movement grid, and many more to keep players enthralled. Space Empires V is completely mod-able and even adds a scriptable AI system to the mix. [Strategy First]",68
Pandora: First Contact,2013-11-14,Rating not found,"Pandora: First Contact is a science fiction 4X turn-based strategy game on a planetary scale, inspired by Sid Meier's Alpha Centauri.

In the future, factions have risen up from opportunities and ideologies independent of governments. Private corporations and religious movements have started wars over greed, ideology and power. Many have died and many lands lay in ruin. Planet Earth has been exhausted and colonial attempts on other planetary bodies have been in vain.

Finally, after decades of exploration, an interstellar probe has brought promise of a new world many light-years away. The most powerful factions have gathered their best men and women to send on a long journey to Pandora.

Far from desolate, the earth-like planet has been found to host a plethora of indigenous life forms. While the gigantic monstrosities inland and at the oceans seem relatively calm, human-sized bugs and fungus are threatening to stop mankind's expansion.

As the various factions strive to take control, each will research and develop numerous new technologies, discovering new weapons and industry, whilst opening trade agreements and forging alliances with other factions to gain a foothold. As they spread, they will discover ancient ruins from alien civilizations that will grant them advantages over their rivals.",68
Shattered Union,2005-10-17,T,"Set atop the smoldering ruins of a fictional United States torn apart by civil war, Shattered Union is an action-packed turn-based strategy game for the Xbox and PC. Gamers play through a single player campaign to reunite the country by force or online in one-on-one matches.  [2K Games]",67
Worms Revolution Extreme,2013-10-08,E10,"'Worms Revolution Extreme features:

 Extensive single player campaign!
47 missions and 25 puzzles to beat and complete. Missions are set across 7 different themes including: Sewer, Farmyard, Spooky, Beach, Mars, Funfair or Medieval!

 Local and online multiplayer carnage!
Take part in local or online multiplayer battles for up to four players! Choose from one of three game modes: Deathmatch, Forts and Classic and getting firing those Bazookas!

 Treasure Mode!
This all new mode enables you to link up with your friends who have a PlayStation3 system. You can help each other unlock 10 special gifts using a lock and key system. Meet the requirements in either offline Versus or online battles to receive a key and connect to a friends PS3 with the corresponding chest to unlock the treasure!

 Cross-Platform Continuation Play!
Keep your worms close and mobile using Cross-Platform Continuation Play! Carry on your PS3 save game progress on your PlayStationVita system, or vice versa.",67
Might & Magic: Heroes VII,2015-09-29,T,The story takes place during a war of succession. The Empress’ murder has left a realm in flames with many ambitious rivals ready to take the throne by force. The Duke Ivan then brings together a prestigious council of six trusted advisers to restore order and end the conflict that set ablaze Ashan’s lands.,67
Skyshine's Bedlam,2015-09-16,Rating not found,"Skyshine's BEDLAM is a strategic rogue-like turn-based RPG. You are the Mechanic, in charge of commanding your crew in battles, managing your resources, improving your Dozer, interacting with various characters, and protecting your passengers while navigating through the post-apocalyptic wasteland.",67
Heroes of Might and Magic V: Hammers of Fate,2006-11-14,T,"Key features of the expansion pack include: New faction: Introducing the brand-new Dwarves faction, made up of heroic warriors and rune magic adepts who stalk Ashan's deepest mountains and most hostile regions. A brand-new adventure: Featuring 15 new missions, new heroes, and improved cut-scenes, the new campaign will lead players even deeper into the dramatic events that began with Heroes of Might and Magic V. Extended game experience: Includes a wealth of new spells and abilities, 5 new single-player maps, 10 new multiplayer maps, new buildings, new artifacts, and new neutral creatures, Heroes of Might and Magic V: Hammers of Fate gives players the tools to develop new tactics and further their game experience both online and offline. Improved mechanics and gameplay: New features, such as Caravans and a random map generator, allow players to have unlimited replay options and an even smoother gameplay experience. In addition, the simultaneous turn feature will speed up online games. [Ubisoft]",66
Death Tank,2009-02-18,E10,"[Xbox Live Arcade]  Death Tank is a fast-paced action game that rewards quick reflexes and cunning strategy. Devastating weapons and unique items give your tank unlimited destructive power. Eight separate landscapes react to tank combat, altering their shape when hit and providing an ever-changing environment in which to play. Battle with up to four friends on the same console, against multiple A.I. opponents in single-player combat, or up to eight tanks simultaneously in the Death Tank arena via Xbox LIVE for exciting co-op or chaotic free-for-all play! Crisp graphics and amazing effects coupled with fast-paced game play makes each battle a visceral experience. [Snowblind Studios]",66
Destiny of Spirits,2014-03-25,T,"It’s a free-to-play location-based strategy and RPG game in which you work together with friends and other players across the globe to summon, trade, merge and rent Spirits to use in battle.",66
Might & Magic: Heroes VI - Shades of Darkness,2013-05-02,T,"This fully fledged expansion will feature a new fan-favorite faction to Heroes VI, Dungeon, led by the Dark Elves. The Dark Elves have left the forests of Irollan, made a pact with the mysterious Faceless and escaped extermination by becoming underground renegades - stealthy and revered assassins.  This faction is introduced into an epic campaign that not only unveils unexplored territories of Ashan, but also recounts the mysterious origins of their people.",66
Combat Command 2: Danger Forward!,2000-12-17,Rating not found,"A unique game system that authentically recreates the most exciting engagements of WWII. Emphasizing command control and combined arms, the first volume of the series, Danger Forward, focuses on the Mediterranean and Western Front, from 1940-1945.  [Shrapnel Games]",66
Legion Arena,2005-11-22,M,"Legion Arena puts you the player in charge of a Roman army and takes you up against the enemies of Rome. You must recruit & train up your troops, choosing the skills they will develop in an effort to create the most powerful army. Games will be played entirely online & all results are passed back to the server and logged and the player?s army ranked. And the best part is? it?s free! The player?s army starts small?really small! In fact to start with it only includes the player?s general character. The player also starts with a small treasury and can choose which units to recruit into their fledgling army. Initially you wont be able to afford too many troops & the higher quality units like Legionaries & Praetorians will be well out of reach. As the player fights and wins battles, their men gain experience & honours. These can be used to buy skills for the squad, ranging from improved weapons handling to the ability to hold a new formation. [Slitherine]",65
Supreme Ruler 2020,2008-07-01,E10,"Control any department within your government or  delegate decisions to your Cabinet Ministers. Sophisticated Military Strategic and Tactical Command System. Select from hundreds of actual military vehicles to research, build, and deploy. Choose conventional warfare or develop your nuclear weapons program. Detailed Economic and Political Models. Flexible Diplomatic Interface allowing sophisticated negotiations. Play any one of over 250 Regions world-wide. High Resolution Satellite imagery provided courtesy of NASA. Single Player or Multi Player support. Includes Map Editor and extensive modability. Varied Game-play options include Regional Battles, Missions and Campaigns. Introducing BattleGoat's new Super Sandbox Mode for unlimited customization and replayability. [Paradox Interactive]",65
Disciples II: Servants of the Dark,2003-06-30,T,"A stand-alone expansion that brings you into the never-ending quest for supremacy as either the Undead Hordes or the Legions of the Damned. On the dark side, the Legions of the Damned enact a plan to spread Bethrezen?s plague across Nevendaar. They sense the threat brought about by the rebirth of the Elven god and will stop at nothing to steal this power for their own purposes. Perhaps most pivotal to the conflict, however, is Mortis and her army of Undead Hordes. After all, the rebirth of her husband Gallean was her doing. He had rejected her for what she had become, a twisted, heartless beast. Now she would teach her mate a lesson... one that would scar his people for eternity... [Strategy First]",65
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,2016-09-20,T,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs weaves an intricate story that pushes the boundaries of reality as you battle restless spirits causing chaos throughout Tokyo!,64
Heroes of Might and Magic: Quest for the Dragon Bone Staff,2001-04-17,E,"The venerable ""Heroes of Might and Magic"" series arrives from the PC, shedding its 2D and turn-based roots while maintaining a traditional RPG storyline -- find the cure for your poisoned king.",64
Heroes of Might and Magic IV: The Gathering Storm,2002-09-27,E,"The Gathering Storm includes six entirely new campaigns which tell the tale of five heroes and their quest to defeat a mad wizard named Hexis, whose control of the realms of Nature and Death have begun a chain of events that threaten not just the heroes' own kingdom of Devonshire, but all of the lands of Lodwar. As Hexis's strength grows, so does his negative effect on nature itself. Earthquakes, floods, storms, and more have begun to spread across the kingdom, and it is up to the five heroes to stop Hexis and somehow reverse the damage he has done. [3DO]",64
Corruption 2029,2020-02-17,Rating not found,"Set in a dystopian America in the not-so distant future. CORRUPTION 2029 is a new tactical strategy game from The Bearded Ladies, creators of ‘Mutant Year Zero: Road to Eden’. Using your supreme tactical abilities, command a squad of heavily augmented ‘units’ deep into enemy territory to discover the cause of the CORRUPTION. CORRUPTION 2029 is a hardcore tactical game that should test the mettle of even the most experienced tactical gamers. [Epic]",64
Sid Meier's Starships,2015-03-12,Rating not found,"Assemble and helm a fleet of starships and travel between planets as you explore, build, negotiate, and fight to preserve your vision for humanity.",64
Chaos Wars,2008-05-30,T,"Chaos Wars is an immersive tactical role-playing experience featuring your favorite characters from such games as; Growlanser, Shadow Hearts, Gungrave, Spectral Force, and many others. [EB Games]",64
Supreme Ruler: Cold War,2011-07-19,RP,"In Supreme Ruler 2020: Cold War, players will enter a portrayal of the world in the year 2020 based on recent real-world headlines. Battle economic challenges, unstable governments and worldwide tensions in this grand strategy experience.",63
Tokyo Twilight Ghost Hunters,2015-03-10,T,A gaggle of teens are prepared to square off against the evil spirits that have been the cause of strange incidents all across Tokyo...,63
Combat Mission: Shock Force,2007-08-22,T,"At it's core, Combat Mission: Shock Force is a military simulation depicting a hypothetical near-future conflict in Syria following a fundamentalist coup d’état. As in Afghanistan 2001, the radical new government's refusal to shut down major terrorist organizations and its' regional destabilizing effect, compel NATO Coalition forces into action. The initial release of Combat Mission: Shock Force focuses on the actions of the US Stryker Brigade Combat Teams (SBCT) and Heavy Brigade Combat Teams (HBCT) as they fight against Syrian Army Infantry, Mechanized and Armored units. Combat Mission: Shock Force also features Unconventional Threat forces such as terrorists, spies, suicide bombers, IED's and other deadly tools employed in the asymmetric warfare of the modern day. Along with the standard Red vs. Blue engagements typified in most wargames, Combat Mission: Shock Force will also allow players to fight Red vs. Red (Syria vs. Syria) and Blue vs. Blue (NATO vs. NATO) battles as well. [Battlefront.com]",62
Buzz Aldrin's Space Program Manager,2014-10-31,Rating not found,"It is the mid 1950s and the race for dominance between the US and the Soviet Union is about to move into a new dimension: space. 

Take charge of the US or Soviet space agencies - your duty is be the first to the moon. Carefully manage your budget by opening programs, spending R&D funds on improving the hardware, recruiting personnel and launching space missions in this realistic turn based strategy game.

In campaign mode, you will be able to play as the Director of either NASA or the Soviet Space Agency in order to beat the other side to be the first on the Moon. You can also lead the Global Space Agency (GSA), a fictional space agency that combines programs from all the major space agencies in the world. 

Alternatively, all three space agencies feature a Sandbox mode, which provides a more open-ended experience and allows you to try out different approaches without any political pressure.",62
Aedis Eclipse: Generation of Chaos,2007-04-24,E10,"The unique gaming experience offered by Aedis Eclipse comes from the combination of team customization and item crafting on one hand, to the dynamic combat multi-unit battle system, on the other. The PSP format allows gamers to briefly pick up their hand-held to enjoy strategic thinking anytime, anywhere. The world of Aedis Eclipse is divided into three worlds, the divine, upper, and lower. Each world has their own main character and story; therefore, players can experience three different stories at once. Depending on which world the player begins with, the difficulty level will differ. The lower world is regarded as the beginner’s stage with many tutorials to guide the player through the game. The higher the world you choose to play with, the more difficult it becomes. DIVINE WORLD: In a world where angels and demons lived together in peace, tragedy strikes as the king of demons is assassinated by a radical group of angels. Now, a war has broken out between the two factions and you must stop them from destroying the world. UPPER WORLD: A young knight has arrived in a kingdom ruled by a ruthless ruler. His fellow comrades have been captured by the royal army and you must rescue them before it is too late. LOWER WORLD: Another boring day of school is suddenly interrupted by a surprise bombardment. While most students flee for safety, you decide to watch the battle. In a bizarre turn of events, you are dragged into the bloody warfare. [NIS America]",62
Future Tactics: The Uprising,2004-05-10,T,"Packed with action, Future Tactics is a turn-based tactical RPG that looks and feels like an action/platform game. Built around a highly complex turn-based battle engine, the adventure showcases a single-player Story Mode, as well as a two-player Battle Mode.  The plot is set in the not too distant future, when Earth as we know it has succumbed to a race of extra-dimensional creatures. Now the final hope for restoring order to the planet rests on the shoulders of a young boy, his sister and a rag-tag assembly of unlikely warriors. Future Tactics: The Uprising features: 18 stylized and high-polygon characters interacting in rich, full 3D environments; Unique, number-free turn-based tactical combat system designed to keep players immersed in the action, not the stats; 19 action-packed, highly intense levels waiting to be conquered; Massively deformable terrain. Landscape can be permanently destroyed, leaving behind craters and canyons; Compelling storyline told through fully animated and voiced cut scenes; Two-player customizable battle mode lets gamers tweak handicaps, power-ups and victory conditions; Experience point system allows custom building of team members, allocating upgrades as players see fit; Boot Camp tutorial mode allows novice players to learn good tactics right away. [Crave Entertainment]",61
Elite Forces: Unit 77,2009-04-28,T,"This game of strategic action developed by Abylight is taking us to control Unit 77,  ?a command of elite that must face its most important mission. The mysterious disappearance of some celebrities and politicians around the world is only the tip of an iceberg of a terrible terrorist threat. Only Unit 77 seems to be capable to stop the conspiracy. Now, the destiny of millions of people is relies on them. [Gammick Entertainment]",61
Storm: Frontline Nation,2011-06-10,Rating not found,"Storm: Frontline Nation is a turn-based military strategy game that pits military juggernauts from the United States, Russia, United Kingdom, Germany, and France against each other as they fight over dwindling natural resources amidst an international economic collapse.",60
Generation of Chaos,2006-02-28,T,"Battles for world domination have been dragging on for generations.  Now Allen of Zodia rises to end all wars and bring peace to the world.  After the opening story, the player uses the strategy mode to build and strengthen the kingdom.  In the beginning, the kingdom is small and weak.  However, as you progress through the game, the player can conquer neighboring kingdoms and stretch its ruling powers throughout the land of Duke.  Unlike other RPGs for the PSP(TM), Generation of Chaos features massive, sixty-character battles as well as sneaky espionage tactics. Other features include: Massive 30 vs. 30 real time army battles; Customizable troops and commanders; Freedom to fight with or against neighboring kingdoms. [NIS America]",60
