title,release_date,rating,description,metascore
Hatsune Miku: Project Mirai DX,2015-09-08,Rating not found,"Includes both Touch Mode and Button Mode, each featuring multiple levels of difficulty and an array of customization options. Gamers are able to adjust difficulty through challenge and support items, change timing indicators and target icons, and swap out vocals in certain songs. Players can peep their favorite videos and add scrolling commentary in the Mirai Theater, formulate unique dance routines in the Dance Studio, and compose their own song phrases in My Tune.",80
Bit.Trip Core,2009-07-06,E,"[WiiWare]  BIT.TRIP CORE continues the BIT.TRIP saga in this retro-arcade-style game. BIT.TRIP CORE adds up to an exciting action/rhythm game that's best played while zoning out on the tunes and letting the visuals swallow you whole. The experience is inspired by games from the '80s, but with a modern twist. The game play is entirely new to the series, leaving the single-axis controls of BIT.TRIP BEAT behind in favor of the ability to control two axes. If the difficulty gets you down, grab a friend and play cooperatively with two-player multiplayer. Make it to the end and you'll have journeyed one step further to completing your BIT.TRIP. [Nintendo]",80
AVICII Invector,2019-12-10,T,"Soar through vocal melodies, sweep each fade and attack every beat in 25 of AVICII’s biggest hits, in this enthralling futuristic rhythm-action experience – AVICII Invector. Fly solo or bring the pulse-pounding frenetic energy of an AVICII concert to your living room with your friends in competitive gameplay.",80
Taiko no Tatsujin: Rhythm Festival,2022-09-23,E,"Join Don-chan and your guide, Kumokun on a journey to becoming a Taiko master. With new songs and modes, your rhythmic adventure awaits!

• New Modes - Have fun with up to 4 players in Donkatsu Toy Wars and Donchan Band.

• New and Classic Songs - With up to 76 songs in the game and hundreds more online, there is a song for everyone to enjoy.

• Welcome to Omiko City - Join Don-chan and your guide, Kumokun on a journey to becoming a Taiko master.",80
Rock Band Unplugged,2009-06-09,T,"Rock Band Unplugged creates a full band experience in the palm of your hand by combining traditional beat match gameplay with key elements from both Rock Band and Rock Band 2, such as overdrive and chords. Your hands are the ""peripherals"" in Rock Band Unplugged allowing you to take direct control of the lead/bass guitars, drums and vocals. In addition, players can expect a rich Rock Band experience with fully functional modes like World Tour, Band Survival and Warm Up and a robust character creator for full customization! Rock Band Unplugged features over 40 master-recordings including nine brand new, exclusive songs for the PSP system for a limited time! Plus, Rock Band Unplugged includes the first fully-featured in-game store for downloadable content on the PSP system in the North American and European markets, leveraging the PSP system's wireless capabilities. The in-game store is powered by PlayStation Network, and players can to use their existing PlayStation Network account to purchase tracks, similar to the Rock Band console experience. PSP system owners also have the option of purchasing tracks via PlayStation Store on the PC. [MTV Games]",79
Chime,2010-02-03,E,"Chime introduces a creative twist on both music and block puzzle games. The game will task players with covering a number of different grids with irregular shapes, each connected to a sound effect from the different music tracks, to form rectangular blocks, called quads.  As gamers slowly cover the grid, they will be building up the song playing in the background in a unique way.  Working their way to 100 percent coverage, players will unlock the song in full.  Easy to get into but hard to master, Chime will hook fans with its addictive game mechanics and cool music tracks by Moby and Paul Hartnoll (Orbital), among other yet unannounced artists.",79
Hatsune Miku: Project Diva MegaMix,2020-05-15,T,"[Also known as ""Hatsune Miku Project Diva Mega39""] Based on the popular Hatsune Miku: Project DIVA Future Tone, Hatsune Miku: Project DIVA Mega Mix takes the series to a new dimension on the Nintendo Switch, giving both new fans and Project DIVA veterans ways to play at home or on the go. Rhythm game modes features both traditional button controls, as well as a new game mode exclusive to the unique functions of the Nintendo Switch.",79
Bit.Trip Void,2009-11-23,E,"[WiiWare]  Bit.Trip Void continues CommanderVideo's epic journey with: Up to 4 Player Local Co-op, Mid-Level Checkpoints, Epic Boss Battles, Nunchuk & Classic Controller Support, A Rockin' Chipmusic-Inspired Soundtrack, Special Chipmusic Guest Star Nullsleep, Synesthetic Music/Art/Gameplay Interaction, Hyper-realistic Retro Cutscenes. [Aksys Games]",79
Mad Rat Dead,2020-10-30,T,"Funky tunes: advance by matching your inputs to the rhythm of addictive music tracks. Or Practice your inputs as you get acquainted with stages in the sound test.
Mastering the music: unlock music to Mix and match with Replay able stages for different difficulties. Hit the rewind button for Infinite attempts and jump, Dash, and smash your way to the highest score. Audiovisual art: Cartoon visuals Mix with a Punk Aesthetic for a unique art style that changes depending on the number of combos performed.",79
Ragnarock,2023-02-22,M,"Lead your viking ship to victory in this VR rhythm game! Pound your drums to the sound of epic music, from celtic rock to viking power metal, and set sail against your rivals in multiplayer mode. Will you outrace them all and carve your name on top of the leaderboard?",79
A Musical Story,2022-03-03,M,"A Musical Story is a rhythm game set against a 70s backdrop. Explore the memories of Gabriel, a young man trying to come to terms with his situation through the connections to his musical memory.",79
The Metronomicon: Slay the Dance Floor,2016-09-29,T,"Packing in a fully-fledged story mode with a colourful cast of musically-empowered heroes and villains, The Metronomicon sees you take control a party of eight newly graduated masters of the “rhythmic combat arts” to wage musical warfare against a multitude of dance-mongering fiends. By switching between four concurrent hero-controlled tracks on-the-fly, you’ll select and activate a wide array of abilities and spells, buffs and nukes, with your performance and timing all-important in ensuring the effectiveness of your moves. In the RPG spirit, you’ll need to improve your characters’ stats, hunt down powerful equipment, and combine a multitude of newly-learned abilities – switching between tanking, healing, buffing, and damage-dealing classes as required in real time.",79
Traxxpad,2007-06-26,E10,"Traxxpad: Portable Studio turns your PSP into a music studio. The power of a drum machine, sequencer, mixer and sampler is now portable. Produce, record, mix, sequence, share, sample and export your own original music and sounds. Record the sounds around you or choose from over a thousand sounds and kits provided. Export to mp3 and make your own ringtones and CDs. [Eidos Interactive]",78
Hatsune Miku: Project Diva X,2016-08-30,T,"Hatsune Miku is back and bigger than ever on the PlayStation 4 and PlayStation Vita in the upcoming rhythm game, Hatsune Miku: Project DIVA X . For those new to Project DIVA, it is an addictive core rhythm game starring the digital singer, Hatsune Miku. Project DIVA X is driven forward though a narrative which centers on Miku and her friends undertaking various requests as they explore the five Clouds that make up their world. For the Miku veterans, Project DIVA X has 30 songs and 300 modules (costumes) that get dropped. Illustration by KEI.",78
Theatrhythm Final Fantasy,2012-07-03,E10,"This year marks the 25th anniversary of FINAL FANTASY, and THEATRHYTHM FINAL FANTASY is the first music rhythm game in the history of the world famous franchise.

Developed by rhythm game veteran indieszero, SQUARE ENIX brings more than 70 musical scores spanning 25 years to THEATRHYTHM FINAL FANTASY.   The title features music from key events, lush field themes and decisive battle arrangements.

THEATRHYTHM FINAL FANTASY features a hybrid of music rhythm gameplay with RPG elements. Adorably re-designed heroes from the catalogue of FINAL FANTASY titles will set out on an adventure to combat memorable villains with the rhythmic taps of the player's stylus.",78
Karaoke Revolution Party,2005-11-08,E10,"Grab your friends, plug in the mics, and get the party started! Karaoke Revolution Party adds even more life to the party, expanding on what has already made the series a popular hit at social gatherings. Now you can sing AND dance to a collection of 50 songs featuring classics like ""Sweet Caroline"" and recent hits like ""Crazy In Love"". Combined with more multiplayer and party modes than ever before, as well as support for the EyeToyTM USB Camera (for PlayStation 2), Karaoke Revolution Party is the only true interactive karaoke experience. 50 all-new songs. Showcase your superstar talent in the all-new Sing and Dance mode - supports the DDR dance pad (sold separately). Play team games, duets, head-to-head battles and mini-games. Put your vocal skills to the test in the all-new KR Challenge. Fully customize your character's head, body shape, clothes, and accessories. [Konami]",78
Hatsune Miku: Project DIVA F 2nd,2014-11-18,T,"Hatsune Miku: Project DIVA F 2nd features 20 classic songs from the previously Japan-only Playstation Portable games making their first debut in the West, and 20 new songs to the Project DIVA series.  In addition to the new songs, the game features updated gameplay mechanics and controls, more than eighty brand new and remade modules, Cross-Save compatibility, Markerless AR Mode (Vita) and a revamped edit mode ranking system that showcases the most popular user generated content. [SEGA]",78
Musynx,2018-06-19,E10,"Free music updates. Download FREE music updates forever! Stay tuned with constant NEW updates without any further purchases!
Unique game themes. Various themes are available for each music genre for an immersive experience!
Real ""key"" sound system. Every game note is synced with REAL Instrumental Sounds! Enhance your playing experience!",78
Rock Band 4,2015-10-06,T,"Rock Band 4 offers the unique social play of a full band experience—featuring a next-gen microphone, wireless drums and guitar, and a revamped world tour campaign mode.  Add your personal signature to every performance. With Freestyle Guitar Solo, you can string together blistering licks and wow the crowd with your own incendiary solos.  With a soundtrack featuring some of the world's biggest acts, plus an ever-expanding catalog of over 1,500 playable songs, it’s easy to put together a keen set list.",78
Karaoke Revolution Presents: American Idol,2007-01-02,E10,"Karaoke Revolution: American Idol combines the  Karaoke Revolution game engine with America’s most popular television show to deliver an authentic Idol experience for the PlayStation 2. Sing along to 40 new songs, including hits from the show, and compete from auditions to performances on center stage in your quest to become the next American Idol. [Konami]",78
Taiko no Tatsujin: Drum 'n' Fun!,2018-11-02,E,"Enjoy the cult classic arcade rhythm game from Japan in the comfort of your own home! Play to the beat using your own drum with wide variety of new songs and challenge your friends to prove who has the best taiko skills. Use motion controls to enjoy Taiko like never before! Unlock beloved characters to help you on your journey to become a legendary taiko drummer! Utilize the interactive features of the Nintendo Switch to connect, share, and play with family and friends.",78
Retro/Grade,2012-08-21,E,"Rick Rocket has just saved the universe! Unfortunately, the massive destruction he left in his wake has caused a temporal anomaly that has reversed the flow of time. The player must assume control of Rick's spacecraft and fight through the epic space battle in reverse! Retro/Grade is an innovative game that fuses the white knuckle thrills and over the top visuals of a shooter with the broad appeal of a rhythm game. Players are forced to dodge enemy projectiles while positioning the ship to be in the correct place to fire their lasers when their shots come back to them.",78
Rock Band Blitz,2012-08-29,T,Rock Band Blitz is the first download-only entry in the Rock Band franchise from Harmonix.,78
SingStar '80s,2007-09-18,T,"(Currently available in the UK/EU only)  Everyone who's played SingStar with a bunch of friends knows it's the most fun you can have in your living room. Now, relive some of the finest musical moments of your youth in SingStar '80s. Bring the decade back to life with your own glorious renditions of top tunes from the likes of Simple Minds, The Cure, Vanilla Ice and Europe. Fill your lungs with air and deliver the finest power ballad your neighbours will ever hear. Shed tears of joy as you hear the songs that shaped your very being delivered by over-enthusiastic acquaintances. Experience the '80s as they were always meant to sound with SingStar '80s. [SCEE]",78
Unplugged: Air Guitar,2023-02-22,Rating not found,"Play air guitar and write rock history in VR! Unplugged lets you rock out to some of the biggest and most insanely cool songs from world-famous rock bands, including The Offspring, Weezer & Ozzy Osbourne. Become a rock legend with Steel Panther’s inimitable frontman Satchel as your mentor. Produced by the lead guitarist of Guitar Hero, playing air guitar has never felt this real. Pick up your virtual guitar, select a song, match your controller to the chords, strum the strings at the right time and engage the crowd! Unlock venues, guitars, and more on your way to rock stardom and compete with the world’s best air guitarists on the leaderboards.

• Go on an epic journey celebrating 5 decades of rock
• Unlock venues, songs and gear on your rise to fame
• Jam out to 45+ rock hits in 4 difficulty modes
• Become a rock legend on the global leaderboards",78
Audica,2019-03-07,Rating not found,"Audica™ is a VR “rhythm shooter” that combines Harmonix’s award-winning music gameplay with precision shooting mechanics and a killer soundtrack, all set in a mesmerizing cosmic arena.",77
Taiko Drum Master,2004-10-26,E,"Namco brings a version of its popular Japanese drum series to the US market. Taiko No Tatsujin (""Drum Master"") first appeared in Japanese arcades in early 2001. It was ported to the PlayStation 2 in 2002. The game is played by hitting a drum-shaped controller with two sticks to the beat of various songs. More details to follow.",77
Let's Sing Queen,2020-10-02,T,"Sing alone or share the stage with your friends in compelling game modes while you follow in the footsteps of Queen, the biggest rock band ever, with the legendary lead singer Freddie Mercury. Let their music take you on a trip through different decades. Master “Bohemian Rhapsody”, challenge your friends to a “Bicycle Race” or rock out to hits like “We Will Rock You”, “Another One Bites The Dust”, “I Want To Break Free” and “We Are The Champions”.

- Strong playlist with 30 of Queen’s greatest hits and original music videos
- Sing solo or with up to eight players
- Six exciting game modes: 'Classic', 'Mixtape 2.0','feat.’, ‘Jukebox’, ‘World Contest’ and ‘Let’s Party’
- Climb the online leaderboard and battle it out against people around the world!
- No Microphone No Problem! Use your phone as microphone with the Let's Sing app!",77
Rocksmith,2011-10-18,T,"Featuring gameplay that automatically adjusts to the player's skill level and innovative game design that makes reading music visually fun and intuitive, Rocksmith engages experienced musicians and those who are picking up a guitar for the first time. The game includes a sizeable library of music from classic rock bands to current artists, such as The Animals, The Black Keys, David Bowie, Interpol, Nirvana and The Rolling Stones.",77
Melatonin,2022-12-15,Rating not found,"Melatonin is a rhythm game about dreams and reality merging together. It uses animations and sound cues to keep you on beat without any intimidating overlays or interfaces. Harmonize through a variety of dreamy levels containing surprising challenges, hand-drawn art, and vibrant music.",77
Fantasia: Music Evolved,2014-10-21,E10,"In this game, players enter the magical realms of Fantasia, selected by the legendary sorcerer Yen Sid to hone their musical and magical prowess as his new apprentice. &quot;Fantasia: Music Evolved&quot; takes players on an interactive motion-controlled journey through worlds of music and magic, unleashing their creativity along the way.
 
Using Kinect motion control technology and natural, controller-free gameplay, players control the music flow from some of the industry's biggest acts, including electronic DJ and producer AVICII, chart-topper Bruno Mars, and rock royalty Queen. &quot;Fantasia: Music Evolved&quot; gives players the power to change the mix of their chosen songs in real-time, choosing between the original recording and new remixed versions, or adding new layers of music via magical manipulators that allow them to change music in new ways.",77
Persona 4: Dancing All Night,2015-09-29,T,"Persona 4: Dancing All Night is a story-driven music game of Persona 4, developed by ATLUS. Replacing the RPG elements are dance battles that challenge players' dexterity and accuracy as they tap out re-mixes of fan-favorite themes and brand new music tracks.",76
Karaoke Revolution Volume 2,2004-07-13,E,"Building on the success of Karaoke Revolution?s groundbreaking and innovative karaoke video game experience, this edition will feature an all-new line-up of 35 hit songs, additional characters and venues and a new Medley Mode that allows for multiplayer gameplay. Karaoke Revolution Volume 2 expands upon the original game in the series, featuring seven new characters, three new venues and more than 30 new character outfits ? making it even easier for gamers to step up to the mic. Choose from a hit-filled catalog of well-known rock, dance, pop, and R&B tunes, including songs such as ""Every Breath You Take,"" ""Friends in Low Places"" and ""I Will Survive."" Compatible with any PlayStation 2 headset/microphone peripheral, the games? proprietary voice recognition technology challenges players as they strive to become the next pop star. Real-time feedback is offered by the dynamic crowds that fill each virtual venue, either by booing you off the stage or cheering your every note. In addition to the original Training, Arcade and Karaoke Modes, Karaoke Revolution Volume 2 also includes an enhanced Showtime campaign and the new Medley Mode. With this feature, players can link up to 5 song clips together in rapid fire succession for a unique twist on multi-player karaoke competition. [Konami]",76
SingStar Legends,2008-11-04,T,"Tracks include:  Aretha Franklin-Respect, Barry White-You're The First, The Last, My Everything, Black Sabbath-Paranoid, Blur-Parklife, David Bowie-Life On Mars?, Depeche Mode-Enjoy The Silence, Dusty Springfield-Son Of A Preacher Man, Ella Fitzgerald & Louis Armstrong-Let's Call The Whole Thing Off, Elton John-Rocket Man, Elvis Presley-Blue Suede Shoes, Jackie Wilson-Reet Petite (The Finest Girl You Ever Want To Meet), John Lennon-Imagine, Johnnny Cash-Ring Of Fire, Lynyrd Skynyrd-Sweet Home Alabama, Madonna-Papa Don't Preach, Marvin Gaye-I Heard It Through The Grapevine, Nirvana-Smells Like Teen Spirit, Patsy Cline-Crazy, Pet Shop Boys-Always On My Mind, Roxy Music -Love Is The Drug, Sam Cooke-What A Wonderful World, The Jackson 5-I Want You Back, The Monkees-Daydream Believer, The Police-Roxanne, The Righteous Brothers-Unchained Melody, The Rolling Stones-Sympathy For The Devil, The Smiths-This Charming Man, Tina Turner-What's Love Got To Do With It?, U2-Vertigo, Whitney Houston-The Greatest Love Of All",76
Band Hero,2009-11-03,E10,"Family and friends come together to ascend the virtual stage and rock their way to superstardom with Band Hero, which features the hottest chart-topping hits from everyone's favorite acts including No Doubt, Lily Allen, The All-American Rejects, Snow Patrol and The Jackson 5. Headlined by some of the biggest names in music as in-game artists and playable characters, Band Hero is the ultimate party game where players of all ages can create the band they have always dreamed of by using any combination of guitar or drum controllers and vocals, providing rockers and performers of all ages the chance to experience and interact with their favorite music. [Activision]",76
Old School Musical,2018-09-13,E10,"What has 50 amazing chiptune tracks, a loony story mode, 32 different chicken types to fight, and takes you on a tour of all your favorite retro games? It's Old School Musical! Tib and Rob are the heroes of a wacky adventure that will teach them where all of the bugs in our favorite games come from.",76
Donkey Konga,2004-09-27,E,"Join Donkey and Diddy Kong as they drum their way through both old and new hits. With the new DK Bongo drum controller, you can drum and clap through this musical adventure. The game features songs that range from kids' medleys to classical and pop music. Connect up to four DK Bongo controllers for single-player jam sessions or multiplayer matches. Only you can help Donkey and Diddy realize their dream of becoming famous, earning money, and buying all the bananas they could ever want.",76
SingStar Vol. 2,2008-10-28,T,"SingStar Vol. 2 features a harmony duet mode: a new way of playing that allows two players to sing different lines to a song at the same time, showing off their harmonising skills. This is your chance to showcase your talent and adds a new dimension to the SingStar experience. Special tracks have been included to showcase this new mode such as Kool and the Gang: Celebration, the Paul McCartney & the Frog Chorus: We all Stand Together and The Mamas & The Papas: California Dreamin'. SingStar Vol. 2 also includes Remote Play functionalities with PSP. Using PSP and a wireless Internet connection, players can access various areas of the game such as: SingStore: browse, select and download new songs, from SingStore remotely. This is your chance to get your favourite party tracklist ready before you're heading back home. My SingStar Online: browse and participate in all areas, rate media, leave comments, take part in polls, etc.). You can now continue to be part of the SingStar community on the go: share and show off your performances to your friends and family!",76
Bit.Trip Runner,2010-05-17,E,"[WiiWare]  Race across the moon, kicking down crystal walls and sliding under chomping moon-slugs. Bound through the Robotic Mines and face off against the MinerMech. Dash through the Big City on a quest to find friends and defeat the final boss together. RUNNER is the fourth entry in the award-winning and critically acclaimed BIT.TRIP  series. You control CommanderVideo as he runs, jumps, slides and kicks. With exciting modern and retro challenges, you can move through more than 50 levels of game play. Chiptune supergroup Anamanaguchi makes a guest appearance. Join CommanderVideo on his most epic journey yet! [Aksys]",76
Super Crazy Rhythm Castle,2023-11-14,E10,"It's Super Crazy Rhythm Castle, the chaotic rhythm adventure! A puzzling co-op mashup unlike anything you've ever heard -- work together to think outside the box while keeping your combo. Solo, or with a band of up to three friends... Can you conquer the castle?",76
Rhythm Thief & the Emperor's Treasure,2012-07-10,E10,"&quot;Rhythm Thief &amp; the Emperor's Treasure blends rhythm, puzzles and a compelling story set in one of the world's most exciting cities in a way that has never been seen before,&quot;says Gary Knight, Senior Vice President of Marketing at SEGA Europe and SEGA of America. &quot;This unique blend makes creative use of the Nintendo 3DS' technology, offering an engaging, challenging and most importantly fun experience throughout.

Rhythm Thief &amp; the Emperor's Treasure sees players enter the secret life of Raphael, infamous among Parisians as an honorable thief for stealing famous works of art only to return them days later. Dive into Raphael's world and help him find the Wristlet of Tiamat to unmask the mystery behind his father's disappearance. While unravelling the truth players will encounter an assortment of different rhythm challenges to master. Tap the screen, swipe the stylus and control the gyro to the beat of the music to maneuver Raphael through the unique streets of Paris, brought to life by stylish animations and vibrant 3D maps and landscapes.",76
Audiosurf 2,2015-05-26,Rating not found,"Ride your music in more ways than ever before. Audiosurf 2 is the music game for your entire music collection, plus online music streaming and Song of the Day. Hundreds of mods/skins on Workshop. Free demo available.",76
SingStar Amped,2007-09-18,T,"Yet another in this karaoke game series featuring songs such as Tainted Love, Material Girl, and Rio.",76
Rock Band VR,2016-10-06,Rating not found,,75
Groovin' Blocks,2008-09-08,E,"[WiiWare]  A music-based game like no other, Groovin' Blocks adds innovative musical game play to an addictive action/puzzle game foundation. Play to the rhythm of the music to increase your score, and try to hit ""Superbeats"" to double your multiplier. Go for the high score in each of the 27 stages as you collect stars to unlock 15 levels of power-ups. Groovin' Blocks features three skill levels, from the accessible Casual to the fiendish Hard mode. Play with your friends in co-op mode or against them head-to-head. Head-to-head brings it up a notch as the power-ups now become attacks on your opponent. Play head-to-head with people of all skill levels using a golf-style handicapping system. [Nintendo]",75
Deemo Reborn,2019-11-21,E,"Rayark’s classic game Deemo is reborn on the PS4 console with a brand-new look. Having both TV/VR mode, this title allows you to immerse in the fantastical music performances and adventurous world explorations.",75
Zubo,2009-03-10,E10,"Zubo is a music-based rhythm-action game featuring a unique set of characters. Players enter the world of Zubalon to help the colorful and zany inhabitants, the Zubos, defeat an evil force which is bent on world domination. Players can befriend the Zubos they meet along the way, feed and nurture them, help them gain skills and strength, and assist them in their battles with the enemy, the dastardly Zombos. A key element to Zubo is music, which is intrinsic to Zubalon from its tuneful plant life through to its currency of musical notes. The player uses the music to drive the battles forward, synchronizing their stylus action and tapping in time with the musical beats to win. With 55 Zubos available to find and recruit to a player’s squad, plus a wealth of interactions and mini-games, and the world of Zubalon to explore, Zubo offers a rewarding Nintendo DS experience. [Electronic Arts]",75
SingStar Country,2008-10-28,T,"SingStar Country brings one of the best-selling music genres to the PS2, delivering 30 hit songs from today’s newest and hottest country artists including popular Sony BMG Nashville country stars such as Brad Paisley, Gretchen Wilson and Alan Jackson. [Sony]",75
Green Day: Rock Band,2010-06-08,T,"Green Day: Rock Band allows players to step onto the stage and into the shoes of Green Day, the multi-platinum, Grammy Award-winning band that jump-started the punk-pop revival and has continued to pave the way for American rock music into the 21st century. Taking on the likenesses of Green Day members Billie Joe Armstrong, Mike Dirnt and Tré Cool, players progress through the story and history of Green Day, gaining access into the band’s media vault, where they can unlock more than 100 collectible images, and more than 40 minutes of rare and unreleased video from interviews, outtakes and performances. [MTV Games]",75
Beatbuddy: Tale of the Guardians,2013-08-06,Rating not found,"Awakened from his sleep, Beatbuddy journeys through lush hand-painted environments on a trip to save his friends and his own immortality. Beatbuddy interacts with the living breathing environment that pulses to the beat of an original soundtrack, aiding him as he unlocks new paths and solves puzzles.",75
Bit.Trip Fate,2010-10-25,E,Bit.Trip Fate is a side-scrolling shoot-'em-up game.,75
Def Jam Rapstar,2010-10-05,T,This karaoke-style game will feature a robust set of hip-hop hits and extensive online community features.,74
Kingdom Hearts: Melody of Memory,2020-11-13,E10,"Experience the music of kingdom hearts like never before. Melody of memory features 20+ characters, 140+ music tracks, and online vs multiplayer mode. Explore the music and memories from the kingdom hearts series! Play as familiar faces from the kingdom hearts series, including Disney guest characters who will appear to Lend you a hand. Enjoy a massive variety of music from both the kingdom hearts series and Disney, with a collection of over 140 songs. Dive into rhythm-action gameplay with memorable tunes in this musical journey.",74
SingStar Queen,2009-08-04,T,"Featuring 20 of the British group's greatest hits, such as Bohemian Rhapsody, Don't Stop Me Now and Who Wants To Live Forever, SingStar Queen helps you realise your rock and roll fantasies. And with all the classic SingStar multiplayer modes, it's the perfect way for you and your friends to keep the neighbours awake at your next party. Record your performances using the EyeToy USB Camera and watch them later. Share the fun with friends in multiplayer for up to eight people. [SCEE]",74
Invector: Rhythm Galaxy,2023-07-14,Rating not found,"Navigate breathtaking, celestial worlds while mastering the beat of chart-topping hits from today’s most popular artists, including PinkPantheress, Charlie Puth, Duran Duran, and more. Discover fresh new music from tomorrow’s biggest stars on a cosmic trip where every note guides your way.",74
Amplitude,2016-01-05,E,"Amplitude features over twenty songs composed for an optimal beatmatching experience by Harmonix with contributions from Freezepop, Danny B, Jim Guthrie, and more. Many of the developers from the original game worked on this reboot.",74
Double Kick Heroes,2020-08-13,M,Double Kick Heroes mixes a shoot'em up with a rhythm game. You must survive on the highway to hell by killing monsters with your gundillac. Only the power of METAL can save your band.,74
Bandfuse: Rock Legends,2013-11-19,T,"BandFuse: Rock Legends provides a pick up and play experience. Whether you have never held a guitar before, or you are already playing in a band, BandFuse will have you rockin' with your favorite songs in minutes. BandFuse connects real guitars and microphones to your game console unleashing a full band experience for players of all skill levels.",73
Persona 3: Dancing in Moonlight,2018-12-04,T,Choose from several difficulty levels and dance alongside the members of SEES in a customizable rhythm game experience. Characters can tear up the dance floor with a partner by performing well during a song and entering “Fever” mode; try out some of your favorite character combinations.,73
NBA Baller Beats,2012-09-11,E10,NBA Baller Beats is the 1st motion-based sports video game that requires you to actively play using a real basketball. The music guides you as you attempt to perform like a professional and practice your ball-handling skills while building the stamina you’ll need for the hardcourt – all while having the fun of playing a video game.,73
HarmoKnight,2013-03-28,E,"HarmoKnight is an action packed rhythm game where you use Tempo's Music Note Staff to beat drums, crash cymbals, and smack enemies through more than 50 levels with unique boss fights.",73
SingStar '90s,2008-03-18,T,"Yeah, it's SingStar time again..this time with songs from The Divinyls, EMF, Lisa Loeb, Sir Mix-A-Lot, the Cardigans, and a few more.",73
Muse Dash,2019-06-20,T,Come and fix the world movement tampered with by a mirror image code with three beauties. This is a world of the perfect combination of a cool parkour game and a traditional music game——Muse Dash.,73
SingStar Pop,2007-04-03,E10,"(Currently available in the UK/EU only)  A brand new collection of songs awaits eager chart fans, with international megastars like Britney Spears, Scissor Sisters and Jlo contributing classic pop hits. Features hits from artists such as Rihanna (SOS), Fall out Boy (Dance, Dance) and Nelly Furtado (Promiscuous). [SCEE]",73
Persona 5: Dancing in Starlight,2018-12-04,T,Choose from several difficulty levels and dance alongside the members of The Phantom Thieves in a customizable rhythm game experience. Characters can tear up the dance floor with a partner by performing well during a song and entering “Fever” mode; try out some of your favorite character combinations.,72
Rhythm Fighter,2021-01-14,Rating not found,"Commander Chaos, the most infamous Beatarain in this universe. Finally, he set his mind on the Planet Earth, and destroy the peaceful life of animals and vegetables. He use dark Beat Energy, and turn all the lovely vegetables into evil minions in a blink. They wreak havoc all over the world. Countless animal heroes have sacrificed. The evil purpose of Commander Chaos will succeed in an instant.

At the critical moment, a mysterious man, Mr. Disco, who also came from Beatara, has befall this planet. He use bright Beat Energy and revival all exhausted heroes. With all the help from this mysterious force, heroes gradually mastered a way to defeat darkness. They can follow the beat! Then, they embark on a journey to save the planet. But the true purpose, no one knows...

Rhythm Fighter is a hardcore game that combine 2D Roguelike with rhythm. In this game, you need to follow the beat, fist to meat. At the same time, you need to pay attention to move, roll, batter, etc. You need to face strong opponent and show your courage, create your signature move. Start the game, go to the battlefeild, and follow the beat!",72
Guitar Hero: Warriors of Rock,2010-09-28,T,KISS frontman Gene Simmons provides the voice for the next installment in Activision's long-running rhythm-game series.,72
MEVO & The Grooveriders,2009-03-20,Rating not found,"In MEVO's quest to reunite his band, bring back 'FUNK', and defeat the enemy SILENCE, players must successfully progress through five beautifully crafted worlds (Ocean, Jungle, Desert, Space and Wormhole), finding avatars along the way that will help our reluctant hero unlock other levels and reach certain scores. Using a simple 2-key tap system (space bar and enter), players tap out the beats to re-energize MEVO and push him forward. As the game progresses, the beat sequences become more complex, evolving from basic single beats to rapid beats, combinations, sequences and long-hold sustains with breaks. By successfully completing the levels, players can access new areas and songs, or be rewarded with in-game items, such as avatar pieces that are needed to activate power-ups. Power-ups include slow mo, shield up, ""perfect boost"" scoring, and autopilot. No matter what skill level, players are rewarded with avatars, dance packs and badges to help progress through the game. Even though the game is accessible and easy to play for all levels of players, advanced players will be challenged with the game's multiple layers of game play, including hidden levels, power-ups, badges and dance packs. [Steam]",72
LOUD,2022-07-15,T,"Slam down on those chords - the guitar riffs start now! Take a deep breath and step into a musical journey to make your dreams come true and become a real artist!

Immerse yourself in the ultimate arcade guitar experience and get lost in its rhythmic beats and beautiful audiovisual effects.

This is the story about Astrid - a teenage girl who’s not quite fond of this ‘growing up’ thing. We’ve all been there. To help take her mind off the mundane, she occupies her free time with her greatest love: music. Grab your broomstick and play to your heart’s content - your bedroom is your concert! Shred sick tunes as a radical garage band, throw air guitars in the subway or in a local pub, and join Astrid on a wild adventure to sign her first contract with a talent scout.",72
Jam Sessions,2007-09-11,E10,"Jam Sessions is a music experience that transforms the Nintendo DS system into a portable guitar. Players literally strum the guitar via the Touch Screen and select chords with the +Control Pad. Now even the most ""non-musical"" person to become an instant rock star. The portability of the DS system makes Jam Sessions a concert-on-the-go, perfect for parties, commuting to school/work and other social gatherings. Jam Sessions appeals to a wide audience of music lovers and creative souls. [Ubisoft]",72
Guitar Hero: On Tour Decades,2008-11-16,E10,"Guitar Hero On Tour: Decades allows gamers to unleash their inner rockstar anytime, anywhere and for the first time ever share their music with friends as they embark on a tour through the decades of rock.  Compatible with Guitar Hero: On Tour, the game leverages the technology of its predecessor and expands the experience with a new progression taking players on a musical journey from the classics of the 1970’s through today’s greatest hits.  With a new library of music, characters and venues, the game delivers a portable way for gamers to unleash their inner rockstar while playing through the history of rock ’n’ roll. [Activision]",72
