title,release_date,rating,description,metascore
Stranger of Sword City,2016-04-26,T,"STRANGER OF SWORD CITY is the next step in the evolution of the traditional dungeon RPG genre. This title contains the three core elements of attraction for dungeon RPGs: character creation, conquering various dungeons, and dungeon crawling gameplay. Furthermore, our experience and know-how with a large number of titles within the Dungeon RPG genre has allowed us to create enhanced support features that allow our users to enjoy the title to their hearts content. Players can switch between the beautiful and fantastical art style of Yoko Tsukamoto, or the art style of Oxijiyen, an artist renowned for their cute character graphics, for the NPC illustrations in game.",71
Miitopia,2021-05-21,E,"Since the dawn of ever, warriors have banded together to fight evil. Now… Mii characters based on your favorite people must unite to do turn-based battle and save Miitopia. Cast them in roles across the kingdom, manage friendships, and give them jobs with distinct stats, abilities, gear, and a custom look. Then behold as awesomeness unfolds. Guide your team of Mii characters on a quest to defeat the Dark Lord and restore the stolen faces of the citizens of Miitopia. As you watch with bated breath, Mii characters will mingle over food, camping, exercise, sleeping arrangements, and yes, combat! In these wild, yet traditional RPG battles, your party’s relationships affect the outcome. Enemies attack while you explore the world map, which is littered with hidden paths and treasures. [Nintendo]",71
Knuckle Sandwich,2023-11-22,Rating not found,"Knuckle Sandwich is a turn-based RPG by Andy Brophy. Get a job, beat up some monsters, and solve a mystery that's plaguing Bright City.",70
Dead State,2014-12-04,Rating not found,"Dead State is a high-tension survival RPG set at the beginning of the zombie apocalypse. As society begins to fall apart, the player must organize a scant handful of allies, working on fortifying a shelter, scouting for food and supplies, making uncertain alliances with others, and attempting to hold together a group as humanity teeters on the brink of extinction. A full-fledged RPG featuring shelter building and management, turn-based tactical combat, and reactive story and dialogue with an emphasis on survival at any cost. Attract new allies, scavenge food and supplies, and protect your shelter at any cost. Do you have what it takes to lead a desperate group through a crisis? This is your chance to find out.",70
New World,2021-09-28,T,"Fate has summoned you to the shores of Aeternum, the Eternal Isle. Overcome the brutal legions of The Corrupted and draw battle lines with competing players in this land of danger and opportunity. In a land hell-bent on your destruction, what will you do to survive? Strike out alone to forge your own heroic path, or band together, fortify, and fight.",70
Septerra Core: Legacy of the Creator,1999-10-31,T,"You are Maya, a junk scavenger, surviving on refuse dumped from above. Yours is a world of layers, in which continents orbit at different elevations around the planet. Those at the top, the Chosen, consume massive amounts of energy and dump their waste down to the layers below. Now they have begun a descent to the Core, a living computer, in their search for the Gift of the Creator, fabled to bestow great power. At first you stand in the way of the Chosen, fighting to slow their march to the Core, and protect your homeland. But it is you who will ultimately discover Septerra's true nature, as you journey out of the familiar surroundings of your home country, and come face to face with the Legacy... [Monolith Productions]",70
Harry Potter and the Prisoner of Azkaban (2004),2004-05-25,E,"The Dementors are coming... and this time Harry needs his friends. Play as Harry, Ron and Hermione. Face the Dementors. All new mini games.",69
Born of Bread,2023-12-05,E10,"Beings from another age are causing havoc across the land! And with their mischief comes a great threat to everyone. The unlikeliest hero, a golem born of bread, will find himself and his newfound friends in the middle of a drama that's thousands of years in the making. Together, they will visit incredible locals and meet fascinating characters, from the mysterious ruins of the Forest of Roots to the frozen landscapes of Frosty Flats. Although he may not look like much, Loaf might be the hero this land kneads.",69
Siege Survival: Gloria Victis,2021-05-18,Rating not found,"A medieval city under siege and a handful of civilians are all that keep the walls from falling. Mixing survival strategy and resource management, build your camp, craft supplies, and scavenge the occupied city to supply the last troops holding back the invaders.",69
Runespell: Overture,2011-07-20,Rating not found,Runespell: Overture is a Poker/Yahtzee type game with power ups and collectible cards.,69
Vagante,2022-01-27,T,Vagante is an actionplatformer that features permanent death and procedurally generated levels. Play cooperatively with friends or adventure solo in this challenging roguelike-inspired game.,69
Pokemon Ranger: Guardian Signs,2010-10-04,E,Guardian Signs is the third installment in the Pokemon Ranger series.,68
RPGolf Legends,2022-01-20,E,"Become the legend in this golf-action-adventure and save golf in the world!

An evil force has sealed all the golf holes in the world! Join forces with the spirit of a golf club and embark on a fantastic action-golfing adventure to save golf in the world!

Travel around in a unique open-world where monsters and golf coexist, get your best scores in 6 unique environments and beat monsters! When you are resting, do not forget to help people with their quests... every encounter counts!

Thanks to the class system, you will also get new skills, special items and a brand new look!
Whether you spend your time golfing, fishing, crafting or exploring... is entirely up to you.

A fantastic journey is about to start!",68
Pokemon Ranger: Shadows of Almia,2008-11-10,E,"In Pokemon Ranger: Shadows of Almia, you once again play as a Pokemon Ranger, working to help people, Pokemon and nature in a new area called the Almia Region. Starting out as a Student Ranger, you quickly earn the title of a full-fledged Pokemon Ranger. As you succeed in more and more missions, you will aspire to become the highest Ranger rank: Top Ranger. Along the way you meet and capture all kinds of different Pokemon. [Nintendo]",68
The Legend of Heroes: A Tear of Vermillion,2005-11-15,T,"The game is a single-player turn-based role-playing game featuring more than 100 unique characters to interact with, over 50 hours of gameplay and a deeply involving story line that unfolds in one of  beautifully crafted 3D environments.  Known by the name: Eiyuu Densetsu (""Legend of Heroes"") Gagharv Trilogy: Akai Shizuku (""Crimson Tears"") in Japan, the game is developed by legendary Nihon Falcom in Tokyo. The company is well known for their RPG work on many platforms and brands, including the ""Ys"", ""Brandish"" and ""Sorcerian Series."" While faithful to the ""Legend of Heroes"" series, players unfamiliar with the story will discover an easy-to-pick-up gameplay experience. [Bandai]",68
Nelke & the Legendary Alchemists: Ateliers of the New World,2019-03-26,E10,"As players work hard to build Westwald up from a quaint village to a flourishing city, they will require the aid of the many alchemists that settle in the town. Features famous alchemists from previous entries across the Atelier series, including those from the Salburg, Arland, Dusk, and Mysterious trilogies. Celebrates the series' 20th anniversary; allowing players to experience the beloved series' characters with an exciting new town-building focus.",67
Criminal Girls 2: Party Favors,2016-10-11,M,"Return to the depths of Hell, and guide a brand-new group of Delinquents through the Reformation Program. This time around, there’s a twist. One of the girls in your group of seven isn’t quite what she seems. As you journey through the Hell Spire, you’ll have to deal with the seeds of mistrust as you struggle to unite your team and overcome their sins and the bonds of damnation. Uncover each girl’s unique story, and shape them into the women they need to be in order to find redemption. [NIS America]",67
Rhapsody: A Musical Adventure,2008-09-23,E,"Enter the world of Rhapsody, where music and action combine to create a charming adventure. A remake of the PlayStation original, Rhapsody: A Musical Adventure for Nintendo DS delivers high-resolution 2D sprites, innovative music-based RPG gameplay, and more features than ever before. New features exclusive to the DS version include dual screen navigation and unlockable characters not previously available. Experience a wonderful symphony of RPG fun! [NIS America]",67
"My World, My Way",2009-02-03,E,"Elise is a beautiful princess who has been given everything she’s ever wanted. Upon turning 15, she realizes there’s only one thing in the world she lacks - a handsome boyfriend. She sets out to remedy this by asking her father to hold a ball in her honor, to which every prince from every kingdom is invited to come and try their hand at wooing her. However, only one young man catches Elise’s eye, and, as it turns out, he is no prince, but an adventurer. Knowing that fate itself has ordained him as her true love, she confesses her desire to share in his exciting life... Only to be flat out rejected. He tells her, ""If it is truly your desire is to be with an adventurer such as me, I would ask you first to do something with that long hair. Cast aside that frilly dress, and don a suit of armor. Gain some experience in battle, and when you have matured, we shall meet again. Until then, I bid you farewell."" And so, much to the Kingdom’s shock and dismay, Elise, the clueless princess, sets out on her adventure! It’s her world, her way, and as long as she can help the weak, slay the monsters, and win enough fame, she’ll get her happily ever after! Alter the landscape to get your way! Different terrain options will open up different opportunities for new enemies and items, and give you power over your adventure. Pouting is power, and developing your selfishness is key to getting the Pout Points that will give you options to force the world to behave.  Delight in the off-the-wall journey of a spoiled princess whose selfishness fuels her ability to successfully become an adventurer. [Atlus USA]",67
Monark,2022-02-22,T,"How far will you go to save the ones you love? Could you face the threats that surround you? Could you face yourself? Your world is plunged into madness when the mysterious and deadly Mist surrounds Shin Mikado Academy. In order to save your friends, you enter the Otherworld, a Daemon-filled dimension beyond the real world. Within this enigmatic realm, you must learn to harness your Authority of Vanity and conjure a battalion of Fiends, whose power comes from the Ego of their master. Develop your Ego through various psychological tests to enhance the power of your Fiends, and lead your forces into battle to fight with and against the seven ""Pactbearers"" that are corrupting the academy. Embrace the power of your madness to gain strength, but take care not to delve too far, lest you risk losing yourself. Fellow students and instructors will lend you their aid in your quest to resolve the anomalies throughout the campus.",66
Monster Kingdom: Jewel Summoner,2007-02-19,T,"There was a time when mankind and monsters coexisted in peace, but The Great Disaster put an end to that era. The world changed radically, with all the planet’s monsters disappearing in an instant, leaving behind only jewels that radiated tremendous energy. This energy source became known as jewel power and enabled the survivors to revive their civilization. Now, the peace achieved through jewel power has been endangered by a new threat. Strange Abominations have mysteriously appeared and unleashed legions of monsters on the helpless populace. To combat them, an organization known as the Order was established to study jewels and harness their power. Their research led to the formation of an elite class of warriors called Jewel Summoners, those with the power to summon monsters from jewels and control them in combat. With the aid of the Order, it is up to these powerful Jewel Summoners to restore peace once again. Use the power of amalgamy to evolve your monsters and create a creature with unrivaled power. Collect, trade, and battle monsters with your friends for ultimate bragging rights. [Atlus Software]",66
Haunted Dungeons: Hyakki Castle,2017-11-14,Rating not found,"A fantastical world based on ancient Japanese folklore. Hyakki Castle, a mysterious castle built in a land of exile. This castle is brimming with mysteries and fantasy... Slay the Lord of Hyakki Castle! New strategies and puzzle solving by dividing parties...",65
Bio Motor Unitron,2022-05-26,E,"Using the ore mined from the Unitice meteor, humans have been able to develop the man-shaped robots known as UNITRONS. As a Unitron master, you control one of these mighty machines as you explore mysterious dungeons and fight for the ultimate prize in the Unitron Arena! Create - Collect - Trade! Build your own weapons for your Unitron using Arms and Material. There are over 200 possible combinations! Battles against fearsome monsters and skilled Unitron masters await you! If you can defeat them all, you too can become... The Master of Masters!",65
Unrest,2014-07-23,Rating not found,"Legends tell of heroes, villains, and quests that save the world from darkness. The streets tell a different story.  Unrest is a story driven RPG set in ancient India in the midst of an uprising. Play as ordinary men and women struggling for safety, freedom, food for their children, and a chance at peace.",65
RymdResa,2015-08-20,Rating not found,"A roguelike space odyssey in a procedurally generated world. RymdResa is a challenging and evolving adventure where abstract poetry and art are expressed throughout a lonely and and calm journey in space. Travel through a mysterious cosmos, deep and beyond.",64
RPG Maker Fes,2017-06-27,E10,"Ready to become a game developer? RPG Maker Fes makes it easy to develop any RPG you can imagine without any programming knowledge. Simple but powerful tools let you bring to life the amazing stories in your head. Customize characters, stories, combat and more to become the next great developer. Then, share your creations and play other users' games with RPG Maker Player. RPG Maker Fes can create, upload/share, download, and play created games. You do not need Maker Player to share games or play other users' games. What story will you share? [Nintendo]",64
Weapon Shop de Omasse,2014-02-20,T,"Groove along to the beats of the hammer falls, tapping your Nintendo 3DS Touch Screen to the rhythm in order to forge your shop's weapons. The higher your CHAIN, the stronger and sharper the weapon will turn out. Any blacksmith worth his steel also knows that you have to strike while the iron is hot. Make sure to watch the weapon's temperature, which will affect its critical hit rate, durability, and special properties. [Level-5]",63
Spellspire,2017-05-23,E10,"Spellspire is a thrilling mashup of word game and action role playing game. Pick letters from a grid to spell words and shoot them from your wand as spells. The longer the word, the bigger the blast! Collect gold dropped by slain monsters and buy more potent wands, hats and robes with magical special effects and abilities. Will you reach the top of the Spellspire, and what will you find?",62
The Good Life,2021-10-15,Rating not found,"Play as Naomi, a journalist from New York who moves to a backwoods British town called Rainy Woods in order to pay off her massive debt.

The only way for her to escape from debt hell is to take pictures of happenings in the town and report on them. Of course, 'the happiest town in the world' is not your average town... 

The inhabitants of the happiest town in the world are some of the most bizarre people you'll ever come across. You'll live alongside them as you solve mysteries and experience a hearty helping of craziness. We're sure that you'll eventually come to love all the mystery, horror, and good old charm that this town has to offer.",62
Escape From Paradise City,2007-10-26,M,"Escape From Paradise City is a blended action-RPG and strategy game for the PC that asks the player to infiltrate a gang-infested city on the Eastern seaboard in order to root out rampant corruption and violence. In a dystopian world that combines a dark underworld and elements of the fantastic, the player is required to infiltrate the gangs of Paradise City on behalf of a powerful government agency that, despite its influence, has been unable to introduce even a glimmer of law and order to this horribly corrupt city. In an intertwining chapter-driven story, the player takes turns controlling one of three gritty characters that, for their own reason, have ""volunteered"" to get to the bottom of the mystery behind the controlling crime syndicate's power. The player's characters becomes more powerful as they claw their way up the echelons of the underworld and as their individual stories begin to overlap. As the player's influence on the city grows, the businesses, the payoffs and the number of confrontations with rival gangs enables the player to gain experience and become powerful enough to take control of the city piece by piece. After becoming a underworld force to be reckoned with, the player discovers that the gang wars have been masterminded by a secret society, at the head of which are a coterie of terrifyingly dangerous and powerful figures that, it seems, no bullet will stop. [CDV Software]",62
Dinosaur King,2008-09-23,E,"As Max or Rex, members of a dinosaur-hunting team called the D-Kids, excavate realistic dinosaur fossils from all over the world using the Touch Screen - you'll even blow off the dirt covering them using the DS microphone. Once you bring them to life in 3D with the amazing DinoShot invention, take your favorite beast into battle. Collect and trade over 100 unique species of dinosaurs as you journey to stop the evil Alpha Gang from using the mighty creatures to take over the world. With special moves and various battle strategies, you and a friend will have a blast competing head-to-head to find out who is the ultimate king of the dinosaurs! [Sega]",61
Seven Knights -Time Wanderer-,2020-11-05,T,"Seven Knights - Time Wanderer - focuses on the story of the eighth member of the Seven Knights, Vanessa, and her ultimate magical equipment, a sentient hourglass known as Sandy, as she embarks on a journey to return safely home after falling into the twists of space and time.",61
Metal Max Xeno,2018-09-25,T,Metal Max Xeno is a post-apocalyptic RPG. Collect and customize tanks to battle mutated creatures and robotic enemies.,61
The Dwarves,2016-12-01,M,"A few heroes are facing hundreds of foes – are you even able to lead the coolest fantasy people to victory against the dark hordes? Explore a vast world, fight tactical real-time battles, and experience the fantastic story based on the bestseller ""The Dwarves"".",61
Venetica,2011-01-25,T,"Set in the fantastic world of long ago Venice, the young Scarlett falls victim to a terrible mystery, which begins with the murder of her companion by a secretive alliance of mighty necromancers. Thus fate takes its inevitable course and threatens to throw the world out of order. Scarlett finds out that she is the daughter of death incarnate and is blessed with his ultimate powers. She is the only one who can stop the gruesome powers that threaten to destroy the entire living world. Now it's your chance to reverse fate! Get ready for a fast-paced adventure set in an epic world filled with dark dangers and merciless adversaries. Arm yourself with mighty weapons, rally together powerful allies and master the dark powers of death. Can you conquer the powers that threaten to inescapably destroy the world of the living? Follow your path down into the deepest abyss to death itself - and back again, if you are worthy. [DTP]",61
Evoland,2013-04-04,Rating not found,"Evoland is a game and a story. The story of action adventure gaming as seen in the Zelda or Final Fantasy series, starting with the early age of action RPGs, when a few pixels were enough to make us dream for hours. New players will discover a bit of video game history and a very fun gameplay, and veterans will also enjoy a host of references to legendary titles scattered along the game. [Shiro]",61
Dokapon Journey,2009-04-14,E10,"The Kingdom of Dokapon is in peril! Desperate to do away with the monster invasion that has overrun his land, the King has offered his crown and the hand of his daughter, Princess Penny, to whoever can restore peace once again.  Heroes from distant lands rise to the call, but with multiple adventurers offering to assist in the struggle, each eagerly eyeing the prizes that await the champion of Dokapon, they must now fight amongst themselves to save the kingdom and claim their reward. Irresistible board game-RPG combination - This board game and RPG fusion will make you think strategy like never before on Nintendo DS!  Customization, strategy, and depth are all yours as you squeeze battling, leveling up, conquering towns, and much more into each turn. Playing dirty is the name of the game - This is all-out, winner-take-all competition, where the system favors those that know how to fight dirty!  Jump into someone else's fight, finish off the enemy, and snatch the experience.  Mow down your competition and take a reward from their inventory.  Use special items to slow down or injure those who get in your way. Total multiplayer experience - The zany head-to-head-to-head (-to-head) competition of board games is in full force whether you play alone or in a group! Assign control of each character to a human or one of three computer play styles.  Get your friends together, and up to 4 can play in single- or multi-card mode. [Atlus USA]",60
"Shonen Jump's Shaman King: Legacy of the Spirits, Sprinting Wolf",2005-02-08,E,Assume the role of Yoh Asakura in the ultimate quest to become Shaman King. Strategically change spirits during battles and use special items to defeat and capture your opponents. Build the strongest spirit party possible by gathering an array of spirits to prepare for the ultimate challenge.,60
"Shonen Jump's Shaman King: Legacy of the Spirits, Soaring Hawk",2005-02-08,E,"Assume the role of Yoh Asakura in the ultimate quest to become Shaman King. Strategically change spirits during battles and use special items to defeat and capture your opponents. Build the strongest spirit party by gathering an array of spirits to prepare for the ultimate challenge. Features more than 1,000 types of spirits.",59
Adventures to Go!,2009-10-27,E10,"In this hilarious and innovative strategy RPG, players take control of Finn Courtland and his band of misfits in their quest for fame and riches. Along the way, they just might have to save the world from the evil Arbitus and his demons. Each dungeon is randomly generated according to the player's specifications, so the game offers endless replayability and a guarantee of new surprises every time you pick it up. Grid-based battles challenge players to think strategically. Control a diverse team of characters with unique spells and abilities. A huge variety of spells, weapons, and monsters. [Natsume]",58
Destiny Connect: Tick-Tock Travelers,2019-10-22,E10,"Sherry, a young resident of the small mechanical town of Clocknee, is fed up with her father’s no-show at the New Year celebration when time suddenly comes to a halt. To save her family, Sherry must join Pegreo, a timid inventor’s son, and Isaac, a time-traveling robot, on a journey to save their world, and time, as they know it.",57
Legend: Hand of God,2008-08-01,M,"(Currently available in the UK/EU only)  Whether large or small, the main difference between enemies in modern action-oriented RPGs has always just been the number of their hitpoints. Legend – Hand of God, the new action RPG by dtp entertainment and Master Creating breaks with this tradition, setting new standards. Thanks to the innovative Cinematic Combat System, orcs, ogres, trolls, goblins and their ilk will all be fought heroically in their own right. The Cinematic Combat System makes every monster brawl special. In Legend, gamers won't use their sword to tickle giant enemies at the knees anymore, but will fight them in a challenging and realistic manner – and in beautiful, spectacular 3D graphics. At the same time, Legend – Hand of God remains just as easy to control as other action RPGs. The impressive graphics are provided by an in-house engine, tailored specifically for the needs of an action RPG. Randomly generated dungeons and a manually crafted world on the surface bring the fantasy universe of Legend – Hand of God to life. A luminous spirit accompanies the players, giving them tips and clues, serving as the cursor and – thanks to real-time lighting – illuminating the dark corners of the world.",57
Faery: Legends of Avalon,2010-11-10,E10,"Faery: Legends of Avalon is a Role Playing / Adventure game packed with an original and unique atmosphere, and a graphics design close to illustration. The game immerses players in a fantasy world inhabited by many colourful characters and magical creatures.",57
Sumioni: Demon Arts,2012-03-20,E10,"Sumioni: Demon Arts is set in a fantasy world where players guide an inked character through a colorful landscape portrayed in the classical Japanese ""sumi-e"" art style.",57
Dungeon Explorer: Warriors of Ancient Arts,2008-02-15,T,"The PSP has its own unique story of Three Kingdoms and the heroes that rise up to fight back the looming Evil.  Dungeon Explorer: Warriors of Ancient Arts is a fully customizable adventure throwing hundreds of weapons, skills, and fighting styles your way while keeping the classic game’s exciting multiplayer element intact. [Hudson]",56
Master of the Monster Lair,2008-10-31,E10,"Create your own dungeon, lure monsters in and defeat them... That's the job of a Dungeon Maker. The Magic Shovel opens the path to your future. Can you create a dungeon to attract the meanest monsters? [Rising Star Games]",56
The I of the Dragon,2004-11-02,M,"I of The Dragon is an Action-RPG where the player takes the role of a hero Dragon. The Dragon is young and must be matured in strength and power through a levelling system that will reward the player with new spells and skill upgrades. Play as one of three possible dragons, each with their own unique abilities. Use spells and brute force to hunt down and destroy the evil creatures that threaten the peaceful Nimoans. Defend towns, build new ones. Create mountains or bring them crumbling to the ground. Summon creatures to fight for you or rely on your own powers. Use all means available to help in your quest to unmask the source of evil that plagues the land. [Strategy First]",55
Soccer Story,2022-11-29,E,"It's been a year since The Calamity tore apart the very foundations of soccer as we know it, and since then, Soccer Inc. has made dang well sure that not a soul has been allowed to even look at a soccer ball, let alone kick it.

Soccer may have been banned across the world... but now there is hope! A magical soccer ball has chosen you, our Savior of Soccer!

Soccer Story is a physics-driven adventure RPG, where every problem can be solved with your trusty magic ball. Along the way, you'll need to best bad guys in 1v1s, compete in a range of different sports (with your soccer ball, of course), and sometimes use your brain just as much as your balls

In a world that has long forgotten The Beautiful Game, can you remind them why soccer is top of the table, and best the most formidable teams, including the local toddlers and a group of sharks?",55
Criminal Girls: Invite Only,2015-02-03,M,"7 delinquents, 7 sins, and only one way out. Just hired for a new, mysterious job, you quickly discover that this is not your routine prison gig. You have been entrusted with the care of a crew of girls whose sins have damned their souls to Hell and an eternity of punishment... Their sole hope of salvation is for you to recognize their unique histories, and to guide them along the path to redemption. Navigate through the four trials of the Redemption Program, and motivate your crew of delinquents to learn the skills to redeem themselves. [NIS America]",55
Sports Story,2022-12-23,E10,"Sports story is a game about sports, but not always. Various non-sporting pursuits provide variety. Alternate activities like dungeon exploration, stealthy infiltrations and fishing expeditions mean something unexpected waits around every corner. Sometimes it is even sports.

Here are some of the things you can do in the game:

* Embark on a golfing adventure in both ordinary and fantastical places.
* Undertake full-time study at a renowned tennis academy.
* Make friends and enemies in your quest for sporting excellence.
* Dungeons, espionage, mini games, buried treasure and you get to meet the queen.
* Make your coach proud by competing in Decasportathon.",54
Gorasul: Legacy of the Dragon,2001-11-26,T,"The tale, in short, deals with the life of Roszondas. Roszondas was raised by a magical dragon. As he grew up, he obtained the magic and characteristics of his adoptive father. The world of the adolescent Roszondas is about to collapse as it is at war with a demon of another level of dimension. [JoWood Productions]",53
Dungeons & Dragons: Dark Alliance,2021-06-22,M,"Join up to 4 friends and battle iconic monsters from Dungeons & Dragons in the new co-op action RPG Dungeons & Dragons: Dark Alliance. Dark Alliance brings to life the world of Dungeons & Dragons in an explosive action RPG filled with real-time combat and dynamic co-op.

Frost giants and vengeful dragons roam unchecked through Icewind Dale as invading armies of evil grow stronger every day. Now four heroes must beat back the onslaught of creatures and defend against the dark. Choose your hero and join up to four friends to battle legendary monsters. Explore the frigid world of IcewindDale as you vanquish unstoppable bosses, earn powerful gear, and unlock new abilities to take on even bigger challenges.",53
A Witch's Tale,2009-10-13,E10,"When young witch-in-training Lidell accidentally unleashes an ancient evil upon the world, she must revisit the lands of classic fairy tales to free them from the clutches of the Eld Witch. Intuitive touch screen controls put the magic at your fingertips. [NIS America]",50
Tao's Adventure: Curse of the Demon Seal,2006-03-21,E10,"Take on the role of Tao, a young magical student trying to master the Magical Arts. One day, the Demon Seal from a faraway Monster Tower cracked and let loose hoards of ferocious ancient monsters. In Tao's village, the village of the Bente Island, an extremely powerful monster curses the townspeople, including Tao's family, turning them all into stone. Tao must find a way to master the art of magic, repair the Demon Seal, destroy the curse and save his family. In order to break the curse, Tao must find the monster egg of the ancient monster that cursed his family, Straitser. With that egg, he can return to the village and the last remaining elders can break the evil curse, although if Tao does not return by the next full moon, the curse will never be broken. [Konami]",50
Fear Effect Sedna,2018-03-06,M,"Be part of a new Fear Effect adventure with Fear Effect Sedna, a new game in the classic series made popular on the original PlayStation console. With a whole new story, and shifting to a pausable real-time tactical action style, players will be able to control the team strategically and tackle enemies and puzzles alike.

Fear Effect Sedna is set four years after the events of the original Fear Effect game, and things have changed for the team. Hana, freed from the Triad, lives with Rain in Hong Kong and works as an occasional mercenary, while Deke has grown apart from them since Glas returned to the US.

Hana accepts a small mission for a shadowy organization asking for her services. Her target: a mysterious ancient statuette held by the Chinese ambassador in France. She sees it as a good opportunity to visit her birthplace... But this 'easy' mission is about to lead Hana to something way bigger than she expected.

Meanwhile Glas is approached by a client who catches his attention enough that he soon sets out for Greenland.

How will these events bring the old team back together?

Fear Effect Sedna is dedicated to recreating the atmosphere and characters from the original Fear Effect. However, while there are familiar aspects of the game to previous incarnations of the franchise, you'll find yourself immersed in a completely unique and new world with Fear Effect Sedna - one that will appeal to fans both old and new. 

Features:

*    New environments in isometric view: Explore the deep caves of Greenland, abandoned scientific complexes, underwater stations and ethereal realms based on Inuit mythology.
*    A real-time tactical action game: Exploit your heroes' special abilities and combine them to maximize your team's effectiveness in attacks.
*    A deep and mature story: Learn more about Fear Effect's iconic characters' past as they delve into this new mystery.
*    Explore a whole new culture: Myths from the Inuit people are imbued with power of the elements and the cold sea. Meet and fight unexpected creatures from the spirit realm!",50
Two Worlds,2007-08-23,M,"Two Worlds combines the dynamic combat system with the meaning and freedom of exploration. The ultimate goal of the Two Worlds project is to deliver a superior Role Playing Game to the PC and Xbox 360 market where players have a real chance to shape the game world with their actions - to an extent that has yet to seen in other productions. This premise is supported with a strong, non-linear storyline and stunning combat sequences. The world comes to life as it immediately reacts to the player's actions and changes accordingly - offering new and exciting challenges. Players can shape their own story by choosing the path of conducting the main conflict and resolving meaningful side-quests. The combat system combines intuitive steering, tactical challenges and movie-like visual experiences. Players can experiment with different careers and even reverse their former choices with the help of ""career changers"". Players can travel and fight on various animals from horses to tamed lizards and beasts. Randomly generated pieces of equipment, thematic sets and combined items offer the space to experiment and satisfy the need to collect. [SouthPeak Interactive]",50
Milanoir,2018-05-31,M,Hunt for the truth and escape the ones who are chasing you through an unforgiving city.,50
The Dark Eye : Book of Heroes,2020-06-09,Rating not found,Experience classical role-playing together with your friends in a co-op multiplayer RPG based on THE DARK EYE license that lets you engage in party-based adventures in the fantasy world of Aventuria.,48
Legend of the North: Konung,2000-12-31,T,"Epic fantasy role-playing. Your quest is to find the Dragon's Amulet and the eternal Bracelet Of Friendship, bringing order to the world. More than 60 non-linear quests, NPCs, and even monsters may join the party. Plus 50 magical artifacts, including teleportation and resurrection.  [Strategy First]",48
The Huntsman: Winter's Curse,2016-08-16,T,"Winter is approaching as Queen Freya’s army marches on relentlessly. Under the shadow of that deadly war, Elisabeth’s life on her family’s farm in Vardhelm comes to an abrupt end. Join her to find her missing brothers as you explore the Huntsman universe and encounter both familiar faces and new dangers, all while discovering the secret Elisabeth herself carries in this wintery adventure. [Playstation.com]",45
Fighting Fantasy: The Warlock of Firetop Mountain,2009-11-23,T,"Fighting Fantasy: The Warlock of Firetop Mountain is an elaborate roleplaying game based on the legendary book series by Steve Jackson and Ian Livingstone. The ancient Dwarven Keep at Firetop Mountain has been held by the sinister warlock Zagor for decades. Many have tried to plunder the fabled riches hidden deep within the mountain, and none have returned. Only the evil scourge of the warlock and his minions stand in the way of your prize. [Aspyr Media]",45
Dragonriders: Chronicles of Pern,2001-08-13,T,"For centuries, the dragons of Pern and their riders have protected their world from the alien oppressor, Thread. Mightiest among the dragons are the Gold Dragons, and their riders, the Weyrwomen ? crusading for the free people of Pern. But now your Weyrwoman is dead, and her gold dragon is dying. Unless you can find a new rider to take up her mantle, your weyr ? and perhaps all of Pern ? is doomed.  [Ubi Soft]",44
Digimon World Data Squad,2007-09-18,E10,"Marcus Damon is both a smart 14 year old and an undefeated street fighter, but he does not fight with his fists alone. As a member of the secretive DATS (Data Squad), Marcus and his team examine the mysterious disappearance of numerous kids. During the course of the investigation, the Seven Demon Kings arrive, wreaking havoc across the world. As Marcus, it is up to players to find the missing kids all the while defeating the deadly Seven Demon Kings and their evil minions. Spanning over a dozen stages with a storyline that parallels the cartoon, players can team up with more than 140 Digimon characters to battle against evil and save the world. As gamers increase in skill and find new items, so too can their Digimon be upgraded through leveling up and ""Digivolution.""  With over 250 items to collect and complex puzzles to solve, Digimon World Data Squad represents the evolution of the common RPG on the PS2. [Namco Bandai Games]",43
One Piece: Romance Dawn,2014-02-11,T,"In ONE PIECE: ROMANCE DAWN, eager fans will have the opportunity to live all of ONE PIECE epic battles against the most famous bosses such as Buggy, Arlong, Crocodile, Rob Lucci and much more. This new game opens doors to sail through the amazingly 3D drawn ONE PIECE world with Luffy, Zoro, Sanji, Nami and other nakama, and run through famous stages such as Baratie, Arlong Park and more.",42
Underworld Ascendant,2018-11-15,T,"In 1992, Ultima Underworld changed the rules of what a fantasy RPG could be.  It introduced the concept immersion, a player-authored experience, and an open-world to explore.  The games is considered one of the most innovative and renowned RPG’s of its generation.",37
