title,release_date,rating,description,metascore
Toy Soldiers: Cold War,2011-08-17,T,"The Cold War ignites when '80s era action toys come alive and wage war! Toy Soldiers: Cold War delivers hours of intense combat combined with addictive action strategy gameplay. Superpowers collide in this playful homage to '80s action toys and films. Command the powerful Cold War arsenals of the USA or USSR armies! Control base turrets, modern combat vehicles, fighter jets, attack helicopters, and commando action figures. Whether lighting up the Toy Box alone or jumping into the fray with your friends, battle in campaign, co-op, or competitive modes. Fight for the high score in the addictive mini-games, and while you're at it, don't forget to BLOW EVERYTHING UP!",81
Empires: Dawn of the Modern World,2003-10-21,T,"From renowned game designer Rick Goodman and respected game developer Stainless Steel Studios comes a detailed RTS that lets you completely command unique, historically accurate civilizations?from China to Germany and the United States. From the Middle Ages to World War II, lead your nation to dominate the globe. Each civilization's strengths and weaknesses affect the gameplay experience. Your ability to adapt to these differences is only one of the challenges you will face as a world leader. [Activision]",81
Company of Heroes 2: Ardennes Assault,2014-11-17,M,Assume control of US Allied forces as they face tactical challenges and harrowing terrain during a surprise offensive manoeuvre led by the relentless resurgent Oberkommando West. Watch the dramatic Battle of the Bulge unfold through the eyes of 3 different Officers.,81
Toy Soldiers,2010-03-03,T,"[Xbox Live Arcade]  Put your foot soldiers, snipers, cavalry, and fighter pilots to the test in Toy Soldiers. Poised to be a smash hit on Xbox LIVE® Arcade, Toy Soldiers is an action-packed strategy-based game in which players command antique WWI toy soldiers vying for control of the trench-filled battlefields of Europe. Deploy an exciting arsenal such as tanks, cavalry, biplanes, and flamethrowers in vintage WWI toy dioramas. Developed by Signal Studios exclusively for Xbox 360, Toy Soldiers allows you to take control of individual units or control the entire battlefield from a strategic view. Integrating multiple game genres and world-class visuals, Toy Soldiers is a unique and action-packed entertainment experience. [Xbox.com]",81
Napoleon: Total War,2010-02-23,T,"Napoleon: Total War defines a new standard within the genre with exciting characters and a cinematic narrative, mind-blowing battle sequences and an unrivalled mix of turn-based and real-time strategy. Take command and lead your armies on land and sea over three campaigns: Italy, Egypt and Mastery of Europe. The seamless mix of objective-based missions and sandbox experience makes this the most complete Total War experience to date. Napoleon features fully integrated multiplayer modes and a complete set of online functionalities: Steam achievements, gameplay bonuses, uniform editor and voice communications. Advanced weaponry enables new tactical options and even more exciting real-time battles on an epic scale, while the highly detailed environments and improved battlefield buildings guarantee a realistic recreation of famous historical battles. [Sega]",81
Kingdom Under Fire: The Crusaders,2004-10-12,M,"Imagine you're a military hero in the Middle Ages, gallantly striking down the enemy and commanding friendly forces. Set 50 years after the events of Kingdom Under Fire, The Crusaders lets you lead hundreds of troops into war, while managing resources, augmenting your forces, and developing your combat strategies. You can choose to play as one of two races, Humans or Dark Legions, and you can select one of several character types within each race. While moving across the continent, you can stop by castles, gain endorsements from feudal lords, hire mercenaries, replenish or change equipment, and more.",81
Stronghold,2001-10-21,T,"Set in medieval Europe, players establish settlements, build and manage castles and engage in siege warfare. The game incorporates much more building and ""community managing"" than a traditional RTS, yet allows for a more intense combat experience than city builders have featured in the past.  [GodGames]",81
Victoria II: Heart of Darkness,2013-04-16,Rating not found,"Victoria II: Heart of Darkness, the second expansion for the grand strategy/ political simulator focuses on the Scramble for Africa as you compete with other colonial powers and experience international crises which require Great Power mediation if the world is to avoid war. 
Become a truly great power by the dawn of the 20th century in Victoria II, an experience crafted by Paradox Development Studio, the masters of Grand Strategy.",81
Stranded: Alien Dawn,2023-04-25,Rating not found,"Brave a new world in Stranded: Alien Dawn, a planet survival sim placing the fate of a small marooned group in your hands. 

Forge your story through compelling and immersive strategic gameplay as you make vital decisions to protect your survivors from starvation, disease, extreme weather and more. From basic camps to fortified bases, create a stronghold to defend the survivors from attacks by alien creatures that roam an expansive and deadly alien world.

Experience an epic and unpredictable journey.",81
Combat Mission 3: Afrika Korps,2003-12-03,T,"Combat Mission: Afrika Korps (CMAK) is the latest game in the award winning Combat Mission series. Based on the same engine as Combat Mission: Barbarossa to Berlin (Wargame of the Year 2002 - Computer Gaming World and the 2002 Best Turn Based Strategy Game - PC Gamer), it introduces a number of important upgrades and changes relevant for the fighting in the North African deserts, the Italian mountains and the island of Crete, such as multi-turreted tanks, dust clouds kicked up by artillery and moving vehicles plus much more. Combat Mission: Afrika Korps is a 1-2 player, hybrid turn-based/realtime 3D simulation of WWII tactical warfare in parts of the Mediterranean Theater including North Africa, Italy, Sicily and Crete from 1940 to 1945. [Battlefront.com]",81
Empire Earth,2001-11-12,T,"From the lead designer of Age of Empires® comes Empire EarthTM a real-time strategy game that lets you control the destiny of a fledgling civilization through 500,000 years of human history. Choose any point in time and establish a civilization to transcend the ages and dominate the earth. [Sierra]",81
Company of Heroes 3,2023-02-23,M,"Bigger and better than ever, Company of Heroes 3 combines heart-pounding combat with deeper strategic choices in a stunning Mediterranean theatre of war. ​In Company of Heroes 3, every battle tells a story...what's yours?",81
"Codename: Panzers, Phase One",2004-09-30,T,"No, this can't be! Initial outpost reports showed only armored infantry, but some serious hardware is headed this way! How could two 70-ton German Königstiger battle tanks simply be overlooked?! Well, no time to lay blame, just aim the bazooka and bring up the tanks from the rear. Only a direct hit can destroy them. ? Codename: Panzers thrusts you into the high-powered battles of World War II. Whether played in towns with bullet-riddled buildings, bleak mountain landscapes, or treacherous swamps, Codename: Panzers offers real-time combat rampages with awesome 3D graphics. Create your combat force from over 100 finely detailed units, from a flame-throwing squad to a Soviet Stalin organ rocket launcher to a German Königstiger battle tank. Be the commander - demolish the enemy with clever tactical maneuvers. Experience the nerve-jangling thrill of strategic gaming - in Codename: Panzers! [CDV]",81
Ghost Master (2003),2003-08-26,T,"Grim spectres, mischievous gremlins, howling banshees, things that go bump in the night... and that's just your starting team! As an afterlife civil servant sent to Gravenville by the Haunter Committee, frighten lowly mortals from their homes and places of work in a game that puts you in charge of legions of ghosts, ghouls and spirits! Your mission: manage resources to scare and manipulate people, then discover the secrets behind Gravenville...  [Empire Interactive]",81
Europa Universalis IV: Conquest of Paradise,2014-01-14,Rating not found,"Europa Universalis IV: Conquest of Paradise is the first expansion for the critically praised empire building game Europa Universalis IV, focusing on exploration of the new world and the Native American nations.",81
Company of Heroes 2: The Western Front Armies,2014-06-23,M,"The Western Front Armies is available as a stand-alone package that represents an entry point into the franchise and access to the vibrant Company of Heroes 2 community. New players can also access 23 existing Company of Heroes 2 maps in auto-match, and play against all other existing factions.",80
Anomaly: Warzone Earth,2011-04-08,E10,"Blending fast-paced, explosive action with tactical battlefield command, Anomaly puts players in charge of a military convoy tasked with fighting back against the mysterious alien war machines that have begun to spring up in many of the world's largest cities. Players take part in battles personally to support and assist a hand-picked armor squad, utilizing their top-down tactical view to plot each and every turn of the convoy. As they progress through the story campaign and challenge modes, players will unlock upgrades and new units to build their ultimate destruction squad.",80
Hearts of Iron II: Doomsday,2006-04-07,E,"As the German war machine falls, two great nations rise to claim power. In the West, there is the United States, leader of the allied nations, and in the East lies the Soviet Union under communist rule. As both nations attempt to claim superiority, a new war is waiting around the corner; this time, the conflict will decide who will be the remaining superpower. Play as the ruler of one of 175 countries through World Wars II and III. As the Allies and the Soviet Union clash in Europe, the fate of the world hangs in the balance. Hearts of Iron 2: Doomsday includes the original game and improvements requested from the previous title’s worldwide audience. World War III – Decide the remaining superpower to claim domination in world politics and warfare. Expanded tech trees with considerable detail in a new decade of warfare, allowing you to develop tactical nukes and other kinds of nuclear warfare as well as escort carriers and much more. Improved Diplomatic/Intelligence System reflects the increased political tension of the 1950s. Significantly improved AI. Tradeable Weapons – Equip your allies with the latest technological advances or get other nations to surrender their secrets to you. Complete scenario editor. [Paradox Interactive]",80
"Codename: Panzers, Phase Two",2005-07-25,T,"The greatest part of the axis campaign in Phase Two takes place in Africa. And the missions are with the Allies residing in Italy. Whoever finishes both campaigns gets to enjoy a bonus campaign in Yugoslavia. The story is more important to us in comparison to its predecessor. That's why we commissioned a world-famous author. We've built over 20 new units. The Italians now have the M13/40, the Carro Armato and the Semovente ATGs. The Allies, on the other hand, will have the M3 Grant/Lee, the Daimler Dingo and the Bofors 40mm Halftrack. An important feature is the various types of new buildings. It's possible in Phase Two to destroy parts of certain structures. For example, you can destroy only the watch towers of a palace. [CDV - Producer Interview Exerpts]",80
Stronghold: Definitive Edition,2023-11-07,Rating not found,A remake of the original real-time strategy castle sim from 2001.,80
AI War: Fleet Command,2009-05-14,Rating not found,"Space-based RTS, single player or up to 8 player co-op. Powerful emergent AI that retreats, probes defenses, and surprises even veterans with intelligent tactics. 30,000+ ships at a time on 10-120 simultaneous planetary battlefields. Different Every Time: 16 billion procedural maps, each with specific units. - A focus on deep strategy with nearly no micromanagement. [Arcen Games]",80
Company of Heroes 2: The British Forces,2015-09-02,M,This latest multiplayer standalone entry in the COH2 series features this iconic Allied army. Experience a unique tech-tree that challenges the player to balance the constant trade-off between mobility and defense. Surprise opponents with your development choices and an open end game configuration.,80
Last Train Home,2023-11-28,Rating not found,"Embark on a desperate mission through the depths of a war-torn wasteland. Your goal is to guide Czechoslovak soldiers back home onboard an armored train, but the path ahead is fraught with peril. 

Caught in the middle of a brutal civil war between Russia's Red and White Armies, your unit must remain in fighting shape, managing what little resources you have and maintaining morale at all costs. 

Inspired by historical events, of the Czechoslovak Legion and their determination to return to their newly formed republic following The Great War, this mission will test your courage and your will to survive. The Last Train Home is in your hands.",80
Company of Heroes 2,2013-06-25,M,"It is 1941 and the beginning of what will become the most brutal conflict of World War II, as Germany launches a full-scale invasion of the frozen tundra of the Soviet Union which would result in over 14 million military casualties.  Take command of the iconic Soviet Red Army in brutal frontline warfare to free Mother Russia from the invading Nazis. Your strategic skills and tactical expertise hold the power to tip the very balance of this conflict in the sequel to the critically acclaimed and multi award-winning Company of Heroes. Engage in visceral tactical combat that will define you as a military leader and challenge you to wield the might of the Soviet Empire as you smash your way to Berlin.",80
Total War: Three Kingdoms - The Furious Wild,2020-09-03,Rating not found,"With the introduction of The Furious Wild Expansion Pack comes the first ever extension of the Total War: Three Kingdom’s map and its already rich cast of characters. Visit the jungles around Southern China and with it, the fearsome tribes of the Nanman. Will you unite the tribes of the south?

As well as expanding the Three Kingdoms map, The Furious Wild includes the new Nanman culture, adding diversity to the base game factions, units and playstyles:

    4 new playable factions each with their own unique mechanics, with 19 new factions overall populating southern China
    25+ new units including exciting and formidable animal units
    New ferocious character artwork
    New Nanman-specific tech tree with keystone technologies requiring missions to be completed
    A completely new character progression style, with feats used to unlock traits
    Unique missions and narrative events bespoke for the Nanman culture
    One goal to ‘Unite the Tribes’, but how will you achieve it, through diplomacy or conquest?
    Playable in 190 and 194 start dates",80
Dungeons & Dragons: Dragonshard,2005-10-02,T,"Dragonshard is the first game to be set in the exciting new D&D campaign setting, Eberron, a cinematic and war-torn world of action, adventure and intrigue where fantasy meets magical technology. Eberron, which has been recently released by Wizards of the Coast, details a land composed of a dark underworld ruled by monsters and demons, and a surface world home to the civilizations of humans, dwarves, halflings, gnomes and more. Surrounding the world is the Ring of Siberys, a multi-colored belt of crystal shards and a source of tremendous magical power. These ""dragonshards"" occasionally fall to earth and are the cornerstone of all magic on Eberron. The ""Dragonshard"" takes place at time when the world of Eberron is in chaos. Three forces are vying for control of a massive dragonshard, known as the Heart of Siberys. The ancient artifact has come to rest in a mystical part of Eberron known as Xen'drik, once home to ancient and powerful civilizations; it is now a place of mystery and monsters. Shielded by a circle of high mountains and blanketed by never-ending tempests and blizzards, this region has been shunned for millennia. [Atari]",80
"Warhammer 40,000: Dawn of War II - Retribution",2011-02-28,M,It is ten years since the events of Chaos Rising and Sub-Sector Aurelia has been in a constant state of warfare with the Imperium struggling to retain control. The apparent betrayal of the chapter by Gabriel Angelos and his Space Marines has shaken the Blood Ravens and now the Imperial forces are beset on all sides by hostile aliens. Retribution allows the player to select the race of their choosing in a battle to determine the very survival or destruction of the entire sector.,80
Tooth and Tail,2017-09-12,Rating not found,"Lead the revolution with an army of flamethrowing Boars, mustard gas-lobbing Skunks, and paratrooper-puking Owls. Tooth and Tail is a Real-Time-Strategy game featuring Single Player, Online Competitive Play, Split Screen, Replays, and more. Build a base, lead your army, eat your enemies!",80
Sins of a Solar Empire: Entrenchment,2009-02-25,T,"Entrenchment is the first micro-expansion for Sins of a Solar Empire, adding new structures, new technologies, and numerous other improvements to one of the most popular and award winning PC titles of 2008. Explore entirely new strategies with new units like starbases, mine layers, and defense busters and brand new research technologies to customize and improve them. Each race relies more on their unique strengths than ever before, resulting in new defensive options and the necessary evolution of new offensive strategies. Sins of a Solar Empire: Entrenchment is a micro-expansion and requires the full version of Sins of a Solar Empire to play. [Stardock]",80
Robin Hood: The Legend of Sherwood,2002-11-14,T,"Roam the dense foliage of Sherwood Forest and come face to face with royal trouble as you fight for the common man in Robin Hood: The Legend of Sherwood. Take on the role of the legendary nobleman, Robin Hood, and join forces with Little John and his Merrymen as the battle for control of the King's throne ensues. A fascinating universe with strong-willed, powerful characters, Robin Hood: The Legend of Sherwood, takes you on a voyage through medieval Sherwood with a fistful of arrows and a heart full of courage. [Strategy First]",80
Total War: Attila,2015-02-17,T,"Set against backdrop of starvation, disease and war, a new power is rising in the East. With a million horsemen supporting him, the ultimate warrior king approaches, and he's got Rome in his sites. Total War: ATTILA thrusts players back to 395 AD world. A time of apocalyptic turmoil at the very dawn of the Dark Ages.",80
Total War: Three Kingdoms - Mandate of Heaven,2020-01-16,Rating not found,"The Total War: THREE KINGDOMS – Mandate of Heaven Chapter Pack depicts the events of the Yellow Turban Rebellion, enabling players to engage in the conflict from either rebel or loyalist perspectives. Introducing a number of new characters and playable faction leaders, the campaign begins in 182CE, but players can choose to continue well into the Three Kingdoms period, with familiar characters entering the campaign as the timeline progresses.",80
Total War: Three Kingdoms - A World Betrayed,2020-03-19,Rating not found,"A World Betrayed portrays a seminal moment in the history of the Three Kingdoms. Many of the iconic warlords of Total War: THREE KINGDOMS have now passed on, a catalyst that has spurred a new generation of warlords into making a play for their own dynasties.",80
Empire Earth II,2005-04-26,T,"Prepare to serve up worldwide conquest on an epic scale once again with Empire Earth 2. Become the greatest conqueror of all time by creating, building and forging the grandest of all empires as you progress through 15 epochs that span more than 10,000 years of history. Introducing new units, powers and leaders through 3 expansive campaigns, Empire Earth 2 will once again set the standard for real-time strategy games with the latest technology and features that expand both the single-player and multiplayer experience. Relive more than 10,000 years of history as you lead one of 14 different civilizations spanning 3 distinct campaigns that feature all-new units, powers and leaders under your control. Challenge an all-new reactive and dynamic artificial intelligence system that will adapt to your every move and test the limits of your strategic warfare knowledge. Adapt to ever-changing weather conditions and constantly revolving seasons that will impact your civilization's growth and necessitate new tactical initiatives. Engage your opponents over a LAN or the Internet within nine types of games featuring improved tournament support, multiplayer co-operative scenarios and all-new features including a new reward system for demonstrating superior military, economic, and empire-expanding strategies and a tactical planning map to coordinate efforts with your team. [Vivendi Universal]",79
Dungeon of the Endless,2014-10-27,Rating not found,"Dungeon of the Endless is a Rogue-Like Dungeon-Defense game, in which the player and their team of heroes must protect the generator of their crashed ship while exploring an ever-expanding dungeon, all while facing waves of monsters and special events as they try to find their way out... so what could go wrong... open the door!",79
Revenge of the Titans,2010-05-24,Rating not found,"Construct and command your ground defences in a series of increasingly massive battles across the solar system, in our frenetic arcade mash-up of Real Time Strategy and Tower Defence!",79
Star Wars: Empire at War,2006-02-15,T,"Set a few years before the events of ""Episode IV A New Hope,"" the game lets players rewrite history as well as experience the aftermath of ""Star Wars: Episode III Revenge of the Sith,"" the creation of the Rebel Alliance, and Darth Vader's rise to power. Using an entirely new game engine created by the Las Vegas-based developer Petroglyph, Star Wars: Empire at War features beautifully rendered land and space battles set on memorable planets such as Hoth, Tatooine and Dagobah as well as never-before-seen environments taken directly from the Star Wars films and expanded universe novels. In the game, players can choose to join either the Rebel Alliance or the Galactic Empire, building and setting up tactical forces that can be unleashed on the enemy in real-time 3D. All of the gameplay and action within Star Wars: Empire at War is a persistent, meaning that strategic and tactical elements from previous events will have a permanent effect on the galaxy. As players build, manage and progress their space and ground-based units, troops and vehicles, memorable Star Wars hero characters will begin playing a role in key situations. In addition to the single player campaign mode, the game includes a two-player Empire vs. Rebellion mode and up to eight player online skirmish modes. [LucasArts]",79
1701 A.D.,2006-11-06,E10,"(Known as ""Anno 1701"" in the UK/EU)  1701 A.D. is a unique empire building simulation set in the 17th century. In this third episode of the incredibly successful series, players are immersed in the golden age of exploration and trade, where they set out to discover and inhabit new islands – islands that will soon be home to huge cities. Players are tasked with establishing, expanding and maintaining a flourishing medieval metropolis while interacting with other players through trade, diplomacy or military conflicts. 1701 A.D. presents players with a 3D gaming world bursting with life from the vibrant citizens, to the incredibly varied flora and fauna to detailed animated animals. [Aspyr]",79
Terra Nil,2023-03-28,Rating not found,"Terra Nil, from eco-warriors Free Lives (Broforce) and recycled publisher Devolver Digital, presents players with the task of environmental rejuvenation. Begin with the water system, slowly purify the soil, and cultivate pioneer greenery. Embark on more ambitious tasks, restore biodiversity, fix the climate, introduce wildlife, and finally recycle all the structures you used to get there, leaving the environment pristine.

Each region of the game has its own flavour and procedural generation palette. Yet even within a region, no two playthroughs will be the same.

Navigate sprawling, verdant, hand-painted environments where everything but the rocks move and breathe. A meditative soundtrack and stunning audio palette will accompany your efforts.",79
Emperor: Battle for Dune,2001-06-12,T,"Based on the universe created in the Frank Herbert novels and in David Lynch's 1984 movie, this long-awaited sequel to the early '90s game ""Dune II"" -- the granddaddy of the real-time strategy genre -- puts you in command of a military faction fighting for control of the desert planet Arrakis and its critical resources.",79
The Lord of the Rings: The Battle for Middle-Earth II,2006-07-05,T,"Given a new agreement with The Saul Zaentz Company d/b/a Tolkien Enterprises that grants EA the rights to develop games based on the books, in addition to a separate agreement that allows for games based on the New Line Cinema films The Lord of the Rings, The Battle for Middle-earth II will introduce players to depths of the fiction never before explored by EA. With all new content from J.R.R. Tolkien's original fiction, delve deeper than ever before and engage in new battles that go beyond the award-winning movie trilogy. Wage war in the North and assume command of the most storied civilizations in all of Middle-earth history -- the Elven and Dwarven armies -- or fight on the side of Evil with heroes and creatures that have never been seen in The Lord of the Rings films. Defend or overtake never before seen lands such as Dol Guldur, The Misty Mountains, and Mirkwood as you unleash powerful new weapons and abilities - summon dragons, cause volcanoes to erupt, or bring down a cataclysmic lightning strike. But beware, with greater power comes greater adversity. Your enemies, commanded by a powerful new AI system, possess a greater tactical edge and more powerful spells. Will your armies have the fortitude to persevere? [Electronic Arts]",79
Rome: Total War Alexander,2006-06-19,T,"The expansion offers an epic addition to the Total War series boasting more that 30 hours of gameplay and features a brand new campaign game map, spanning Alexander's unification of Greece and his subsequent conquest of the Persian Empire. The expansion pack also includes six new historical battles portraying Alexander's triumphs against the Greek, Persian, and Indian forces. These new battles are available for online and LAN multiplayer use. The new campaign in Alexander gives players the objective of matching the achievements of one of the greatest generals in Western civilization. It adds four new factions to the original game, including the Macedonians and Persians. More than 60 new units are also now available, including Persian scythed chariots, elite immortals, and all of Alexander's most famous units, including the Hypaspists, Phalangists, and Companion cavalry. [Sega]",79
King Arthur: The Role-Playing Wargame,2009-11-24,T,"Welcome to the lost age of chivalry, where magic and myth is alive, and you are destined to be one of the living legends: Arthur, the son of Uther Pendragon, the Once and Future King of the prophecies. Fulfill your destiny and claim your rightful place on the throne of Britannia. Recruit fabled knights to your Round Table: send them to adventures or battles, let them gather knowledge and artifacts, see how they become the most powerful heroes of the realm. Build the majestic Camelot, but beware: there will be enemies, both mortal and otherworldly that will try to destroy you. Send your heroes and their followers to battle with legendary warriors and monsters and see how the folk of the faeries and the saints set against wizards and evil knights. [Neocore]",79
Port Royale,2003-06-04,E,"A wonderful and compelling RTS SIM. Unscripted, completely dynamic, open ended world, set in a real historic location. Some of the best graphics on any game in this genre. A unique and fluid gameplay style and content that contains trading, sea battles, expeditions, voyages, missions and hunt for buried treasure. Endless gameplay. [Tri Synergy]",79
Fat Princess,2009-07-30,T,"[Playstation Network]  Rescue your beloved princess through teamwork in this comic medieval battle royale. There's a catch, though - the other team has been feeding her magical cake, making her harder to escort back to your castle. Choose from five distinct character classes and switch at any time to best help your team. Charge head first into battle, heal teammates as they break through enemy lines, and upgrade your team and the castle defenses as you work with your team to save your princess. Online Multiplayer - Face off in online matches with up to 32 players and in-game voice chat. Unique and Varied Maps - Enjoy eight comical and challenging maps, plus two special arena-style single-player levels. Five Character Classes - Change between Worker, Warrior, Ranger, Mage and Priest simply by picking up a new hat. Unique Game Modes - After the seven-chapter single-player campaign, enjoy custom games of Rescue the Princess, Snatch 'n Grab, Team Deathmatch and Invasion. Customizable Avatars - Create your own personal avatar before you charge into battle, and unlock new customization options during gameplay. [SCEA]",79
Halo Wars 2,2017-02-17,T,"Halo Wars 2 is a strategy game packed with fast-paced action, massive battles, and an all-new Halo story. Developed by Creative Assembly, a SEGA company and the creators of the popular “Total War™” series, in partnership with 343 Industries.",79
Stellaris,2016-05-09,Rating not found,"Featuring deep strategic gameplay, an enormous selection of alien races and emergent storytelling, Stellaris has a deeply challenging system that rewards interstellar exploration as you traverse, discover, interact and learn more about the multitude of species you will encounter during your travels. Etch your name across the cosmos by uncovering remote celestial outposts,and entire civilizations. Will you expand through war or walk the path of diplomacy to achieve your goals?",78
Robocalypse,2008-11-17,E10,"Robocalypse is an innovative real-time strategy developed specifically for the Nintendo DS. Featuring robotic armies equipped with unique weaponry, Robocalypse offers deep strategic warfare and a twist of humor. Up to 4 players can compete head to head in wireless multiplayer matches or you can lead an army to victory in the comical single player storymode campaign penned by Jay Lender and Micah Wright. Choose from over 10 distinct robot units with specialized skills and weapons all with their own distinct attitudes and personalities. Over 20 groundbreaking weapon types with spectacular visual effects, including, Converter Cannons, Falling Anvils, Head-Crack’n Gauntlet and Digitizers. Simplified controls and innovative Action Flag system reduces the complexity of commanding units. No buttons – just point and tap. [Vogster]",78
Praetorians,2003-03-10,T,"Set amidst the reign of Julius Caesar, Praetorians is an epic troop-based strategy game from the creators of the award-winning, best-selling Commandos series. As a Roman General on a quest to forge an empire, you will be transported back to the dusty battlefields of Egypt, the frozen lands of the Gauls, and finally to the heart of the Empire itself, Italy. Your quest will be no easy task as the lands you seek to conquer are heavily defended by thousands of powerful troops. [Eidos Interactive]",78
Kingdom Under Fire: Heroes,2005-09-20,M,"Kingdom Under Fire: Heroes is an action strategy game where you can command hundreds of soldiers. You also have spells, golems, and catapults at your disposal as you play through more than 50 campaign missions. The experience and gold that you earn during each battle can be used to train and equip your troops. You can also challenge other gamers online.",78
Hearts of Iron: Platinum,2004-09-21,E,"The game's map spans the entire world and allows players to take the War to any new front of their choosing. Any nation in the world is playable, but the game focuses on the struggle between the great alliances of the new world orders: Fascism, Communism and Democracy. Hearts of Iron is developed by the team behind the award-winning sales success ""Europa Universalis I"" and ""II"" and brings the same depth of gameplay and historical accuracy to a modern day gaming experience. Hearts of Iron aims to be no less than the definitive World War II strategic experience.",78
The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,2006-11-28,T,"Full of new content, including an entirely new faction, a completely new single player campaign, and additional units for all six existing factions, The Lord of the Rings, The Battle for Middle-earth II, The Rise of the Witch-King, allows players to explore the evil side of Middle-earth. The all new single player campaign's innovative new units help to tell the story of the evil Witch-King’s rise to power, domination of Angmar, and invasion of the great kingdom of Arnor, home to Aragorn's ancestors. To fully experience the evil side of Middle-earth, gamers can now play as the all new Angmar faction in skirmish, multiplayer, and War of the Ring modes. Experience a whole new depth of strategy and upgraded War of the Ring and Create-A-Hero features. Create-A-Hero's entirely new Troll class boasts additional weapons and armor that will allow players to have even more freedom in customizing their game play. War of the Ring, the risk-style meta-game, offers upgraded army persistence, a new siege dynamic on the Living World Map, and unified territories that serve as major control points. [Electronic Arts]",78
Stronghold: Crusader,2002-09-25,T,"Journey to distant lands renowned for brave warriors and fearsome weaponry. This highly anticipated successor to the best-selling Stronghold combines the finest aspects from a City Builder and a Real-Time Strategy game. Lead a determined group of crusaders, forged by centuries of barbaric conflicts, or wage war against a powerful foreign invader amidst the haze of the desert heat. Within impenetrable walls beats the heart of a thriving society full of Fletchers, Brewers, and Armourers, while outside stalk enemy Assassins, mighty War Engines, and the constant threat of fire! As European nobles or Arabian warriors, conquer this unforgiving wasteland, defend desert fortresses, and lay siege to fearless enemies during the legendary Crusades of the 11th and 12th centuries! [God Games]",78
R.U.S.E.,2010-09-07,T,"R.U.S.E. is a real-time strategy game that allows players to bluff their enemies to lead their nation to victory, controlling the action using views that range seamlessly from the heart of the battlefield to the full theatre of war. Players are plunged into the action thanks to the exclusive IRISZOOM Engine which offers an intuitive interface that allows for smooth, rapid transitions from a birds-eye view of the entire conflict, down into the heat of the battle and vice versa. In R.U.S.E., players use their brain as the ultimate weapon, fighting a war of perception, where the ability to deceive and mislead the enemy determines success. A first in a strategy game, R.U.S.E. promises to reinvigorate the genre by using deception to give new-found depth to the game play. [Ubisoft]",78
Austerlitz: Napoleon's Greatest Victory,2002-07-10,T,"When he saw the magnificent sunrise burning through the mist on the morning of the Battle of Austerlitz, Napoleon thought he could see his destiny.  The combined Russian and Austrian armies were following the French emperor's script to the letter.  The Allies believed they were superior in the numbers and that Napoleon, who had fallen back from the best defensive position in the area, the Pratzen Heights, was afraid of a confrontation. The Allied high command was wrong. The latest game in The Greatest Battles Series.  Originally based on the Sid Meiers' ""Gettysburg"" engine, this game will be the basis for an entire new series of grand battles. [Shrapnel Games]",78
Ground Control: Dark Conspiracy,2000-12-14,T,"Dark Conspiracy continues the story of Major Sarah Parker. After defeating the Crayven Corp. and Order Of The New Dawn forces on Krig 7b, Parker must enlist a group of mercenaries to help her escape from the deserted planet and discover the terrifying truth about the alien technology they were fighting over.  [Sierra Studios]",77
Battlefleet Gothic: Armada 2,2019-01-24,Rating not found,"Battlefleet Gothic: Armada 2 is the new real-time strategy game adapted from Games Workshop’s famous tabletop game that portrays the epic space battles of the Warhammer 40,000 universe.",77
Soldiers: Heroes of World War II,2004-06-30,T,"Soldiers is a third-person tactical action game that plays out like a blockbuster war movie. 30+ missions, More than 100 vehicles, 25+ weapons. Pitching the player headlong into the war-torn battlegrounds of Europe. Direct control for targeted shots to take out a tank track or execute a headshot for the quick kill. Real ballistic physics and truly destructible environments. Group control a team of elite special forces soldiers. Advanced AI - the enemy will attack in formation; retreat if necessary; look for cover; ambush you, etc. Over 100 different human animations in the game providing realism and detail! [Codemasters]",77
Command & Conquer 3: Kane's Wrath,2008-03-24,T,"As the expansion pack to Command & Conquer 3 Tiberium Wars, this Real-time Strategy game returns to the Tiberium universe with Kane at the center of an epic new single player campaign which allows players to experience a new story that spans 20 years – from the rebirth of the Brotherhood of Nod after the Second Tiberium War through the dramatic events of the Third Tiberium War and beyond. The story is told through a new set of high-definition live action video sequences starring a celebrity cast. Joe Kucan, the original actor who portrayed the character Kane in Command & Conquer games over the last decade, reprises his role as the megalomaniacal leader of the Brotherhood of Nod. Kane's Wrath also features a new strategic layer to gameplay that allows players to establish bases, build customized armies, and attack their enemies on a global scale – and then dive into the frenzied tactical combat where their skills as a commander makes the difference in battle. The game introduces six new sub-factions and a wealth of new units, structures, and powers to the armies of the Global Defense Initiative, the Brotherhood of Nod, and the enigmatic alien Scrin. The Xbox 360 version features a revolutionary new radial interface designed specifically for console gamers. Taking RTS controls to a whole new level, players utilize the command stick to build, deploy, and attack. [Electronic Arts]",77
