title,release_date,rating,description,metascore
Tiger Woods PGA Tour 06,2005-09-20,E,"The next generation of Tiger Woods PGA TOUR delivers higher-fidelity physics models that allow the ball when struck to interact more realistically with the clubface and terrain, resulting in more realistic ball flight and bounces. Advanced lighting techniques provide a much better sense of terrain undulation and the contours make giving players the ability to realistically interpret approach shots or a crucial putt on a rolling green.  [Electronic Arts]",82
The Lord of the Rings: The Two Towers,2002-12-31,T,"Join the fellowship and experience all of the action from the first two blockbuster movies in The Lord of the Rings trilogy. Step into the roles of Aragorn the Ranger, Legolas the Elf, and Gimli the Dwarf, each with their own set of upgradeable attacks and combos. Battle Sauron's minions including an army of 10,000 Uruk-Hai on the walls of Helm's Deep, hordes of Orcs on the plains of Rohan, and even the monstrous Cave Troll in Balin's Tomb. With scenes from both movies, and exclusive interviews with the stars from the films, you'll have everything you need to determine the fate of Middle-earth. [Electronic Arts]",82
NBA Live 2003,2002-10-08,E,"Live your dream of NBA superstardom in NBA Live 2003. This year's installment in the NBA Live series features a new control system that lets you make quick steals, monster shot blocks, and smooth crossover dribbles. New animations show everything from power dunks and rebounds to signature moves and coaches' reactions. The game also features old NBA uniforms from basketball legends, such as Elgin Baylor, Jerry West, and Dr. J. Add to the mix fresh commentary and dialogue between player and coach, and you have a complete NBA experience.",82
Star Fox Adventures,2002-09-23,T,"General Scales has unleashed powers that are tearing apart the once-peaceful Dinosaur Planet. With the survival of his home planet at risk, Fox McCloud receives an urgent message to battle Scales and his vast army of SharpClaws. As Fox, you'll gain support from Star Fox Team members Slippy, Peppy, and Rob. You must rely on the mystical powers of a unique staff as you battle Scales' minions, befriend peaceful plant-eaters, and encounter eerie spirits that hold the key to the planet's survival.",82
TimeSplitters: Future Perfect,2005-03-21,M,"In TimeSplitters: Future Perfect, humanity is on the brink of destruction by the evil TimeSplitters. With the help of some familiar faces, Cortez--the tough hero from previous installments--must chase a mystery foe across different time periods to trace the origins of the TimeSplitters. As Cortez, you'll have access to weapons, gadgets, characters, and environments that are unique to each time period. You can also correct the mistakes made in the past or team up with past and future versions of yourself in battles.",82
Tony Hawk's Underground 2 Remix,2004-10-04,T,"You've been chosen by Tony Hawk to compete against Bam Margera's team in the World Destruction Tour. In an all-new storyline, Tony Hawk's Underground 2 takes you to skateparks around the world, where you can spray your custom tag, slap stickers, and even create new skate lines. Now you can play as yourself, as your teammates, or as more than 20 special skaters. If you're feeling nostalgic for older Tony Hawk games, you can try Classic mode, which challenges you to accomplish your favorite goals, such as Secret Tape and High Score.",82
Tom Clancy's Splinter Cell: Chaos Theory,2005-03-31,M,"As Sam Fisher, Third Echelon's most skilled Splinter Cell operative, you are assigned to execute a hazardous series of operations to investigate and eliminate a new source of information attacks originating in North Korea. At your disposal is a lethal array of tactics ranging from Combat Knife techniques to experimental prototype weapons skills and more-radical hand-to-hand techniques such as the Inverted Chokehold. Experience the intensity of acting as a lone operative fighting tomorrow's threats in the field and of cooperating online with a partner to accomplish crucial missions.",81
FIFA 2002,2001-11-21,E,"As the first and only soccer game available for the GameCube, FIFA 2002 is an excellent start.",81
NFL Street,2004-01-13,E,"Get ready for a new brand of football meant only for the streets.  NFL Street delivers hard-hitting, fast-paced 7-on-7 arcade football.  Don't be afraid to add extra style to your bone-crushing tackles, passes and runs as you will be rewarded with superpowered Gamebreakers.  Choose from more than 300 current NFL stars and legends such as Barry Sanders, and play through a variety of fields including a beach, a park or a corner lot.  Get ready to rule the streets and look good doing it.",81
Mario Golf: Toadstool Tour,2003-07-28,E,"Mario Golf: Toadstool Tour updates the Mario Golf series with more swing control, new courses, and fun side games.  Carefully select your club, choose the optimal contact point and trajectory, compensate for wind and green speeds, and then swing away.  You'll also have to compensate for each character's weaknesses and for each course's terrain--from beautiful rolling hills to fantastic pipes and sand traps.  One to four players can enter a tournament, which rewards skillful play with trophies, badges, prizes, and secrets.",81
Peter Jackson's King Kong: The Official Game of the Movie,2005-11-21,T,"Play as man or beast in Peter Jackson's King Kong: The Official Game of the Movie. You can be King Kong or Jack Driscoll as you follow a story based on the movie. Peter Jackson, the director of the 2005 movie, also took an active role in developing the game, which expands upon the movie's storyline, adding new creatures and locations. The game employs a cinematic style that makes the game more immersive and less like a traditional video game.",81
Mega Man Anniversary Collection,2004-06-22,E,"For 15 years, Mega Man games have appeared on consoles, and now you can play ten of them on one disc.  Mega Man Anniversary Collection includes the first eight Mega Man games plus two that were never-before-released in the U.S.  See how Mega Man has crossed into other media by watching unlockable bonus features, including footage from the original Mega Man TV Series, over 30 original artwork selections, and remixed music tracks inspired by the series.",81
The Sims Bustin' Out,2003-12-15,T,"The Sims are making a big return to the console and this time they are bustin' out of the house and exploring all-new locations around town.  In The Sims Bustin' Out, players can choose from a variety of new career paths.  Along the way, players can unlock and collect over a hundred of new objects and social moves exclusive to the console.  Play, work, and socialize with a cast of over 25 new outrageous characters and climb through a dozen new careers.  The Sims Bustin' Out also features new integrated two-player gameplay and memory card support, for those players who like to take their Sims over to a friend's house and show them off.",81
Bomberman Generation,2002-06-03,E,"Bomberman makes his explosive debut on Nintendo GameCube! Mujoe and his gang are up to their old tricks. This time, they're after the Bomb Elements - powerful crystals that will give them the means to rule the universe.",81
NHL Hitz Pro,2003-09-25,E,"Think you know NHL Hitz? Think again. NHL Hitz Pro unleashes an exclusive, proprietary blend of NHL Authenticity and adrenaline-style gameplay with real 5-on-5 NHL hockey featuring; big hits, rocket goals and ferocious ONLINE gameplay. NHL Hitz has been reinvented, without leaving behind the edginess that has made Midway Sports the leader and only year-on-year successful publisher of extreme-style league licensed sports videogames. NHL Hitz Pro will showcase authentic 5-on-5 gameplay with realistic rules, features and online play, while still providing its proprietary blend of lightning-fast adrenaline-style hockey action. [Midway]",81
X-Men Legends,2004-09-21,T,"X-Men: Legends is the first game to capture the complete essence of the X-Men by allowing players to control multiple characters that fight together as a team. The game blends the best parts of the movies, comic books in a fantastic new adventure that allows the you to develop your specialized powers as you succeed through your missions. Penned by Man of Action, a studio of comic industry veterans, X-Men: Legends begins with the rescue of a young mutant and takes players through an engrossing plot that could unite mutant-kind, yet destroy the human race in the process. Along the way, players will be able to assemble their ideal X-Men crew from over 15 of the most popular characters from the last 40 years, including Wolverine&#8482;, Cyclops&#8482;, Storm&#8482;, Nightcrawler&#8482;, Colossus&#8482;, Gambit&#8482; and Beast&#8482;, to name a few. However, before players load-up their squad with heavy hitters, they will have to take their foes' abilities into consideration as certain situations may benefit from the abilities of specific X-Men. While Cyclops' optic blasts and Colossus' immense strength are great for clearing a path through hordes of enemies, players can opt to bring Wolverine and Nightcrawler along on a stealth intensive mission to help circumvent detection devices. Once the action begins, players can take control of any member of their squad and even execute multi-character combinations such as the famous Wolverine/Colossus Fastball Special. As they progress through the game, characters will gain experience points that players can use to upgrade the X-Men's abilities and even learn new fighting styles. [Activision]",81
Mortal Kombat: Deadly Alliance,2002-11-17,M,"A controversial franchise marks its return in Mortal Kombat:  Deadly Alliance.  This time around, the fighting game features an all-new fighting system, an in-depth, supernatural storyline, and the infamous brutal fatalities.  Beginning the next chapter in the battle of good versus evil, two powerful sorcerers--Shang Tsung and Quan Chi--join forces to deliver unrivaled fighting action in their quest for supreme mortality.  Use new or classic Mortal Kombat fighters and engage in hand-to-hand and special-weapon combat, executing secret moves and combinations for fatalities and deadly body blows.",81
Def Jam Vendetta,2003-03-31,T,"It's been three years since D-Mob chased you out of the New York fight circuit and you swore you'd never go back. Now your pal Manny is in trouble, and he needs you to bail him out. Your only chance to get the money is to settle a score with the Def Jam crew, including DMX, Ludacris, Joe Budden, and Method Man. While listening to the tracks and beats from Def Jam artists, you can fight or play as over 40 combatants, each with special moves, combos, and taunts.",81
Donkey Kong Jungle Beat,2005-03-14,E10,"Donkey Kong Jungle Beat originally debuted on the Nintendo GameCube system. This new version has been remastered with motion controls, new enemies and obstacles, and a new final boss battle. Nintendo also has added special monkeys to each stage that give tips or let players save their progress. The new controls make this well-reviewed game accessible to new players while giving those who played the original new challenges. The goal of the game is to guide Donkey Kong through beautifully rendered stages like lava caves, tempestuous oceans and even a ninja-chimp fortress. Racing through the game will get players to the goal, but the real skill comes from helping Donkey Kong perform multiple mid-air acrobatic moves as he collects bananas in each stage. The more sweet moves he does in a row, the more bonus bananas he gets at the end of the stage. To become the king of the jungle, he must team up with animal friends and defeat multiple contenders in boxing matches. [Nintendo]",80
Mario Power Tennis,2004-11-08,E,"The Mushroom Kingdom has hosted tennis tournaments before, but never one as explosive as this one. The wild multiplayer action of the smash Nintendo 64 hit, Mario Tennis, returns with even more powerful shots and new, character-specific power-ups guaranteed to make for the craziest matches ever. Everyone's favorite Mushroom Kingdom characters are here! Donkey Kong and Bowser can hit insanely powerful Megaton Balls, finesse players like Shy Guy can use instant Tornado Returns and defensive masters like Luigi have all kinds of tricks in their bags. Players of all ages can pick up the game and instantly start whacking tennis balls around and yet a deep level of skill awaits those willing to master it. Build up more and more skill points as you play to use stronger and stronger shots with all kinds of spin. [Nintendo]",80
FIFA 07 Soccer,2006-10-03,E,"FIFA 07 delivers complete authenticity with licenses for all the world's top leagues, including MLS and Mexican 1st Division in North America, and 26 others from over 20 nations. This year, you have the power to shape your club's destiny in the EA Sports Interactive Leagues, a new online mode that enables you to pit your club against supporters of your real-world opponents. The online interactive leagues feature the F.A. Premier League, Bundesliga, French League and the Mexican 1st Division. Experience the future of online gaming as you play your games according to the real-world schedule. When they play, you play. Track your team's progress as the aggregate results determine your club's position in the league table. This year, new intelligent A.I. ensures that your 11 men on the pitch make realistic decisions, finding space and passing like professionals. A complete overhaul of the game engine now means that you have to employ real world tactics, make split-second decisions and think like a player in order to win matches. Watch as your players jostle and collide realistically while trying to win balls. Experience the realism of the world's superstars, who come to life with signature moves and authentic playing styles and a more sophisticated shooting mechanic that gives you greater control to produce finesse shots. Plus you now have the ability to apply topspin or backspin to the ball for more creative set-pieces.",80
SSX On Tour,2005-10-11,E,"You can ski or snowboard yourself into stardom in SSX On Tour. The game includes 12 levels for racing and performing stunts. You can earn yourself a spot on the professional tour by winning events and improving your skills. Your success moves you up the rankings until you can call yourself the best on the mountain. This version of SSX features new graphical effects and controller feedback designed to capture the speed of your races and the massive air of your tricks. SSX On Tour also includes new music, art, and characters.",80
Baten Kaitos: Eternal Wings and the Lost Ocean,2004-11-16,T,"The story of Baten Kaitos: Eternal Wings and the Lost Ocean takes place in a time when lands exist in the sky and once vast oceans are mere legend among men. In the game, you'll control a spirit that guides Kalas throughout his journey and fights by his side. Collect more than 1,000 types of Magnus cards to help you fight, heal yourself, solve puzzles, and more. Get ready to unlock the mystery of the lost sea in a story of friendship, betrayal, and prayer.",80
Final Fantasy Crystal Chronicles,2004-02-09,T,"The Final Fantasy series explodes onto the GameCube with action-packed multiplayer gameplay and an epic storyline seeped in Final Fantasy style and lore.  Final Fantasy: Crystal Chronicles tells the tale of a land covered in poisonous miasma where people depend on precious crystals to stay alive.  By using Game Boy Advance systems as controllers, four players can team up to solve puzzles, defeat enemies, and survive in a land teeming with danger.  While much of the gameplay involves hacking and slashing through colorful monsters, Crystal Chronicles is all about teamwork.",80
MLB Slugfest 20-03,2002-09-03,E,"Featuring real Major League Baseball players, teams and stadiums, MLB SlugFest 20-03 delivers over-the-top, adrenaline-style gameplay action. It will change the way you think about America's pastime with the most exciting, shot-of-adrenaline baseball videogame you've ever played! Take control of all of your favorite Major League Baseball teams and players armed with all of their real stats, attributes, abilities and attitude. Midway Sports takes this all-star lineup over-the-top. [Midway]",80
Karaoke Revolution Party,2005-11-08,E10,"Grab your friends, plug in the mics, and get the party started! Karaoke Revolution Party adds even more life to the party, expanding on what has already made the series a popular hit at social gatherings. Now you can sing AND dance to a collection of 50 songs featuring classics like ""Sweet Caroline"" and recent hits like ""Crazy In Love"". Combined with more multiplayer and party modes than ever before, as well as support for the EyeToyTM USB Camera (for PlayStation 2), Karaoke Revolution Party is the only true interactive karaoke experience. 50 all-new songs. Showcase your superstar talent in the all-new Sing and Dance mode - supports the DDR dance pad (sold separately). Play team games, duets, head-to-head battles and mini-games. Put your vocal skills to the test in the all-new KR Challenge. Fully customize your character's head, body shape, clothes, and accessories. [Konami]",80
Medal of Honor: Frontline,2002-11-07,T,"Head back behind enemy lines with Lt.  Jimmy Patterson in Medal of Honor Frontline.  In this installment of the Medal of Honor series, Lt.  Patterson is on a mission to infiltrate the German frontline and steal the HO-IX flying wing, an experimental Nazi weapon so powerful it could turn the tide of World War II.  All 20 levels and six major missions in the game are based on real World War II events.  You'll also find authentic weapons, including the Colt .45, Springfield sniper rifle, Panzerschreck rocket launcher, and Browning automatic rifle.  The World War II experience just got more intense.",80
All-Star Baseball 2004,2003-02-23,E,"Not only does All-Star Baseball 2004 simulate professional baseball, but it also gives you a look into baseball's history and homes. Now, in addition to today's baseball stars, you can play history's greatest players, from the MLB to the Negro Leagues. Take a panoramic tour of each stadium while learning about interesting facts and features. If you're new to the game, all-star Derek Jeter will guide and instruct you in the new Rookie mode tutorial.",80
Spider-Man 2,2004-06-28,T,"Based on the big screen sequel to the original ""Spider-Man"" with Tobey Maguire and Kirsten Dunst, Spider-Man 2 features a new bad guy, Dr. Otto Octavius, who becomes grafted to a set of four mechanical arms which he can use to amazing effect... as a ""mad scientist"" some call ""Doctor Octopus"" or ""Doc Ock."" Can Spidey avoid getting clobbered by two of Doc Ock's metallic appendages while avoiding the other two? The gameplay of this sequel, unlike that of the straightforward, mostly linear original, lends itself much more to the sense of freedom and exploration made popular with ""Grand Theft Auto III.""",80
FIFA 06: Road to FIFA World Cup,2005-10-04,E,You can experience the excitement of international soccer competition in FIFA 06. Extensive coaching options give you the opportunity to take control of all of your players on the pitch and determine their formation and strategy. FIFA 06 offers game modes ranging from a tournament to individual skill games. You can also play with real players from famous international teams from around the world. Multiplayer modes let you challenge other gamers.,80
Kelly Slater's Pro Surfer,2002-09-16,E,"Experience the rush of big-wave surfing and the surfer lifestyle as you search the globe for the world's best breaks. In Kelly Slater's Pro Surfer, you'll play Kelly Slater, or one of eight other surfers, in exotic locations with more than 30 challenging levels to explore. Drop down huge waves, ride barreling tubes, and pull off exciting trick combinations and signature pro moves. The game features multiple gameplay modes, including a Surf Trip where you choose your own path in search of the perfect wave.",80
007: NightFire,2002-11-18,T,"The ultimate secret agent is back in his most dangerous adventure yet in James Bond 007: NightFire.  Explore new heights and depths like never before--infiltrate towering skyscrapers, take on treacherous underwater missions, and maneuver your sleek Aston Martin V12 Vanquish through the streets of Tokyo.  New state-of-the-art upgradeable gadgets and weapons and original missions--including zero-gravity assignments--will leave you shaken and stirred.",80
Need for Speed: Most Wanted (2005),2005-11-15,T,"In Need for Speed Most Wanted, you can try to become the most notorious street racer alive. Outrun both racers and cops to increase your reputation and move up the street racing blacklist. You can choose from a variety of vehicle types and destructible urban maps featuring shortcuts, traffic, and patrolling police.",80
Wave Race: Blue Storm,2001-11-17,E,"Storm Warning!

Prepare for the wettest, wildest racing ever as Wave Race splashes onto the Nintendo GameCube!",80
Baldur's Gate: Dark Alliance,2002-11-18,T,"A darkness is gathering in the sprawling port town of Baldur's Gate. Members of the deteriorating city have been found dead, people fear leaving home, and rumors abound of a thieves' guild civil war brewing beneath the streets of the city. The player, down on his luck and carrying little other than a sword strapped to his back, comes fresh to the town and becomes all that stands in the way of the greatest threat ever to strike Baldur's Gate and the Sword Coast.  [Interplay]",79
NHL 2003,2002-09-30,E,"In order to become a superstar in the NHL, you'll need a combination of speed, power, and moves. NHL 2003 gives you the abilities of all the stars and teams of pro hockey, but it's up to you to master them. This time, you have full control of the puck with Dynamic Deke Control and accurate puck physics. The game also features four game modes, including Create-a-Player, enhanced sounds and animations, and dynamic camera work to bring you closer to the NHL action.",79
Red Faction II,2003-04-01,M,"The sequel to Red Faction keeps the same exciting features from the original and introduces a new cast of characters and storyline. In Red Faction II's futuristic setting, humankind is under the rule of an evil dictatorship, and only a group of freedom fighters called Red Faction stands in its way. As a super-soldier alias, you join their cause with an arsenal of high-powered weapons and heavy vehicles. You can even use this firepower on your environment, which can be strategically altered and destroyed.",79
WWE Day of Reckoning,2004-08-30,T,"Hit the ropes against WWE's top superstars in WWE Day of Reckoning, which features an all-new story mode filled with deception and betrayal. As your own created wrestler, you can rise up the ranks from the &quot;minor leagues&quot; of sports entertainment all the way to prime-time WWE programming. You can choose your favorite WWE Divas and go head-to-head in a Bra & Panties match. Each wrestling star, including Legends, can target specific body parts to wear down opponents.",79
Smuggler's Run: Warzones,2002-08-07,T,"Exotic Imports, an international delivery service, calls you back for another round of brutal courier action in Smuggler's Run: Warzones. This entry in the Smuggler's Run series lets you work for an elite band of smugglers. The game boasts a vehicle update--with the new hoverbike--plus new levels, new four-player multiplayer modes, and new countermeasures to thwart would-be pursuers and enemies. Now, make the drop, hit the nitro boost, and get across the border before all hell breaks loose.",79
Harvest Moon: A Wonderful Life,2004-03-16,E,"Wholesome farming lasts a lifetime in the coastal village of Forget-Me-Not Valley. It's a peaceful place where you cultivate friendships and raise a family among your crops and prize-winning livestock. The living isn't always easy, but it's certainly rewarding if you're willing to work hard and make thoughtful choices for your wife, child and profitable pastoral acreage. There are many choices and rich details in this special edition and no chosen path is exactly the same. Will you grow traditional vegetables or develop groundbreaking hybrids? Will you raise a boy or a girl? Can you choose the right neighbors to develop your son's or daughter's interests into a happy and successful career? Your decisions plant the seeds of your destiny and shape your offspring's future. You create the happy ending in this game. [Natsume]",79
NHL Hitz 20-02,2001-11-17,E,"Extreme, arcade-style 3-on-3 hockey action featuring ""on fire"" pucks, players, and teams, ""big"" player models, fantasy stadiums, along with exhibition, championship, and franchise modes.",79
Sphinx and the Cursed Mummy,2003-11-10,T,"Ancient Egyptian mythology comes to life in the Sphinx and the Cursed Mummy. You play the role of Sphinx, a headstrong demigod who travels the world via portals to foil the evil plans of Set. Equipped with a magical sword and a blowpipe, you'll need all your wits, agility, and special powers to overcome powerful enemies. When being inconspicuous is the only solution, control Sphinx's reluctant hero friend, The Mummy. By finding the stolen magical crowns of Egypt, Sphinx can stop Set and save the world.",79
LEGO Star Wars,2005-10-25,E,"LEGO Star Wars combines two childhood favourites, LEGO and Star Wars, to create an innovative and exciting action-adventure title designed for young gamers. The game is based on ""The Phantom Menace,"" ""Attack of the Clones"" and the eagerly awaited ""Star Wars: Episode III Revenge of the Sith."" Blending the unique world of designs of LEGO toys with the unforgettable characters of the prequel eras of the Star Wars universe, LEGO Star Wars will offer dynamic vehicles, environments and characters to young players, who will be able to live all of the adventures of the most memorable and exciting scenes from the Star Wars films. [Eidos Interactive]",79
The Simpsons: Hit & Run,2003-09-16,T,"The Simpsons Hit & Run is a mission-based driving game featuring out-of-the-car platform action, the interactive world of Springfield,and the signature humor of the Simpsons. New story and dialogue crafted by writers from The Simpsons television show. All character voices supplied by the cast of The Simpsons television show. Over 56 missions in 7 huge levels. Explore Springfield on foot as Homer, Bart, Lisa, Marge,and Apu. Hidden pick-ups containing trivia material from 300-plus episodes of The Simpsons. [Vivendi Universal]",79
Alien Hominid,2004-11-23,T,"Your UFO has crash landed, and the FBI is out to get you! Time to take them out!",78
Freekstyle,2002-09-05,E,"Picture flying through rugged terrain performing massive jumps at more than 70 mph, hitting a 40-foot jump at the ledge of a 200-foot cliff, and pulling off a backflip, a Tsunami, and a 360 all before you land. In Freekstyle, you can perform these tricks on nine different tracks. Choose from any of eight different riders with their own unique attitude and style, and then fly high in Circuit, Race, Freestyle, and Freeride game modes. If this sounds like your idea of a good time, then you're ready for the extreme lifestyle of motoX racing.",78
Knockout Kings 2003,2002-10-09,T,"Knockout Kings 2003 offers big-time boxing moments, fast gameplay, and other new features. You can create countless dream matches with Muhammad Ali, Joe Frazier, Roberto Duran, and Sugar Ray Leonard, or you can stick with the current lions including Felix Trinidad, Lennox Lewis, Oscar De La Hoya, Fernando Vargas, and many others. Now you can take on opponents in single elimination tournaments with untimed fighting in an all-new mode, earn special punches during matches, and track a fighter's actions in the ring with the enhanced stat tracking system.",78
2002 FIFA World Cup,2002-04-30,E,"Kick off the FIFA World Cup season with 2002 FIFA World Cup, which captures every moment of glory, every emotion, and every sound of the global event. The game boasts licenses from the official FIFA World Cup, insignia, mascots, and the 20 new World Cup stadiums in Japan and Korea. Another enhancement includes Air Play, a new control scheme that delivers intuitive one-button headers, volleys, scissors kicks, juggling, and more. Choose your team and then compete in a seven-game series beginning with round-robin play, followed by playoffs that lead to the final match.",78
FIFA Soccer 2005,2004-10-12,E,"FIFA Soccer 2005 gives you more control than ever with improved button and control sensitivity and an intuitive Off the Ball Control. Now you can take command of players not in possession of the ball by calling in tackles, jostling for space, and sending your teammates on runs as you control the pitch. With more than 350 official team and league licenses from around the world, an enhanced Career mode, and an improved broadcast, FIFA Soccer 2005 gives you a complete and authentic soccer experience.",78
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004-07-20,T,"The sequel to Splinter Cell makes its way to the PlayStation 2 and GameCube with a host of exclusive content, including a new jungle mission, alternate pathways in revisited missions, and booby-trap gameplay. Splinter Cell Pandora Tomorrow once again casts you in the role of Sam Fisher, whose mission is to destroy top secret documentation held in the embassy of militia leader Suhadi Sadono. With Sam's all-new moves and prototype gear, you must infiltrate buildings and spare the hostages.",78
Burnout (2001),2002-04-30,E,"Burnout brings high-energy, arcade-style street racing to your gaming console.  Drive more than 300 realistic vehicles, and then crash them in spectacular, slow-motion fashion.  Burnout monitors your driver's heart rate: You're rewarded for near-misses and the more risks you take.   Cruise the United States and Europe on 14 awesome, traffic-filled courses, through cities and into the countryside. Instant replays allow you to relive your handiwork from multiple angles, in all of its cringe-inducing, metal-bashing glory.",78
NHL 06,2005-09-06,E10,"The EA Sports hockey franchise returns with a host of new features in NHL 06. You can carefully place your shots and time your dekes with the new &quot;skill stick&quot; system. More-realistic physics have you adjust to a player's speed and size as you navigate the ice. In addition to NHL stars, you can create your own player or team from the ground up and lead them through an NHL season. NHL 06 also includes both online and offline multiplayer game modes.",78
Luigi's Mansion,2001-11-17,E,"Luigi steps out from the shadow of his brother Mario and into the gloomy shadows of a very haunted house in this, his first-ever starring role.  Armed with a flashlight and a customized vacuum cleaner, Luigi must rid the mansion of Boos and ghouls--and find his missing brother to boot.  As Luigi, you'll search for the keys that open the many locked doors; vacuum coins, cash, and gold bars; and explore vases, bookcases, and drawers.  From the brick-walled basement to the gloomy grounds, Luigi's Mansion is packed with chills, thrills, and creepy surprises.",78
Dave Mirra Freestyle BMX 2,2001-11-15,T,"If you're looking for some BMX action, you could certainly do worse, but Acclaim and Z-Axis could certainly do better.",78
Dave Mirra Freestyle BMX 2,2001-11-15,T,"If you're looking for some BMX action, you could certainly do worse, but Acclaim and Z-Axis could certainly do better.",78
NFL Street 2,2004-12-22,E,"NFL Street 2 adds a whole new dimension to gameplay with wall moves and high flying football this year. Now for the first time, receivers can run off the walls, change passing lanes by running the QB up a building, and take advantage of eye-popping wall jukes and all-new hurdles. Players will descend on Bay City?s 10 new environments in an all-new persistent world to build their teams, their reps, and their battle plans one field at a time. Once you own the walls, you will own the city. [Electronic Arts]",77
NFL Blitz 20-02,2002-03-18,E,NFL Blitz 2002 is the best arcade-style football game on the home market.,77
Rayman 3: Hoodlum Havoc,2003-03-04,E,"Rayman's universe has fallen into a chaotic world of wicked powers, bizarre characters, and merciless combat. When Globox accidentally swallows the Lord of the Dark Lums, a fanatic army of trigger-happy Hoodlums wreaks total havoc to get their Lord back. Rayman's only chance is to purge the Dark Lum Lord from the manic Globox, scour the lands for new powers, and battle with hordes of Hoodlum soldiers. Even without arms or legs, Rayman can still unleash an arsenal of special powers and fighting moves.",77
I-Ninja,2003-12-04,T,"He might be small, but he's one angry Ninja.  I-Ninja stars a consummate warrior who has spent years mastering his weapons and honing his skills.  Challenged by the world's most wicked villain, Master O-Dor, and his menacing army of Ranx, the young ninja must now put his skills to use.  With access to multiple weapons, including shurikens, swords, blowguns, and rocket launchers, guide I-Ninja through imaginative missions, mini-quests, and a face off with a menacing 150-foot robot.  There is no challenge too big or risk to great for I-Ninja.",77
True Crime: Streets of LA,2003-11-03,M,"As Nick Kang, your brutal reputation and lethal skills have landed you a nasty job:  heading up an undercover task force to stop the Chinese and Russian gangs from terrorizing Los Angeles.  Drive, fight, and blast your way through a massive array of unpredictable missions, using stealth techniques, martial arts moves, and an ask-questions-later arsenal.  True Crime features a branching storyline that gives you the freedom to complete missions as you choose and face the consequences later.  The hardcore streets of L.A.  have met their match.",77
Harry Potter and the Chamber of Secrets,2002-11-15,E,"Be Harry Potter in a new adventure with more magic, friends, and danger. In his sophomore year at Hogwarts School of Witchcraft and Wizardry, Harry stumbles upon a dark chapter in the school's past. In an effort to confront the powers at the heart of the Chamber of Secrets, you'll learn new spells, undertake new quests, make new friends, and challenge new adversaries. Do you dare take the chance that you might face the evil Lord Voldemort again?",77
Ultimate Muscle: Legends vs New Generation,2003-06-05,T,"As evil villains return to take over the world, a battle ensues between old and new superheroes. The wise trainer of both generations, Meat, has decided to pit the two generations against each other to decide which generation is the strongest of all time. In this epic battle, you can play as 20 different characters, each with different wrestling skills and signature finishing moves. Customize your character and play in Story mode or Versus and Tournament mode against three of your friends.",77
Second Sight,2004-09-21,T,"Join John Vattic, a man endowed with psychic abilities, as he attempts to escape a US medical facility. As you discover more and more of John's psychic powers, you'll slowly uncover the events that landed him in the hands of the researchers. You'll gain access to a variety of psionic abilities (such as Psi-Blast, Telekinesis, Projection, and Charm) and powerful weapons (including handguns, tranquilizers, and machine guns). Complete your objectives using a combination of shooting action and stealth tactics.",77
Mortal Kombat: Deception,2005-02-28,M,"Mortal Kombat: Deception takes the series to the next level with multiple fatalities per character, interactive backgrounds, and new game modes. For the first time in the Mortal Kombat series, you can play a free-roaming Konquest mode, board games, and a puzzle game, in addition to the enhanced one-on-one fighting mode. Mortal Kombat: Deception supports online play for both the PS2 and Xbox Live and features online matches and tournaments as well as online gameplay capabilities for both the board game and puzzle modes.",77
Gun,2005-11-08,M,"You can experience the lawless Wild West as gunslinger Colton White in the action title Gun. Traverse an expansive world where you'll encounter outlaws, Native Americans, corrupt lawmen, and army psychopaths. You can assault a fort, hunt for bounties, and upgrade your equipment as you battle through a variety of gameplay styles. Gun also features a story written by Hollywood script writer Randall Jahnson.",77
Dead to Rights,2002-11-25,M,"Meet Jack Slate, a cop framed for murder and facing execution.  Slate escapes from Iron Point Maximum-Security Penitentiary to bring down the criminals that framed.  In Dead to Rights, you play the role of Slate, as he fights through the hard streets and corrupt enemies of Grant City.  There are plenty of ways go about bringing the conspirators to justice--Jack can perform disarm moves, shoot different weapons, pick locks, fight hand-to-hand, and play minigames such as arm wrestling, bench press, and dancing.  In this gritty, crime-noir inspired epic, you're always on the run.",77
MLB Slugfest 20-04,2003-03-16,E,"MLB SlugFest is back with more aggressive-style baseball than ever.  MLB Slugfest 20-04 delivers a blend of hardcore, lightning-fast gameplay combined with key baseball features that will please even the most diehard sports fan.  Turbo running, fielding, batting, and throwing are essential skills in this game, which makes every play a highlight.  Among your favorite MLB players from around the league, you can create your own team of superstars, and then work your way up to a World Series championship.  With new moves, rosters, and the addition of the new Home Run Derby mode, this year's SlugFest hits home with awesome power.",76
Tony Hawk's American Wasteland,2005-10-18,T,Now you can cruise through LA without loading levels or stopping gameplay in Tony Hawk's American Wasteland. You can skate or BMX through a new story mode that takes you through all-new skate areas using tricks that have never appeared in previous Tony Hawk games. The cash that you earn can be used to customize your equipment and your skater by going to tattoo parlors and skate shops. Tony Hawk's American Wasteland also includes a classic mode that features classic Tony Hawk Pro Skater maps and objectives.,76
Call of Duty 2: Big Red One,2005-11-01,T,Call of Duty 2: Big Red One is a World War II shooter focused on the actions of the US Army's First Infantry Division.,76
