title,release_date,rating,description,metascore
Spider-Man: Web of Shadows,2008-10-21,E10,"New York City has been invaded and only Spider-Man can save it. The fate of New York is in your hands...Take Control. Spider-Man: Web of Shadows gives you an unprecedented level of gameplay choice, including, for the first time, control over the game's direction and outcome. Choose how Spider-Man fights, which powers to upgrade, who in the Marvel universe to fight with or against, and the fate of New York City itself. Choose wisely. [Activision]",77
Pop Island,2009-12-07,E,"[DSiWare]  Discover a joyful universe where playing is always a pleasure with Pop Island. Colorful and fun, Pop Island is an action-packed capture-the-flag game. Pick a team to join, then run, jump and spin your way around the island in an attempt to collect the priceless flags hidden throughout it. Become a surfing penguin, a flying fish or a waterskiing crocodile as you go all out for victory, unlocking 12 more joyful animals as you rack up points across eight different planets. You might even end up competing as a skateboarding mammoth. Playing alone is plenty of fun, but the madcap action reaches a new level when your friends get involved. By sharing the demo of the game via DS Download Play, up to seven more people with their own Nintendo DSi systems can use a local wireless connection to join you for some head-to-head or cooperative action. With plenty of power-ups, you'll need to concentrate on capturing more than just the rival team's flag to claim victory. [Nintendo]",77
Brain Age 2: More Training in Minutes a Day,2007-08-20,E,"(Also known as ""More Brain Training from Dr Kawashima: How Old Is Your Brain?"")  Brain Age 2: More Training in Minutes a Day contains all-new activities to challenge a player's gray matter. The title is a series of trainings designed to give the brain a workout. The 17 new, engaging activities are all designed to help work the brain. Whether players are playing simple songs on a piano keyboard or monitoring the photo finish of a footrace, they'll love this new mental workout. When starting a new game, players take a series of tests and get a score that shows how old their brain is. This number is called the ""DS Brain Age."" With daily training over weeks and months, players strive to improve their mental acuity and lower their ""DS Brain Age."" Progress is charted in graph form. Players can keep up to four save files on one game card. Sharing a game allows players to engage in a picture-drawing quiz or other challenges with family and friends. Players also can use DS Download Play to send a demo to friends or compete with up to 16 players in one of four fun modes. [Nintendo]",77
Rune Factory 3: A Fantasy Harvest Moon,2010-11-09,E,"It's an adventure that will transform you! The people of Sharance and their horned Univir neighbors are embroiled in a bitter conflict. An age-old hatred between humans and monsters divides them. You are an adventurer with an unusual secret: you're half human and half monster.

Are you the one who can unite the humans and the Univir? And will you be in time to stop the growing evil force that threatens to destroy them both?",77
Rune Factory 2: A Fantasy Harvest Moon,2008-11-18,E,"Rune Factory 2 is set several years after the first game. The evil Sechs Empire has been defeated, and the Kingdom of Norad is once again at peace. Things may not stay that way for long, however, as dark premonitions foretell of dangers to come.  It's up to player to uncover the source of these premonitions and bring peace to the kingdom once more. Over the course of the story, players will build and develop a farm, befriend townspeople, raise monsters, take on quests, and find a wife. Rune Factory 2 offers innovative Touch Screen controls, easy-to-use menus, and an all-new compelling storyline. In a first for the Rune Factory series, the story of Rune Factory 2 is multigenerational. Players begin the game as Kyle, a strange man who comes to Alvarna Village. Eventually, players will take on the role of Kyle's child, opening up a whole new adventure. It's an innovative feature that allows players to follow the story of their family and the townsfolk over two generations. [Natsume]",77
Art Style: BASE 10,2009-07-06,E,"[DSiWare; also known as ""Art Style: BASE 10""]  The Art Style series brings you unique, simple-to-play games with striking visuals and immersive sound. Art Style: CODE is a fast-paced puzzle game that will test your quick arithmetic skills. Line up the moving digits with the stylus so that they add up to 10 in a horizontal or vertical line to clear them from the screen. Three single-player modes are included: Target (clear a set number of digits), Puzzle (clear the screen in as few moves as possible) and Endless (keep clearing digits for a high score). You can also use DS Download Play to challenge a friend in VS Mode. All they need is another Nintendo DSi, or even a Nintendo DS/DS Lite system. [Nintendo]",77
WordJong,2007-11-16,E,"WordJong features simple engrossing gameplay: Use a set of lettered tiles to create words, clearing the board as you use them. Aim for high-scoring words, earn bonus tiles, and work to clear the board with no leftover letters. WordJong boasts several new features exclusive to the DS , including local and online wireless play as well as DS Download play, a variety of Solo Play modes, a 100,000+ word dictionary, full support for both the Control Pad and Touch Screen, and much, much more.",77
Final Fantasy III (3D Remake),2006-11-14,E10,"The only Final Fantasy that was never localized—the third installment of the original series—will finally reach North American shores. Lauded as ""legendary"" by the Japanese fan base, Final Fantasy III has been reborn, incorporating the latest in portable gaming technology. Using the features of the Nintendo DS to their fullest, Final Fantasy III features graphics that have been reworked and remodeled in 3D, while maintaining the mythical Final Fantasy look and feel. This is the fans' chance to complete the circle. The legend of Final Fantasy III is reborn. [Square Enix]",77
Retro Game Challenge,2009-02-10,E,"Retro Game Challenge is a throwback to the 1980’s era of video games. Based on the popular Japanese GAME CENTER CX TV series, this title reinvents how classic games are played by having the player complete mini challenges in a wide-variety of games, reminiscent of all of your favorites from the 80s. With in-game magazines offering cheat codes and fake news stories, Retro Game Challenge is an original experience for both the seasoned gamer looking for 80s nostalgia or a player experiencing classic 8- bit game play for the first time. [XSEED Games]",77
DK: Jungle Climber,2007-09-10,E,"Get back into the swing of things as Donkey Kong goes vertical. King K. Rool is up to no good again, and it’s up to Donkey Kong to swing into action. Using the same simple control scheme that made the DK: King of Swing Game Boy Advance SP game so accessible and fun to play, players of all skill levels can swing and climb to new heights made possible by the dual screens of Nintendo DS. Adventure mode features Diddy Kong as a sub-character, and players can look forward to new moves, new items and a bunch of minigames sure to make them go bananas. Not only that, but fun tutorials that ease new players into the game also can be accessed as minigame challenges. If players are more in the mood to rumble, they can take on up to three pals in fun multiplayer challenges using DS Download Play and the DS Local Area Network. They can pick from Donkey Kong, Diddy Kong, Dixie Kong or Funky Kong, and let the monkey business begin. [Nintendo]",77
DodoGo!,2010-04-26,E,"[DSiWare]  DodoGo! is an adventure set in the time of the dinosaurs. Save as many dodo eggs as possible by leading them to safety. The fascinating little eggs love to roll, jump and laugh together, blissfully ignorant of the dangers around them. Get creative with simple tools. Build dynamic structures and modify the terrain with a simple touch of the stylus. Shape, brush, saw, dig and even use explosives. Enjoy more than 100 captivating missions, with bonus levels for a change of pace and lots of surprises.",77
Bejeweled Twist,2010-01-18,E,"Get set for a vivid sensory rush as you spin and match explosive gems for shockwaves of fun. Rotate jewels freely to set up electrifying combos, outwit obstacles, and blast high-voltage gems. Rev up with a strategic challenge or just relax in the gem-spinning zone. Any way you play, you'll find endless ways to win! [PopCap Games]",77
Etrian Odyssey III: The Drowned City,2010-09-21,E10,"The embodiment of adventure and discovery in the purest sense, Etrian Odyssey III transports gamers to a sparkling oceanic paradise filled with atmospheric dungeons to chart and survey, vast watery expanses to sail across, and rumors of a sunken city to investigate.  Aspiring explorers are responsible for charting their travels utilizing the intuitive touchscreen map editor, meaning that careless cartography could easily spell doom for a fatigued party trying to escape danger.  Powerful challenges demand cunning and strategy: players will assemble and fully customize their party of adventurers from a variety of highly specialized classes and sub-classes.  For the patient and prepared, fame and fortune await.",77
Trajectile,2010-01-04,E,"[DSiWare; also known as ""Reflect Missile""]  Trajectile is a puzzle game that's as much about firepower as it is about brainpower, requiring you to line up your shot and launch a flurry of missiles at enemy targets. Three types of missiles are at your disposal, each one with its own characteristics - but all of them can bounce off walls on their path to smash, blast or drill through enemies and blocks. Along the way, you'll find item blocks just waiting to be destroyed so that you can obtain special power-ups ... and cause even more destruction. Be careful though, as missile type and position are predetermined and you get only a limited number of launches per stage. Complete multiple classes containing numerous individual stages, earning medals when you clear stages in fewer than the given number of turns. Are you ready to take aim at becoming a Trajectile master? [Nintendo]",77
Harvest Moon DS: Sunshine Islands,2009-11-12,E,"The islands are in peril! Years ago, a powerful earthquake struck the Sunshine Islands. In Harvest Moon: Sunshine Islands, it's up to the player to raise the sunken islands by finding the magical Sun Stones. Raise the islands to meet new characters, harvest new crops, and befriend animals such as ducks, monkeys, and badgers. In Harvest Moon: Sunshine Islands, players rejoin all of the beloved characters from Harvest Moon: Island of Happiness, and get to meet a number of new friends as well. Players grow and harvest crops, care for animals, mine, fish, and compete in festivals in their quest to restore the Sunshine Islands to their former glory. With a little luck, they may even find true love and start a family along the way. [Natsume]",77
Dragon Quest Monsters: Joker 2,2011-09-19,E,"As Monster Scouts, players can recruit wild monsters to build a team and battle against other players in this turn-based role-playing game. Each year, monster scouts from around the world gather to compete for the title of world's greatest scout. Players crash-land on a mysterious island after their airship is struck by lightning. They must rescue their missing passengers and crew members by fighting various enemies using their own monster parties. The only way off the island is to solve its many mysteries.",77
Brain Age: Train Your Brain in Minutes a Day!,2006-04-17,E,"(Also known as ""Brain Training For Adults"" and ""Dr. Kawashima's Brain Training"")  Brain Age: Train Your Brain in Minutes a Day for Nintendo DS is a fun, rewarding form of entertainment everyone can enjoy, as it helps players flex their mental muscles. Brain Age is inspired by the research of Professor Ryuta Kawashima, a prominent Japanese neuroscientist. His studies evaluated the impact of performing certain reading and mathematic exercises to help stimulate the brain. Brain Age presents quick mental activities that help keep your DS brain in shape. Activities include quickly solving simple math problems, counting people going in and out of a house simultaneously, drawing pictures on the Touch Screen, reading classic literature out loud, and more. You can also play sudoku, the number puzzle game which has become an extremely popular feature in U.S. newspapers. On your first day of exercise, you will take a series of tests and get a score that determines how old your brain is. This number is called your ""DS Brain Age"". By performing daily exercises just minutes a day over weeks and months, the better you'll get at the exercises and the lower your DS Brain Age will become. [Nintendo]",77
Final Fantasy Crystal Chronicles: Ring of Fates,2008-03-11,E10,"The Great Crystal protects the land from the malefic glow of the blood red moon. Twins are born to this land, endowed with a shared, mystical power. Their peaceful life is suddenly changed with the rise of the blood red moon. All fates are etched into the crystal. [Square Enix]",77
Yu-Gi-Oh! World Championship 2007,2007-03-20,E,"For the first time, the Yu-Gi-Oh! World Championship Tournament series makes its debut on the Nintendo DS™. The official software of the 2007 Yu-Gi-Oh! World Tournament makes worldwide wireless dueling possible utilizing the Nintendo Wi-Fi connection. The game includes 1,600 of the latest cards and more cards will be available for download. Voice chat is available before you start dueling. Create and edit the look of your character. Each game includes three exclusive trading cards: Spell Striker, Exploder Dragon, Destiny Hero - Disk Commander. [Konami]",76
Mechanic Master,2008-10-21,E,"Mechanic Master for the Nintendo DS is a fun problem-solving game for creative minds. Mechanic Master uses the stylus as a weapon to rid the Earth of alien invaders that have scattered across the planet. Become the ultimate Master of Mechanics by creating crazy contraptions to free humans, keep the mechanics in motion and defeat those pesky foes. Test your skills with more than 100 levels! Creative-thinking is key to clearing each level. [Midway]",76
Puyo Pop Fever,2005-05-03,E,"Everything that you loved about Puyo POP is here as you puzzle your way through the ultimate combo creator: Fever Mode! This is where you'll throw as many chains together as possible in order to crush your opponents with unbreakable Nuisance Puyos. When the Giant Puyo appears, change its color and watch those triple and quadruple Puyo combos pop. You can go it alone and go for top score in Endless Mode and the brand new Story Mode, or play with up to 8 players with single-card download play! Do you have the fever!? Play as any one of 14 crazy characters. New puzzle pieces feature triple and quadruple sets. Jump right into the action or learn advanced techniques in the training course. [Atlus]",76
Mario vs. Donkey Kong 2: March of the Minis,2006-09-25,E,"In the original Mario vs. Donkey Kong, Mario was trying to find all the Mini Marios ... but this time, it's up to them to save the day. Players use the stylus and the touch screen to guide Mini Marios through mind-boggling, obstacle-filled levels. Mario vs. Donkey Kong 2 allows players to create their own maps with a new level editor. Once a map is created, players can send it across the world via Nintendo Wi-Fi Connection. Players also can use Wi-Fi to download maps created by others, check out a player-ranking system and access special bonuses. Pauline returns! Pauline appeared in the original Donkey Kong as the woman that Mario was attempting to rescue, and was one of the first recognizable characters created by Nintendo. After a decades-long hiatus, Pauline is finally returning to the world of video games in Mario vs. Donkey Kong 2. Pauline is the object of Donkey Kong's misplaced affections, so players must rescue her all over again. It seems folks love those Mini Mario toys. So much so that the Mario Toy Company has expanded the line to include Mini Donkey Kong, Mini Toad and Mini Peach figures to the series. With all these toys bringing him more money than he knows what to do with, Mario decides to fulfill his lifelong dream and open a theme park called Super Mini Mario World. The opening-day crowd includes Pauline and Donkey Kong, who immediately falls head over heels for the lovely lass. The proud ape tries to show off his Mini DK toy to Pauline, but she picks the Mini Mario toy over his and the jealous Donkey Kong becomes enraged. He smashes the displays, destroys the toys and takes Pauline to the top floor of the amusement park. Players must find Pauline and save the day. [Nintendo]",76
Tony Hawk's Downhill Jam,2006-10-24,E,"Tony Hawk's Downhill Jam delivers an innovative and unique skateboard experience focused on head-to-head racing.  The game allows players to feel the breakneck speed of downhill competition as they tear up the world's steepest terrains while performing tricks and outmaneuvering opponents in such locations as San Francisco, Machu Picchu and Hong Kong. Taking on the role of Tony Hawk or one of nine characters, players compete in time-based challenges in one of three gameplay modes including race, trick and slalom. [Activision]",76
Suikoden Tierkreis,2009-03-17,E10,"Encompassing a variety of different characters while exploring many exotic locations and cultures across the game's universe of parallel worlds,  Suikoden: Tierkreis expands the bounds of the handheld RPG. Featuring the franchise's established gameplay while maximizing the technological capabilities of the DS to provide all-new online elements, this epic RPG consists of many cinematic experiences that drive the grand storyline of the 108 Stars of Destiny as they battle to thwart the powerful One King. Using the Nintendo Wi-Fi connection, Suikoden: Tierkreis offers a rich online community experience that allows players to send their characters on quests that other members of the community will complete for them, eventually returning the player to their party with new abilities and treasures. With its grand adventure and larger than life scale, this story is told through rich animation sequences and a gripping dialogue, allowing gamers to fully immerse themselves and experience the world of Suikoden. For the first time ever, players begin with the last three members of the Stars of Destiny and are tasked with resurrecting the other 104 in order to restore order in the universe and defeat the almighty One King. [Konami]",76
Solatorobo: Red the Hunter,2011-09-27,E10,"Set out on an adventure amid floating islands and witness a world brought to life by renowned designers and animators. Battle robot enemies, build your strength and undertake quests as you journey through the Shepherd Republic and meet fascinating characters. Take control of Red as hes drawn into an epic tale and becomes responsible for the fate of the world. Compete with friends who own Solatorobo in all-action races round circuits floating in the sky.",76
Knights in the Nightmare,2009-06-03,T,"Somewhere between heaven and the underworld -- in the center of a quiet lake -- stood an ancient castle known as Aventheim.  One night, without warning, denizens of the netherworld emerged and slaughtered the kingdom; nary a soul was left alive. Within an abandoned, long-forgotten church deep in the woods, a wisp is set free.  Bereft of memory, it is drawn toward the monster-infested castle and re-awakens the souls of the vanquished knights, leading them back towards the fallen stronghold to confront the very forces of evil that took their lives. An experience unlike any before it -- Incorporating strategy RPG, real-time strategy, and shooter elements, you've never experienced a game like this.  Control a Wisp with your stylus and activate the souls of deceased knights to aid you in destroying foes on the map.  Enemies fire bullets in multiple directions, making it vital for players to master the unique touch controls. Over 100 playable characters -- Find and recruit the ghosts of seven different classes of knights from your kingdom, and learn of their pasts, hopes, dreams, and untimely deaths.  Sacrifice their souls to one another to balance their skills and create your ultimate party. A tale from two perspectives -- This twice-told legend entangles you in a dark and brooding tale that is simultaneously examined through events both past and present.  Complete the adventure to unlock the ability to play through the game with a new narrative twist, placing the antagonist in the starring role. [Atlus USA]",76
Antipole (2011),2011-07-21,E,"Wield your powers of gravity manipulation to fend off a robot invasion. Perform impossible jumps, destroy enemies, and solve puzzles by bending gravity. Explore 20 challenging levels, 2 difficulty settings, and bonus unlockable content.",76
Mario & Sonic at the Olympic Winter Games,2009-10-13,E,"Mario & Sonic at the Olympic Winter Games takes players to Vancouver, Canada, host city of the official 2010 Olympic Winter Games. This gaming experience invites players of all ages and skill sets to face-off in some of the most intense winter competitions available for the Nintendo platforms. Developed by SEGA of Japan, under the guidance of Shigeru Miyamoto, Mario & Sonic at the Olympic Winter Games takes players to lifelike Olympic venues where they can choose from a legendary cast of playable characters, including new faces to the series. This fresh gaming experience features completely new Olympic Winter Games events from the official competition schedule including Alpine Skiing and Speed Skating. Tailored to the specific system controls, Nintendo DS and Wii gamers enjoy completely unique experiences thanks to each platform having its own specific gameplay features and modes. Players of all skill levels enjoy the intuitive controls of both the Wii and Nintendo DS systems, in both single and multiplayer gaming modes. The Wii game offers an even richer multiplayer experience offering co-op and competitive gameplay where the Nintendo DS brings an intense competitive element using the Nintendo DS wireless capabilities. Additionally, one of the new features to be found in Mario & Sonic at the Olympic Winter Games is the inclusion of the Wii Balance Board which can be used in some events featured in the Wii version, allowing for a more interactive and realistic gaming experience. [Sega]",76
Phoenix Wright: Ace Attorney - Justice for All,2007-01-16,T,"The second game in the popular court room battle series from Japan introduces four new cases featuring new characters, plot twists and gameplay features.  Players resume the role of Phoenix Wright, a defence attorney who must prove his client’s innocence against the toughest of odds and most ruthless of adversaries.  Players must exercise their legal prowess as they collect evidence, examine witnesses, analyse testimonies and seek the truth to ensure that justice prevails. New ""Psyche-Lock"" feature – some witnesses may be keeping the truth under tight lock and key, so in order to break them down, successfully open up their Psyche- Locks with a series of correct questions or catch them on their inconsistent testimony. New life bar represents Phoenix’s status in court – by presenting incorrect evidence or following misguided attempts to break Psyche Locks, Phoenix’s life bar will go down; the only way to regain this stat is to successfully open a witness’s Psyche-Lock. Colourful cast of characters include both new & familiar faces:  Franziska von Karma – the new D.A. and daughter of former adversary, Manfred von Karma, is on the warpath to take Phoenix down and avenge her father by any means necessary; Maya Fey – having honed her psychic powers, she is now a mystic of the Kurain Channeling Technique and will continue to be a valuable ally for Phoenix in his trials; Pearl Fey – Maya’s cousin is an up and coming psychic herself and looks up to her as a role model. [Capcom]",76
Kirby Super Star Ultra,2008-09-22,E,"Kirby Super Star Ultra re-imagines one of the most beloved Kirby games of all time. Kirby Super Star Ultra features new graphics and fully rendered animated cut scenes. With so many adventures waiting to be unlocked, there's never be a dull moment as Kirby runs, floats, copies enemies and uses Helpers to fight King Dedede and Meta Knight. New modes like Revenge of the King and Meta Knight Ultra await, along with classics like The Great Cave Offensive and Milky Way Wishes. On top of the main modes, there are also three new touch-screen-controlled mini-games that can be played with up to three friends via DS Download Play. Not only that, but players can go on Kirby adventures with a friend via local wireless as well. [Nintendo]",76
Dr. Mario Express,2009-04-20,E,"[DSiWare]  Mario once again dons his stethoscope to battle the forces of illness in this downloadable version of the classic puzzle game. Use vitamins to eliminate viruses in Classic mode, or play against a computer opponent in Vs. CPU mode. Make an appointment with Dr. Mario today. [Nintendo]",76
Star Fox Command,2006-08-28,E10,"Star Fox returns to its roots with a blistering space shooter on Nintendo DS. Lylat needs help. Players hop into their Arwing fighter and fight through a unique branching storyline of missions, all rendered in gorgeous 3-D. Star Fox DS brings a new strategic element to the series with a commander's view of the mission. Using the touch screen, players can draw the routes they and their teammates will take, then battle the enemies they encounter as they take over bases and strategically advance across the map. Players can blow their friends out of the sky as they dogfight with up to eight players over a local wireless connection or take on up to four players from around the world on Nintendo Wi-Fi Connection. [Nintendo]",76
Tetris Party Deluxe,2010-05-25,E,Six new game modes: Bombliss - Clear lines using bombs for explosive line clearing chain reactions; Sprint  - Clear 40 lines in the shortest amount of time; VS Sprint - Compete against 3 other players (locally) in Sprint. The first player to clear 40 lines wins; Master - Set to maximum difficulty/speed for extreme Tetris players; Co-op VS Co-op - You and another person play cooperatively against a second team in an extra-wide Matrix; Clear Sprint - Clear 20 Perfect Clears in the shortest amount of time. [Majesco],76
Aliens: Infestation,2011-10-11,T,Aliens: Infestation is a sci-fi action platformer for the Nintendo DS.,76
Race Driver: Create & Race,2007-10-02,E,"Race Driver: Create and Race has been designed from the ground up for Nintendo DS and lets players thrash the most formidable sports cars through closely-fought races on the world's most prestigious circuits... and then lets players create their own circuits with a full track construction kit. Using the DS stylus, the game's track editor lets players select and place race track elements, such as hairpin corners, long straights and chicanes, to design unique circuits. Once all the pieces are placed to perfection, players can take to their track and experience exactly what it's like in aggressive multiple car races. In addition to the track editor, the game features 32 real-world circuits – from Silverstone and the Nurburgring to Bathurst – and 25 officially licensed race cars, including the AMG Mercedes C Klasse D, and the Chevrolet Silverado Truck. Making use of the Nintendo DS Wi-Fi connection capabilities, players can challenge others to races on the game's official tracks as well as the circuits of their creation. Race Driver: Create and Race also enables up to four players to go head-to-head in races gamesharing from only one cartridge. Further championships and cars can be unlocked from the World Tour Mode and then raced in realtime online and ad hoc multiplayer modes. [Codemasters]",76
Mega Man ZX,2006-09-12,E,"Players assume the role of either a human male character named Vent or his female counterpart, Aile, who are employees of the Girouette Express, a courier service that takes jobs transporting anything to anywhere. On a job accompanying their boss, Girouette, to transport a package containing Model X and Model Z Biometals, they are attacked by a mysterious group of Mavericks who seeks to take the material for themselves. During the scuffle, the Model X Biometal is absorbed into the main character, causing a transformation into Model X form while the Model Z Biometal fuses with Girouette. Facing innumerable enemies, Girouette lends his newfound power to his employee and the two substances combine to form Model ZX. With powerful abilities at their disposal, they must discover who the menacing enemies are and what they are ultimately after. [Capcom]",76
Konami Classics Series: Arcade Hits,2007-03-30,E10,"Games include the following: Circus Charlie: Take control of a clown named Charlie, making your way through a series of circus themed challenges such as jumping on trampolines, tightrope walking and swinging on the flying trapeze. Contra: In this original arcade shooter smash hit, take on the role of a hard boiled Marine as you single-handedly eradicate a deadly alien threat. Gradius: Customize the legendary Vic Viper space craft as you fly and shoot through hundreds of space enemies in this timeless shooter. Roc’N Rope: Play as an archaeologist and use your harpoon gun to swing across cliffs in search of legendary treasures, avoiding dangerous cavemen and dinosaurs along the way. Rush’N Attack: Players take on the role of a tough-as-nails special forces agent, rescuing prisoners of war and going head to head with endless waves of gun-toting enemies. Time Pilot: Zip back and forth through time in your futuristic fighter craft, saving your comrades while taking on enemies from different moments in history. Track and Field: Stake your claim for the gold medal, taking part in exciting competitions such as the 100 meter dash, long jump and javelin throw in this classic game of athletic prowess. Yie-Ar Kung Fu: Deflect shuriken, dodge swords and deliver ruthless high kicks while facing off one-on-one against a host of martial arts masters in merciless kung-fu matches. [Konami]",76
TouchMaster 2,2008-10-21,E,"The wide variety of highly interactive mini-games that made Midway’s TouchMaster a favorite in bars and arcades across the country returns again with TouchMaster 2 for the Nintendo DS.  With 20 new games, including exciting twists on some familiar classics, with new spins on Mahki, Poker and Solitaire, TouchMaster 2 offers addictive fun for gamers of all ages. TouchMaster 2’s new collection includes extremely fun and exciting card, action, strategy, puzzle and picture games. Play a quick round to beat your high-score or find some real competition playing head-to-head against other players. TouchMaster 2, the personal arcade that fits snug in the palm of your hands. [Midway]",76
de Blob 2,2011-02-22,E,This is the follow-up title to 2008's popular hit de Blob.,75
Puzzle Quest: Galactrix,2009-02-24,E10,"Play as a rogue pilot and gain skills, craft items, and maneuver among political factions as you attempt to end a possible genocide. Use Puzzle Quests’s signature RPG/puzzle gameplay to command a fleet of ships as you scour the galaxy for clues, interact with alien species, and battle to save the human race. Welcome to the Puzzle Game of the Future. [D3Publisher of America]",75
Dragon Quest Monsters: Joker,2007-11-06,E10,"Joker is the first game in the series to have online play, via Nintendo Wi-Fi. The battle system is similar to previous Dragon Quest Monsters games. The player has three monsters in a party which can be given direct orders or set to one of 4 AI settings. A player's main character does not directly participate in battles with the exception of using items when directed as such. The sole method of encountering enemies is to run into them on the overworld.",75
Nanostray 2,2008-03-11,E,"Configure your own powerful weapons and master over 30 challenges to unlock more action.  Discover beautiful worlds and frightening bosses in the most intense shooter available on the DS! Adventure: Unravel the story behind the mysterious Nanostray virus while experiencing beautiful cutscenes, extensive voice acting and new special effects. Arcade: Play through all Adventure Mode levels without the story.  Added combos and extra statistics enable maximum high scores each time you play. Challenge: Master 32 challenges, each located in a unique environment.  Complete a set of 8 challenges to unlock one of the four Simulator games. Simulator: Designed in a unique futuristic style, each of the four games is a completely new experience of arcade-style, high score hunting. Two Player Cooperative play (multi-card). Two Player Duel (single and multi-card). Blast your way through more than 16 gigantic bosses, 100 unique enemies and seemingly impassable obstacles. Unlock and configure your ship’s six different weapons to adapt your armaments to a particular challenge. Choose from three control styles: Classic (no Touch Screen necessary), Left Handed or Right Handed Touch Control. Compete in the N2 Championship. Upload and browse your scores online with the Nintendo Wifi connection to see how you rank against the best. Alternating vertical and horizontal view level styles add to the rich gameplay. All new Nanogauge lets you earn multiplier bonuses for each enemy shot. Fill the gauge as you eliminate swarms of enemies simultaneously. Features more than 30 energetic songs and over 200 unique sound effects. [Majesco Games]",75
The Legendary Starfy,2009-06-07,E,"In The Legendary Starfy players dive into a undersea adventure with Starfy, the hero of Pufftop. Players swoop into enemies like a shooting star, glide over bottomless chasms and transform into powerful creatures to help a mysterious, bunny-eared visitor find his lost memory.",75
Speed Racer,2008-05-06,E,"Players take on the role of the characters from the Speed Racer film, getting behind the wheels of each character’s signature vehicles to experience first hand the film’s high adrenaline, combative racing style.  The car-fu style of action within the game closely represent the action style designed by the Wachowski brothers for the film itself as they lend direction and assets to the development team directly from their Berlin set. Written and directed by the Wachowski brothers and produced by Joel Silver, Speed Racer is based on the classic series created by anime pioneer Tatsuo Yoshida. Speed Racer follows the young race car driver Speed in his quest for glory on and off the track in his thundering Mach 5. The film features other characters that fans of the show remember, including Speed's family and his mysterious arch-rival, Racer X. [Warner Bros.]",75
TrackMania DS,2009-03-17,E,"TrackMania, the series of racing games focusing on fun and frantic racing, now makes its debut on the Nintendo DS. Far from hardcore driving simulations, TrackMania is based on the fun and the spectacular aspect of racing. With TrackMania DS, you drive at mind-blowing speeds on incredible tracks made of jumps, loops, turbo boost pads and many other crazy design elements. Just like the renowned PC version, TrackMania DS offers a track editor that lets you create your own unique and exciting tracks from hundreds of different design blocks, giving the game near-infinite replay value. [Focus Home Interactive]",75
Dementium II,2010-05-04,M,"A sequel to Renegade Kid's Dementium: The Ward, the next chapter in this horrific story promises to take players even closer to the precipice of madness than its predecessor. Continuing the storyline from the original, Dementium II promises to deliver better visuals, more haunting audio, and sharper scares than its predecessor. [SouthPeak Games]",75
Infinite Space,2010-03-16,T,"Infinite Space is a role-playing game in which players assemble a spaceship armada and embark on a cosmic adventure that allows them to delve deep into the vast outer reaches of space, exploring a universe filled with planets and interstellar organizations each with their own culture. Infinite Space follows the story of Yuri, a young crewman that journeys the galactic frontier and slowly moves up the ranks to become captain of his own spaceship fleet. Using over 150 blueprints, players build and customize a huge array of space ships and have over 200 crewmen to recruit. Players battle their way through space to become the strongest fleet in the galaxy while exploring new planets and solar systems. Infinite Space delivers replay value with an epic storyline containing multiple branching story arcs that weave together seamlessly to create one epic tale set amongst the stars. The game also features multiplayer combat through local wireless connection for up to two players. [Sega]",75
Etrian Odyssey,2007-05-15,T,"(Also known as ""Sekaiju no Meikyuu"" in Japan)  In a vast and fertile land lies a small town known as Etria, a peaceful village that became famous for a startling discovery. A crack in the vast forest opened at Etria's edge, leading downward like a gaping maw. It all began there... Your salvation in the labyrinth is in your own hands: Create your own team of adventurers to withstand the maze’s fierce battles, while creating your own dungeon maps using the Nintendo DS touch screen outside of combat. Lush 3D graphics and a world-class soundtrack puts an exquisite face on the mortal danger that lurks at every step. [Atlus Software]",75
Bejeweled 3,2011-11-15,E,"The biggest, brightest Bejeweled ever! Discover all-new ways to play the world's #1 puzzle game. Find your perfect match with 8 breathtaking game modes that meet all your moods — ease into Classic Bejeweled for cascades of fun, journey through 40 challenging Quest puzzles, charge into the electrifying Lightning for non-stop action, and tailor your experience in Zen for a revolutionary new way to relax.",75
Bomberman (2005),2005-06-21,E,"The Bomberman series returns with Bomberman for the Nintendo DS, boasting the first eight-player wireless LAN action for the Nintendo DS and strategy and action will keep puzzle fans and players of all ages and skill levels drawn to the 100 stages of gameplay. Multiplayer action: Eight players can battle it out simultaneously via a wireless LAN connection. Bomberman challenges even the most die-hard Bomberman and puzzle-game fans with 100 stages to test their gaming reflexes and strategic minds. Bomberman creates massive mazes by using the DS dual-screen capabilities. Bomberman supports the DS microphone via sound-recognition, allowing players to call out battle commands to their Bomberman. Single-Card Play Ensures friends will be able to get in on the multiplayer action for up to eight players. [Ubisoft]",75
Zubo,2009-03-10,E10,"Zubo is a music-based rhythm-action game featuring a unique set of characters. Players enter the world of Zubalon to help the colorful and zany inhabitants, the Zubos, defeat an evil force which is bent on world domination. Players can befriend the Zubos they meet along the way, feed and nurture them, help them gain skills and strength, and assist them in their battles with the enemy, the dastardly Zombos. A key element to Zubo is music, which is intrinsic to Zubalon from its tuneful plant life through to its currency of musical notes. The player uses the music to drive the battles forward, synchronizing their stylus action and tapping in time with the musical beats to win. With 55 Zubos available to find and recruit to a player’s squad, plus a wealth of interactions and mini-games, and the world of Zubalon to explore, Zubo offers a rewarding Nintendo DS experience. [Electronic Arts]",75
